,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t1,-5.452164,-3.945577,-4.2105627,-0.24831577,47.68637,-4.5118303,12.377335,10.314967,-0.73671573,9.325349,11.010148,-1.4462327,32.46226,-4.6988087,-3.502793
t2,-4.5283985,-3.2366936,-3.4898782,-0.28103024,40.05215,-3.7593963,10.290141,8.444958,-0.6391225,7.776723,9.463422,-1.1812184,26.734243,-3.969104,-2.971632
t3,-3.867672,-2.9899938,-2.683556,-0.634938,32.989983,-3.6472375,10.326705,6.111821,-0.7442948,8.296277,11.859897,-1.039454,25.668642,-3.1411278,-2.3188145
t21,-4.5150824,-4.924559,-1.2065783,-1.8707848,44.78534,-6.392504,21.786192,8.625995,-2.1899147,8.334766,22.72095,-2.5823557,30.554409,-3.559337,-4.7228045
t88,-5.662976,-5.939018,-1.6944112,-1.9680992,55.28209,-7.517386,25.567337,10.260192,-2.559387,9.050873,26.893127,-3.0107508,37.169327,-4.320522,-5.685367
t89,-5.625082,-5.9389777,-1.6421419,-2.071245,55.372475,-7.583722,25.563847,10.468255,-2.6043515,9.096313,26.964128,-3.044568,37.325314,-4.3815327,-5.7519727
t52,-5.0466714,-5.6608253,-1.3687292,-1.9191353,50.941925,-7.195188,24.638828,9.8679495,-2.420057,9.046116,25.958889,-2.906625,34.71211,-3.915849,-5.2693186
t53,-5.2317343,-5.8875628,-1.4712505,-1.9757622,52.86791,-7.4255137,25.22744,10.106873,-2.461807,8.940801,26.395172,-2.994353,35.76908,-3.9873636,-5.337501
t31,-5.653673,-5.9046454,-1.8682756,-1.8455975,55.559326,-7.5332994,25.587748,10.616263,-2.4524937,9.176584,26.982038,-3.1785386,37.368755,-4.3685317,-5.6725683
t47,-5.615665,-5.8952518,-1.8192853,-1.8909119,55.8515,-7.3507,24.91195,11.29149,-2.5168943,9.192572,26.988714,-3.1988728,37.717457,-4.3545933,-5.6602626
t61,-5.525774,-5.9650955,-1.6475241,-2.0475376,54.8953,-7.554406,25.716934,10.979093,-2.4481945,8.987748,27.237219,-3.3358765,37.15189,-4.23355,-5.507738
t123,-5.406678,-5.9671783,-1.5822916,-2.0143483,54.81788,-7.493459,25.789694,10.971488,-2.454436,9.167844,26.651669,-3.258334,36.858112,-4.1712704,-5.5440197
t124,-5.4192896,-5.987428,-1.5711558,-2.0018404,54.771378,-7.491134,25.81049,10.943096,-2.438791,9.089739,26.58724,-3.269781,36.78983,-4.145598,-5.5434103
t98,-6.0863595,-5.905994,-2.710552,-1.6511348,56.443947,-7.4897842,24.099808,10.846291,-2.1053712,10.844751,24.281193,-2.8320396,40.229877,-4.7905307,-5.5939717
t99,-6.0311427,-5.905284,-2.6280773,-1.7498314,56.141846,-7.547428,24.05843,10.928136,-2.1662936,10.924288,23.865278,-2.8156724,40.380287,-4.7856536,-5.578332
t5,-3.6616502,-3.2390695,-1.9882393,-1.122146,31.746756,-4.1212616,13.059415,6.7646575,-1.1114993,9.742772,14.51011,-1.3678442,26.684711,-3.0877426,-2.7596164
t8,-3.6701875,-3.214378,-2.0167682,-1.8673286,32.591774,-4.249887,9.85924,12.056596,-1.3338097,14.751622,16.62303,-1.7172638,34.49735,-3.7807775,-3.3760762
t68,-4.999124,-4.3719096,-3.2576299,-2.1474035,48.651226,-5.503503,9.561514,18.67342,-1.7644466,17.058945,22.869951,-2.5148451,48.865326,-5.159762,-4.628098
t90,-4.9831276,-4.393749,-3.168447,-2.166146,47.906693,-5.3883414,9.557575,18.77998,-1.7986399,16.790228,23.088335,-2.5464187,48.70578,-5.056174,-4.6218824
t127,-4.940868,-4.3371563,-3.19129,-2.1751535,47.95326,-5.319398,9.139942,19.03009,-1.7702532,16.516233,23.400719,-2.5708265,48.59093,-5.0426593,-4.645271
t141,-4.9348745,-4.340262,-3.192621,-2.1794224,47.968254,-5.3197145,9.027412,19.00689,-1.7547177,16.482267,23.37747,-2.556488,48.635647,-5.0325503,-4.6338553
t142,-4.9375305,-4.3322425,-3.1929224,-2.1785767,47.96805,-5.310329,9.012006,19.00433,-1.7606738,16.450788,23.338694,-2.5569777,48.624138,-5.038014,-4.642225
t11,-3.7409425,-3.2547722,-2.1152935,-1.9214983,33.673943,-4.323173,9.390247,12.687512,-1.3861727,14.813803,17.136482,-1.7875311,35.49682,-3.860822,-3.4913776
t42,-5.083074,-4.344281,-3.0028007,-2.1051176,45.269073,-5.6116853,12.161379,14.933223,-1.6659914,16.556297,20.506727,-2.2319129,44.531403,-5.023029,-4.516315
t78,-5.231692,-4.4658,-3.0189137,-2.150581,46.40586,-5.752988,12.848736,15.508716,-1.7160059,17.16906,21.00213,-2.347726,45.723793,-5.2306824,-4.6742015
t79,-5.6716,-4.8223915,-3.298922,-2.1844785,50.411015,-6.1181808,13.916051,16.426506,-1.8230772,17.837746,22.034649,-2.515223,48.71915,-5.5667243,-4.977308
t25,-4.5956006,-4.5948634,-1.7902443,-2.0428615,35.599594,-5.831965,21.862816,14.595711,-1.6530427,24.462788,17.76505,-2.1331308,42.99614,-5.432852,-4.067761
t26,-4.8625846,-4.8087044,-1.9617424,-2.0602748,37.864902,-6.1063547,22.53559,15.179921,-1.7243136,24.90319,18.360243,-2.2278225,44.774536,-5.672564,-4.2769003
t62,-6.045977,-5.671418,-2.6237867,-1.9753869,44.33048,-7.06598,26.395264,16.967766,-1.9633831,26.084816,21.527784,-2.787969,50.71954,-6.5821185,-5.0799937
t69,-6.250688,-5.8448114,-2.7312992,-2.0687833,46.06176,-7.338285,27.133232,17.151524,-2.076481,26.7561,21.599318,-2.758557,52.275913,-6.842627,-5.2785797
t70,-6.224126,-5.881025,-2.804527,-1.9791778,45.812237,-7.311474,27.139084,17.65015,-1.9599373,26.752869,21.536024,-2.8703399,51.812153,-6.787599,-5.207216
t58,-5.4211054,-5.2851996,-2.3293204,-2.0104027,42.195915,-6.5834346,24.663555,16.34919,-1.8050442,25.46141,20.52207,-2.456509,48.13898,-6.2673264,-4.678365
t59,-5.8012643,-5.6963305,-2.643779,-1.9964329,46.44575,-7.01283,26.444183,17.546694,-1.8464879,26.440332,21.872808,-2.599532,51.489384,-6.7010894,-4.951542
t12,-5.0041213,-4.833648,-2.0352643,-2.0080278,39.330147,-5.9913063,22.877836,15.091568,-1.6806973,25.14114,18.535397,-2.2121942,45.764397,-5.6932445,-4.3413973
t76,-5.3573885,-5.706304,-1.6998018,-1.6739835,43.51696,-5.197979,30.803207,18.323107,-1.2635322,32.5829,23.93215,-2.8302507,52.631664,-5.5438604,-4.3816676
t77,-5.397577,-5.6691184,-1.7855873,-1.6115464,43.597584,-5.1782913,30.47423,18.575493,-1.2486972,32.50936,23.622395,-2.9046843,52.810307,-5.5541487,-4.44791
t154,-5.3324447,-5.679017,-1.7170935,-1.5458565,43.26631,-5.0634766,30.903858,18.38439,-1.1435226,32.47968,24.043375,-2.8767588,52.32822,-5.4638467,-4.349088
t155,-5.3324494,-5.6790905,-1.7173275,-1.5458931,43.270123,-5.0633326,30.901047,18.384302,-1.1432192,32.47904,24.042212,-2.8766253,52.330563,-5.4636464,-4.3489356
t80,-5.404494,-5.693275,-1.7638324,-1.6245903,43.331367,-5.1053405,30.954288,18.431456,-1.0932665,32.337738,23.789341,-2.9569778,52.17046,-5.467471,-4.3826346
t86,-5.412473,-5.683228,-1.7511063,-1.6090024,43.472473,-5.183992,31.000793,18.20189,-1.1754869,32.165714,23.982784,-2.9618745,52.248283,-5.457059,-4.3954206
t87,-4.983373,-5.3517394,-1.484366,-1.6596947,39.788948,-4.878329,29.548714,17.575947,-1.1126684,31.35129,22.56631,-2.8134277,49.476994,-5.1326537,-4.125075
t29,-4.7100186,-5.155689,-1.7935534,-1.9148277,39.96672,-5.470235,25.176273,16.575203,-1.2736596,30.228476,19.338028,-2.182284,48.501595,-5.260312,-3.6884656
t93,-5.2288456,-5.7866135,-2.2352169,-1.7705132,45.068413,-5.7738657,28.07397,17.79898,-1.142836,32.35101,20.472593,-2.1710696,53.149044,-5.6144233,-3.664849
t158,-5.2398868,-5.7742596,-2.2331867,-1.7111218,44.829845,-5.6706233,28.368763,17.587143,-1.039947,32.312374,20.534155,-2.1623247,52.68854,-5.5322776,-3.6057045
t159,-5.239895,-5.774396,-2.2330873,-1.7112427,44.830017,-5.670748,28.369257,17.586756,-1.0400918,32.311707,20.534979,-2.1624074,52.68893,-5.5322123,-3.6056516
t85,-4.9542503,-5.507787,-2.0332067,-1.7730321,42.173306,-5.5461154,27.180735,17.038618,-1.0894245,31.68062,19.612015,-2.0817986,50.79049,-5.348459,-3.5153863
t60,-5.295354,-5.757964,-2.18513,-1.810376,45.559853,-5.9126163,28.136845,17.403288,-1.210495,32.03109,20.901094,-2.1946588,52.93539,-5.707827,-3.831373
t122,-5.252692,-5.3498864,-1.970979,-2.9690292,43.866238,-6.9854393,23.5614,18.445698,-2.09806,34.660194,14.657053,-2.3921928,57.468666,-6.32775,-4.806077
t134,-5.250587,-5.354145,-1.9752257,-2.9452152,43.81874,-6.997804,23.473476,18.463278,-2.1079042,34.541676,14.64412,-2.4027722,57.360226,-6.309745,-4.7973156
t135,-5.256815,-5.350787,-1.9708166,-2.9535675,43.831406,-7.0018106,23.507359,18.411858,-2.103279,34.57567,14.603915,-2.3989336,57.305485,-6.3117313,-4.8135715
t100,-5.2432723,-5.3408804,-1.9509579,-2.9957082,43.84703,-6.9485,23.48655,18.33607,-2.0945995,34.834354,14.523162,-2.3539884,57.30289,-6.283739,-4.7561407
t24,-4.143752,-4.2887278,-1.2338012,-3.0386314,33.788456,-5.7532897,20.184372,16.001196,-1.9432251,32.01593,11.783177,-2.116618,49.08984,-5.265365,-4.215646
t37,-4.942613,-4.9525347,-1.6600497,-3.0889757,40.663963,-6.3727202,22.638775,17.413818,-2.0796502,33.74554,13.906963,-2.3714652,54.70809,-5.8815975,-4.7186017
t38,-4.538057,-4.6209545,-1.4548283,-3.0584092,37.18348,-6.0473185,21.121582,16.535255,-1.9992373,32.716766,12.7034445,-2.2220533,51.672073,-5.5255923,-4.437615
t156,-5.1939235,-5.090684,-1.9629309,-3.5721085,42.992905,-7.1990633,21.763933,18.73785,-2.5968347,37.167458,11.367924,-2.3520699,60.607513,-6.601005,-5.4174747
t157,-5.194417,-5.0903816,-1.9634284,-3.572146,42.994537,-7.1989684,21.763945,18.7372,-2.5966663,37.16697,11.368509,-2.3521602,60.60688,-6.6013656,-5.41775
t101,-5.179864,-4.989373,-1.8833611,-3.810143,42.243744,-7.2713823,21.614017,19.174042,-2.6788163,38.529793,10.902751,-2.357684,61.009922,-6.7548327,-5.4837565
t102,-5.155438,-5.0117345,-1.9176453,-3.7783432,42.445625,-7.246255,21.790306,19.288113,-2.6363275,38.52867,10.584234,-2.3597438,60.96706,-6.768257,-5.475998
t145,-5.147762,-4.993097,-1.9116554,-3.8015974,42.392227,-7.2307715,21.782242,19.178528,-2.6399095,38.592014,10.504504,-2.276091,61.474457,-6.8086944,-5.511961
t146,-5.1479545,-4.989962,-1.9191831,-3.798929,42.38263,-7.226894,21.760376,19.217606,-2.6344464,38.574097,10.56664,-2.2858958,61.428043,-6.8030024,-5.511774
t119,-5.1447387,-4.9894767,-1.9105533,-3.8035119,42.394707,-7.245834,21.738834,19.276653,-2.638253,38.63787,10.404149,-2.2872283,61.459137,-6.822141,-5.536771
t107,-5.156232,-5.0059705,-1.8932447,-3.7549121,42.56246,-7.223687,21.802107,19.22649,-2.6518772,38.342422,10.701509,-2.3161385,61.29431,-6.791626,-5.5250835
t54,-5.1500664,-4.956165,-2.0493374,-3.466615,42.91114,-7.029653,21.401974,18.78362,-2.5231507,36.80998,11.616223,-2.3245997,60.04483,-6.527987,-5.3480864
t4,-3.9553132,-3.2036476,-2.4760776,-0.8762978,32.940464,-3.9417245,12.025339,6.573002,-0.93826324,9.708992,13.840722,-1.2339061,27.724527,-3.273908,-2.49032
t41,-5.833196,-6.417498,-3.6306207,-1.1437043,53.008736,-6.9987664,13.314943,2.7010124,-2.217549,4.223484,12.522294,-0.74031246,45.23239,-2.9026928,-1.8806454
t83,-5.6630282,-6.430034,-3.344249,-1.324479,52.03262,-7.0713615,12.991781,2.223022,-2.3336468,3.385889,12.845109,-0.74756837,44.77177,-2.6745167,-1.7519363
t84,-5.730425,-6.4419236,-3.4439926,-1.3099015,52.038586,-7.0683136,13.29199,2.5542696,-2.2795043,3.6224988,12.748547,-0.79429185,44.90565,-2.7905166,-1.7861226
