,0,1,2,3,4,5,6,7,8,9,10,11,12
t120,15.266912,15.974941,-2.621045,2.395995,27.59508,-1.2257007,18.750845,-4.0767703,5.625236,-2.2672167,-1.5802401,-2.1692543,13.688893
t121,15.253374,15.99137,-2.62591,2.4277003,27.596457,-1.2260705,18.759176,-4.077594,5.620107,-2.2677076,-1.5756866,-2.1666105,13.707228
t35,14.308737,15.067326,-2.5361278,2.2032735,25.921515,-1.1384475,17.631609,-3.907365,5.610727,-2.1941736,-1.4994041,-2.0238903,12.951649
t51,13.4572,15.203009,-2.8541238,0.87858415,25.637148,-1.0908407,20.218966,-4.358089,6.8075175,-2.7158427,-1.9161719,-1.764494,13.177396
t81,13.034073,15.107039,-2.7669034,0.5121262,25.565668,-1.0741688,20.39453,-4.3496575,6.4123683,-2.691393,-1.8974761,-1.7065264,13.213398
t82,13.001217,15.121388,-2.7561452,0.51739335,25.571516,-1.068411,20.318571,-4.3263803,6.499566,-2.6369789,-1.8930966,-1.7348301,13.345495
t27,13.842143,15.379117,-2.5448818,-0.049879212,25.338789,-0.9929919,19.72367,-4.3078437,6.54767,-2.358589,-1.8588774,-1.8554806,13.448891
t28,13.933063,15.518012,-2.6155832,-0.074768685,25.374071,-1.0208242,19.969196,-4.2898436,7.1041055,-2.4270973,-1.8955597,-1.7305037,13.166009
t25,9.381521,13.64118,-2.009156,-0.0932002,20.264921,-0.76497686,17.362541,-3.4841144,4.864427,-1.9908212,-1.5502614,-1.0324279,11.778382
t23,13.778845,15.320863,-2.5764813,-0.05186495,25.271296,-1.0494888,19.504528,-4.270548,7.115438,-2.3448706,-1.77853,-1.7207206,13.108326
t24,9.552519,13.961749,-2.057064,-0.0760488,20.70606,-0.80926317,17.621162,-3.5525212,5.0872874,-2.0545895,-1.562251,-1.032629,11.911913
t83,12.786894,14.970233,-2.6543996,-0.11290679,24.98237,-0.9675668,20.141579,-4.3675447,6.3942485,-2.447677,-1.8147697,-1.6440203,13.615445
t84,12.698469,15.02472,-2.6083188,-0.14081064,24.973028,-0.98752135,20.138983,-4.345352,6.386263,-2.4152591,-1.8115345,-1.6346644,13.521612
t40,9.975332,13.998936,-2.1920955,-0.12767349,21.348167,-0.7899207,18.292467,-3.7607954,5.1950984,-2.122854,-1.6113055,-1.1106193,12.419998
t39,13.42751,15.319919,-2.6752775,-0.12898679,25.017855,-0.9122844,20.506914,-4.4573665,6.502731,-2.442593,-1.8671391,-1.6272577,13.748995
