"","t15","t16","t60","t61","t104","t105","t76","t77","t84","t85","t86","t40","t67","t68","t14","t36","t99","t100","t32","t24","t35","t116","t117","t72","t122","t123","t17","t27","t43","t114","t115","t62","t69","t112","t113","t95","t102","t103","t87","t88","t28","t129","t130","t124","t110","t20","t38","t39","t31","t80","t81","t44","t127","t128","t52","t101","t106","t107","t18","t90","t125","t126","t98","t75","t11","t13","t25","t26","t48","t49","t19","t9","t6","t1","t7","t8","t2","t21","t22","t91","t92","t82","t83","t50","t51","t96","t97","t70","t71","t58","t59","t108","t109","t12","t23","t78","t79","t42","t37","t120","t121","t3","t4","t46","t111","t118","t119","t89","t30","t55","t56","t63","t64","t93","t94","t45","t5","t10","t29","t73","t74","t47","t33","t34","t53","t54","t41","t57","t65","t66"
"t113",2.52643663389,3.13469346599,3.64788792629,3.64788792629,3.64788792629,3.64788792629,3.49514590224,3.49514590224,3.49514590226,3.495145902216,3.495145902216,3.49514590229,3.49514590229,3.49514590229,3.49514590219,3.49514590218,3.49514590218,3.49514590218,3.49514590219,2.70705832409,3.49514590219,3.49514590223,3.49514590223,3.4951459023,3.49514590226,3.49514590226,2.10116969066,1.96067651196,2.02067610896,2.02067610888,2.02067610888,0.86057811396,0.72300188377,0.15312902574,0,1.05784696816,1.05784696817,1.05784696817,6.05877782419,6.26434511989,6.26434511999,6.26434512031,6.26434512031,6.26434512031,6.26434512027,6.26434512047,6.26434512045,6.26434512045,6.26434512039,6.2643451204,6.2643451204,6.26434512033,6.26434512042,6.26434512042,6.26434512043,6.26434512045,6.2643451204,6.2643451204,6.26434512057,6.2643451208,6.26434512083,6.26434512083,6.26434512076,6.26434512077,4.51985997678,5.16942078564,5.49134291734,6.26434512044,6.26434512039,6.26434512039,5.48411790859,6.26434512009,4.06613358277,6.44313397619,7.90964104299,8.01411886929,6.62084590869,9.67667695689,9.84660859589,9.84660859599,9.84660859599,9.84660859599,9.84660859599,9.84660859596,9.84660859596,9.84660859589,9.84660859589,9.84660859589,9.84660859589,9.53946941935,9.84660859585,9.84660859586,9.84660859586,8.63467289746,9.48403442819,9.84660859595,9.84660859595,9.84660859595,9.84660859599,9.84660859637,9.84660859637,7.40901618734,8.50577613564,9.84660859615,9.84660859617,9.84660859617,9.84660859617,9.71363870365,9.07728913966,9.84660859632,9.75663867422,9.84660859622,9.84660859622,9.84660859625,9.84660859625,9.39943198745,8.35822047875,8.15340131766,9.51805409402,9.84660859592,9.84660859592,9.84660859582,9.80025024172,9.38804560216,9.84660859597,9.84660859597,9.84660859587,9.84660859586,9.84660859583,9.84660859583
"t95",2.52643663393,3.13469346603,3.64788792633,3.64788792633,3.64788792633,3.64788792633,3.49514590228,3.49514590228,3.4951459023,3.495145902256,3.495145902256,3.49514590233,3.49514590233,3.49514590233,3.49514590223,3.49514590222,3.49514590222,3.49514590222,3.49514590223,2.70705832413,3.49514590223,3.49514590227,3.49514590227,3.49514590234,3.4951459023,3.4951459023,2.1011696907,1.960676512,2.020676109,2.02067610892,2.02067610892,1.0578469682,1.05784696819,1.05784696816,1.05784696816,0,0.42777088681,0.42777088681,6.05877782423,6.26434511993,6.26434512003,6.26434512035,6.26434512035,6.26434512035,6.26434512031,6.26434512051,6.26434512049,6.26434512049,6.26434512043,6.26434512044,6.26434512044,6.26434512037,6.26434512046,6.26434512046,6.26434512047,6.26434512049,6.26434512044,6.26434512044,6.26434512061,6.26434512084,6.26434512087,6.26434512087,6.2643451208,6.26434512081,4.51985997682,5.16942078568,5.49134291738,6.26434512048,6.26434512043,6.26434512043,5.48411790863,6.26434512013,4.06613358281,6.44313397623,7.90964104303,8.01411886933,6.62084590873,9.67667695693,9.84660859593,9.84660859603,9.84660859603,9.84660859603,9.84660859603,9.846608596,9.846608596,9.84660859593,9.84660859593,9.84660859593,9.84660859593,9.53946941939,9.84660859589,9.8466085959,9.8466085959,8.6346728975,9.48403442823,9.84660859599,9.84660859599,9.84660859599,9.84660859603,9.84660859641,9.84660859641,7.40901618738,8.50577613568,9.84660859619,9.84660859621,9.84660859621,9.84660859621,9.71363870369,9.0772891397,9.84660859636,9.75663867426,9.84660859626,9.84660859626,9.84660859629,9.84660859629,9.39943198749,8.35822047879,8.1534013177,9.51805409406,9.84660859596,9.84660859596,9.84660859586,9.80025024176,9.3880456022,9.84660859601,9.84660859601,9.84660859591,9.8466085959,9.84660859587,9.84660859587
"t102",2.52643663394,3.13469346604,3.64788792634,3.64788792634,3.64788792634,3.64788792634,3.49514590229,3.49514590229,3.49514590231,3.495145902266,3.495145902266,3.49514590234,3.49514590234,3.49514590234,3.49514590224,3.49514590223,3.49514590223,3.49514590223,3.49514590224,2.70705832414,3.49514590224,3.49514590228,3.49514590228,3.49514590235,3.49514590231,3.49514590231,2.10116969071,1.96067651201,2.02067610901,2.02067610893,2.02067610893,1.05784696821,1.0578469682,1.05784696817,1.05784696817,0.42777088681,0,0.3120879152,6.05877782424,6.26434511994,6.26434512004,6.26434512036,6.26434512036,6.26434512036,6.26434512032,6.26434512052,6.2643451205,6.2643451205,6.26434512044,6.26434512045,6.26434512045,6.26434512038,6.26434512047,6.26434512047,6.26434512048,6.2643451205,6.26434512045,6.26434512045,6.26434512062,6.26434512085,6.26434512088,6.26434512088,6.26434512081,6.26434512082,4.51985997683,5.16942078569,5.49134291739,6.26434512049,6.26434512044,6.26434512044,5.48411790864,6.26434512014,4.06613358282,6.44313397624,7.90964104304,8.01411886934,6.62084590874,9.67667695694,9.84660859594,9.84660859604,9.84660859604,9.84660859604,9.84660859604,9.84660859601,9.84660859601,9.84660859594,9.84660859594,9.84660859594,9.84660859594,9.5394694194,9.8466085959,9.84660859591,9.84660859591,8.63467289751,9.48403442824,9.846608596,9.846608596,9.846608596,9.84660859604,9.84660859642,9.84660859642,7.40901618739,8.50577613569,9.8466085962,9.84660859622,9.84660859622,9.84660859622,9.7136387037,9.07728913971,9.84660859637,9.75663867427,9.84660859627,9.84660859627,9.8466085963,9.8466085963,9.3994319875,8.3582204788,8.15340131771,9.51805409407,9.84660859597,9.84660859597,9.84660859587,9.80025024177,9.38804560221,9.84660859602,9.84660859602,9.84660859592,9.84660859591,9.84660859588,9.84660859588
"t103",2.52643663394,3.13469346604,3.64788792634,3.64788792634,3.64788792634,3.64788792634,3.49514590229,3.49514590229,3.49514590231,3.495145902266,3.495145902266,3.49514590234,3.49514590234,3.49514590234,3.49514590224,3.49514590223,3.49514590223,3.49514590223,3.49514590224,2.70705832414,3.49514590224,3.49514590228,3.49514590228,3.49514590235,3.49514590231,3.49514590231,2.10116969071,1.96067651201,2.02067610901,2.02067610893,2.02067610893,1.05784696821,1.0578469682,1.05784696817,1.05784696817,0.42777088681,0.3120879152,0,6.05877782424,6.26434511994,6.26434512004,6.26434512036,6.26434512036,6.26434512036,6.26434512032,6.26434512052,6.2643451205,6.2643451205,6.26434512044,6.26434512045,6.26434512045,6.26434512038,6.26434512047,6.26434512047,6.26434512048,6.2643451205,6.26434512045,6.26434512045,6.26434512062,6.26434512085,6.26434512088,6.26434512088,6.26434512081,6.26434512082,4.51985997683,5.16942078569,5.49134291739,6.26434512049,6.26434512044,6.26434512044,5.48411790864,6.26434512014,4.06613358282,6.44313397624,7.90964104304,8.01411886934,6.62084590874,9.67667695694,9.84660859594,9.84660859604,9.84660859604,9.84660859604,9.84660859604,9.84660859601,9.84660859601,9.84660859594,9.84660859594,9.84660859594,9.84660859594,9.5394694194,9.8466085959,9.84660859591,9.84660859591,8.63467289751,9.48403442824,9.846608596,9.846608596,9.846608596,9.84660859604,9.84660859642,9.84660859642,7.40901618739,8.50577613569,9.8466085962,9.84660859622,9.84660859622,9.84660859622,9.7136387037,9.07728913971,9.84660859637,9.75663867427,9.84660859627,9.84660859627,9.8466085963,9.8466085963,9.3994319875,8.3582204788,8.15340131771,9.51805409407,9.84660859597,9.84660859597,9.84660859587,9.80025024177,9.38804560221,9.84660859602,9.84660859602,9.84660859592,9.84660859591,9.84660859588,9.84660859588
"t87",4.9373265317,5.5455833638,6.0587778241,6.0587778241,6.0587778241,6.0587778241,6.05877782411,6.05877782411,6.05877782413,6.058777824086,6.058777824086,6.05877782416,6.05877782416,6.05877782416,6.05877782406,6.05877782405,6.05877782405,6.05877782405,6.05877782406,5.27069024596,6.05877782406,6.0587778241,6.0587778241,6.05877782417,6.05877782413,6.05877782413,5.68841333713,5.99877822723,6.05877782423,6.05877782415,6.05877782415,6.05877782423,6.05877782422,6.05877782419,6.05877782419,6.05877782423,6.05877782424,6.05877782424,0,0.2939020695,1.5383330766,4.74895135892,4.74895135892,4.74895135892,4.74895135888,4.74895135908,4.74895135906,4.74895135906,4.748951359,4.74895135901,4.74895135901,4.74895135894,4.74895135903,4.74895135903,4.74895135904,4.74895135906,4.74895135901,4.74895135901,4.74895135918,4.74895135941,4.74895135944,4.74895135944,4.74895135937,4.74895135938,3.00446621539,3.65402702425,3.97594915595,4.74895135905,4.748951359,4.748951359,3.9687241472,4.7489513587,2.55073982138,6.23756668,7.7040737468,7.8085515731,6.4152786125,9.4711096607,9.6410412997,9.6410412998,9.6410412998,9.6410412998,9.6410412998,9.64104129977,9.64104129977,9.6410412997,9.6410412997,9.6410412997,9.6410412997,9.33390212316,9.64104129966,9.64104129967,9.64104129967,8.42910560127,9.278467132,9.64104129976,9.64104129976,9.64104129976,9.6410412998,9.64104130018,9.64104130018,7.20344889115,8.30020883945,9.64104129996,9.64104129998,9.64104129998,9.64104129998,9.50807140746,8.87172184347,9.64104130013,9.55107137803,9.64104130003,9.64104130003,9.64104130006,9.64104130006,9.19386469126,8.15265318256,7.94783402147,9.31248679783,9.64104129973,9.64104129973,9.64104129963,9.59468294553,9.18247830597,9.64104129978,9.64104129978,9.64104129968,9.64104129967,9.64104129964,9.64104129964
"t88",5.1428938274,5.7511506595,6.2643451198,6.2643451198,6.2643451198,6.2643451198,6.26434511981,6.26434511981,6.26434511983,6.264345119786,6.264345119786,6.26434511986,6.26434511986,6.26434511986,6.26434511976,6.26434511975,6.26434511975,6.26434511975,6.26434511976,5.47625754166,6.26434511976,6.2643451198,6.2643451198,6.26434511987,6.26434511983,6.26434511983,5.89398063283,6.20434552293,6.26434511993,6.26434511985,6.26434511985,6.26434511993,6.26434511992,6.26434511989,6.26434511989,6.26434511993,6.26434511994,6.26434511994,0.2939020695,0,1.7439003723,4.95451865462,4.95451865462,4.95451865462,4.95451865458,4.95451865478,4.95451865476,4.95451865476,4.9545186547,4.95451865471,4.95451865471,4.95451865464,4.95451865473,4.95451865473,4.95451865474,4.95451865476,4.95451865471,4.95451865471,4.95451865488,4.95451865511,4.95451865514,4.95451865514,4.95451865507,4.95451865508,3.21003351109,3.85959431995,4.18151645165,4.95451865475,4.9545186547,4.9545186547,4.1742914429,4.9545186544,2.75630711708,6.4431339757,7.9096410425,8.0141188688,6.6208459082,9.6766769564,9.8466085954,9.8466085955,9.8466085955,9.8466085955,9.8466085955,9.84660859547,9.84660859547,9.8466085954,9.8466085954,9.8466085954,9.8466085954,9.53946941886,9.84660859536,9.84660859537,9.84660859537,8.63467289697,9.4840344277,9.84660859546,9.84660859546,9.84660859546,9.8466085955,9.84660859588,9.84660859588,7.40901618685,8.50577613515,9.84660859566,9.84660859568,9.84660859568,9.84660859568,9.71363870316,9.07728913917,9.84660859583,9.75663867373,9.84660859573,9.84660859573,9.84660859576,9.84660859576,9.39943198696,8.35822047826,8.15340131717,9.51805409353,9.84660859543,9.84660859543,9.84660859533,9.80025024123,9.38804560167,9.84660859548,9.84660859548,9.84660859538,9.84660859537,9.84660859534,9.84660859534
"t28",5.1428938275,5.7511506596,6.2643451199,6.2643451199,6.2643451199,6.2643451199,6.26434511991,6.26434511991,6.26434511993,6.264345119886,6.264345119886,6.26434511996,6.26434511996,6.26434511996,6.26434511986,6.26434511985,6.26434511985,6.26434511985,6.26434511986,5.47625754176,6.26434511986,6.2643451199,6.2643451199,6.26434511997,6.26434511993,6.26434511993,5.89398063293,6.20434552303,6.26434512003,6.26434511995,6.26434511995,6.26434512003,6.26434512002,6.26434511999,6.26434511999,6.26434512003,6.26434512004,6.26434512004,1.5383330766,1.7439003723,0,4.95451865472,4.95451865472,4.95451865472,4.95451865468,4.95451865488,4.95451865486,4.95451865486,4.9545186548,4.95451865481,4.95451865481,4.95451865474,4.95451865483,4.95451865483,4.95451865484,4.95451865486,4.95451865481,4.95451865481,4.95451865498,4.95451865521,4.95451865524,4.95451865524,4.95451865517,4.95451865518,3.21003351119,3.85959432005,4.18151645175,4.95451865485,4.9545186548,4.9545186548,4.174291443,4.9545186545,2.75630711718,6.4431339758,7.9096410426,8.0141188689,6.6208459083,9.6766769565,9.8466085955,9.8466085956,9.8466085956,9.8466085956,9.8466085956,9.84660859557,9.84660859557,9.8466085955,9.8466085955,9.8466085955,9.8466085955,9.53946941896,9.84660859546,9.84660859547,9.84660859547,8.63467289707,9.4840344278,9.84660859556,9.84660859556,9.84660859556,9.8466085956,9.84660859598,9.84660859598,7.40901618695,8.50577613525,9.84660859576,9.84660859578,9.84660859578,9.84660859578,9.71363870326,9.07728913927,9.84660859593,9.75663867383,9.84660859583,9.84660859583,9.84660859586,9.84660859586,9.39943198706,8.35822047836,8.15340131727,9.51805409363,9.84660859553,9.84660859553,9.84660859543,9.80025024133,9.38804560177,9.84660859558,9.84660859558,9.84660859548,9.84660859547,9.84660859544,9.84660859544
"t129",5.14289382782,5.75115065992,6.26434512022,6.26434512022,6.26434512022,6.26434512022,6.26434512023,6.26434512023,6.26434512025,6.264345120206,6.264345120206,6.26434512028,6.26434512028,6.26434512028,6.26434512018,6.26434512017,6.26434512017,6.26434512017,6.26434512018,5.47625754208,6.26434512018,6.26434512022,6.26434512022,6.26434512029,6.26434512025,6.26434512025,5.89398063325,6.20434552335,6.26434512035,6.26434512027,6.26434512027,6.26434512035,6.26434512034,6.26434512031,6.26434512031,6.26434512035,6.26434512036,6.26434512036,4.74895135892,4.95451865462,4.95451865472,0,0.03790986176,0.0631519331,0.21705602904,2.06353278784,2.47300957342,2.47300957342,2.47300957336,2.47300957337,2.47300957337,2.4730095733,2.47300957339,2.47300957339,2.4730095734,2.47300957342,2.47300957337,2.47300957337,2.47300957354,3.22168538517,3.2216853852,3.2216853852,3.22168538513,3.22168538514,2.63413328275,3.28369409161,3.60561622331,4.37861842641,4.37861842636,4.37861842636,3.59839121456,4.37861842606,2.64505237134,6.44313397612,7.90964104292,8.01411886922,6.62084590862,9.67667695682,9.84660859582,9.84660859592,9.84660859592,9.84660859592,9.84660859592,9.84660859589,9.84660859589,9.84660859582,9.84660859582,9.84660859582,9.84660859582,9.53946941928,9.84660859578,9.84660859579,9.84660859579,8.63467289739,9.48403442812,9.84660859588,9.84660859588,9.84660859588,9.84660859592,9.8466085963,9.8466085963,7.40901618727,8.50577613557,9.84660859608,9.8466085961,9.8466085961,9.8466085961,9.71363870358,9.07728913959,9.84660859625,9.75663867415,9.84660859615,9.84660859615,9.84660859618,9.84660859618,9.39943198738,8.35822047868,8.15340131759,9.51805409395,9.84660859585,9.84660859585,9.84660859575,9.80025024165,9.38804560209,9.8466085959,9.8466085959,9.8466085958,9.84660859579,9.84660859576,9.84660859576
"t130",5.14289382782,5.75115065992,6.26434512022,6.26434512022,6.26434512022,6.26434512022,6.26434512023,6.26434512023,6.26434512025,6.264345120206,6.264345120206,6.26434512028,6.26434512028,6.26434512028,6.26434512018,6.26434512017,6.26434512017,6.26434512017,6.26434512018,5.47625754208,6.26434512018,6.26434512022,6.26434512022,6.26434512029,6.26434512025,6.26434512025,5.89398063325,6.20434552335,6.26434512035,6.26434512027,6.26434512027,6.26434512035,6.26434512034,6.26434512031,6.26434512031,6.26434512035,6.26434512036,6.26434512036,4.74895135892,4.95451865462,4.95451865472,0.03790986176,0,0.0631519331,0.21705602904,2.06353278784,2.47300957342,2.47300957342,2.47300957336,2.47300957337,2.47300957337,2.4730095733,2.47300957339,2.47300957339,2.4730095734,2.47300957342,2.47300957337,2.47300957337,2.47300957354,3.22168538517,3.2216853852,3.2216853852,3.22168538513,3.22168538514,2.63413328275,3.28369409161,3.60561622331,4.37861842641,4.37861842636,4.37861842636,3.59839121456,4.37861842606,2.64505237134,6.44313397612,7.90964104292,8.01411886922,6.62084590862,9.67667695682,9.84660859582,9.84660859592,9.84660859592,9.84660859592,9.84660859592,9.84660859589,9.84660859589,9.84660859582,9.84660859582,9.84660859582,9.84660859582,9.53946941928,9.84660859578,9.84660859579,9.84660859579,8.63467289739,9.48403442812,9.84660859588,9.84660859588,9.84660859588,9.84660859592,9.8466085963,9.8466085963,7.40901618727,8.50577613557,9.84660859608,9.8466085961,9.8466085961,9.8466085961,9.71363870358,9.07728913959,9.84660859625,9.75663867415,9.84660859615,9.84660859615,9.84660859618,9.84660859618,9.39943198738,8.35822047868,8.15340131759,9.51805409395,9.84660859585,9.84660859585,9.84660859575,9.80025024165,9.38804560209,9.8466085959,9.8466085959,9.8466085958,9.84660859579,9.84660859576,9.84660859576
"t124",5.14289382782,5.75115065992,6.26434512022,6.26434512022,6.26434512022,6.26434512022,6.26434512023,6.26434512023,6.26434512025,6.264345120206,6.264345120206,6.26434512028,6.26434512028,6.26434512028,6.26434512018,6.26434512017,6.26434512017,6.26434512017,6.26434512018,5.47625754208,6.26434512018,6.26434512022,6.26434512022,6.26434512029,6.26434512025,6.26434512025,5.89398063325,6.20434552335,6.26434512035,6.26434512027,6.26434512027,6.26434512035,6.26434512034,6.26434512031,6.26434512031,6.26434512035,6.26434512036,6.26434512036,4.74895135892,4.95451865462,4.95451865472,0.0631519331,0.0631519331,0,0.21705602904,2.06353278784,2.47300957342,2.47300957342,2.47300957336,2.47300957337,2.47300957337,2.4730095733,2.47300957339,2.47300957339,2.4730095734,2.47300957342,2.47300957337,2.47300957337,2.47300957354,3.22168538517,3.2216853852,3.2216853852,3.22168538513,3.22168538514,2.63413328275,3.28369409161,3.60561622331,4.37861842641,4.37861842636,4.37861842636,3.59839121456,4.37861842606,2.64505237134,6.44313397612,7.90964104292,8.01411886922,6.62084590862,9.67667695682,9.84660859582,9.84660859592,9.84660859592,9.84660859592,9.84660859592,9.84660859589,9.84660859589,9.84660859582,9.84660859582,9.84660859582,9.84660859582,9.53946941928,9.84660859578,9.84660859579,9.84660859579,8.63467289739,9.48403442812,9.84660859588,9.84660859588,9.84660859588,9.84660859592,9.8466085963,9.8466085963,7.40901618727,8.50577613557,9.84660859608,9.8466085961,9.8466085961,9.8466085961,9.71363870358,9.07728913959,9.84660859625,9.75663867415,9.84660859615,9.84660859615,9.84660859618,9.84660859618,9.39943198738,8.35822047868,8.15340131759,9.51805409395,9.84660859585,9.84660859585,9.84660859575,9.80025024165,9.38804560209,9.8466085959,9.8466085959,9.8466085958,9.84660859579,9.84660859576,9.84660859576
"t110",5.14289382778,5.75115065988,6.26434512018,6.26434512018,6.26434512018,6.26434512018,6.26434512019,6.26434512019,6.26434512021,6.264345120166,6.264345120166,6.26434512024,6.26434512024,6.26434512024,6.26434512014,6.26434512013,6.26434512013,6.26434512013,6.26434512014,5.47625754204,6.26434512014,6.26434512018,6.26434512018,6.26434512025,6.26434512021,6.26434512021,5.89398063321,6.20434552331,6.26434512031,6.26434512023,6.26434512023,6.26434512031,6.2643451203,6.26434512027,6.26434512027,6.26434512031,6.26434512032,6.26434512032,4.74895135888,4.95451865458,4.95451865468,0.21705602904,0.21705602904,0.21705602904,0,2.0635327878,2.47300957338,2.47300957338,2.47300957332,2.47300957333,2.47300957333,2.47300957326,2.47300957335,2.47300957335,2.47300957336,2.47300957338,2.47300957333,2.47300957333,2.4730095735,3.22168538513,3.22168538516,3.22168538516,3.22168538509,3.2216853851,2.63413328271,3.28369409157,3.60561622327,4.37861842637,4.37861842632,4.37861842632,3.59839121452,4.37861842602,2.6450523713,6.44313397608,7.90964104288,8.01411886918,6.62084590858,9.67667695678,9.84660859578,9.84660859588,9.84660859588,9.84660859588,9.84660859588,9.84660859585,9.84660859585,9.84660859578,9.84660859578,9.84660859578,9.84660859578,9.53946941924,9.84660859574,9.84660859575,9.84660859575,8.63467289735,9.48403442808,9.84660859584,9.84660859584,9.84660859584,9.84660859588,9.84660859626,9.84660859626,7.40901618723,8.50577613553,9.84660859604,9.84660859606,9.84660859606,9.84660859606,9.71363870354,9.07728913955,9.84660859621,9.75663867411,9.84660859611,9.84660859611,9.84660859614,9.84660859614,9.39943198734,8.35822047864,8.15340131755,9.51805409391,9.84660859581,9.84660859581,9.84660859571,9.80025024161,9.38804560205,9.84660859586,9.84660859586,9.84660859576,9.84660859575,9.84660859572,9.84660859572
"t20",5.14289382798,5.75115066008,6.26434512038,6.26434512038,6.26434512038,6.26434512038,6.26434512039,6.26434512039,6.26434512041,6.264345120366,6.264345120366,6.26434512044,6.26434512044,6.26434512044,6.26434512034,6.26434512033,6.26434512033,6.26434512033,6.26434512034,5.47625754224,6.26434512034,6.26434512038,6.26434512038,6.26434512045,6.26434512041,6.26434512041,5.89398063341,6.20434552351,6.26434512051,6.26434512043,6.26434512043,6.26434512051,6.2643451205,6.26434512047,6.26434512047,6.26434512051,6.26434512052,6.26434512052,4.74895135908,4.95451865478,4.95451865488,2.06353278784,2.06353278784,2.06353278784,2.0635327878,0,2.47300957358,2.47300957358,2.47300957352,2.47300957353,2.47300957353,2.47300957346,2.47300957355,2.47300957355,2.47300957356,2.47300957358,2.47300957353,2.47300957353,2.4730095737,3.22168538533,3.22168538536,3.22168538536,3.22168538529,3.2216853853,2.63413328291,3.28369409177,3.60561622347,4.37861842657,4.37861842652,4.37861842652,3.59839121472,4.37861842622,2.6450523715,6.44313397628,7.90964104308,8.01411886938,6.62084590878,9.67667695698,9.84660859598,9.84660859608,9.84660859608,9.84660859608,9.84660859608,9.84660859605,9.84660859605,9.84660859598,9.84660859598,9.84660859598,9.84660859598,9.53946941944,9.84660859594,9.84660859595,9.84660859595,8.63467289755,9.48403442828,9.84660859604,9.84660859604,9.84660859604,9.84660859608,9.84660859646,9.84660859646,7.40901618743,8.50577613573,9.84660859624,9.84660859626,9.84660859626,9.84660859626,9.71363870374,9.07728913975,9.84660859641,9.75663867431,9.84660859631,9.84660859631,9.84660859634,9.84660859634,9.39943198754,8.35822047884,8.15340131775,9.51805409411,9.84660859601,9.84660859601,9.84660859591,9.80025024181,9.38804560225,9.84660859606,9.84660859606,9.84660859596,9.84660859595,9.84660859592,9.84660859592
"t38",5.14289382796,5.75115066006,6.26434512036,6.26434512036,6.26434512036,6.26434512036,6.26434512037,6.26434512037,6.26434512039,6.264345120346,6.264345120346,6.26434512042,6.26434512042,6.26434512042,6.26434512032,6.26434512031,6.26434512031,6.26434512031,6.26434512032,5.47625754222,6.26434512032,6.26434512036,6.26434512036,6.26434512043,6.26434512039,6.26434512039,5.89398063339,6.20434552349,6.26434512049,6.26434512041,6.26434512041,6.26434512049,6.26434512048,6.26434512045,6.26434512045,6.26434512049,6.2643451205,6.2643451205,4.74895135906,4.95451865476,4.95451865486,2.47300957342,2.47300957342,2.47300957342,2.47300957338,2.47300957358,0,1.4055438518,1.73450536854,1.73450536855,1.73450536855,1.73450536848,1.73450536857,1.73450536857,1.73450536858,1.9661005884,1.96610058835,1.96610058835,2.13000367788,3.22168538531,3.22168538534,3.22168538534,3.22168538527,3.22168538528,2.63413328289,3.28369409175,3.60561622345,4.37861842655,4.3786184265,4.3786184265,3.5983912147,4.3786184262,2.64505237148,6.44313397626,7.90964104306,8.01411886936,6.62084590876,9.67667695696,9.84660859596,9.84660859606,9.84660859606,9.84660859606,9.84660859606,9.84660859603,9.84660859603,9.84660859596,9.84660859596,9.84660859596,9.84660859596,9.53946941942,9.84660859592,9.84660859593,9.84660859593,8.63467289753,9.48403442826,9.84660859602,9.84660859602,9.84660859602,9.84660859606,9.84660859644,9.84660859644,7.40901618741,8.50577613571,9.84660859622,9.84660859624,9.84660859624,9.84660859624,9.71363870372,9.07728913973,9.84660859639,9.75663867429,9.84660859629,9.84660859629,9.84660859632,9.84660859632,9.39943198752,8.35822047882,8.15340131773,9.51805409409,9.84660859599,9.84660859599,9.84660859589,9.80025024179,9.38804560223,9.84660859604,9.84660859604,9.84660859594,9.84660859593,9.8466085959,9.8466085959
"t39",5.14289382796,5.75115066006,6.26434512036,6.26434512036,6.26434512036,6.26434512036,6.26434512037,6.26434512037,6.26434512039,6.264345120346,6.264345120346,6.26434512042,6.26434512042,6.26434512042,6.26434512032,6.26434512031,6.26434512031,6.26434512031,6.26434512032,5.47625754222,6.26434512032,6.26434512036,6.26434512036,6.26434512043,6.26434512039,6.26434512039,5.89398063339,6.20434552349,6.26434512049,6.26434512041,6.26434512041,6.26434512049,6.26434512048,6.26434512045,6.26434512045,6.26434512049,6.2643451205,6.2643451205,4.74895135906,4.95451865476,4.95451865486,2.47300957342,2.47300957342,2.47300957342,2.47300957338,2.47300957358,1.4055438518,0,1.73450536854,1.73450536855,1.73450536855,1.73450536848,1.73450536857,1.73450536857,1.73450536858,1.9661005884,1.96610058835,1.96610058835,2.13000367788,3.22168538531,3.22168538534,3.22168538534,3.22168538527,3.22168538528,2.63413328289,3.28369409175,3.60561622345,4.37861842655,4.3786184265,4.3786184265,3.5983912147,4.3786184262,2.64505237148,6.44313397626,7.90964104306,8.01411886936,6.62084590876,9.67667695696,9.84660859596,9.84660859606,9.84660859606,9.84660859606,9.84660859606,9.84660859603,9.84660859603,9.84660859596,9.84660859596,9.84660859596,9.84660859596,9.53946941942,9.84660859592,9.84660859593,9.84660859593,8.63467289753,9.48403442826,9.84660859602,9.84660859602,9.84660859602,9.84660859606,9.84660859644,9.84660859644,7.40901618741,8.50577613571,9.84660859622,9.84660859624,9.84660859624,9.84660859624,9.71363870372,9.07728913973,9.84660859639,9.75663867429,9.84660859629,9.84660859629,9.84660859632,9.84660859632,9.39943198752,8.35822047882,8.15340131773,9.51805409409,9.84660859599,9.84660859599,9.84660859589,9.80025024179,9.38804560223,9.84660859604,9.84660859604,9.84660859594,9.84660859593,9.8466085959,9.8466085959
