,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-0.8757668,2.9185307,5.5382276,10.620698,5.132753,8.855322,4.184108,11.760087,4.0319204,2.716379,1.054512,4.204158,2.2597926,5.1940584,8.579783,6.7944565
t5,-0.89030224,2.9430528,5.5141544,10.669259,5.2147994,8.856539,4.2271395,11.78413,4.1102448,2.674977,1.0637091,4.295148,2.2426362,5.1803865,8.62342,6.825672
t6,-0.90507317,2.953134,5.579317,10.60807,5.130305,8.837304,4.2101197,11.718683,4.0395784,2.6876957,1.0898054,4.200243,2.2591724,5.1848745,8.571483,6.829734
t7,-0.8196981,2.8810449,5.5631614,10.672283,5.1711044,8.856673,4.2219,11.738303,4.0627055,2.71744,1.0942752,4.2343855,2.3142114,5.1365232,8.546875,6.779657
t4,-0.9041551,2.9501326,5.576622,10.609744,5.1583953,8.849965,4.2181525,11.721576,4.0636864,2.683423,1.0873054,4.2294827,2.2497938,5.185335,8.559546,6.8280067
t84,-1.8240048,1.4109066,-3.3657777,-0.7830399,7.923177,9.200576,3.94123,12.477962,6.1411643,8.3328905,3.3175309,-2.5746272,4.7648854,0.48981422,5.403417,14.478992
t85,-1.73938,1.3771609,-3.3501246,-0.6788493,7.9331713,9.259763,3.89681,12.510261,6.090073,8.213785,3.352468,-2.5176857,4.741283,0.40053692,5.4543715,14.45785
t78,-1.7478193,1.4608335,-3.2875466,-0.78546184,7.835677,9.138258,4.003075,12.445307,6.135734,8.172222,3.4236243,-2.6154408,4.7644734,0.4354671,5.3591566,14.517918
t54,-1.5476831,1.5434093,-3.2826824,-0.6674464,7.837774,9.188487,3.9442952,12.425572,6.109445,8.123827,3.5238557,-2.5494297,4.7845473,0.22375149,5.348129,14.563674
t62,-1.704964,1.3266202,-3.3157885,-0.58509326,7.895422,9.330647,3.838861,12.586288,6.1292396,8.171898,3.3424556,-2.5027766,4.744855,0.33094263,5.4644485,14.408148
t71,-1.6579704,1.458332,-3.3216953,-0.73857224,7.967887,9.013034,4.0237203,12.40862,6.1903524,8.094076,3.5973623,-2.4790828,4.76133,0.27787647,5.4497533,14.626027
t81,-1.6819143,1.434063,-3.2596211,-0.8118402,7.861221,9.124451,4.007696,12.39071,6.2496614,8.175264,3.511199,-2.5092368,4.848261,0.23967822,5.416255,14.536067
t163,-1.6658688,1.477676,-3.2114387,-0.855882,7.945845,9.210869,4.009437,12.375341,6.1821957,8.2483635,3.4066327,-2.4783075,4.905558,0.29214248,5.4418507,14.4564295
t164,-1.6172887,1.5034013,-3.1975055,-0.8938622,7.936571,9.158783,4.0380177,12.324445,6.161151,8.163095,3.4772005,-2.4735763,4.959149,0.23685889,5.4691286,14.50033
t102,-1.672947,1.4691234,-3.2336645,-0.8073278,7.9447618,9.085249,4.091995,12.380223,6.126924,8.057057,3.532261,-2.4949975,4.7798166,0.33027318,5.4551587,14.568052
