"","t1","t8","t9","t26","t117","t118","t69","t163","t164","t91","t119","t120","t132","t133","t44","t12","t13","t33","t34","t14","t10","t43","t154","t155","t113","t114","t86","t88","t97","t98","t50","t51","t20","t70","t71","t38","t19","t16","t36","t81","t82","t127","t137","t138","t123","t124","t5","t3","t21","t22","t66","t67","t147","t148","t115","t116","t85","t23","t41","t64","t65","t108","t109","t125","t126","t150","t151","t99","t100","t40","t17","t25","t49","t101","t102","t75","t37","t32","t55","t103","t145","t156","t157","t158","t68","t52","t53","t45","t54","t104","t105","t48","t161","t162","t149","t96","t18","t31","t47","t79","t80","t62","t128","t129","t134","t135","t77","t56","t60","t61","t46","t89","t90","t72","t94","t95","t93","t139","t140","t136","t112","t59","t42","t39","t83","t84","t92","t110","t111","t121","t122","t141","t142","t30","t35","t76","t130","t131","t73","t74","t57","t63","t78","t159","t160","t146","t87","t106","t107","t143","t144","t58","t152","t153","t27","t11","t15","t28","t29","t24","t2","t4","t6","t7"
"t1",0,3.6476742269,2.77464457506,5.15909464051,7.59928393691,7.59928393691,7.5992839368,7.599283937465,7.599283937465,7.3712018489,7.59928393761,7.59928393761,7.5992839376,7.5992839376,5.8421180267,3.9590930804,5.579851786,7.36971291446,7.07684659246,3.43067804281,5.3974868142,7.5992839375,7.59928393806,7.59928393806,7.5992839378,7.5992839378,7.59928393777,7.30923272038,7.59928393778,7.59928393778,6.69002535097,6.12964085927,4.6613637609,7.4038719781,7.5992839372,6.0039627288,7.5992839373,3.9468190552,5.20046785136,7.5992839371,7.5992839371,7.5992839372,7.59928393713,7.59928393713,7.5992839372,7.5992839372,1.82125874618,2.42684377899,5.20312197419,5.06791566959,8.00558836769,8.00558836722,8.00558836764,8.00558836764,8.00558836767,8.00558836767,8.00558836762,6.90390805769,7.19204290083,7.12453884883,7.0586625665,8.0055883671,8.0055883671,8.00558836718,8.00558836718,8.00558836713,8.00558836713,8.00558836708,8.00558836708,6.12429671019,4.49901398631,5.36727735089,7.63932896209,8.00558836739,8.00558836739,8.00558836739,6.08118942819,5.5158636814,8.00558836681,8.00558836721,8.00558836725,8.00558836725,8.005588367245,8.005588367245,8.00558836691,7.48970847024,7.41362098544,6.76044162374,7.16588473464,8.00558836724,8.00558836724,7.27654566532,8.00558836701,8.00558836701,8.00558836701,8.00558836702,5.43138511662,5.95168603562,6.58888305652,8.00558836721,7.29013710761,6.87579215879,8.00558836741,8.00558836741,8.00558836741,8.00558836741,7.66700146951,7.17389031845,8.00558836742,6.97366250152,6.98551850532,8.00558836764,8.00558836764,7.08564975853,7.549044280021,8.005588367321,8.00558836734,8.005588367186,8.005588367186,8.0055883672,8.0055883673,8.0055883674,6.74876283944,8.00558836752,8.00558836752,8.00558836752,8.00558836762,8.00558836752,8.00558836752,7.84685223812,8.00558836762,8.00558836745,8.00558836745,8.00558836752,5.54015067195,8.00558836679,8.00558836679,8.00558836679,8.00558836689,7.13404261699,8.00558836679,8.00558836709,8.00558836718,8.0055883672,8.0055883672,8.00558836721,8.00558836717,8.00558836717,8.00558836717,8.00558836717,8.00558836717,8.00558836759,8.00558836752,8.00558836752,7.34401728729,3.84658882379,4.13239264799,5.34684472192,7.50203938319,5.1838863462,2.02850842632,2.5411517759,3.0232675589,2.8804574034
"t8",3.6476742269,0,1.06062014036,5.99227522781,8.43246452421,8.43246452421,8.4324645241,8.432464524765,8.432464524765,8.2043824362,8.43246452491,8.43246452491,8.4324645249,8.4324645249,6.675298614,4.7922736677,6.4130323733,8.20289350176,7.91002717976,4.26385863011,6.2306674015,8.4324645248,8.43246452536,8.43246452536,8.4324645251,8.4324645251,8.43246452507,8.14241330768,8.43246452508,8.43246452508,7.52320593827,6.96282144657,5.4945443482,8.2370525654,8.4324645245,6.8371433161,8.4324645246,4.7799996425,6.03364843866,8.4324645244,8.4324645244,8.4324645245,8.43246452443,8.43246452443,8.4324645245,8.4324645245,2.65443933348,4.63994818889,7.41622638409,7.28102007949,10.21869277759,10.21869277712,10.21869277754,10.21869277754,10.21869277757,10.21869277757,10.21869277752,9.11701246759,9.40514731073,9.33764325873,9.2717669764,10.218692777,10.218692777,10.21869277708,10.21869277708,10.21869277703,10.21869277703,10.21869277698,10.21869277698,8.33740112009,6.71211839621,7.58038176079,9.85243337199,10.21869277729,10.21869277729,10.21869277729,8.29429383809,7.7289680913,10.21869277671,10.21869277711,10.21869277715,10.21869277715,10.218692777145,10.218692777145,10.21869277681,9.70281288014,9.62672539534,8.97354603364,9.37898914454,10.21869277714,10.21869277714,9.48965007522,10.21869277691,10.21869277691,10.21869277691,10.21869277692,7.64448952652,8.16479044552,8.80198746642,10.21869277711,9.50324151751,9.08889656869,10.21869277731,10.21869277731,10.21869277731,10.21869277731,9.88010587941,9.38699472835,10.21869277732,9.18676691142,9.19862291522,10.21869277754,10.21869277754,9.29875416843,9.762148689921,10.218692777221,10.21869277724,10.218692777086,10.218692777086,10.2186927771,10.2186927772,10.2186927773,8.96186724934,10.21869277742,10.21869277742,10.21869277742,10.21869277752,10.21869277742,10.21869277742,10.05995664802,10.21869277752,10.21869277735,10.21869277735,10.21869277742,7.75325508185,10.21869277669,10.21869277669,10.21869277669,10.21869277679,9.34714702689,10.21869277669,10.21869277699,10.21869277708,10.2186927771,10.2186927771,10.21869277711,10.21869277707,10.21869277707,10.21869277707,10.21869277707,10.21869277707,10.21869277749,10.21869277742,10.21869277742,9.55712169719,6.05969323369,6.34549705789,7.55994913182,9.71514379309,7.3969907561,4.24161283622,4.7542561858,5.2363719688,5.0935618133
"t9",2.77464457506,1.06062014036,0,5.11924557597,7.55943487237,7.55943487237,7.55943487226,7.559434872925,7.559434872925,7.33135278436,7.55943487307,7.55943487307,7.55943487306,7.55943487306,5.80226896216,3.91924401586,5.54000272146,7.32986384992,7.03699752792,3.39082897827,5.35763774966,7.55943487296,7.55943487352,7.55943487352,7.55943487326,7.55943487326,7.55943487323,7.26938365584,7.55943487324,7.55943487324,6.65017628643,6.08979179473,4.62151469636,7.36402291356,7.55943487266,5.96411366426,7.55943487276,3.90696999066,5.16061878682,7.55943487256,7.55943487256,7.55943487266,7.55943487259,7.55943487259,7.55943487266,7.55943487266,1.78140968164,3.76691853705,6.54319673225,6.40799042765,9.34566312575,9.34566312528,9.3456631257,9.3456631257,9.34566312573,9.34566312573,9.34566312568,8.24398281575,8.53211765889,8.46461360689,8.39873732456,9.34566312516,9.34566312516,9.34566312524,9.34566312524,9.34566312519,9.34566312519,9.34566312514,9.34566312514,7.46437146825,5.83908874437,6.70735210895,8.97940372015,9.34566312545,9.34566312545,9.34566312545,7.42126418625,6.85593843946,9.34566312487,9.34566312527,9.34566312531,9.34566312531,9.345663125305,9.345663125305,9.34566312497,8.8297832283,8.7536957435,8.1005163818,8.5059594927,9.3456631253,9.3456631253,8.61662042338,9.34566312507,9.34566312507,9.34566312507,9.34566312508,6.77145987468,7.29176079368,7.92895781458,9.34566312527,8.63021186567,8.21586691685,9.34566312547,9.34566312547,9.34566312547,9.34566312547,9.00707622757,8.51396507651,9.34566312548,8.31373725958,8.32559326338,9.3456631257,9.3456631257,8.42572451659,8.889119038081,9.345663125381,9.3456631254,9.345663125246,9.345663125246,9.34566312526,9.34566312536,9.34566312546,8.0888375975,9.34566312558,9.34566312558,9.34566312558,9.34566312568,9.34566312558,9.34566312558,9.18692699618,9.34566312568,9.34566312551,9.34566312551,9.34566312558,6.88022543001,9.34566312485,9.34566312485,9.34566312485,9.34566312495,8.47411737505,9.34566312485,9.34566312515,9.34566312524,9.34566312526,9.34566312526,9.34566312527,9.34566312523,9.34566312523,9.34566312523,9.34566312523,9.34566312523,9.34566312565,9.34566312558,9.34566312558,8.68409204535,5.18666358185,5.47246740605,6.68691947998,8.84211414125,6.52396110426,3.36858318438,3.88122653396,4.36334231696,4.22053216146
"t26",5.15909464051,5.99227522781,5.11924557597,0,3.0920275164,3.0920275164,3.20031867371,3.200318674375,3.200318674375,4.44266339701,4.67074548572,4.67074548572,4.67074548571,4.67074548571,2.91357957481,4.65756439651,6.27832310211,8.06818423057,7.77531790857,4.12914935892,6.09595813031,8.29775525361,8.29775525417,8.29775525417,8.29775525391,8.29775525391,8.29775525388,8.00770403649,8.29775525389,8.29775525389,7.38849666708,6.82811217538,5.92342197341,8.66593019061,8.86134214971,7.26602094131,8.86134214981,5.20887726771,6.46252606387,8.86134214961,8.86134214961,8.86134214971,8.86134214964,8.86134214964,8.86134214971,8.86134214971,3.42064438989,6.1513686025,8.9276467977,8.7924404931,11.7301131912,11.73011319073,11.73011319115,11.73011319115,11.73011319118,11.73011319118,11.73011319113,10.6284328812,10.91656772434,10.84906367234,10.78318739001,11.73011319061,11.73011319061,11.73011319069,11.73011319069,11.73011319064,11.73011319064,11.73011319059,11.73011319059,9.8488215337,8.22353880982,9.0918021744,11.3638537856,11.7301131909,11.7301131909,11.7301131909,9.8057142517,9.24038850491,11.73011319032,11.73011319072,11.73011319076,11.73011319076,11.730113190755,11.730113190755,11.73011319042,11.21423329375,11.13814580895,10.48496644725,10.89040955815,11.73011319075,11.73011319075,11.00107048883,11.73011319052,11.73011319052,11.73011319052,11.73011319053,9.15590994013,9.67621085913,10.31340788003,11.73011319072,11.01466193112,10.6003169823,11.73011319092,11.73011319092,11.73011319092,11.73011319092,11.39152629302,10.89841514196,11.73011319093,10.69818732503,10.71004332883,11.73011319115,11.73011319115,10.81017458204,11.273569103531,11.730113190831,11.73011319085,11.730113190696,11.730113190696,11.73011319071,11.73011319081,11.73011319091,10.47328766295,11.73011319103,11.73011319103,11.73011319103,11.73011319113,11.73011319103,11.73011319103,11.57137706163,11.73011319113,11.73011319096,11.73011319096,11.73011319103,9.26467549546,11.7301131903,11.7301131903,11.7301131903,11.7301131904,10.8585674405,11.7301131903,11.7301131906,11.73011319069,11.73011319071,11.73011319071,11.73011319072,11.73011319068,11.73011319068,11.73011319068,11.73011319068,11.73011319068,11.7301131911,11.73011319103,11.73011319103,11.0685421108,7.5711136473,7.8569174715,9.07136954543,11.2265642067,8.90841116971,5.75303324983,6.26567659941,6.74779238241,6.60498222691
"t117",7.59928393691,8.43246452421,7.55943487237,3.0920275164,0,0.6549272968,5.64050797011,5.640507970775,5.640507970775,6.88285269341,7.11093478212,7.11093478212,7.11093478211,7.11093478211,5.35376887121,7.09775369291,8.71851239851,10.50837352697,10.21550720497,6.56933865532,8.53614742671,10.73794455001,10.73794455057,10.73794455057,10.73794455031,10.73794455031,10.73794455028,10.44789333289,10.73794455029,10.73794455029,9.82868596348,9.26830147178,8.36361126981,11.10611948701,11.30153144611,9.70621023771,11.30153144621,7.64906656411,8.90271536027,11.30153144601,11.30153144601,11.30153144611,11.30153144604,11.30153144604,11.30153144611,11.30153144611,5.86083368629,8.5915578989,11.3678360941,11.2326297895,14.1703024876,14.17030248713,14.17030248755,14.17030248755,14.17030248758,14.17030248758,14.17030248753,13.0686221776,13.35675702074,13.28925296874,13.22337668641,14.17030248701,14.17030248701,14.17030248709,14.17030248709,14.17030248704,14.17030248704,14.17030248699,14.17030248699,12.2890108301,10.66372810622,11.5319914708,13.804043082,14.1703024873,14.1703024873,14.1703024873,12.2459035481,11.68057780131,14.17030248672,14.17030248712,14.17030248716,14.17030248716,14.170302487155,14.170302487155,14.17030248682,13.65442259015,13.57833510535,12.92515574365,13.33059885455,14.17030248715,14.17030248715,13.44125978523,14.17030248692,14.17030248692,14.17030248692,14.17030248693,11.59609923653,12.11640015553,12.75359717643,14.17030248712,13.45485122752,13.0405062787,14.17030248732,14.17030248732,14.17030248732,14.17030248732,13.83171558942,13.33860443836,14.17030248733,13.13837662143,13.15023262523,14.17030248755,14.17030248755,13.25036387844,13.713758399931,14.170302487231,14.17030248725,14.170302487096,14.170302487096,14.17030248711,14.17030248721,14.17030248731,12.91347695935,14.17030248743,14.17030248743,14.17030248743,14.17030248753,14.17030248743,14.17030248743,14.01156635803,14.17030248753,14.17030248736,14.17030248736,14.17030248743,11.70486479186,14.1703024867,14.1703024867,14.1703024867,14.1703024868,13.2987567369,14.1703024867,14.170302487,14.17030248709,14.17030248711,14.17030248711,14.17030248712,14.17030248708,14.17030248708,14.17030248708,14.17030248708,14.17030248708,14.1703024875,14.17030248743,14.17030248743,13.5087314072,10.0113029437,10.2971067679,11.51155884183,13.6667535031,11.34860046611,8.19322254623,8.70586589581,9.18798167881,9.04517152331
"t118",7.59928393691,8.43246452421,7.55943487237,3.0920275164,0.6549272968,0,5.64050797011,5.640507970775,5.640507970775,6.88285269341,7.11093478212,7.11093478212,7.11093478211,7.11093478211,5.35376887121,7.09775369291,8.71851239851,10.50837352697,10.21550720497,6.56933865532,8.53614742671,10.73794455001,10.73794455057,10.73794455057,10.73794455031,10.73794455031,10.73794455028,10.44789333289,10.73794455029,10.73794455029,9.82868596348,9.26830147178,8.36361126981,11.10611948701,11.30153144611,9.70621023771,11.30153144621,7.64906656411,8.90271536027,11.30153144601,11.30153144601,11.30153144611,11.30153144604,11.30153144604,11.30153144611,11.30153144611,5.86083368629,8.5915578989,11.3678360941,11.2326297895,14.1703024876,14.17030248713,14.17030248755,14.17030248755,14.17030248758,14.17030248758,14.17030248753,13.0686221776,13.35675702074,13.28925296874,13.22337668641,14.17030248701,14.17030248701,14.17030248709,14.17030248709,14.17030248704,14.17030248704,14.17030248699,14.17030248699,12.2890108301,10.66372810622,11.5319914708,13.804043082,14.1703024873,14.1703024873,14.1703024873,12.2459035481,11.68057780131,14.17030248672,14.17030248712,14.17030248716,14.17030248716,14.170302487155,14.170302487155,14.17030248682,13.65442259015,13.57833510535,12.92515574365,13.33059885455,14.17030248715,14.17030248715,13.44125978523,14.17030248692,14.17030248692,14.17030248692,14.17030248693,11.59609923653,12.11640015553,12.75359717643,14.17030248712,13.45485122752,13.0405062787,14.17030248732,14.17030248732,14.17030248732,14.17030248732,13.83171558942,13.33860443836,14.17030248733,13.13837662143,13.15023262523,14.17030248755,14.17030248755,13.25036387844,13.713758399931,14.170302487231,14.17030248725,14.170302487096,14.170302487096,14.17030248711,14.17030248721,14.17030248731,12.91347695935,14.17030248743,14.17030248743,14.17030248743,14.17030248753,14.17030248743,14.17030248743,14.01156635803,14.17030248753,14.17030248736,14.17030248736,14.17030248743,11.70486479186,14.1703024867,14.1703024867,14.1703024867,14.1703024868,13.2987567369,14.1703024867,14.170302487,14.17030248709,14.17030248711,14.17030248711,14.17030248712,14.17030248708,14.17030248708,14.17030248708,14.17030248708,14.17030248708,14.1703024875,14.17030248743,14.17030248743,13.5087314072,10.0113029437,10.2971067679,11.51155884183,13.6667535031,11.34860046611,8.19322254623,8.70586589581,9.18798167881,9.04517152331
"t69",7.5992839368,8.4324645241,7.55943487226,3.20031867371,5.64050797011,5.64050797011,0,2.125982960665,2.125982960665,6.8828526933,7.11093478201,7.11093478201,7.110934782,7.110934782,5.3537688711,7.0977536928,8.7185123984,10.50837352686,10.21550720486,6.56933865521,8.5361474266,10.7379445499,10.73794455046,10.73794455046,10.7379445502,10.7379445502,10.73794455017,10.44789333278,10.73794455018,10.73794455018,9.82868596337,9.26830147167,8.3636112697,11.1061194869,11.301531446,9.7062102376,11.3015314461,7.649066564,8.90271536016,11.3015314459,11.3015314459,11.301531446,11.30153144593,11.30153144593,11.301531446,11.301531446,5.86083368618,8.59155789879,11.36783609399,11.23262978939,14.17030248749,14.17030248702,14.17030248744,14.17030248744,14.17030248747,14.17030248747,14.17030248742,13.06862217749,13.35675702063,13.28925296863,13.2233766863,14.1703024869,14.1703024869,14.17030248698,14.17030248698,14.17030248693,14.17030248693,14.17030248688,14.17030248688,12.28901082999,10.66372810611,11.53199147069,13.80404308189,14.17030248719,14.17030248719,14.17030248719,12.24590354799,11.6805778012,14.17030248661,14.17030248701,14.17030248705,14.17030248705,14.170302487045,14.170302487045,14.17030248671,13.65442259004,13.57833510524,12.92515574354,13.33059885444,14.17030248704,14.17030248704,13.44125978512,14.17030248681,14.17030248681,14.17030248681,14.17030248682,11.59609923642,12.11640015542,12.75359717632,14.17030248701,13.45485122741,13.04050627859,14.17030248721,14.17030248721,14.17030248721,14.17030248721,13.83171558931,13.33860443825,14.17030248722,13.13837662132,13.15023262512,14.17030248744,14.17030248744,13.25036387833,13.713758399821,14.170302487121,14.17030248714,14.170302486986,14.170302486986,14.170302487,14.1703024871,14.1703024872,12.91347695924,14.17030248732,14.17030248732,14.17030248732,14.17030248742,14.17030248732,14.17030248732,14.01156635792,14.17030248742,14.17030248725,14.17030248725,14.17030248732,11.70486479175,14.17030248659,14.17030248659,14.17030248659,14.17030248669,13.29875673679,14.17030248659,14.17030248689,14.17030248698,14.170302487,14.170302487,14.17030248701,14.17030248697,14.17030248697,14.17030248697,14.17030248697,14.17030248697,14.17030248739,14.17030248732,14.17030248732,13.50873140709,10.01130294359,10.29710676779,11.51155884172,13.66675350299,11.348600466,8.19322254612,8.7058658957,9.1879816787,9.0451715232
"t163",7.599283937465,8.432464524765,7.559434872925,3.200318674375,5.640507970775,5.640507970775,2.125982960665,0,0.01065465333,6.882852693965,7.110934782675,7.110934782675,7.110934782665,7.110934782665,5.353768871765,7.097753693465,8.718512399065,10.508373527525,10.215507205525,6.569338655875,8.536147427265,10.737944550565,10.737944551125,10.737944551125,10.737944550865,10.737944550865,10.737944550835,10.447893333445,10.737944550845,10.737944550845,9.828685964035,9.268301472335,8.363611270365,11.106119487565,11.301531446665,9.706210238265,11.301531446765,7.649066564665,8.902715360825,11.301531446565,11.301531446565,11.301531446665,11.301531446595,11.301531446595,11.301531446665,11.301531446665,5.860833686845,8.591557899455,11.367836094655,11.232629790055,14.170302488155,14.170302487685,14.170302488105,14.170302488105,14.170302488135,14.170302488135,14.170302488085,13.068622178155,13.356757021295,13.289252969295,13.223376686965,14.170302487565,14.170302487565,14.170302487645,14.170302487645,14.170302487595,14.170302487595,14.170302487545,14.170302487545,12.289010830655,10.663728106775,11.531991471355,13.804043082555,14.170302487855,14.170302487855,14.170302487855,12.245903548655,11.680577801865,14.170302487275,14.170302487675,14.170302487715,14.170302487715,14.17030248771,14.17030248771,14.170302487375,13.654422590705,13.578335105905,12.925155744205,13.330598855105,14.170302487705,14.170302487705,13.441259785785,14.170302487475,14.170302487475,14.170302487475,14.170302487485,11.596099237085,12.116400156085,12.753597176985,14.170302487675,13.454851228075,13.040506279255,14.170302487875,14.170302487875,14.170302487875,14.170302487875,13.831715589975,13.338604438915,14.170302487885,13.138376621985,13.150232625785,14.170302488105,14.170302488105,13.250363878995,13.713758400486,14.170302487786,14.170302487805,14.170302487651,14.170302487651,14.170302487665,14.170302487765,14.170302487865,12.913476959905,14.170302487985,14.170302487985,14.170302487985,14.170302488085,14.170302487985,14.170302487985,14.011566358585,14.170302488085,14.170302487915,14.170302487915,14.170302487985,11.704864792415,14.170302487255,14.170302487255,14.170302487255,14.170302487355,13.298756737455,14.170302487255,14.170302487555,14.170302487645,14.170302487665,14.170302487665,14.170302487675,14.170302487635,14.170302487635,14.170302487635,14.170302487635,14.170302487635,14.170302488055,14.170302487985,14.170302487985,13.508731407755,10.011302944255,10.297106768455,11.511558842385,13.666753503655,11.348600466665,8.193222546785,8.705865896365,9.187981679365,9.045171523865
"t164",7.599283937465,8.432464524765,7.559434872925,3.200318674375,5.640507970775,5.640507970775,2.125982960665,0.01065465333,0,6.882852693965,7.110934782675,7.110934782675,7.110934782665,7.110934782665,5.353768871765,7.097753693465,8.718512399065,10.508373527525,10.215507205525,6.569338655875,8.536147427265,10.737944550565,10.737944551125,10.737944551125,10.737944550865,10.737944550865,10.737944550835,10.447893333445,10.737944550845,10.737944550845,9.828685964035,9.268301472335,8.363611270365,11.106119487565,11.301531446665,9.706210238265,11.301531446765,7.649066564665,8.902715360825,11.301531446565,11.301531446565,11.301531446665,11.301531446595,11.301531446595,11.301531446665,11.301531446665,5.860833686845,8.591557899455,11.367836094655,11.232629790055,14.170302488155,14.170302487685,14.170302488105,14.170302488105,14.170302488135,14.170302488135,14.170302488085,13.068622178155,13.356757021295,13.289252969295,13.223376686965,14.170302487565,14.170302487565,14.170302487645,14.170302487645,14.170302487595,14.170302487595,14.170302487545,14.170302487545,12.289010830655,10.663728106775,11.531991471355,13.804043082555,14.170302487855,14.170302487855,14.170302487855,12.245903548655,11.680577801865,14.170302487275,14.170302487675,14.170302487715,14.170302487715,14.17030248771,14.17030248771,14.170302487375,13.654422590705,13.578335105905,12.925155744205,13.330598855105,14.170302487705,14.170302487705,13.441259785785,14.170302487475,14.170302487475,14.170302487475,14.170302487485,11.596099237085,12.116400156085,12.753597176985,14.170302487675,13.454851228075,13.040506279255,14.170302487875,14.170302487875,14.170302487875,14.170302487875,13.831715589975,13.338604438915,14.170302487885,13.138376621985,13.150232625785,14.170302488105,14.170302488105,13.250363878995,13.713758400486,14.170302487786,14.170302487805,14.170302487651,14.170302487651,14.170302487665,14.170302487765,14.170302487865,12.913476959905,14.170302487985,14.170302487985,14.170302487985,14.170302488085,14.170302487985,14.170302487985,14.011566358585,14.170302488085,14.170302487915,14.170302487915,14.170302487985,11.704864792415,14.170302487255,14.170302487255,14.170302487255,14.170302487355,13.298756737455,14.170302487255,14.170302487555,14.170302487645,14.170302487665,14.170302487665,14.170302487675,14.170302487635,14.170302487635,14.170302487635,14.170302487635,14.170302487635,14.170302488055,14.170302487985,14.170302487985,13.508731407755,10.011302944255,10.297106768455,11.511558842385,13.666753503655,11.348600466665,8.193222546785,8.705865896365,9.187981679365,9.045171523865
"t91",7.3712018489,8.2043824362,7.33135278436,4.44266339701,6.88285269341,6.88285269341,6.8828526933,6.882852693965,6.882852693965,0,1.06024363211,1.06024363211,1.0602436321,1.0602436321,1.7434770672,6.8696716049,8.4904303105,10.28029143896,9.98742511696,6.34125656731,8.3080653387,10.509862462,10.50986246256,10.50986246256,10.5098624623,10.5098624623,10.50986246227,10.21981124488,10.50986246228,10.50986246228,9.60060387547,9.04021938377,8.1355291818,10.878037399,11.0734493581,9.4781281497,11.0734493582,7.4209844761,8.67463327226,11.073449358,11.073449358,11.0734493581,11.07344935803,11.07344935803,11.0734493581,11.0734493581,5.63275159828,8.36347581089,11.13975400609,11.00454770149,13.94222039959,13.94222039912,13.94222039954,13.94222039954,13.94222039957,13.94222039957,13.94222039952,12.84054008959,13.12867493273,13.06117088073,12.9952945984,13.942220399,13.942220399,13.94222039908,13.94222039908,13.94222039903,13.94222039903,13.94222039898,13.94222039898,12.06092874209,10.43564601821,11.30390938279,13.57596099399,13.94222039929,13.94222039929,13.94222039929,12.01782146009,11.4524957133,13.94222039871,13.94222039911,13.94222039915,13.94222039915,13.942220399145,13.942220399145,13.94222039881,13.42634050214,13.35025301734,12.69707365564,13.10251676654,13.94222039914,13.94222039914,13.21317769722,13.94222039891,13.94222039891,13.94222039891,13.94222039892,11.36801714852,11.88831806752,12.52551508842,13.94222039911,13.22676913951,12.81242419069,13.94222039931,13.94222039931,13.94222039931,13.94222039931,13.60363350141,13.11052235035,13.94222039932,12.91029453342,12.92215053722,13.94222039954,13.94222039954,13.02228179043,13.485676311921,13.942220399221,13.94222039924,13.942220399086,13.942220399086,13.9422203991,13.9422203992,13.9422203993,12.68539487134,13.94222039942,13.94222039942,13.94222039942,13.94222039952,13.94222039942,13.94222039942,13.78348427002,13.94222039952,13.94222039935,13.94222039935,13.94222039942,11.47678270385,13.94222039869,13.94222039869,13.94222039869,13.94222039879,13.07067464889,13.94222039869,13.94222039899,13.94222039908,13.9422203991,13.9422203991,13.94222039911,13.94222039907,13.94222039907,13.94222039907,13.94222039907,13.94222039907,13.94222039949,13.94222039942,13.94222039942,13.28064931919,9.78322085569,10.06902467989,11.28347675382,13.43867141509,11.1205183781,7.96514045822,8.4777838078,8.9598995908,8.8170894353
