"accepted_species","trait_EB_scaled"
"t39",0.203911766681393
"t40",0.145069525025544
"t35",0.430758096858874
"t36",-0.388685094414569
"t87",0.11709233685198
"t88",-0.10388448731938
"t30",0.373432197882655
"t42",0.751614255965358
"t43",0.431927244726397
"t8",-0.662898870686238
"t7",-0.545162360006455
"t33",1.13581164943423
"t61",0.643207125836374
"t62",0.988350163487084
"t63",1.23142079737696
"t64",0.828552047198547
"t47",1.53890662232194
"t13",0.118413968014522
"t48",-0.752227561990855
"t49",-0.331799845227647
"t41",-0.984133192475757
"t15",-0.398607022381228
"t93",0.0313863123234842
"t94",-0.301983727212981
"t34",0.537783849267602
"t57",0.400797406589436
"t58",0.767619074866987
"t59",-2.10863690827915
"t60",-1.52165074707772
"t53",-1.76455651987168
"t18",-1.16400615661562
"t22",-0.710122926421485
"t23",-0.761690545743561
"t37",-0.639937883749322
"t52",-0.276680589018378
"t67",-0.436655336693823
"t91",-0.156916100480499
"t92",-0.206357981546129
"t2",-0.198090413437614
"t4",2.11224123919223
"t19",0.920647225601442
"t28",1.68383510543144
"t29",0.946315463924816
"t6",1.88908071213854
"t44",0.967164963554183
"t45",1.8311515880287
"t26",-0.227066941572515
"t72",-0.633324662682002
"t73",-0.985711780491141
"t54",-1.35372464579189
"t55",-0.81949201203453
"t46",-1.0811768327952
"t68",-1.79368247278353
"t83",-0.982760485151209
"t84",-0.894145375018572
"t99",-1.39658394145884
"t100",-1.42606324759614
"t51",0.0773299463836695
"t69",0.761105792449702
"t70",0.690645730901087
"t12",0.106263655086944
"t16",0.201850558325359
"t17",0.762737438960554
"t14",1.6170791729371
"t9",-0.172985693529794
"t56",0.502138749052043
"t89",0.41064664813534
"t90",0.493364030467891
"t78",0.270581570324924
"t31",-0.501976201059434
"t32",0.678712808499811
"t20",0.483929045907876
"t21",-1.03963454452446
"t79",0.720187032259144
"t80",0.202295499032026
"t38",0.230989278712393
"t10",-0.625047149465342
"t1",0.616017942252263
"t81",0.127546343876028
"t82",-0.301528396222234
"t24",0.736222678707566
"t25",-0.434889209717603
"t5",0.360265795321132
"t85",1.00628513027886
"t86",1.20030365935998
"t74",1.23072357351074
"t75",1.16139854843453
"t11",1.03118803297038
"t71",1.23791480565031
"t76",1.37313610515584
"t77",1.45435579906709
"t65",-2.37686620435397
"t66",-2.38749703201995
"t50",-2.33728780976492
"t3",-1.33403065340482
"t97",-0.498603041165178
"t98",-0.819149265610189
"t95",-1.00764048931113
"t96",-0.888853124132742
"t27",-0.0373006282938759
