"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152"
"t6",-0.0671968017284937,0.00350377491134081,-0.00945535767876827,-0.00971687675179305,-0.0171204908567363,-0.00834064083175188,0.000218469264139934,0.0397034513847205,0.0279061648838383,-4.29660382913648e-05,-0.0239759723358253,-0.0138808317659251,-0.00116972091834423,-0.0402583914827938,-0.0281995203384423,-3.13456515107104e-05,-0.116514877164038,-7.4863788325305e-05,0.0118789182751594,-7.87946658354138e-05,0.00260407540067708,-0.0318789429442648,0.0150305838691915,0.019329243580233,-0.132339191218719,-0.10917195569688,0.0795160556586571,-0.094835203904517,0.000654257239029505,0.332649193585461,0.0012119968400946,0.0451460616099352,0.00072028978506775,-0.000380498658744341,0.00509155317850401,-0.00167428304717314,0.0377682847322846,0.0316763812622473,-0.0132877999562493,0.0279212282611139,0.0993334177286644,-0.0506951097727315,-2.61086336603372e-05,0.00212238206333447,7.3820234404945e-05,4.21217512250946e-05,0.000837549133887285,-0.00144687770794835,-0.110894337081775,0.00880343172837499,-0.0113639131087581,-0.00188961661868868,-0.00170993664184439,0.0817885637909398,-0.026053285848243,0.00142116878195273,-2.41278095920581e-05,-0.00134124595905599,-8.47427687716021e-05,-1.08018310350312e-05,-1.84565775587907e-05,-3.36974764079352e-09,-0.00622038899887934,0.00347662714645643,-0.000413166894000361,0.00195323084242587,-0.00548112602553621,1.1083843682134e-05,-0.00673690644539444,0.00225573414049149,-0.000290885729379523,0.00169310638924679,-7.50228603342177e-05,-0.00443225243184104,0.000593399854355847,-0.0069718952659871,8.39386894472535e-15,-8.05867185354661e-06,-7.83416437769231e-05,-1.08906632087352e-14,-0.183472877461577,0.00131959002768141,7.72206707331509e-05,-9.41954737162506e-15,1.05038160597727e-15,1.55637080334486e-15,-0.000219727665392621,-0.00101439887619575,-6.37809854102465e-15,1.31835780809985e-14,0.0042499401217055,-4.07390202412934e-05,3.37413003298919e-06,0.00133708033304016,-0.00307924451261358,0.0531102743956418,7.44191735797481e-05,0.756934175192012,2.21321190815434e-05,-0.0381314059519749,1.0515065229424e-08,1.09269594009141e-05,-4.86371676332227e-08,-0.0620373156807508,-2.05045885330129e-14,2.31115339384353e-07,-0.00182338327266911,-6.45144671020698e-09,-8.93852759478223e-15,0.000228196183036202,-0.00235388211291656,-0.0163674938357401,0.0106201136137157,-0.000985975454691008,-0.0130343218198168,6.52222179508846e-15,9.86851032609918e-15,1.18326886309329e-14,-0.00166361149944481,2.64382153851837e-07,0.398318560629715,-1.63718781766336e-14,4.81243411149317e-14,-2.55359113089418e-07,-1.37077807091623e-15,1.59896459006475e-06,-0.0113200309679754,-2.02899585493721e-15,8.59230470656856e-15,-3.80221532397503e-06,-1.35825977620912e-15,3.97534200505559e-15,-4.72272672692928e-09,5.09311846855576e-07,4.5351260451977e-05,0.000815981308377264,1.7197532683727e-15,6.73035677867704e-08,7.48259841584177e-07,8.24212822423148e-16,2.60380813777964e-16,-2.19759303428737e-09,-1.8254114783114e-16,-1.24123575372769e-15,-3.94337714919353e-16,-2.15839075711014e-15,4.8559823657251e-15,-7.83797047953607e-15,-5.64007536418279e-14,-7.74517208834045e-11,1.41370324514936e-15,1.01680402881518e-14
"t12",-0.0865028149535146,-0.042551197812032,0.0404050905496388,-0.0751858304836513,0.0101807906612191,-0.00176203724633372,6.71316019624298e-05,0.0150949082264474,0.0762969276189484,7.58843266920036e-06,-0.00388305514102931,-0.00926590596709304,-0.00280843118017116,-0.0108445918858544,-0.00857189125787989,-1.07174900447922e-05,-0.0441752017430362,-2.87115441902876e-05,0.0135093824270276,-3.70939429396609e-05,0.0013001095615112,-0.0324235621202753,0.00769823102735268,0.0121850501325631,-0.0851206284122826,-0.0792054791124267,0.0900876103511806,-0.120881648400221,0.000386092519357913,0.282615014805224,-0.00021056914544298,0.0434377049538574,0.000714068924400885,-0.000397207139373272,0.0053806902686911,-0.00181403166365399,0.0573897625467375,-0.0346897224527704,-0.00276147070366712,0.0380677161649111,0.157704839884424,-0.0897057820784548,-9.18462327060065e-05,0.00775577887622478,0.000603124060051948,0.000394375166854462,0.00849497709023888,0.00266809949625274,0.512952624716316,-0.00932227270787338,-0.0768666927014251,-0.0389536438049785,0.0813109611830548,-0.518037009057941,0.179830518301578,-0.00555755188754508,4.46560336790263e-05,0.0434181399611953,-9.99176451582656e-06,-2.4572701717024e-07,2.20083433491714e-06,5.85930028912708e-06,0.00446354982321907,-0.00319477547688179,0.000412718155349669,-0.00730815327199884,0.137994170667465,-6.15780070705848e-06,0.00494879102480715,-0.00165750992734813,0.000219230589307749,-0.00127905587974346,6.07460167995888e-05,0.021900536127189,-0.000471562862570409,0.0284728728162401,-1.71458944174226e-14,7.84730500678664e-06,0.000109101532654317,1.85148882166273e-14,0.35435376014035,0.0132260155483481,0.000796860323552716,1.62490771931973e-14,-4.15011078297411e-15,-2.94596562300458e-15,-8.62610558717066e-05,-0.0255920290932116,2.62255180510179e-15,2.4429252417305e-15,-0.000576428561804269,5.49546584638594e-06,-5.18445434097388e-07,-0.000225935870898637,0.000537802201760645,-0.00954098394550534,-1.4062477128382e-05,-0.144043333525231,-4.21646470933913e-06,0.00763492420196411,-2.2217441192228e-09,6.85292302365929e-06,1.09061237636148e-08,-0.00298477165917287,-6.01677964823719e-16,-5.84000734616838e-08,0.000465474665801747,1.72836048233352e-09,3.81666967413611e-15,-6.48398206856137e-05,-0.00256455149466581,0.00466817511194209,-0.00374889668433843,0.000544146133451438,-0.00610608407904534,5.77288580543926e-15,1.88799998101462e-15,8.37469638327819e-15,0.00288094837593438,6.11249233034932e-07,0.249560771637161,-8.18323129334635e-15,3.61482181176506e-14,-5.76012346788077e-08,1.10523490103242e-15,2.46516643420243e-07,-0.00137794862726136,-2.56814443140538e-15,5.59083869151928e-15,-2.447033195296e-07,-1.30255700052555e-16,3.3117017319423e-15,-2.12334366562192e-10,1.71673058998731e-08,3.04293909505302e-07,-0.00129868978417204,-9.01533272023306e-16,5.03640806346501e-10,1.93216913585063e-06,1.1326912917047e-15,2.20408567886891e-15,8.15454835815998e-12,5.3331661250862e-15,7.37829792732083e-15,-2.71887506524932e-16,-3.37070610814911e-15,1.00587936984249e-14,-7.7016613425966e-15,-4.7266463892429e-14,2.20967314431552e-14,-5.27678167731399e-16,4.68536704527561e-15
"t143",-0.0957761970461375,-0.0640884499631446,0.0640626511950187,-0.204572746491386,0.0347105561578821,0.00399906971003572,-0.000103950616105594,-0.0208402240133298,-0.102363455112535,-1.60171086221775e-05,1.06964092016215e-05,-0.00112805813109662,-0.382750855209846,0.00501713280052776,0.00337005232965312,3.35212840667591e-06,0.0119500085928685,7.64545243439835e-06,-0.0027096659938772,7.29569661058109e-06,-0.00024755742158596,0.00564672793144853,-0.00131085764647028,-0.00185157274070786,0.0127793892104436,0.0112181246808197,-0.0124938804360885,0.019855010737088,-3.36607493923208e-05,-0.0319309494477329,2.36284058983908e-05,-0.0048726287196119,-7.98097820812725e-05,4.40495674221919e-05,-0.000595581042050437,0.000200026898887451,-0.00610088105935092,0.00365889633170648,0.00029122928357851,-0.00401715164040489,-0.016684465657335,0.00952223073502836,1.05002160738568e-05,-0.000902818643777285,-7.92325379237545e-05,-5.28650009814829e-05,-0.00115162219370789,-0.000448575320472857,-0.176843459097539,0.0194640152454626,-0.0690395294797258,-0.0256492215902085,0.0386038544396622,-0.140871795831862,-0.0281838265468136,-0.000562944442339301,9.54242408896422e-07,0.000132676664209145,-4.69870234192845e-08,-1.10819838698835e-09,9.1769102469327e-09,2.27236262804947e-08,4.10002531065672e-06,7.46912294169807e-06,-1.14007657848163e-06,2.40739018970994e-05,-0.000458833571198256,2.29417874973148e-08,-2.4909917349676e-05,8.34491509234714e-06,-1.08342060815317e-06,6.31137611572049e-06,-2.95921073091345e-07,-0.000106345932731555,2.183463804024e-06,-0.000129927508870761,-3.74304392898415e-15,-2.21238247533117e-08,-4.98972996636289e-08,1.03937017535393e-14,0.000715726308871165,0.323992733854153,-0.329722012480735,-1.92357878078827e-13,7.38553324583637e-15,-2.09472027420678e-14,7.53055230433106e-07,0.00203770203238627,3.9085080920051e-16,-4.54703693990262e-15,1.77068586665655e-06,-1.65839758961498e-08,1.31974421333365e-09,4.70607140323125e-07,-1.01712663597045e-06,1.63489725038372e-05,1.91357439735205e-08,0.00018845893505548,5.48087154536042e-09,-6.53765719025798e-06,1.05634105737859e-12,0.0122649140507616,-9.72011846475895e-13,-8.54455587503272e-07,2.08442986392405e-15,-6.9521393498006e-11,5.82855850799792e-07,2.6514009183622e-12,1.04826328416152e-14,-1.22887681105322e-07,-0.000112158700563944,9.95909159393592e-06,-9.845952610151e-06,1.89949198871369e-06,-2.29762587767917e-05,1.75407556033141e-15,-1.1618025210558e-15,6.39510407373375e-15,1.25150759687757e-05,2.8719121566674e-09,0.00127861932000689,-1.49660496786221e-16,-2.9631906873248e-15,-3.38865143991922e-10,-9.38424273783487e-16,1.54941829897935e-09,-8.78464079524712e-06,-1.30067232076163e-15,-4.17016951769348e-15,-1.8078678678674e-09,3.58741474359284e-15,-1.11572401693544e-16,-1.68811109101926e-12,1.41789844827675e-10,2.79248074041441e-09,-7.35230577070609e-05,2.74336992663514e-15,4.98718450133021e-12,2.0522117867502e-08,2.00585369997148e-15,3.73088687974525e-15,8.31763125532828e-14,2.15728835258391e-14,1.16056175024712e-13,-1.79535032799661e-14,1.85016266970648e-13,0.707106781186565,-1.39504931215545e-13,1.4001949855036e-13,1.1815019399695e-14,-1.47465542334079e-14,9.84781517151155e-15
"t144",-0.0957761970461375,-0.0640884499631447,0.0640626511950193,-0.204572746491386,0.0347105561578818,0.0039990697100357,-0.000103950616105204,-0.0208402240133294,-0.102363455112535,-1.60171086220387e-05,1.06964092008582e-05,-0.00112805813109724,-0.382750855209844,0.00501713280052606,0.00337005232965043,3.35212840675671e-06,0.0119500085928646,7.64545243512924e-06,-0.00270966599387487,7.29569660990407e-06,-0.000247557421586244,0.00564672793144951,-0.00131085764646995,-0.00185157274070533,0.0127793892104427,0.0112181246808161,-0.0124938804360847,0.0198550107370852,-3.36607493918007e-05,-0.0319309494477308,2.36284059011423e-05,-0.00487262871961182,-7.98097820815858e-05,4.40495674223636e-05,-0.000595581042049775,0.000200026898888466,-0.00610088105934642,0.00365889633170532,0.000291229283577466,-0.00401715164040446,-0.016684465657333,0.00952223073502661,1.05002160748687e-05,-0.000902818643777804,-7.92325379246592e-05,-5.28650009807164e-05,-0.00115162219370747,-0.000448575320471071,-0.176843459097551,0.0194640152454641,-0.0690395294797268,-0.0256492215902102,0.0386038544396552,-0.14087179583186,-0.0281838265468186,-0.000562944442340368,9.5424240941495e-07,0.000132676664209435,-4.69870262775599e-08,-1.10819575306825e-09,9.17690947122417e-09,2.27236261683518e-08,4.10002531259993e-06,7.46912294267787e-06,-1.14007657868511e-06,2.40739018953934e-05,-0.000458833571194648,2.2941783839172e-08,-2.49099173542235e-05,8.34491508872958e-06,-1.08342061006377e-06,6.31137611328106e-06,-2.95921072624232e-07,-0.000106345932735514,2.18346380021666e-06,-0.00012992750887194,-1.58859543560936e-15,-2.21238214086148e-08,-4.98973052102912e-08,1.02639905630381e-14,0.000715726308870516,0.323992733854142,-0.32972201248073,-1.93712042847214e-13,5.98225780667495e-15,-2.26508310306394e-14,7.53055237040847e-07,0.00203770203238677,-4.56460517019348e-16,-2.19512723747238e-15,1.77068586571655e-06,-1.65839738995365e-08,1.31975480294178e-09,4.70607140049797e-07,-1.01712663787897e-06,1.63489725023176e-05,1.91357455018424e-08,0.000188458935041436,5.4808722308464e-09,-6.5376571940761e-06,1.06101216143922e-12,0.0122649140507799,-9.64652329642317e-13,-8.54455580746524e-07,-3.46774948599497e-15,-6.95215326639575e-11,5.82855852768757e-07,2.64493321622106e-12,-1.78386392101772e-15,-1.22887680266474e-07,-0.000112158700593983,9.95909159766818e-06,-9.84595261091644e-06,1.89949198752204e-06,-2.29762588042524e-05,-7.90121776828794e-16,3.78044058331909e-15,-8.79663854767898e-15,1.25150759622341e-05,2.87191783360396e-09,0.00127861931997089,-1.14860884616885e-15,4.12755823420472e-15,-3.38870730307048e-10,-1.48959465832706e-15,1.54941926907422e-09,-8.78464078201118e-06,1.52553912904949e-15,6.92808641004865e-15,-1.80788445124869e-09,-4.8626089146283e-15,2.43468325584804e-15,-1.65882425001624e-12,1.41796888260956e-10,2.79247383175958e-09,-7.35230576984909e-05,-8.03207603955703e-16,4.96434056599528e-12,2.05221015376802e-08,-1.81882042371726e-15,-3.66365271703265e-15,1.16911654342493e-13,-1.89052184779166e-14,-1.03840757048719e-13,1.66133450580193e-14,-1.89716953267898e-13,-0.70710678118653,1.15682154596191e-13,-2.48052233313741e-13,-1.02378924992065e-13,1.73715131373741e-14,1.15125205985651e-14
"t88",-0.0955890453731551,-0.0636511791879951,0.0635818992965292,-0.20192260933815,0.0342068587934928,0.00387558184041926,-0.000100162049111521,-0.0200231415734575,-0.0977286384835178,-1.52389738659424e-05,1.01002791513693e-05,-0.00105995576790131,-0.35867962414182,0.0046617280057894,0.00311371029832598,3.05449514536127e-06,0.0107550941215113,6.87054515194264e-06,-0.00235298863529913,6.3165474538962e-06,-0.000213236673513484,0.00478792677647067,-0.00110660660761647,-0.00152283567135301,0.0104761357515618,0.00902655012159266,-0.00982968899843695,0.0154726108479254,-2.60570980152052e-05,-0.0243149328937064,1.76979428435555e-05,-0.00364835136808445,-5.95320755623993e-05,3.26080585877584e-05,-0.000440080918246434,0.000147255914072923,-0.00428847065087658,0.00250193507841175,0.000198684970616948,-0.00270959677224619,-0.0111324371796897,0.00630023714423647,6.49678260998579e-06,-0.000553416318506066,-4.64483335064078e-05,-3.08163180911173e-05,-0.000669295024106536,-0.000249574564141202,-0.092014335629852,0.00972058489253558,-0.0336705564187013,-0.0124368417158088,0.0185630809114599,-0.0659760877919169,-0.0130362548246889,-0.000250722323501934,3.2132608010644e-07,4.45250920269956e-05,-1.26260680895774e-08,-2.95607419419481e-10,2.41500158670391e-09,5.90754264962078e-09,9.00251363473375e-07,1.0542703018646e-06,-1.42431000482611e-07,2.4198742912674e-06,-4.53871542366194e-05,1.73759779579054e-09,3.43009584369031e-06,-1.17123890890469e-06,2.591555366333e-07,-1.53256674881281e-06,7.97788528291599e-08,2.92991297653114e-05,-7.54063394680036e-07,4.7125506823314e-05,2.03407987385444e-15,1.42683078610967e-08,4.08466825082414e-08,-8.38875687895121e-15,-0.000647099101884004,-0.356480672931191,0.36751699197482,2.11558880641521e-13,-8.43212090924622e-15,2.2462826140453e-14,-1.11568413029777e-06,-0.00347034259922177,2.59089415927999e-15,5.13143520026711e-15,-6.63550083317458e-06,6.3467769832384e-08,-6.17022301104564e-09,-2.77455007795373e-06,6.69284521156765e-06,-0.00012022068029967,-1.81619911884354e-07,-0.00186712952284262,-5.46870402075872e-08,0.000101996411981115,-3.0367631354712e-11,-0.719206183738267,1.59797562262053e-10,-4.39871123228011e-05,3.37837922161375e-15,-9.13214697969728e-10,7.31039810767112e-06,2.770336537684e-11,9.96049834383819e-15,-1.10215716117344e-06,-0.00098649212560266,7.70100827451683e-05,-6.4033544612422e-05,9.81076224603252e-06,-0.000111900557786269,-7.75770237502072e-16,-6.42114598398765e-16,5.55184768206135e-15,5.46189314160121e-05,1.18240621961127e-08,0.00494286587084541,5.31605173197081e-16,-1.99297813816079e-15,-1.18839281776174e-09,3.79029180075201e-16,5.19369144195593e-09,-2.9165592726441e-05,1.849193320505e-15,1.91720406923799e-15,-5.44819295628364e-09,1.01789322920589e-15,-1.80084625938958e-15,-4.83347179066938e-12,3.98432296357302e-10,7.36958092935808e-09,-0.000190210085617495,-9.67562625440439e-16,1.25615806219017e-11,4.97267029984945e-08,5.69053293877355e-16,-4.04680099997952e-16,2.25963121948522e-13,1.24405972894889e-15,-9.78327444042204e-15,8.67343447689291e-16,-5.62247685640577e-15,1.41596803726607e-14,2.66270427613495e-15,-5.51211726791056e-14,-4.86600432959712e-14,2.20881879374186e-15,1.06313375174851e-14
"t87",-0.0955826582267755,-0.0636362546913746,0.0635654905540836,-0.201832147994009,0.0341896648338035,0.00387136534273439,-0.000100032676061696,-0.019995238297381,-0.0975703435925623,-1.52123963948504e-05,1.00799156297483e-05,-0.0010576292388753,-0.35785726167693,0.00464958441209301,0.00310495073317924,3.04432238996073e-06,0.0107142455255027,6.84405404189273e-06,-0.00234078888951485,6.28305528820066e-06,-0.000212062630458702,0.00475854217371717,-0.00109961754121486,-0.00151158275571569,0.0103972900376327,0.00895150800446815,-0.00973843598445825,0.0153224870878529,-2.57966037942898e-05,-0.0240539586186925,1.74946831572229e-05,-0.00360639050146161,-5.88370441197203e-05,3.22158554218269e-05,-0.000434750410647421,0.00014544685251175,-0.00422630330700514,0.00246223721800266,0.000195509488348891,-0.00266472456668822,-0.0109418808481435,0.00618964147980228,6.35926257584564e-06,-0.000541412982275638,-4.53215499606004e-05,-3.00584682704623e-05,-0.000652716140588984,-0.000242731455140072,-0.0890954772015403,0.00938520568075081,-0.0324528733563513,-0.0119819438144751,0.0178730358926755,-0.0633967186991463,-0.0125145282758939,-0.000239965302877286,2.99479265918334e-07,4.14822421705085e-05,-1.1438606204088e-08,-2.67524113605088e-10,2.18129992556738e-09,5.32631858714303e-09,7.8957872129378e-07,8.32094354104996e-07,-1.07868221105025e-07,1.66936730634952e-06,-3.10571168434634e-05,1.00236392843061e-09,4.41640409012249e-06,-1.50244181129324e-06,3.05963447681001e-07,-1.80605724397174e-06,9.28842956111646e-08,3.40312886017662e-05,-8.56667944882245e-07,5.33116465286509e-05,1.47099109932684e-15,1.55461213589719e-08,4.40426888214063e-08,-1.51186973210358e-14,-0.000695170177904895,-0.380566404966286,0.392202422155968,2.30550098204456e-13,-6.78992371368198e-15,2.72968949764877e-14,-1.18227854141058e-06,-0.00366740516338395,-1.37579657159968e-15,2.49643115284129e-15,-6.94766696266809e-06,6.64448573108724e-08,-6.4532246148585e-09,-2.90006653299749e-06,6.99505244450983e-06,-0.000125656165112774,-1.89964998107829e-07,-0.0019533227891964,-5.7213727452277e-08,0.000107164309983967,-3.21482374340291e-11,0.694580163756183,1.56237555324171e-10,-4.47779260510105e-05,-7.45865190595884e-16,-9.37095843373917e-10,7.50221102274854e-06,2.84701232919278e-11,-1.95416358527835e-14,-1.13157643409461e-06,-0.00101282744977803,7.90625429301548e-05,-6.57240518178058e-05,1.00628360104181e-05,-0.000114747282386476,6.13664996177044e-16,-1.56325963321741e-15,-5.25099385318006e-15,5.59778041338118e-05,1.21141471658772e-08,0.00506208587334497,-4.63108998776629e-16,3.01156359040632e-15,-1.21621162827416e-09,7.42073621349437e-16,5.3132805161686e-09,-2.98346474799458e-05,-2.27320872751187e-16,-2.89264168098635e-15,-5.56831683773413e-09,-5.59370232932658e-16,1.56153160333585e-15,-4.95482921994902e-12,4.06943248810359e-10,7.52154742364003e-09,-0.000194087270207319,1.00491444325105e-15,1.28099022842384e-11,5.06997322361744e-08,-3.38853258165892e-16,-3.45089817160044e-16,2.29902371927383e-13,-1.54607393250593e-16,-7.91855730002995e-16,-4.34639988132847e-16,-1.90439040586648e-15,3.28010188455075e-14,-7.38371351304143e-15,-5.12393560013475e-14,-3.96666941448745e-14,5.83531817395179e-16,1.15769214652841e-14
"t47",-0.0948867763646568,-0.0620030025818756,0.0617686916639631,-0.191876661461106,0.032294703666,0.00339947099652282,-8.54765303209386e-05,-0.0168474070615221,-0.0796073491723415,-1.21866874087457e-05,7.74523495367596e-06,-0.000789657208556852,-0.262897358441999,0.00323602433234079,0.00207983931256256,1.8379834720102e-06,0.00581225440302677,3.6603637636482e-06,-0.000824738207700042,2.10877514947792e-06,-6.49912881086997e-05,0.00101934414361886,-0.000206317935032745,-3.4796830707825e-05,1.52172103220624e-05,-0.00112111500907246,0.00280076976449535,-0.00551510859449719,1.0616810623773e-05,0.013072979851046,-1.19419691364228e-05,0.00247285892897587,4.22723675152373e-05,-2.53165971874772e-05,0.00034874624845286,-0.000121537076060717,0.00543395485242093,-0.00390428769466509,-0.000315108533401557,0.00464674583771588,0.0205038143941938,-0.0122430240342631,-1.84988057532914e-05,0.00165362798195049,0.000172752047018455,0.00011768996482839,0.00259209995391427,0.00117615859398937,0.574908937022151,-0.0715778773436398,0.27209168447336,0.102789220336614,-0.158444832790013,0.623107177716989,0.129094747737071,0.00286359615387322,-1.05858466419583e-05,-0.00148690467753979,1.15366322438253e-06,2.81085401479259e-08,-2.47551453843204e-07,-6.49372630820624e-07,-0.000414805304958287,0.000220896837326078,-2.69909605678462e-05,0.000440683175358623,-0.00827777346307644,3.42921710553538e-07,-0.000148513126176053,4.93792133088542e-05,-4.97069809164521e-06,2.87088426495357e-05,-1.264842071735e-06,-0.000448455656477599,7.89124794460049e-06,-0.000452406527505565,1.74146443252896e-15,-4.18399564030358e-08,-5.94939227343434e-08,1.99625640762592e-15,0.000635820211658796,0.0829145074746818,-0.070030076329719,-4.37674211589276e-14,3.76751124838631e-15,-5.87198407858146e-15,-6.14860433688075e-07,-0.00282089132161011,-1.55837032106564e-15,-1.9674600909927e-15,-1.06157165909091e-05,1.02245684338528e-07,-1.05051513336724e-08,-4.94488424755269e-06,1.21304060739642e-05,-0.000221097522952899,-3.42992734282776e-07,-0.00353918082568112,-1.03721909043806e-07,0.000199300544835978,-6.07881873107728e-11,7.00039700512802e-05,3.12709648117772e-10,-8.91514364482338e-05,-1.74289962161862e-15,-1.91104165625053e-09,1.53228038935138e-05,5.84838121054021e-11,-2.97086912691515e-15,-2.34024326830846e-06,-0.00209634759799272,0.000164548802979556,-0.000137860262759987,2.13304890448178e-05,-0.000243856125095445,-8.07868089746881e-16,-4.99538199891453e-17,1.20510108880013e-15,0.000119491394427624,2.59135109540629e-08,0.0108499299256221,-1.10756351646988e-15,2.3402921033204e-15,-2.6128082580688e-09,3.45798749447514e-16,1.14222085320162e-08,-6.41435569296689e-05,-5.95553856201227e-16,1.46808375346632e-15,-1.19730101253378e-08,-7.79168357043985e-16,9.27449774124882e-16,-1.06213702283188e-11,8.73963163851105e-10,1.61182438801822e-08,-0.000415517690677184,-9.21556351072849e-16,2.73848050645875e-11,1.08085318061788e-07,4.41846027405009e-16,-2.43125005345496e-16,4.8771557923185e-13,6.5475127502778e-16,-3.34751183157867e-15,8.60985094958655e-17,-2.27922035836051e-15,1.40434538997702e-14,-7.03613402888186e-15,-5.51403600473023e-14,-4.0694015644671e-14,1.20805326653571e-15,1.05660948874516e-14
"t147",-0.0964501820750589,-0.065820640145914,0.0659941109830965,-0.216582471819744,0.0370797627962877,0.00496449549522201,-0.000142160668461915,-0.0304647577119215,-0.188871396695459,-3.7306532372499e-05,-0.00224634054067468,0.00169538276127494,0.266756936620415,0.000451389042149971,0.000919612537377329,1.59732437925218e-06,0.00667710736914105,4.32723618395722e-06,-0.00178616716450243,4.84246003691703e-06,-0.000166083849587418,0.00388733148455962,-0.000907643188700919,-0.00131543688991596,0.00910141549012111,0.00808412104342982,-0.00909738537090053,0.0145077330859537,-2.46484515338685e-05,-0.02348774868548,1.74427582951343e-05,-0.00359727404727298,-5.8961430118144e-05,3.25845178016232e-05,-0.000440690820074608,0.000148088415884821,-0.00453652447008442,0.00272271350636939,0.000216715262830952,-0.00298904894247999,-0.012411058626491,0.00708091551737979,7.75575020404455e-06,-0.000665796385116439,-5.78265410547109e-05,-3.85162006624715e-05,-0.000838238852483984,-0.000320560819378454,-0.119011908752955,0.0118870850512692,-0.0366615518934355,-0.0128143643859395,0.0169247528509441,0.0358070600360057,0.357785718749459,-0.000663374277095558,8.01239629365576e-07,0.000111343273674671,-3.87587322610997e-08,-9.14057917455548e-10,7.56873087063807e-09,1.8742361461826e-08,3.47867656508684e-06,5.84693483406538e-06,-8.93195774498722e-07,1.88508034674625e-05,-0.000359256953485045,1.79367489096954e-08,-1.90440062750097e-05,6.37778510635203e-06,-8.17889919902852e-07,4.76231316903255e-06,-2.22508803115175e-07,-7.99009242558638e-05,1.62495972996955e-06,-9.6457803464058e-05,2.51363525181235e-15,-1.57115658405773e-08,-3.42947010695843e-08,-1.32058676566708e-14,0.000482838491653801,0.187476802986587,0.181851439701924,1.70655919898279e-14,1.69609816025559e-14,-3.40574514801192e-15,4.5065445705026e-07,0.00114267924717094,-1.73004731781015e-15,-3.30799572757957e-15,2.49436890809626e-07,-2.02539381891967e-09,-1.13882422487472e-10,-1.9310320412851e-07,6.12681307406312e-07,-1.35169240363394e-05,-2.8330675873219e-08,-0.000303893384900283,-8.96119025690416e-09,2.30376114975958e-05,-8.74794837937055e-12,1.19278916871159e-06,5.65371650298364e-11,-2.0178954996961e-05,-4.03892389832361e-15,-9.66815867343369e-10,8.47181062425645e-06,5.68758583303043e-11,-8.59014019172102e-14,-1.68037129420545e-05,-0.323219733986628,-0.000158603926530977,4.30092542875745e-05,-2.02537668523176e-06,1.58412223230826e-05,-6.75114378652605e-15,5.60908086154566e-15,-4.5318974095608e-15,-2.43458986462603e-06,-2.0202791984892e-11,0.000197741293643071,1.61117010782471e-15,-4.59406641983859e-17,-1.16221234928519e-10,4.19109806493806e-15,6.36903993410974e-10,-3.72649919110335e-06,2.22998728603467e-15,1.36336330085055e-15,-9.69148540380884e-10,-2.20828143834811e-16,1.07874349569977e-15,-9.50180713852097e-13,8.4720503105738e-11,1.79279253435826e-09,-4.81115143685227e-05,9.72322536001533e-16,3.33576752673647e-12,1.41599903752413e-08,1.61409508417794e-16,2.41040824525389e-15,7.39772430775594e-14,9.01244164856931e-15,7.32723451940663e-14,-6.07679597336947e-15,-1.80159082577495e-14,-1.68821553958587e-13,1.63763813243531e-13,0.707106781186492,3.09071968902164e-13,1.58681094215329e-14,-6.78200422786644e-14
