"accepted_species","trait_BM_trend_scaled"
"t8",0
"t9",0
"t3",0
"t2",0
"t5",0
"t40",0
"t128",0
"t141",0
"t142",0
"t64",0
"t115",0
"t116",0
"t108",0
"t24",0
"t6",0
"t4",0
"t75",1
"t109",1
"t110",1
"t37",1
"t147",1
"t148",1
"t77",0
"t119",1
"t120",1
"t85",1
"t74",1
"t138",1
"t139",1
"t145",1
"t146",1
"t125",1
"t126",1
"t127",1
"t34",0
"t35",1
"t45",1
"t60",0
"t137",0
"t140",1
"t149",0
"t150",0
"t107",0
"t46",0
"t47",0
"t33",0
"t31",0
"t22",0
"t15",0
"t38",NA
"t39",NA
"t99",NA
"t100",NA
"t48",NA
"t111",NA
"t112",0
"t96",NA
"t97",NA
"t49",NA
"t56",NA
"t61",NA
"t80",NA
"t123",NA
"t124",NA
"t79",NA
"t65",0
"t30",0
"t41",0
"t98",0
"t113",0
"t114",0
"t102",0
"t92",0
"t93",0
"t51",1
"t95",0
"t129",1
"t130",0
"t42",0
"t20",0
"t131",0
"t132",0
"t36",0
"t32",0
"t133",0
"t134",0
"t78",0
"t69",0
"t143",0
"t144",0
"t72",0
"t73",0
"t81",0
"t82",0
"t103",0
"t104",0
"t105",0
"t106",0
"t101",0
"t83",1
"t84",0
"t88",0
"t89",0
"t59",0
"t62",0
"t63",0
"t70",0
"t71",0
"t86",0
"t87",0
"t67",0
"t68",0
"t66",0
"t17",0
"t10",0
"t50",0
"t57",0
"t58",0
"t52",0
"t53",0
"t54",0
"t27",0
"t23",0
"t18",0
"t19",0
"t13",0
"t16",0
"t117",0
"t118",0
"t76",0
"t121",0
"t122",0
"t135",0
"t136",0
"t94",0
"t21",0
"t55",0
"t90",0
"t91",0
"t14",0
"t1",0
"t7",0
"t25",0
"t43",0
"t44",0
"t28",0
"t29",0
"t26",0
"t11",0
"t12",0
