"","sp387","sp393","sp414","sp426","sp427","sp434","sp435","sp444","sp450","sp451","sp457","sp464","sp465","sp467","sp474","sp476","sp477","sp485","sp488","sp494","sp498","sp503","sp504","sp508","sp509","sp511","sp516","sp517","sp518","sp519","sp522","sp523","sp524","sp525","sp526","sp527","sp529","sp530","sp531","sp532","sp533","sp535","sp536","sp537","sp538","sp539","sp540","sp543","sp544","sp546","sp549","sp550","sp551","sp552","sp553","sp554","sp555","sp556","sp557","sp558","sp560","sp561","sp562","sp563","sp564","sp566","sp567","sp568","sp569","sp570","sp571","sp572","sp573","sp574","sp575","sp576","sp577","sp578","sp579","sp580","sp581","sp582","sp583","sp584","sp586","sp587","sp588","sp589","sp590","sp591","sp592","sp593","sp594","sp595","sp597","sp598","sp599","sp600","sp601","sp602"
"sp387",0,34.7713434091198,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969642,34.7713434091198,49.3170804969642,34.7713434091198,14.5827679166401,34.7713434091198,34.7713434091198,49.3170804969642,34.7713434091198,49.3170804969642,49.3170804969642,49.3170804969642,34.7713434091198,49.3170804969642,14.5827679166401,14.5827679166401,49.3170804969642,49.3170804969642,34.7713434091198,34.7713434091198,14.5827679166401,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,49.3170804969642,34.7713434091198,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969642,14.5827679166401,14.5827679166401,34.7713434091198,14.5827679166401,34.7713434091198,14.5827679166401,49.3170804969642,49.3170804969642,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,14.5827679166401,34.7713434091198,14.5827679166401,49.3170804969642,49.3170804969642,49.3170804969642,34.7713434091198,34.7713434091198,49.3170804969642,14.5827679166401,14.5827679166401,14.5827679166401,49.3170804969642,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,49.3170804969642,49.3170804969642,49.3170804969642,34.7713434091198,34.7713434091198,14.5827679166401,14.5827679166401,14.5827679166401,14.5827679166401,49.3170804969642,49.3170804969642,34.7713434091198,34.7713434091198,49.3170804969642,34.7713434091198,34.7713434091198,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969642,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,49.3170804969642,49.3170804969642,34.7713434091198,34.7713434091198
"sp393",34.7713434091198,0,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,5.68182924186028,49.3170804969642,5.68182924186028,34.7713434091198,29.9936728823405,29.9936728823405,49.3170804969643,29.9936728823405,49.3170804969642,49.3170804969643,49.3170804969643,8.65769416310562,49.3170804969642,34.7713434091198,34.7713434091198,49.3170804969643,49.3170804969643,29.9936728823405,29.9936728823405,34.7713434091198,29.9936728823405,29.9936728823405,29.9936728823405,8.65769416310562,49.3170804969643,29.9936728823405,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,34.7713434091198,34.7713434091198,29.9936728823405,34.7713434091198,29.9936728823405,34.7713434091198,49.3170804969643,49.3170804969643,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,6.04087707749458,6.04087707749458,34.7713434091198,29.9936728823405,34.7713434091198,49.3170804969642,49.3170804969642,49.3170804969642,8.65769416310562,6.04087707749458,49.3170804969642,34.7713434091198,34.7713434091198,34.7713434091198,49.3170804969643,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,49.3170804969642,49.3170804969642,49.3170804969643,6.04087707749458,6.04087707749458,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,49.3170804969642,49.3170804969642,9.96970672516099,9.96970672516099,49.3170804969643,8.65769416310562,8.65769416310562,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,29.9936728823405,29.9936728823405,29.9936728823405,6.04087707749458,6.04087707749458,49.3170804969642,49.3170804969642,29.9936728823405,29.9936728823405
"sp414",49.3170804969642,49.3170804969643,0,48.1453516774263,30.7963315797569,27.9831982121593,49.3170804969643,22.1112562142451,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,27.9831982121593,49.3170804969643,19.4964034112353,48.1453516774263,30.7963315797569,49.3170804969643,22.1112562142451,49.3170804969643,49.3170804969642,22.1112562142451,22.1112562142451,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969643,48.1453516774263,49.3170804969643,27.9831982121593,27.9831982121593,30.7963315797569,30.7963315797569,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969643,27.9831982121593,27.9831982121593,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969642,22.1112562142451,27.9831982121593,27.9831982121593,49.3170804969643,49.3170804969643,22.1112562142451,49.3170804969643,49.3170804969643,49.3170804969643,27.9831982121593,49.3170804969642,49.3170804969642,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,19.4964034112353,19.4964034112353,27.9831982121593,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969643,49.3170804969643,19.4964034112353,19.4964034112353,49.3170804969643,49.3170804969643,27.9831982121593,49.3170804969643,49.3170804969643,30.796331579757,30.796331579757,19.4964034112353,19.4964034112353,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969642,19.4964034112353,19.4964034112353,49.3170804969643,49.3170804969643
"sp426",49.3170804969642,49.3170804969643,48.1453516774263,0,48.1453516774263,48.1453516774263,49.3170804969643,48.1453516774263,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,48.1453516774263,49.3170804969643,48.1453516774263,5.45424901331852,48.1453516774263,49.3170804969643,48.1453516774263,49.3170804969643,49.3170804969642,48.1453516774263,48.1453516774263,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969643,5.45424901331852,49.3170804969643,48.1453516774263,48.1453516774263,48.1453516774263,48.1453516774263,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969643,48.1453516774263,48.1453516774263,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969642,48.1453516774263,48.1453516774263,48.1453516774263,49.3170804969643,49.3170804969643,48.1453516774263,49.3170804969643,49.3170804969643,49.3170804969643,48.1453516774263,49.3170804969642,49.3170804969642,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,48.1453516774263,48.1453516774263,48.1453516774263,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969643,49.3170804969643,48.1453516774263,48.1453516774263,49.3170804969643,49.3170804969643,48.1453516774263,49.3170804969643,49.3170804969643,48.1453516774263,48.1453516774263,48.1453516774263,48.1453516774263,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969642,48.1453516774263,48.1453516774263,49.3170804969643,49.3170804969643
"sp427",49.3170804969642,49.3170804969643,30.7963315797569,48.1453516774263,0,30.7963315797569,49.3170804969643,30.7963315797569,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,30.7963315797569,49.3170804969643,30.7963315797569,48.1453516774263,29.1887415494117,49.3170804969643,30.7963315797569,49.3170804969643,49.3170804969642,30.7963315797569,30.7963315797569,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969643,48.1453516774263,49.3170804969643,30.7963315797569,30.7963315797569,29.1887415494117,29.1887415494117,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969643,30.7963315797569,30.7963315797569,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969642,30.7963315797569,30.7963315797569,30.7963315797569,49.3170804969643,49.3170804969643,30.7963315797569,49.3170804969643,49.3170804969643,49.3170804969643,30.7963315797569,49.3170804969642,49.3170804969642,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,30.7963315797569,30.7963315797569,30.7963315797569,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969643,49.3170804969643,30.7963315797569,30.7963315797569,49.3170804969643,49.3170804969643,30.7963315797569,49.3170804969643,49.3170804969643,19.4146296675955,19.4146296675955,30.7963315797569,30.7963315797569,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969642,30.7963315797569,30.7963315797569,49.3170804969643,49.3170804969643
"sp434",49.3170804969642,49.3170804969643,27.9831982121593,48.1453516774263,30.7963315797569,0,49.3170804969643,27.9831982121593,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,12.9055374503481,49.3170804969643,27.9831982121593,48.1453516774263,30.7963315797569,49.3170804969643,27.9831982121593,49.3170804969643,49.3170804969642,27.9831982121593,27.9831982121593,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969643,48.1453516774263,49.3170804969643,12.9055374503481,12.9055374503481,30.7963315797569,30.7963315797569,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969643,12.9055374503481,12.9055374503481,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969642,27.9831982121593,12.9055374503481,12.9055374503481,49.3170804969643,49.3170804969643,27.9831982121593,49.3170804969643,49.3170804969643,49.3170804969643,12.9055374503481,49.3170804969642,49.3170804969642,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,27.9831982121593,27.9831982121593,12.9055374503481,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969643,49.3170804969643,27.9831982121593,27.9831982121593,49.3170804969643,49.3170804969643,12.9055374503481,49.3170804969643,49.3170804969643,30.796331579757,30.796331579757,27.9831982121593,27.9831982121593,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969642,27.9831982121593,27.9831982121593,49.3170804969643,49.3170804969643
"sp435",34.7713434091198,5.68182924186028,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,0,49.3170804969642,4.02212677847852,34.7713434091198,29.9936728823405,29.9936728823405,49.3170804969643,29.9936728823405,49.3170804969642,49.3170804969643,49.3170804969643,8.65769416310561,49.3170804969642,34.7713434091198,34.7713434091198,49.3170804969643,49.3170804969643,29.9936728823405,29.9936728823405,34.7713434091198,29.9936728823405,29.9936728823405,29.9936728823405,8.65769416310561,49.3170804969643,29.9936728823405,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,34.7713434091198,34.7713434091198,29.9936728823405,34.7713434091198,29.9936728823405,34.7713434091198,49.3170804969643,49.3170804969643,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,6.04087707749458,6.04087707749458,34.7713434091198,29.9936728823405,34.7713434091198,49.3170804969642,49.3170804969642,49.3170804969642,8.65769416310562,6.04087707749458,49.3170804969642,34.7713434091198,34.7713434091198,34.7713434091198,49.3170804969643,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,49.3170804969642,49.3170804969642,49.3170804969643,6.04087707749458,6.04087707749458,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,49.3170804969642,49.3170804969642,9.96970672516099,9.96970672516099,49.3170804969643,8.65769416310561,8.65769416310561,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,29.9936728823405,29.9936728823405,29.9936728823405,6.04087707749458,6.04087707749458,49.3170804969642,49.3170804969642,29.9936728823405,29.9936728823405
"sp444",49.3170804969642,49.3170804969642,22.1112562142451,48.1453516774263,30.7963315797569,27.9831982121593,49.3170804969642,0,49.3170804969642,49.3170804969643,49.3170804969643,49.3170804969642,27.9831982121593,49.3170804969642,22.1112562142451,48.1453516774263,30.7963315797569,49.3170804969642,13.8779586012858,49.3170804969643,49.3170804969642,13.8779586012858,13.8779586012858,49.3170804969642,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,48.1453516774263,49.3170804969643,27.9831982121593,27.9831982121593,30.7963315797569,30.7963315797569,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969643,27.9831982121593,27.9831982121593,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969643,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969642,13.8779586012858,27.9831982121593,27.9831982121593,49.3170804969643,49.3170804969642,13.8779586012858,49.3170804969643,49.3170804969643,49.3170804969643,27.9831982121593,49.3170804969642,49.3170804969642,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,22.1112562142451,22.1112562142451,27.9831982121593,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969643,49.3170804969643,22.1112562142451,22.1112562142451,49.3170804969642,49.3170804969642,27.9831982121593,49.3170804969643,49.3170804969643,30.7963315797569,30.7963315797569,22.1112562142451,22.1112562142451,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969642,49.3170804969642,22.1112562142451,22.1112562142451,49.3170804969643,49.3170804969643
"sp450",34.7713434091198,5.68182924186028,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,4.02212677847852,49.3170804969642,0,34.7713434091198,29.9936728823405,29.9936728823405,49.3170804969643,29.9936728823405,49.3170804969642,49.3170804969643,49.3170804969643,8.65769416310561,49.3170804969642,34.7713434091198,34.7713434091198,49.3170804969643,49.3170804969643,29.9936728823405,29.9936728823405,34.7713434091198,29.9936728823405,29.9936728823405,29.9936728823405,8.65769416310561,49.3170804969643,29.9936728823405,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,34.7713434091198,34.7713434091198,29.9936728823405,34.7713434091198,29.9936728823405,34.7713434091198,49.3170804969643,49.3170804969643,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,6.04087707749458,6.04087707749458,34.7713434091198,29.9936728823405,34.7713434091198,49.3170804969642,49.3170804969642,49.3170804969642,8.65769416310562,6.04087707749458,49.3170804969642,34.7713434091198,34.7713434091198,34.7713434091198,49.3170804969643,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,29.9936728823405,49.3170804969642,49.3170804969642,49.3170804969643,6.04087707749458,6.04087707749458,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,49.3170804969642,49.3170804969642,9.96970672516099,9.96970672516099,49.3170804969643,8.65769416310561,8.65769416310561,49.3170804969643,49.3170804969643,49.3170804969642,49.3170804969642,29.9936728823405,29.9936728823405,29.9936728823405,6.04087707749458,6.04087707749458,49.3170804969642,49.3170804969642,29.9936728823405,29.9936728823405
"sp451",14.5827679166401,34.7713434091198,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,34.7713434091198,49.3170804969643,34.7713434091198,0,34.7713434091198,34.7713434091198,49.3170804969643,34.7713434091198,49.3170804969643,49.3170804969643,49.3170804969643,34.7713434091198,49.3170804969643,5.21662059977468,6.34611783116577,49.3170804969643,49.3170804969643,34.7713434091198,34.7713434091198,3.62745632177366,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,49.3170804969643,34.7713434091198,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,6.34611783116578,6.34611783116578,34.7713434091198,3.62745632177366,34.7713434091198,6.34611783116578,49.3170804969643,49.3170804969643,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,3.62745632177366,34.7713434091198,6.34611783116578,49.3170804969643,49.3170804969643,49.3170804969643,34.7713434091198,34.7713434091198,49.3170804969643,3.62745632177366,3.62745632177366,6.34611783116578,49.3170804969643,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,49.3170804969643,49.3170804969643,49.3170804969643,34.7713434091198,34.7713434091198,3.62745632177366,3.62745632177366,6.34611783116578,6.34611783116578,49.3170804969643,49.3170804969643,34.7713434091198,34.7713434091198,49.3170804969643,34.7713434091198,34.7713434091198,49.3170804969643,49.3170804969643,49.3170804969643,49.3170804969643,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,34.7713434091198,49.3170804969643,49.3170804969643,34.7713434091198,34.7713434091198
