,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t2,-1.1123784,5.918794,1.5917609,5.509079,4.9104548,3.4599967,5.2857366,3.2788365,0.91095895,5.7159023,6.0425777,6.860936,1.3732803,7.276971,3.0094094
t3,-1.0826714,5.960076,1.5632385,5.501742,4.9282804,3.438576,5.2473826,3.2605107,0.92606616,5.711461,6.0297604,6.8908157,1.3941289,7.296605,3.0181434
t13,-1.0085787,0.0131843025,5.4317007,2.7344706,6.1071405,5.9040523,10.40456,3.4067125,3.8766494,7.5761976,6.713644,6.175,1.6019073,1.8696578,2.7126036
t17,-1.0121852,-0.1444787,5.572729,2.614126,6.0434113,5.8102236,10.483064,3.6906288,3.7790027,7.217207,6.4803915,5.9183545,1.4652225,1.8422912,2.9037113
t19,-0.9863154,0.013837152,5.3517885,2.7564342,6.1686835,5.9604588,10.346342,3.3119516,3.8666563,7.688001,6.767828,6.2230167,1.6420183,1.8733205,2.6704144
t147,-1.0220226,-0.027779203,5.4607143,2.684911,6.0234456,6.0483823,10.442248,3.3170083,3.7925282,7.6187344,6.837707,6.3035727,1.6161667,2.0200768,2.842845
t148,-1.0209595,0.09825003,5.443285,2.727012,5.975086,5.9502006,10.3968725,3.3135192,3.8946307,7.709663,6.851888,6.3654346,1.7137682,1.9871786,2.7298138
t51,-1.0183386,-0.020529566,5.3952155,2.777397,6.0183573,5.943699,10.346788,3.2563803,3.7634175,7.620636,6.890769,6.254819,1.6846036,2.0477905,2.8106003
t39,-0.886329,-0.037497275,5.650332,2.7176385,6.0302815,5.899028,10.533676,3.6305466,3.796629,7.369685,6.516018,6.0712466,1.5274302,1.762311,2.8584902
t66,-0.96413946,0.07027428,5.495276,2.7622492,6.0065746,5.973038,10.4211445,3.3314517,3.8581235,7.7156982,6.848941,6.377705,1.7257837,2.0118194,2.7609854
t67,-0.93080944,-0.021290435,5.4743094,2.798389,6.0302386,5.9476614,10.396586,3.317115,3.7632105,7.621849,6.8517833,6.2704763,1.6863842,2.0200284,2.8378444
t27,-0.9525375,-0.03908904,5.56021,2.7394805,6.0207896,5.8556623,10.454412,3.5722635,3.809426,7.407811,6.592904,6.0919023,1.5833273,1.8428754,2.819453
t35,-0.86513126,0.033099636,5.649859,2.7799966,5.985682,5.9610686,10.560421,3.633439,3.8419755,7.4616246,6.5093145,6.1517324,1.6181281,1.7424577,2.8293245
t36,-1.0181766,0.014918648,5.4576273,2.8918173,5.983813,5.7911315,10.289138,3.3836172,3.8517964,7.69286,6.8107285,6.2328515,1.6859474,1.9155928,2.6352775
t24,-0.9508612,0.031052219,5.3842072,2.8306024,6.121297,5.9132776,10.338907,3.3097339,3.8556962,7.7698836,6.8174057,6.2821536,1.7187071,1.9051849,2.6508436
t14,-1.8273958,-0.15333341,5.009275,1.9554602,6.345336,5.3399916,10.737658,3.674374,4.2090244,6.505142,6.853687,5.2847047,0.97923255,2.190865,2.9666595
t28,-1.6566311,-0.31395006,5.218375,2.0256205,6.2118554,5.436004,10.628537,3.6740425,4.0092516,6.595518,6.679271,5.3676844,1.1186602,2.0814292,3.0432355
t31,-1.7944678,-0.2986714,5.122852,1.924497,6.2574005,5.3319044,10.695743,3.6414924,4.096211,6.488497,6.739418,5.271979,1.0635918,2.0987053,3.020281
