"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149"
"t2",-0.0229599044442468,0.01178136870727,0.0163451473519101,-0.0253711598419807,0.000378113178112043,-0.0124426244075817,-0.0400493817938231,0.0263496091365505,0.417494658039815,-0.266478894322141,-0.047441475742877,0.00918513741245046,-0.00279322478674659,-0.033997844493222,0.0993253462511938,-0.0163193641587263,-0.0416082306835062,-0.0171373835067228,0.0847952462044002,-0.174232971979635,-0.0485555534208158,-0.00508668634777108,0.00264323250824514,0.00456886364432308,-0.0518291940268308,0.0174730965241432,-0.00613205809082207,0.0327759989268602,-0.114418071324879,-0.223447464518082,0.0191304169591042,-0.000516810236157693,0.00201360116980165,-0.00144061573279831,-0.00325115015881664,-0.000262030289246262,-4.33220301128831e-05,0.12851627000839,-0.000465450845960436,0.00322043024638339,-0.000367940028257803,0.000725570071160354,0.00683331230064022,-0.00459540034360993,-2.391925715269e-05,-1.54656577110522e-05,-0.000959480136729465,-0.00632515585485516,0.458623968684018,0.000969475553550101,-0.00497041017840362,0.000114874595122578,-2.14591170073245e-05,-4.89017644943842e-08,-0.000108364784421431,-6.8515623415218e-05,-8.85282978854582e-06,-3.0777677425857e-05,0.0014002082912263,-0.00281740187669118,0.000724983966913218,-0.00182685454884169,-0.000450982385746016,8.39307156034019e-05,0.000152751295220433,-1.76094377209603e-15,-0.00673003371567183,-1.28980224713928e-06,0.00125394421787226,-0.000153587825714598,0.000296341104393119,5.45291641189042e-10,9.09142385243907e-05,-0.000228653192243911,-0.00015771921403767,-0.00328312612716078,9.77974091915311e-07,-2.7170270447425e-05,0.00359041123737874,0.040052478876629,-0.000262144955849607,0.000156985821724864,3.56501258236128e-07,2.73679072319383e-05,-9.09704345424419e-09,0.000571495289084075,0.190582671074465,-0.00465106752575019,-3.46308724052272e-14,1.46501903594688e-14,0.596520144028667,2.40950913654886e-14,-2.50926873604766e-14,0.00012828823026948,1.47930411739103e-06,-8.79345709231878e-05,-3.99056148842521e-14,-6.18355719041635e-06,0.000139909576081164,-9.32614497743865e-05,-3.67452182983343e-06,0.000344709459369363,0.000304636666935466,3.06251077155675e-07,6.25340934985664e-05,0.00136613499739008,0.000142619438647184,-2.0369850077358e-05,2.60851816690656e-05,0.000566842504796793,-4.83290573865035e-05,1.71909706895888e-06,1.13407750237343e-15,1.17540118739615e-05,9.41349872713158e-05,7.80998776115408e-10,-1.53414967932382e-09,5.8893527803712e-08,4.57822901517445e-16,-1.09917374131098e-15,7.39387229971599e-16,-8.21901152068558e-16,2.13108344844159e-15,6.20973391395604e-05,-1.38806945958363e-07,1.21906722379279e-17,9.4269913038493e-07,2.10758166874639e-10,2.59180180948843e-09,-1.06073479091325e-05,7.5117037171221e-17,-5.49533899212017e-07,-4.27132355206994e-15,1.93235813287923e-16,-1.94675833109909e-08,-2.22029556097196e-15,1.58691613430947e-15,-2.01206763546669e-16,2.19781678148398e-10,-7.77321009978805e-10,2.27876147323516e-15,-3.43679492030081e-15,-2.97320780841024e-15,3.12628982019277e-15,7.04459993488886e-09,-1.80105417721467e-15,-9.89885686738164e-15,3.79542736748115e-14,6.54532792592311e-15
"t3",-0.0228917058480614,0.0117016005265066,0.0161614412837121,-0.0250714332813253,0.000372945560281298,-0.0122035741369724,-0.0388539434626772,0.0255283214316311,0.395994013946113,-0.252056805523298,-0.0443904154084881,0.00849367233896544,-0.0025717872227732,-0.0311236955545093,0.0890278782685651,-0.0145982101770043,-0.0371519732528557,-0.0152075114968057,0.075183570501381,-0.154430576525142,-0.0426305094483189,-0.00442556949842595,0.00226106481430923,0.00383614730186659,-0.0434240599680345,0.0144816569750996,-0.00505947089133189,0.027023589185675,-0.0940024826685963,-0.181475541345478,0.0153784126334329,-0.000404101538666174,0.00155429384938487,-0.00111187063510373,-0.00250431169043393,-0.000197100135578388,-3.23606780427385e-05,0.0953218105694725,-0.00034433550596245,0.00236649338748592,-0.000269461910495537,0.000523883855826919,0.00483572628232744,-0.00315369780291579,-1.53689586244897e-05,-9.83330379762797e-06,-0.000606050912215498,-0.00389583344054946,0.270093847115141,0.000546118725451329,-0.00278153861626957,6.32203910891191e-05,-1.17755413577686e-05,-2.5439803120644e-08,-5.47508766774362e-05,-3.34193411520526e-05,-4.24863943305197e-06,-1.31836358190949e-05,0.000557847896173385,-0.00111328162766729,0.000251676426459889,-0.000618733086268983,-0.000147617710786189,2.72960756695965e-05,4.65375578685258e-05,1.87971797220233e-15,-0.00149827208079134,-2.8147013867275e-07,0.000191326165669219,-2.33519028215794e-05,3.88598287767404e-05,4.63506148739123e-11,6.18932523178593e-06,-1.18663952697906e-05,-3.57960266301731e-06,-2.32535118516682e-05,-2.09857495761162e-08,2.01956235453663e-06,-0.000880170923226896,-0.0116718267034189,7.78795278609649e-05,-8.05641350765145e-05,-1.88775047077565e-07,-1.66102216355276e-05,5.75993377319347e-09,-0.000529081620728881,-0.192920141057583,0.00481961986311938,4.6260476093308e-14,-1.69915940789177e-14,-0.748733950623697,-3.19204641762066e-14,3.17409594766679e-14,-0.000181076038192211,-2.38214965056767e-06,0.000180754905057526,5.03174322388652e-14,1.29700920934921e-05,-0.000293762631625165,0.000205816192060772,8.38408150672766e-06,-0.00082417124590172,-0.00074003119028179,-1.03282566195397e-06,-0.000215861789414355,-0.00513380513875612,-0.000567713081800521,9.17210424582044e-05,-0.000118352574899363,-0.00397222884392354,0.000359867328158873,-1.72064568641129e-05,-7.81223440585781e-16,-0.00025150932955461,-0.00203285945688752,-3.1359203558238e-08,-6.09266960918191e-08,1.90828035922563e-06,-3.18015218512502e-16,2.34346106358535e-15,-1.56971243559682e-15,8.9190333231754e-16,-3.10023351184969e-15,0.000425295197864537,-8.53004665123157e-07,-9.08737062198427e-16,4.9903426277506e-06,1.1081515456492e-09,1.36196389967601e-08,-4.94005824078883e-05,9.95157432504299e-16,-2.53080423445267e-06,7.60963256567177e-15,-2.35520144028549e-15,-6.76788792013857e-08,3.98576103117397e-15,-5.24054684373326e-16,1.36107409110689e-15,7.0290585013646e-10,-2.45843191173794e-09,-8.54984538657075e-16,-2.00694315051519e-15,3.94004355278505e-15,5.51719139549178e-15,1.98446787906962e-08,-3.40301325597706e-15,-7.33184751198813e-15,1.89978037825279e-14,7.83716737798508e-15
"t13",-0.093611561323215,-0.00596169892652972,0.0175545602096387,-0.0924525107108613,-0.000277898502807293,-0.100601346496987,0.0074491333396715,-2.87824056495814e-05,0.0249525018985645,-0.0172832849965625,-0.00380864774444516,0.000853208214756558,-0.000272268191747351,-0.00355843552345735,-0.219118436822466,0.00312510736466719,0.00314047725960915,0.18222452444863,0.000267242525568912,-0.00104167723928643,0.00452884505172732,-0.0145375642298363,-0.000244183997421693,-0.00960868649280314,0.770831455578233,0.0176688272997471,-0.0563886356778692,0.462090693664425,-0.00700253858493723,-0.0617166907627181,0.00525812455347828,-0.000148211351484122,0.00662440241139678,-0.143834940157297,-0.00803527321915238,-7.00861702431943e-05,-1.23441050450035e-05,0.0394099226707482,-0.000147192740965168,0.00111862623348201,-0.000135398095164403,-0.0170275008364402,-0.0455775559908039,0.000271495063358774,-1.61979441526056e-06,-1.10623329284755e-06,-6.99722234684936e-05,-0.000449064939119374,0.00487787742913334,-0.0013950551139532,0.198289720493004,-0.0498356819832321,-2.48278141541578e-05,-3.08453777039321e-07,-0.0293999348750817,0.000644058332691633,9.20180738214546e-07,-1.56740231793243e-06,0.000111702189985761,-0.000232379741586579,0.00227533675019006,-0.00716210150603735,-2.69333670056345e-05,0.0040418260124316,1.54893723415373e-05,1.60515138886372e-15,-0.0168336989722952,2.14498166729138e-06,0.00289626674173664,4.70048336605809e-05,3.57000310719467e-06,1.1523696577247e-09,3.40359674928017e-06,-9.21973234255758e-06,-0.00056194078087285,-0.000148134564878733,1.7739846952288e-06,-1.33836025399593e-06,0.00264081462623003,0.00171941608332726,-1.13050156679919e-05,5.88343026381316e-06,4.65793889427385e-07,9.15111734376509e-07,-8.36439353507036e-09,1.01502504302385e-05,0.00254593969538977,0.00192098066500932,9.2980434810179e-16,4.90221825499445e-16,-0.000127744755417769,-6.45680169288062e-16,-1.22674881714214e-16,-0.000276191526852007,-3.04253491898034e-08,0.000221006708595782,-3.50277004172034e-15,6.90519542154007e-07,-0.00312554402682016,5.09205409412641e-06,1.59425078637004e-05,-2.30188357359678e-05,-2.10882432491899e-05,-4.12840575116714e-08,-0.000333123501838026,-0.000244710115434949,-0.00790150597311937,3.60485267923245e-06,-4.69647353236713e-06,-0.00020004318356129,1.85242111927782e-05,-9.8284499662502e-07,4.98531186593319e-16,-0.000692658811459046,-0.00578100373448105,-1.25307619374026e-09,-3.42199369261641e-09,1.08832474084723e-07,1.94124017244889e-16,1.38213567341623e-16,2.44488412877316e-16,-4.36177280458348e-16,1.783671418978e-16,2.97799988454467e-05,-6.11491584709219e-08,-2.61736424734987e-16,1.07825806990248e-05,8.24429888613717e-11,1.01344043534744e-09,-0.000108339431341265,5.08902832061425e-16,-8.4371805889918e-06,-5.18084110331002e-16,-1.05863144919064e-15,-5.68535745672333e-09,-1.15217288508154e-16,-9.14955171267646e-16,1.16170901152652e-15,6.08125270940839e-11,-2.13551645179759e-10,6.23657811913963e-16,-3.50441356574021e-15,3.05066099366208e-16,4.60986121805533e-15,1.80193705210831e-09,-1.96068701470406e-15,-8.63958800997854e-15,3.0997629176833e-14,7.36384355580158e-15
"t17",-0.094979727987118,-0.00619944930076588,0.0190249584405149,-0.10086247243965,-0.000310541224811392,-0.125025982739204,0.0190481002608476,-9.98834256162803e-05,0.00649188336546061,-0.00531155498597323,-0.00153852913665104,0.000378093913795913,-0.000122640599170728,-0.00162705648676027,-0.106844574149384,0.00154816424922549,0.00158505423736049,0.103569845491509,0.000156164910008881,-0.000616503688309955,-0.0281569519633813,-0.00142020899104492,-4.71443352380336e-05,-0.00160335253430204,0.12468144323046,0.00233523100875331,-0.00798139792313752,0.0534087299180301,-0.000731209642739414,-0.00395769726728133,0.000129147046750682,1.6017315539286e-05,-0.00286947238856131,0.0666450508233073,-0.00307403492818275,1.77853451880894e-05,3.6467261568994e-06,-0.013313395486352,5.20371495091192e-05,-0.000441844867052549,5.63921610625773e-05,0.018083044546763,0.0291560787293306,-0.000238659249434578,2.49570851338544e-06,1.84928309388143e-06,0.000123020646390619,0.000954580967375316,-0.0144788082644769,0.0058350475314024,-0.874712250419437,0.252824759531698,0.000129164684980972,2.80575634153319e-06,0.192853085308928,-0.0113655254705368,-2.28302177749312e-05,-3.66352015296718e-05,0.00138476631870828,-0.00275026223336261,0.0161520712348978,-0.0455705152385932,-4.50816382073926e-05,-0.179205088903338,0.000102929352421045,4.56981190514208e-15,-0.07986329501506,1.00609575632701e-05,0.0118304612971785,0.000191822351223755,1.40738396802978e-05,4.25568664087363e-09,1.23107824918293e-05,-3.27323150697637e-05,-0.00193456631851244,-0.000502319627473112,5.86368680175346e-06,-4.2446671542712e-06,0.00760317853295705,0.00485449406611222,-3.18460763821724e-05,1.54861993586157e-05,1.22115642726195e-06,2.35792009727624e-06,-2.14379797063342e-08,2.49676615284683e-05,0.00637881107190957,0.0140994738032045,2.38979993468959e-15,-2.43902727693267e-15,-0.000300326810745766,-8.91292954146159e-16,-1.19592552636881e-15,-0.00064369165809155,-7.03285584069111e-08,0.000548922506584329,-1.14545572211271e-14,3.08589074643264e-06,-0.0194162220110841,1.09070054209311e-05,3.47995876197342e-05,-5.07207968924347e-05,-4.65507973251747e-05,-9.6292730343846e-08,-0.000788041520958478,-0.000658806003913624,-0.0448106558816995,6.04635639207748e-06,-7.98776484007945e-06,-0.000388059028598229,3.59875652834563e-05,-1.91189836931972e-06,4.70413987578518e-16,-0.00133917433228307,-0.0111760675842808,-2.41271223052758e-09,-6.51196166441662e-09,2.06795834910362e-07,-8.46154453780771e-16,4.02751902001455e-16,-3.73242344521887e-16,7.96164219277212e-16,-4.57190568531339e-16,5.45889396707894e-05,-1.1141755591461e-07,3.90054153984227e-16,1.94543424242159e-05,1.48677780328074e-10,1.82750153697728e-09,-0.000193492235199297,5.01653608610761e-16,-1.50539414689069e-05,-1.69705319465848e-15,-8.44303856691692e-17,-9.84039531064955e-09,3.54212008406529e-16,4.06239362048853e-15,6.62459126026076e-16,1.04028370625836e-10,-3.64703892868102e-10,6.02508647864347e-16,-2.87443497885073e-15,-3.21376279306421e-16,3.72165997967106e-15,3.01855140262109e-09,-3.16728194430961e-15,-9.44567231269527e-15,3.33369456633926e-14,7.056452432549e-15
"t19",-0.0991912231198012,-0.00688281349499281,0.0229283916604181,-0.122962809297385,-0.000393567593287025,-0.181406705634876,0.0413004805330961,-0.000233185713743261,-0.0175117911487533,0.00949474844917935,0.000744876075616771,9.18193836652335e-06,-1.86696868897722e-05,-0.00049503281122215,-0.0996420255293681,0.00158170999785181,0.00176513161924858,0.160367812374928,0.000254529239914548,-0.0010268519333725,-0.117030069198118,0.0109764065896572,4.08693939350799e-05,0.000239183381031401,-0.0122733792729637,0.000302364544811347,-0.0093191052449089,0.0108973052637405,-0.000212923315829461,-0.00211167537453474,0.0001036832339369,4.52066444270503e-05,-0.0378876882224676,0.909607092626812,-0.0896506574256882,-4.55734604104213e-05,-7.2547210851993e-06,0.0217662143250434,-8.00569241075117e-05,0.000594270974855348,-7.17926636430994e-05,-0.10889105066163,-0.0203537527255036,0.000127399485992975,-8.56941340931637e-07,-5.99157901893213e-07,-3.84836576162942e-05,-0.000263131403494383,0.00326882037355281,-0.00111027545066412,0.16265555396807,-0.0444933363936936,-2.2526681480776e-05,-4.4898844332378e-07,0.00536486920402772,0.00110815195437993,2.19555450884304e-06,2.67603414823354e-06,-8.51609699681167e-05,0.000166274288881142,-0.000981521906962334,0.00351136103242146,4.48140104958167e-05,-0.060055166816664,5.41851293076646e-07,-1.12107077765476e-15,-0.000555589678308721,7.77921286209966e-08,0.000226162377929787,3.68409147096003e-06,3.17969621540453e-07,1.25833530725461e-10,3.93346048986249e-07,-1.11794392975102e-06,-7.33975190165846e-05,-2.00274457968452e-05,2.53543033724982e-07,-2.07951692078819e-07,0.000487980534066016,0.000328244527884602,-2.16623382669677e-06,1.26182698356101e-06,1.0059389380548e-07,2.03885312922873e-07,-1.88249565056229e-09,2.6145082692742e-06,0.000834656145010806,0.00921053196935205,2.16540179625374e-15,-9.90377291255665e-16,-3.18600141060756e-05,-2.85001245663924e-16,-5.38401412843299e-16,-7.27198107963446e-05,-8.53705043050249e-09,0.000113441002318535,-8.72611539644803e-15,1.72428805298537e-06,-0.0132371110339871,9.61544419268793e-07,3.77797172608191e-06,-6.16272389551014e-06,-5.80138681276223e-06,-1.93040833430606e-08,-0.000168631141616364,-0.000210897741440136,-0.0315292560657081,-6.3040020633177e-07,7.00837191326054e-07,-2.99902647587289e-05,2.93399326124157e-06,-1.8073553173435e-07,3.75362022741314e-16,-0.000144206239197645,-0.00120444743932701,-2.69998533980113e-10,-7.83627059851624e-10,2.50678830561414e-08,-4.38166372995262e-16,-2.02924895241279e-16,-2.77569287554122e-16,1.50645898286658e-16,1.77004216808154e-16,7.52981297103924e-06,-1.56347554367321e-08,-4.62670783170842e-16,2.80359080768907e-06,2.14520286373363e-11,2.63734309057967e-10,-2.86219547139669e-05,5.33265567383039e-16,-2.23227096689735e-06,2.60143805423211e-15,-7.32775435463931e-16,-1.56795652214311e-09,1.9032738626191e-16,2.01766693080188e-15,-2.01744561543597e-17,1.70187755946836e-11,-5.98763305219662e-11,1.04641068869654e-15,-2.22280690036992e-15,6.00246656959926e-16,4.4859795140861e-15,5.16544621594546e-10,-1.79142137739449e-15,-8.96123482031615e-15,3.35381414245511e-14,7.10326199078092e-15
"t147",-0.102842112003872,-0.00749272759999555,0.0265398735720397,-0.143507903653082,-0.000471965748105349,-0.237317170257523,0.0658093009128522,-0.000382103669145207,-0.0524148235113018,0.0319484005680246,0.00493129024642163,-0.000880277016093631,0.000266366994329397,0.00332060411406093,0.229706179708297,-0.00344222098082443,-0.00365713916346662,-0.287299206089248,-0.000448148351448586,0.00179541723820738,0.17391405427834,-0.0147224643155881,-5.38775970215657e-05,-0.00068624381849242,0.0491513345238211,0.00080679604044144,-0.28620532208312,-0.0353533610953556,-4.85919682576951e-06,-0.000167030580814579,2.04459196494569e-06,-1.00316039681739e-06,0.000719721417822666,-0.0172243486381371,0.00160638563618061,-1.04341084972968e-08,-4.94604899846905e-08,0.000301913471712798,-1.3240640560653e-06,1.40796303777814e-05,-1.97314737599323e-06,-0.00726088525169344,-0.00122462139212101,1.20496112331701e-05,-1.49455305240661e-07,-1.13218558222094e-07,-7.6380321711381e-06,-6.2762745917121e-05,0.0010866441604403,-0.000540810358709575,0.0846167189655729,-0.0278402036108277,-1.46019782240311e-05,-8.11329539526735e-07,0.352672135894631,-0.00170022739129873,-2.26242435310281e-06,-7.40426193418227e-07,1.41922953206261e-05,-2.62714453036578e-05,6.61248459073731e-05,-0.000196494347676775,-1.87815576511813e-06,0.00236870372226002,-8.79641005498358e-09,3.76614744279846e-15,-2.34803780942072e-05,3.49389156701658e-09,1.79700335424136e-05,2.93651210799576e-07,2.83655241675697e-08,1.36462864286403e-11,4.52363750106658e-08,-1.35366942307353e-07,-9.66129760597036e-06,-2.7451400576991e-06,3.71962777784584e-08,-3.40421515016019e-08,0.000104393007439826,7.44619794344197e-05,-4.94816493145937e-07,3.63240294679587e-07,2.94130325349797e-08,6.40352504762679e-08,-6.05287770798063e-10,1.08152419554926e-06,0.00038678554093507,0.00510620567799185,5.28047934586058e-16,-1.0703486094244e-15,-1.64258919706402e-05,1.63251677060927e-16,-2.46845098327979e-16,-4.24595820691039e-05,-5.89023663937045e-09,0.000181479787880195,-2.31842772108547e-14,4.2685857515855e-06,-0.0339986436193851,-2.67444502085353e-07,1.27015706513687e-06,-3.83732318034648e-06,-3.9704116056434e-06,-3.49376058075983e-08,-0.000328282647066357,-0.000557366229856712,-0.108208232056276,-5.47080384591897e-06,6.6896133359216e-06,7.01780195112641e-05,-5.96311141678687e-06,2.33025121528928e-07,1.37129931497255e-16,0.000111865213781452,0.00093102182463897,1.76017311776896e-10,3.56409515734724e-10,-1.09692610290857e-08,-4.07255494596718e-16,3.89529560452128e-15,-4.11392610112783e-15,2.79119236315501e-15,-1.10698469007659e-15,-1.53025153879901e-06,2.82245617655377e-09,1.50691526738466e-15,-4.16001822733362e-07,-3.15743654701181e-12,-3.87149936859245e-11,3.43622579674556e-06,4.3237642398039e-15,2.62407363143894e-07,-3.54335404508355e-15,-2.15529874207821e-15,8.34847079723517e-11,2.09208265734844e-15,2.44597561892351e-14,-1.78020877694079e-14,-5.67077343389722e-13,1.85231357531232e-12,-2.45314820273621e-15,-1.4016226057502e-14,-3.00791631227388e-14,7.93590845591731e-15,-1.64853196360844e-12,1.38772298438226e-13,1.41114596312188e-13,0.707106781186575,1.5235094994271e-13
"t148",-0.102842112003872,-0.00749272759999556,0.0265398735720395,-0.143507903653082,-0.000471965748105405,-0.237317170257522,0.0658093009128523,-0.0003821036691456,-0.0524148235113014,0.0319484005680245,0.00493129024642164,-0.000880277016093638,0.000266366994329874,0.00332060411406094,0.229706179708295,-0.00344222098082446,-0.00365713916346588,-0.287299206089245,-0.000448148351449237,0.00179541723820739,0.173914054278339,-0.0147224643155876,-5.38775970217362e-05,-0.000686243818492028,0.049151334523821,0.000806796040441466,-0.286205322083117,-0.0353533610953567,-4.85919682493207e-06,-0.000167030580813622,2.04459196493289e-06,-1.00316039667885e-06,0.000719721417822704,-0.0172243486381343,0.00160638563618054,-1.04341087821566e-08,-4.94604903210394e-08,0.000301913471710737,-1.3240640561809e-06,1.40796303791299e-05,-1.97314737624636e-06,-0.00726088525169402,-0.00122462139212045,1.20496112338145e-05,-1.49455305166745e-07,-1.13218558512597e-07,-7.63803217155609e-06,-6.27627459180961e-05,0.00108664416043325,-0.000540810358709774,0.08461671896557,-0.0278402036108266,-1.46019782242717e-05,-8.11329539359717e-07,0.352672135894626,-0.0017002273912973,-2.26242435268992e-06,-7.40426194700452e-07,1.41922953199626e-05,-2.62714453037638e-05,6.61248459096423e-05,-0.000196494347676941,-1.87815576628134e-06,0.00236870372226122,-8.79640818164147e-09,2.49021685040336e-15,-2.34803780978449e-05,3.49389306251371e-09,1.79700335432109e-05,2.93651211279256e-07,2.8365523739669e-08,1.3647060557431e-11,4.52363739351503e-08,-1.35366941938614e-07,-9.66129760112023e-06,-2.74514006060388e-06,3.71962824283554e-08,-3.40421505561172e-08,0.000104393007438718,7.44619794338876e-05,-4.94816489738639e-07,3.63240294000012e-07,2.94130237177105e-08,6.40352522532376e-08,-6.05285536176566e-10,1.08152419915293e-06,0.000386785540945611,0.00510620567799063,8.69520941211461e-16,8.03686109815258e-16,-1.64258919528558e-05,7.85868547504787e-16,-5.80245759927107e-16,-4.24595820672555e-05,-5.89023625496071e-09,0.000181479787877704,-1.60840840522826e-14,4.26858575661017e-06,-0.0339986436193747,-2.67444501403068e-07,1.27015705567878e-06,-3.83732318578358e-06,-3.97041159776397e-06,-3.49376106333319e-08,-0.000328282647071614,-0.000557366229857697,-0.10820823205627,-5.47080384558743e-06,6.68961333832136e-06,7.01780195099026e-05,-5.96311141865053e-06,2.33025122393078e-07,1.36157302143673e-15,0.00011186521378246,0.000931021824644981,1.76020665872272e-10,3.5640779574392e-10,-1.0969264377747e-08,-7.77062863527989e-16,-2.73552749176464e-15,2.79636501089554e-15,-1.75006361843679e-15,-5.40368407959643e-16,-1.53025154415054e-06,2.82246174003241e-09,-2.96461706320322e-15,-4.16001799863304e-07,-3.14634952340205e-12,-3.87063486904551e-11,3.43622579733739e-06,-4.65691873337833e-15,2.62407386322233e-07,7.28091607382755e-15,-1.15343613848806e-15,8.34882426715125e-11,-6.81808187766498e-16,-2.37743943210407e-14,1.92328018265091e-14,-5.66203939064151e-13,1.8383766779369e-12,4.57730981283441e-15,9.42681065955821e-15,3.09800058675878e-14,9.28253808336164e-16,-1.60258791996955e-12,-1.44197285367071e-13,-1.5807407429671e-13,-0.707106781186521,-1.37192012947999e-13
"t51",-0.102227196495589,-0.00739005059247501,0.0259322641730284,-0.14005159979798,-0.000458780319289934,-0.227921592422163,0.0616974914162497,-0.000357125101356785,-0.046577125836621,0.0281939235040933,0.00423168861085924,-0.000731542718090238,0.000218668878185977,0.00268112952323485,0.173728551622885,-0.00258631653199648,-0.0027311859429205,-0.210101835209147,-0.000326787966683912,0.00130766061007287,0.122457746991904,-0.0100187350022645,-3.4228554645191e-05,-0.000400583285384705,0.0283932100079554,0.00044098605976488,-0.152693115860512,-0.0187869815240092,-2.53141265951166e-06,-8.1261128508067e-05,9.30482149635436e-07,-3.67877270926696e-07,0.000232968612515143,-0.00556820419337415,0.000508575285515088,-2.43737091251707e-09,-1.03064929602584e-08,5.50510103701591e-05,-2.28659797604863e-07,2.07595457941308e-06,-2.65498579126478e-07,-0.00057658872655834,2.34250198040626e-06,-1.61672409799039e-06,6.80499957242274e-08,5.79657586651013e-08,4.18783435836223e-06,4.35340254434934e-05,-0.00106461886305591,0.000705439152497098,-0.114778256611454,0.0415874703584673,2.21729943125703e-05,1.63727232900652e-06,-0.823418700865088,0.00470481368809773,6.75972628582678e-06,3.76801560847368e-06,-0.00010330482769652,0.000199582128136968,-0.00112140850229459,0.00408377874258101,5.4754331029754e-05,-0.0744069363445314,9.69404265579055e-07,-5.98636509067566e-15,-0.000375390210073511,5.3170706482976e-08,0.000168010542254908,2.73788133861676e-06,2.39576215730124e-07,9.72278902110229e-11,3.06494867626939e-07,-8.77979901877705e-07,-5.84540968468426e-05,-1.60688927517016e-05,2.06214593827461e-07,-1.73497244112791e-07,0.000443538204323021,0.000305590549229165,-2.02270549448817e-06,1.32220034517831e-06,1.06349054461542e-07,2.24921447277272e-07,-2.10722781370154e-09,3.48801453059919e-06,0.00122661420827974,0.0161234981299198,1.25520703427102e-15,-3.75509762500893e-15,-5.0136872633666e-05,2.04583680182828e-15,2.00994264286237e-17,-0.000127108653807144,-1.72755536561642e-08,0.000514346128446645,-5.62895561911148e-14,1.20663077772556e-05,-0.0960936691606959,-7.511507685043e-07,3.5527524995793e-06,-1.06732040713319e-05,-1.10227300292771e-05,-9.37177894529631e-08,-0.0008787111397201,-0.00148073908568951,-0.286092054967118,-1.43259132827455e-05,1.75076480551276e-05,0.000178783749934538,-1.51455039431377e-05,5.84412555483616e-07,3.29490906525974e-15,0.000274886694342216,0.0022874177997375,4.28792173654135e-10,8.50486566464751e-10,-2.61126526424503e-08,-1.7822968924122e-15,1.15303976020768e-15,-1.6623942875936e-15,1.36857327381111e-15,2.72611597998547e-16,-3.45808257689505e-06,6.32674158600873e-09,-1.11198940673877e-15,-9.20452726728958e-07,-6.96607269202721e-12,-8.55895398019722e-11,7.50332663120484e-06,-5.91538259921714e-16,5.72272185174542e-07,4.84425762581112e-15,-9.24552582500708e-16,1.75241870973736e-10,9.29775956784208e-16,4.76665931856094e-16,1.11154878912483e-15,-1.18105970717453e-12,3.81871518551114e-12,4.31573790404407e-16,-2.9942152863287e-15,7.39843349001528e-16,1.53191061193951e-15,-3.28038919369323e-12,-2.48893338641023e-15,-9.96637435231743e-15,3.16840975332212e-14,7.91400924397749e-15
