,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t2,-4.1561694,12.071534,42.679604,-10.493527,-6.0883007,11.270202,-7.838057,14.561157,7.91674,43.08132,-4.385011,20.908665,13.017939,-8.644282,-7.6149592
t3,-3.9123795,11.439352,39.99021,-9.815929,-5.6899323,10.617054,-7.4022307,13.897834,7.6143384,40.189533,-4.1434355,19.72652,12.141963,-8.089908,-7.147999
t13,-5.1114173,24.505924,58.26916,-11.967995,-6.841461,11.467964,-9.124064,12.36078,7.8860173,42.871822,-6.4817224,24.274195,10.293138,-10.899017,-9.524254
t17,-4.199139,22.74498,50.706062,-9.608674,-5.748728,8.680678,-7.762414,10.138899,5.9979997,33.56998,-5.8583755,19.406694,8.131696,-9.140417,-8.31712
t19,-5.259706,26.908054,60.117252,-11.566001,-6.7223372,11.089938,-9.61824,14.249996,8.604672,43.71322,-6.9301996,23.538754,9.522598,-10.922428,-9.991871
t147,-5.713983,27.20603,60.209328,-11.27549,-6.4752426,12.249422,-9.432475,15.673392,9.866705,42.990177,-7.0712523,23.68063,8.82395,-10.765013,-9.748726
t148,-5.7137675,27.205994,60.208908,-11.276243,-6.4751253,12.251057,-9.432043,15.672821,9.867679,42.99116,-7.071122,23.682312,8.823883,-10.765028,-9.748515
t51,-5.6349864,27.390675,60.251705,-11.428699,-6.5298653,12.270883,-9.465186,15.076029,9.76895,43.423702,-7.009146,23.774174,8.720365,-10.9274435,-9.835977
t39,-4.849972,24.972298,53.45015,-9.778513,-5.60187,9.955947,-8.208511,12.55703,8.248644,36.149323,-6.3010793,20.435394,6.9360175,-9.465016,-8.627624
t66,-5.502509,27.794044,60.554424,-11.499268,-6.3414445,12.028077,-9.580702,14.782107,8.913719,43.79279,-6.9796615,22.944578,8.7940235,-10.803283,-10.102198
t67,-5.364146,27.306807,59.022255,-11.079051,-6.178071,11.413976,-9.293436,14.1832905,8.565531,42.12036,-6.84988,22.312843,8.2516165,-10.547176,-9.78744
t27,-4.8386517,25.023767,54.555557,-10.113167,-5.8834476,9.719105,-8.475946,12.557911,7.636682,37.209908,-6.288191,20.521542,7.8090167,-9.712653,-8.7951
t35,-4.834255,24.89017,54.394207,-10.058124,-5.9469132,9.842961,-8.378238,12.109287,7.2269797,36.699375,-6.2398467,20.269073,7.7513294,-9.717817,-8.725597
t36,-5.4735017,26.738522,60.79458,-11.733479,-6.740177,12.273644,-9.543961,14.0861025,8.088178,43.475155,-6.7004433,22.563812,9.689278,-10.992308,-9.929876
t24,-5.432072,26.936699,60.435165,-11.699419,-6.6653643,12.075751,-9.520225,15.005473,8.607163,43.507328,-6.893333,23.43323,9.872432,-10.958934,-9.92739
t14,-4.08321,23.62255,57.10617,-12.131229,-7.5721736,12.467425,-8.199999,7.443398,3.9665315,38.82158,-6.2422643,22.910667,13.165348,-11.066157,-9.427727
t28,-3.114881,20.26701,49.152714,-10.214042,-7.1189537,13.056922,-6.5037646,3.0244079,0.6797459,27.818317,-5.549163,18.91962,13.702192,-9.864243,-8.234812
t31,-3.400175,21.531725,52.603226,-11.17729,-7.696977,14.643975,-7.0969963,3.887694,0.88752294,31.295647,-5.8762283,20.475302,15.044283,-10.664069,-8.936523
t49,-3.9680905,23.22259,57.6705,-12.42493,-8.379703,16.622278,-8.019273,5.194204,1.6646454,36.427975,-6.405185,22.516531,17.246641,-11.686842,-9.959936
t50,-3.8014736,23.245113,57.443005,-12.399641,-8.423677,16.52064,-8.013921,4.941234,1.3687003,36.100613,-6.4404993,22.491499,17.61399,-11.699189,-10.075991
t68,-3.6059558,22.583967,56.91552,-12.019856,-8.588286,17.589912,-7.6135826,3.7361217,0.40898633,33.877926,-6.2688503,21.119589,17.959599,-11.621896,-9.846854
t74,-3.6257489,22.74294,57.385708,-12.155372,-8.693153,17.600103,-7.728112,4.1489367,0.5686896,34.522175,-6.3723755,21.613914,18.191486,-11.758128,-9.949478
t130,-3.6028588,22.887413,57.489468,-12.1868925,-8.743518,18.039587,-7.64793,4.1106353,0.26504254,33.96256,-6.3638015,21.260263,18.53054,-11.718377,-9.984435
t131,-3.602274,22.894299,57.50568,-12.187974,-8.750753,18.029268,-7.650435,4.077333,0.23280454,33.959496,-6.364591,21.249567,18.541199,-11.722027,-9.993186
t123,-3.619344,22.851547,57.49797,-12.19583,-8.748766,17.990751,-7.6529922,4.1219506,0.2553599,34.0121,-6.362478,21.342936,18.489038,-11.716308,-9.973555
t89,-3.6341627,22.842651,57.579994,-12.192679,-8.739999,18.022081,-7.6989884,4.3469453,0.4115212,34.178883,-6.379306,21.48424,18.427832,-11.745214,-9.960888
t20,-3.3946366,21.833862,55.41816,-11.3937025,-6.00158,-0.18946166,-6.644439,1.7506576,0.32851815,31.479534,-5.7153945,23.555565,2.3922365,-9.796474,-6.8278117
t121,-4.076972,23.565298,64.58176,-13.173017,-6.5757113,-0.34438547,-7.5787416,1.266088,0.024517301,35.523346,-6.2210417,26.325205,1.4787029,-11.163126,-7.3435607
