"accepted_species","trait_EB_scaled"
"t1",0.068233930643208
"t13",-1.54992161219302
"t38",NA
"t39",-0.817541415097356
"t11",-0.896154594495135
"t12",-1.61380571282808
"t97",0.243756939222181
"t98",0.162919570732838
"t91",0.256134270383357
"t59",-0.719834933201448
"t21",-0.27721186730967
"t71",0.676018858920414
"t72",0.318431401617455
"t43",0.818132345742866
"t44",1.59335964016478
"t48",1.8075375432582
"t89",1.64987014136616
"t90",1.83723041818729
"t84",-0.186590199982821
"t95",-0.542825374994042
"t96",-0.615765625600443
"t26",NA
"t27",0.727187844849165
"t45",1.03337758674167
"t99",1.00868667721207
"t100",NA
"t75",NA
"t19",-0.692214083407855
"t4",-2.47040883127276
"t76",0.144588409941033
"t77",1.70406319895853
"t52",NA
"t33",1.78316348037631
"t57",0.410571640645371
"t58",0.979897147867294
"t18",-0.37247393379351
"t37",-0.24078718328099
"t53",-0.370310579261277
"t54",-0.114024323245494
"t31",-0.374306866457738
"t32",-0.346883178184072
"t15",-0.549884063444349
"t80",-0.179604302678404
"t81",-0.0474930086362717
"t49",0.151499939528664
"t41",-0.0761854300561778
"t42",-0.916360583494565
"t40",-0.240329768219524
"t5",-0.980047457344918
"t9",NA
"t87",0.304348478464762
"t88",NA
"t25",-0.137138751301712
"t10",0.516817506259017
"t60",NA
"t61",-1.7488565287391
"t64",0.923624392700101
"t65",-0.727588426610968
"t85",-0.530860156927634
"t86",-0.35292905255774
"t24",-0.422218807843172
"t62",0.0996344902186293
"t63",0.631199895414479
"t46",-0.737771363618896
"t69",0.0809343378307672
"t70",-0.434910292797266
"t78",2.16016393377536
"t79",1.46412729986554
"t92",-0.268014153213813
"t93",-0.161743270924802
"t94",-0.0688733592297972
"t28",-0.637423120070093
"t29",-0.340081735779444
"t30",0.146697412931386
"t55",0.21398532214717
"t56",0.984312365793653
"t36",NA
"t16",NA
"t17",-2.4233405524825
"t50",1.31058400606336
"t51",0.317410710842537
"t7",0.929649379110168
"t8",0.202029706031937
"t3",-0.383708569609256
"t67",-0.856069334052053
"t68",-0.961893598728446
"t34",1.0553927392324
"t35",-1.21030567647539
"t82",-1.51245147951163
"t83",-1.57111382395494
"t66",-1.72786106284778
"t47",-1.51400345750869
"t73",0.468488683562042
"t74",0.794927798928576
"t14",1.40883815389315
"t6",0.194274496256735
"t22",1.19434557711883
"t23",0.335127004369849
"t20",0.859896861701397
"t2",-1.56344372881151
