"","t6","t7","t5","t2","t4","t9","t10","t8","t103","t131","t132","t58","t59","t127","t128","t64","t19","t24","t25","t12","t21","t22","t14","t35","t85","t86","t74","t83","t84","t60","t61","t62","t63","t54","t41","t82","t118","t119","t39","t29","t50","t51","t11","t3","t1","t36","t37","t33","t90","t91","t52","t53","t114","t115","t13","t107","t109","t110","t79","t80","t122","t125","t126","t27","t23","t87","t111","t112","t93","t94","t20","t17","t16","t40","t43","t48","t101","t102","t100","t68","t129","t130","t66","t67","t38","t95","t96","t104","t105","t81","t31","t32","t26","t28","t120","t121","t113","t76","t77","t55","t56","t49","t44","t45","t46","t47","t15","t18","t75","t123","t124","t92","t78","t65","t73","t88","t89","t71","t72","t30","t42","t97","t98","t99","t34","t57","t108","t116","t117","t106","t69","t70"
"t6",0,1.9481395685,4.2120713547,4.5015611525,4.76033490385,9.07549334795,8.45793764735,7.72705508465,11.91029759795,11.910297597935,11.910297597935,11.91029759835,11.91029759835,11.91029759876,11.91029759876,11.91029759875,11.05488634555,10.92672159745,10.33125837955,9.98942522355,11.91029759845,11.91029759845,11.91029759875,11.372300377847,11.910297598147,11.910297598147,11.910297598147,11.910297598202,11.910297598202,11.910297598202,11.910297598202,11.910297598202,11.910297598202,11.910297598202,11.910297598232,11.910297598232,11.910297598322,11.910297598322,11.910297598302,11.910297598602,11.910297598502,11.910297598502,8.08974414085,5.13298996315,12.9027025639,13.5339363417,12.57318868794,12.8989237098,13.533936342,13.533936342,13.348030244,13.533936342,13.5339363424,13.5339363424,11.64497247654,13.44885937709,13.53393634183,13.53393634183,13.53393634182,13.52307036202,13.53393634188,13.53393634188,13.53393634188,13.53393634242,13.23396240139,13.533936342481,13.533936342381,13.533936342381,13.53393634251,13.53393634251,13.53393634196,11.92438157744,11.72610545204,13.0596806284,13.5339363416,13.5339363416,13.53393634155,13.53393634155,13.5339363416,13.15182447597,13.53393634165,13.53393634165,13.5339363415,13.5339363415,13.2952541082,13.533936342,13.533936342,13.5339363421,13.5339363421,13.533936342,13.3648373254,13.5339363424,13.5339363417,12.70353453509,13.53393634168,13.53393634168,13.53393634169,13.53393634159,13.53393634159,13.53393634156,13.53393634156,13.53393634164,13.3133329451,13.5339363416,13.5339363416,12.79919035615,13.5339363416,13.5339363418,13.53393634163,13.53393634161,13.53393634161,13.53393634168,13.53393634165,13.53393634169,13.53393634159,13.53393634169,13.53393634169,13.53393634159,13.53393634159,13.53393634109,13.5339363416,13.5339363416,13.53393634155,13.53393634155,13.5339363415,13.533936342,13.53393634206,13.53393634203,13.53393634203,13.533936342,13.5339363412,13.5339363412
"t7",1.9481395685,0,3.6419558752,3.931445673,4.19021942435,8.50537786845,7.88782216785,7.15693960515,11.34018211845,11.340182118435,11.340182118435,11.34018211885,11.34018211885,11.34018211926,11.34018211926,11.34018211925,10.48477086605,10.35660611795,9.76114290005,9.41930974405,11.34018211895,11.34018211895,11.34018211925,10.802184898347,11.340182118647,11.340182118647,11.340182118647,11.340182118702,11.340182118702,11.340182118702,11.340182118702,11.340182118702,11.340182118702,11.340182118702,11.340182118732,11.340182118732,11.340182118822,11.340182118822,11.340182118802,11.340182119102,11.340182119002,11.340182119002,7.51962866135,4.56287448365,12.3325870844,12.9638208622,12.00307320844,12.3288082303,12.9638208625,12.9638208625,12.7779147645,12.9638208625,12.9638208629,12.9638208629,11.07485699704,12.87874389759,12.96382086233,12.96382086233,12.96382086232,12.95295488252,12.96382086238,12.96382086238,12.96382086238,12.96382086292,12.66384692189,12.963820862981,12.963820862881,12.963820862881,12.96382086301,12.96382086301,12.96382086246,11.35426609794,11.15598997254,12.4895651489,12.9638208621,12.9638208621,12.96382086205,12.96382086205,12.9638208621,12.58170899647,12.96382086215,12.96382086215,12.963820862,12.963820862,12.7251386287,12.9638208625,12.9638208625,12.9638208626,12.9638208626,12.9638208625,12.7947218459,12.9638208629,12.9638208622,12.13341905559,12.96382086218,12.96382086218,12.96382086219,12.96382086209,12.96382086209,12.96382086206,12.96382086206,12.96382086214,12.7432174656,12.9638208621,12.9638208621,12.22907487665,12.9638208621,12.9638208623,12.96382086213,12.96382086211,12.96382086211,12.96382086218,12.96382086215,12.96382086219,12.96382086209,12.96382086219,12.96382086219,12.96382086209,12.96382086209,12.96382086159,12.9638208621,12.9638208621,12.96382086205,12.96382086205,12.963820862,12.9638208625,12.96382086256,12.96382086253,12.96382086253,12.9638208625,12.9638208617,12.9638208617
"t5",4.2120713547,3.6419558752,0,4.2543459338,4.51311968515,8.82827812925,8.21072242865,7.47983986595,11.66308237925,11.663082379235,11.663082379235,11.66308237965,11.66308237965,11.66308238006,11.66308238006,11.66308238005,10.80767112685,10.67950637875,10.08404316085,9.74221000485,11.66308237975,11.66308237975,11.66308238005,11.125085159147,11.663082379447,11.663082379447,11.663082379447,11.663082379502,11.663082379502,11.663082379502,11.663082379502,11.663082379502,11.663082379502,11.663082379502,11.663082379532,11.663082379532,11.663082379622,11.663082379622,11.663082379602,11.663082379902,11.663082379802,11.663082379802,7.84252892215,4.88577474445,12.6554873452,13.286721123,12.32597346924,12.6517084911,13.2867211233,13.2867211233,13.1008150253,13.2867211233,13.2867211237,13.2867211237,11.39775725784,13.20164415839,13.28672112313,13.28672112313,13.28672112312,13.27585514332,13.28672112318,13.28672112318,13.28672112318,13.28672112372,12.98674718269,13.286721123781,13.286721123681,13.286721123681,13.28672112381,13.28672112381,13.28672112326,11.67716635874,11.47889023334,12.8124654097,13.2867211229,13.2867211229,13.28672112285,13.28672112285,13.2867211229,12.90460925727,13.28672112295,13.28672112295,13.2867211228,13.2867211228,13.0480388895,13.2867211233,13.2867211233,13.2867211234,13.2867211234,13.2867211233,13.1176221067,13.2867211237,13.286721123,12.45631931639,13.28672112298,13.28672112298,13.28672112299,13.28672112289,13.28672112289,13.28672112286,13.28672112286,13.28672112294,13.0661177264,13.2867211229,13.2867211229,12.55197513745,13.2867211229,13.2867211231,13.28672112293,13.28672112291,13.28672112291,13.28672112298,13.28672112295,13.28672112299,13.28672112289,13.28672112299,13.28672112299,13.28672112289,13.28672112289,13.28672112239,13.2867211229,13.2867211229,13.28672112285,13.28672112285,13.2867211228,13.2867211233,13.28672112336,13.28672112333,13.28672112333,13.2867211233,13.2867211225,13.2867211225
"t2",4.5015611525,3.931445673,4.2543459338,0,1.02177861635,5.33693706045,4.71938135985,3.98849879715,8.17174131045,8.171741310435,8.171741310435,8.17174131085,8.17174131085,8.17174131126,8.17174131126,8.17174131125,7.31633005805,7.18816530995,6.59270209205,6.25086893605,8.17174131095,8.17174131095,8.17174131125,7.633744090347,8.171741310647,8.171741310647,8.171741310647,8.171741310702,8.171741310702,8.171741310702,8.171741310702,8.171741310702,8.171741310702,8.171741310702,8.171741310732,8.171741310732,8.171741310822,8.171741310822,8.171741310802,8.171741311102,8.171741311002,8.171741311002,4.35118785335,1.39443367565,10.138589597,10.7698233748,9.80907572104,10.1348107429,10.7698233751,10.7698233751,10.5839172771,10.7698233751,10.7698233755,10.7698233755,8.88085950964,10.68474641019,10.76982337493,10.76982337493,10.76982337492,10.75895739512,10.76982337498,10.76982337498,10.76982337498,10.76982337552,10.46984943449,10.769823375581,10.769823375481,10.769823375481,10.76982337561,10.76982337561,10.76982337506,9.16026861054,8.96199248514,10.2955676615,10.7698233747,10.7698233747,10.76982337465,10.76982337465,10.7698233747,10.38771150907,10.76982337475,10.76982337475,10.7698233746,10.7698233746,10.5311411413,10.7698233751,10.7698233751,10.7698233752,10.7698233752,10.7698233751,10.6007243585,10.7698233755,10.7698233748,9.93942156819,10.76982337478,10.76982337478,10.76982337479,10.76982337469,10.76982337469,10.76982337466,10.76982337466,10.76982337474,10.5492199782,10.7698233747,10.7698233747,10.03507738925,10.7698233747,10.7698233749,10.76982337473,10.76982337471,10.76982337471,10.76982337478,10.76982337475,10.76982337479,10.76982337469,10.76982337479,10.76982337479,10.76982337469,10.76982337469,10.76982337419,10.7698233747,10.7698233747,10.76982337465,10.76982337465,10.7698233746,10.7698233751,10.76982337516,10.76982337513,10.76982337513,10.7698233751,10.7698233743,10.7698233743
"t4",4.76033490385,4.19021942435,4.51311968515,1.02177861635,0,4.5655394319,3.9479837313,3.2171011686,7.4003436819,7.400343681885,7.400343681885,7.4003436823,7.4003436823,7.40034368271,7.40034368271,7.4003436827,6.5449324295,6.4167676814,5.8213044635,5.4794713075,7.4003436824,7.4003436824,7.4003436827,6.862346461797,7.400343682097,7.400343682097,7.400343682097,7.400343682152,7.400343682152,7.400343682152,7.400343682152,7.400343682152,7.400343682152,7.400343682152,7.400343682182,7.400343682182,7.400343682272,7.400343682272,7.400343682252,7.400343682552,7.400343682452,7.400343682452,3.5797902248,1.5926347975,10.39736334835,11.02859712615,10.06784947239,10.39358449425,11.02859712645,11.02859712645,10.84269102845,11.02859712645,11.02859712685,11.02859712685,9.13963326099,10.94352016154,11.02859712628,11.02859712628,11.02859712627,11.01773114647,11.02859712633,11.02859712633,11.02859712633,11.02859712687,10.72862318584,11.028597126931,11.028597126831,11.028597126831,11.02859712696,11.02859712696,11.02859712641,9.41904236189,9.22076623649,10.55434141285,11.02859712605,11.02859712605,11.028597126,11.028597126,11.02859712605,10.64648526042,11.0285971261,11.0285971261,11.02859712595,11.02859712595,10.78991489265,11.02859712645,11.02859712645,11.02859712655,11.02859712655,11.02859712645,10.85949810985,11.02859712685,11.02859712615,10.19819531954,11.02859712613,11.02859712613,11.02859712614,11.02859712604,11.02859712604,11.02859712601,11.02859712601,11.02859712609,10.80799372955,11.02859712605,11.02859712605,10.2938511406,11.02859712605,11.02859712625,11.02859712608,11.02859712606,11.02859712606,11.02859712613,11.0285971261,11.02859712614,11.02859712604,11.02859712614,11.02859712614,11.02859712604,11.02859712604,11.02859712554,11.02859712605,11.02859712605,11.028597126,11.028597126,11.02859712595,11.02859712645,11.02859712651,11.02859712648,11.02859712648,11.02859712645,11.02859712565,11.02859712565
"t9",9.07549334795,8.50537786845,8.82827812925,5.33693706045,4.5655394319,0,1.9627834934,4.5410498547,8.724292368,8.724292367985,8.724292367985,8.7242923684,8.7242923684,8.72429236881,8.72429236881,8.7242923688,7.8688811156,7.7407163675,7.1452531496,6.8034199936,8.7242923685,8.7242923685,8.7242923688,8.186295147897,8.724292368197,8.724292368197,8.724292368197,8.724292368252,8.724292368252,8.724292368252,8.724292368252,8.724292368252,8.724292368252,8.724292368252,8.724292368282,8.724292368282,8.724292368372,8.724292368372,8.724292368352,8.724292368652,8.724292368552,8.724292368552,4.9037389109,5.9077932416,14.71252179245,15.34375557025,14.38300791649,14.70874293835,15.34375557055,15.34375557055,15.15784947255,15.34375557055,15.34375557095,15.34375557095,13.45479170509,15.25867860564,15.34375557038,15.34375557038,15.34375557037,15.33288959057,15.34375557043,15.34375557043,15.34375557043,15.34375557097,15.04378162994,15.343755571031,15.343755570931,15.343755570931,15.34375557106,15.34375557106,15.34375557051,13.73420080599,13.53592468059,14.86949985695,15.34375557015,15.34375557015,15.3437555701,15.3437555701,15.34375557015,14.96164370452,15.3437555702,15.3437555702,15.34375557005,15.34375557005,15.10507333675,15.34375557055,15.34375557055,15.34375557065,15.34375557065,15.34375557055,15.17465655395,15.34375557095,15.34375557025,14.51335376364,15.34375557023,15.34375557023,15.34375557024,15.34375557014,15.34375557014,15.34375557011,15.34375557011,15.34375557019,15.12315217365,15.34375557015,15.34375557015,14.6090095847,15.34375557015,15.34375557035,15.34375557018,15.34375557016,15.34375557016,15.34375557023,15.3437555702,15.34375557024,15.34375557014,15.34375557024,15.34375557024,15.34375557014,15.34375557014,15.34375556964,15.34375557015,15.34375557015,15.3437555701,15.3437555701,15.34375557005,15.34375557055,15.34375557061,15.34375557058,15.34375557058,15.34375557055,15.34375556975,15.34375556975
"t10",8.45793764735,7.88782216785,8.21072242865,4.71938135985,3.9479837313,1.9627834934,0,3.9234941541,8.1067366674,8.106736667385,8.106736667385,8.1067366678,8.1067366678,8.10673666821,8.10673666821,8.1067366682,7.251325415,7.1231606669,6.527697449,6.185864293,8.1067366679,8.1067366679,8.1067366682,7.568739447297,8.106736667597,8.106736667597,8.106736667597,8.106736667652,8.106736667652,8.106736667652,8.106736667652,8.106736667652,8.106736667652,8.106736667652,8.106736667682,8.106736667682,8.106736667772,8.106736667772,8.106736667752,8.106736668052,8.106736667952,8.106736667952,4.2861832103,5.290237541,14.09496609185,14.72619986965,13.76545221589,14.09118723775,14.72619986995,14.72619986995,14.54029377195,14.72619986995,14.72619987035,14.72619987035,12.83723600449,14.64112290504,14.72619986978,14.72619986978,14.72619986977,14.71533388997,14.72619986983,14.72619986983,14.72619986983,14.72619987037,14.42622592934,14.726199870431,14.726199870331,14.726199870331,14.72619987046,14.72619987046,14.72619986991,13.11664510539,12.91836897999,14.25194415635,14.72619986955,14.72619986955,14.7261998695,14.7261998695,14.72619986955,14.34408800392,14.7261998696,14.7261998696,14.72619986945,14.72619986945,14.48751763615,14.72619986995,14.72619986995,14.72619987005,14.72619987005,14.72619986995,14.55710085335,14.72619987035,14.72619986965,13.89579806304,14.72619986963,14.72619986963,14.72619986964,14.72619986954,14.72619986954,14.72619986951,14.72619986951,14.72619986959,14.50559647305,14.72619986955,14.72619986955,13.9914538841,14.72619986955,14.72619986975,14.72619986958,14.72619986956,14.72619986956,14.72619986963,14.7261998696,14.72619986964,14.72619986954,14.72619986964,14.72619986964,14.72619986954,14.72619986954,14.72619986904,14.72619986955,14.72619986955,14.7261998695,14.7261998695,14.72619986945,14.72619986995,14.72619987001,14.72619986998,14.72619986998,14.72619986995,14.72619986915,14.72619986915
"t8",7.72705508465,7.15693960515,7.47983986595,3.98849879715,3.2171011686,4.5410498547,3.9234941541,0,4.9315675527,4.931567552685,4.931567552685,4.9315675531,4.9315675531,4.93156755351,4.93156755351,4.9315675535,4.0761563003,3.9479915522,3.3525283343,3.0106951783,4.9315675532,4.9315675532,4.9315675535,4.393570332597,4.931567552897,4.931567552897,4.931567552897,4.931567552952,4.931567552952,4.931567552952,4.931567552952,4.931567552952,4.931567552952,4.931567552952,4.931567552982,4.931567552982,4.931567553072,4.931567553072,4.931567553052,4.931567553352,4.931567553252,4.931567553252,1.1110140956,4.5593549783,13.36408352915,13.99531730695,13.03456965319,13.36030467505,13.99531730725,13.99531730725,13.80941120925,13.99531730725,13.99531730765,13.99531730765,12.10635344179,13.91024034234,13.99531730708,13.99531730708,13.99531730707,13.98445132727,13.99531730713,13.99531730713,13.99531730713,13.99531730767,13.69534336664,13.995317307731,13.995317307631,13.995317307631,13.99531730776,13.99531730776,13.99531730721,12.38576254269,12.18748641729,13.52106159365,13.99531730685,13.99531730685,13.9953173068,13.9953173068,13.99531730685,13.61320544122,13.9953173069,13.9953173069,13.99531730675,13.99531730675,13.75663507345,13.99531730725,13.99531730725,13.99531730735,13.99531730735,13.99531730725,13.82621829065,13.99531730765,13.99531730695,13.16491550034,13.99531730693,13.99531730693,13.99531730694,13.99531730684,13.99531730684,13.99531730681,13.99531730681,13.99531730689,13.77471391035,13.99531730685,13.99531730685,13.2605713214,13.99531730685,13.99531730705,13.99531730688,13.99531730686,13.99531730686,13.99531730693,13.9953173069,13.99531730694,13.99531730684,13.99531730694,13.99531730694,13.99531730684,13.99531730684,13.99531730634,13.99531730685,13.99531730685,13.9953173068,13.9953173068,13.99531730675,13.99531730725,13.99531730731,13.99531730728,13.99531730728,13.99531730725,13.99531730645,13.99531730645
"t103",11.91029759795,11.34018211845,11.66308237925,8.17174131045,7.4003436819,8.724292368,8.1067366674,4.9315675527,0,0.336914010185,0.336914010185,2.9701458626,2.9701458626,3.29909427981,3.29909427981,3.2990942798,3.0274752824,3.9237104419,3.328247224,3.8901844904,6.9130927879,6.9130927879,6.9130927882,6.375095567297,6.913092787597,6.913092787597,6.913092787597,6.913092787652,6.913092787652,6.913092787652,6.913092787652,6.913092787652,6.913092787652,6.913092787652,6.913092787682,6.913092787682,6.913092787772,6.913092787772,6.913092787752,6.913092788052,6.913092787952,6.913092787952,4.0386620939,8.7425974916,17.54732604245,18.17855982025,17.21781216649,17.54354718835,18.17855982055,18.17855982055,17.99265372255,18.17855982055,18.17855982095,18.17855982095,16.28959595509,18.09348285564,18.17855982038,18.17855982038,18.17855982037,18.16769384057,18.17855982043,18.17855982043,18.17855982043,18.17855982097,17.87858587994,18.178559821031,18.178559820931,18.178559820931,18.17855982106,18.17855982106,18.17855982051,16.56900505599,16.37072893059,17.70430410695,18.17855982015,18.17855982015,18.1785598201,18.1785598201,18.17855982015,17.79644795452,18.1785598202,18.1785598202,18.17855982005,18.17855982005,17.93987758675,18.17855982055,18.17855982055,18.17855982065,18.17855982065,18.17855982055,18.00946080395,18.17855982095,18.17855982025,17.34815801364,18.17855982023,18.17855982023,18.17855982024,18.17855982014,18.17855982014,18.17855982011,18.17855982011,18.17855982019,17.95795642365,18.17855982015,18.17855982015,17.4438138347,18.17855982015,18.17855982035,18.17855982018,18.17855982016,18.17855982016,18.17855982023,18.1785598202,18.17855982024,18.17855982014,18.17855982024,18.17855982024,18.17855982014,18.17855982014,18.17855981964,18.17855982015,18.17855982015,18.1785598201,18.1785598201,18.17855982005,18.17855982055,18.17855982061,18.17855982058,18.17855982058,18.17855982055,18.17855981975,18.17855981975
"t131",11.910297597935,11.340182118435,11.663082379235,8.171741310435,7.400343681885,8.724292367985,8.106736667385,4.931567552685,0.336914010185,0,0.00865466377,2.970145862585,2.970145862585,3.299094279795,3.299094279795,3.299094279785,3.027475282385,3.923710441885,3.328247223985,3.890184490385,6.913092787885,6.913092787885,6.913092788185,6.375095567282,6.913092787582,6.913092787582,6.913092787582,6.913092787637,6.913092787637,6.913092787637,6.913092787637,6.913092787637,6.913092787637,6.913092787637,6.913092787667,6.913092787667,6.913092787757,6.913092787757,6.913092787737,6.913092788037,6.913092787937,6.913092787937,4.038662093885,8.742597491585,17.547326042435,18.178559820235,17.217812166475,17.543547188335,18.178559820535,18.178559820535,17.992653722535,18.178559820535,18.178559820935,18.178559820935,16.289595955075,18.093482855625,18.178559820365,18.178559820365,18.178559820355,18.167693840555,18.178559820415,18.178559820415,18.178559820415,18.178559820955,17.878585879925,18.178559821016,18.178559820916,18.178559820916,18.178559821045,18.178559821045,18.178559820495,16.569005055975,16.370728930575,17.704304106935,18.178559820135,18.178559820135,18.178559820085,18.178559820085,18.178559820135,17.796447954505,18.178559820185,18.178559820185,18.178559820035,18.178559820035,17.939877586735,18.178559820535,18.178559820535,18.178559820635,18.178559820635,18.178559820535,18.009460803935,18.178559820935,18.178559820235,17.348158013625,18.178559820215,18.178559820215,18.178559820225,18.178559820125,18.178559820125,18.178559820095,18.178559820095,18.178559820175,17.957956423635,18.178559820135,18.178559820135,17.443813834685,18.178559820135,18.178559820335,18.178559820165,18.178559820145,18.178559820145,18.178559820215,18.178559820185,18.178559820225,18.178559820125,18.178559820225,18.178559820225,18.178559820125,18.178559820125,18.178559819625,18.178559820135,18.178559820135,18.178559820085,18.178559820085,18.178559820035,18.178559820535,18.178559820595,18.178559820565,18.178559820565,18.178559820535,18.178559819735,18.178559819735
