accepted_species,estimate
t1,1.1990148
t21,0.25346965
t122,-0.12708591
t59,0.45030802
t112,0.45030802
t103,0.45030802
t35,0.9108212
t95,0.8794656
t125,0.9710016
t102,0.06370841
t118,1.1041899
t50,-1.4822052
t82,0.624174
