"accepted_species","traits"
"t361",1
"t420",1
"t485",0
"t489",0
"t511",1
"t525",0
"t540",1
"t546",1
"t551",0
"t555",1
"t556",0
"t561",0
"t565",1
"t567",1
"t569",0
"t575",0
"t579",0
"t583",1
"t584",0
"t586",1
"t587",1
"t589",0
"t590",1
"t598",0
"t600",1
"t603",1
"t604",1
"t606",1
"t607",0
"t611",1
"t612",1
"t613",1
"t615",0
"t617",0
"t618",0
"t619",0
"t623",1
"t626",0
"t627",0
"t628",0
"t629",0
"t631",0
"t632",1
"t636",0
"t637",1
"t638",0
"t639",1
"t640",1
"t642",0
"t643",1
"t644",0
"t647",1
"t648",1
"t649",1
"t650",1
"t651",1
"t652",0
"t653",1
"t654",1
"t656",0
"t657",1
"t658",0
"t659",0
"t660",0
"t661",1
"t662",1
"t663",0
"t664",0
"t665",0
"t666",1
"t667",1
"t668",0
"t669",1
"t670",0
"t672",0
"t673",0
"t674",0
"t675",0
"t676",1
"t677",0
"t678",0
"t679",0
"t680",1
"t682",0
"t683",0
"t684",0
"t685",0
"t686",0
"t687",0
"t688",0
"t689",0
"t690",0
"t691",0
"t692",1
"t693",1
"t694",1
"t695",0
"t696",0
"t697",0
"t698",0
