"accepted_species","trait_EB_scaled"
"t31",-0.558933536876108
"t32",0.752522419196344
"t41",-0.632617799220294
"t73",-0.578277619355235
"t74",-0.699846623359058
"t38",-0.610044678479631
"t39",-0.315735086555518
"t5",0.856404358246434
"t1",0.208239328508809
"t29",1.41706041451411
"t30",0.814477010455331
"t51",NA
"t52",2.04401295499046
"t90",1.24715874103315
"t91",1.10274054323643
"t99",1.39344252945739
"t100",1.44792038832518
"t92",-0.216917908634858
"t93",-0.030911567037345
"t19",0.899730312166502
"t79",0.0187707599395272
"t80",-0.0364110365859115
"t33",0.56370840447111
"t71",-0.231946934939165
"t72",-0.78286541898737
"t12",-0.21939937528763
"t24",NA
"t56",0.0760248242228098
"t61",-0.178828777609888
"t62",-0.183092004823368
"t88",NA
"t89",0.814133517728288
"t48",0.559281360701356
"t20",0.483801076612106
"t21",-0.453445986413094
"t35",-0.455262588235216
"t40",-0.221573787214554
"t59",0.179885935743734
"t60",-0.0361199154396015
"t86",0.42670350757744
"t87",0.264947122731841
"t11",0.868083949706974
"t84",NA
"t85",-0.127098241262328
"t81",NA
"t15",-0.874157838840722
"t34",0.744297918195721
"t57",0.033484587539158
"t68",1.32530992936318
"t69",1.11620874796453
"t45",0.249367327594149
"t46",0.0171197088665898
"t47",-0.134964238984335
"t54",NA
"t55",1.02355751874992
"t53",0.18272698357863
"t94",1.52660093490903
"t95",NA
"t96",1.62060132447895
"t14",1.23683755606097
"t7",NA
"t97",0.422029895195446
"t98",0.418857060058751
"t36",-0.886843406488082
"t37",-1.10845435554364
"t8",0.299670629869112
"t49",-1.01680907066963
"t50",-1.34929933788304
"t6",-1.12408293971044
"t9",-1.50804336946091
"t63",-1.89969748793578
"t64",-1.88942136805231
"t58",-1.34322365409612
"t43",-1.78150553515904
"t44",-1.03905611270144
"t82",-1.46219738147336
"t83",-1.60889746540785
"t70",-1.01724982726736
"t77",NA
"t78",-1.15866505581265
"t75",-1.54143929118556
"t76",-1.67417451413501
"t42",-0.321936534838133
"t27",-2.10515555555438
"t28",-0.943473130685336
"t4",-1.05441824602914
"t65",-0.183809750643107
"t66",-0.203674827803603
"t67",-0.606975698491241
"t16",-0.129677137144089
"t25",0.31425771581496
"t26",0.448143301854814
"t2",0.762087837450804
"t3",1.73226211866235
"t22",-0.666489673583774
"t23",-0.155513125473827
"t13",-0.866261860670313
"t17",1.78034844237884
"t18",2.44688818244062
"t10",NA
