"","t1","t4","t28","t73","t74","t2","t3","t70","t137","t142","t143","t65","t59","t71","t72","t54","t37","t31","t115","t129","t130","t94","t103","t104","t68","t92","t93","t26","t27","t25","t91","t123","t124","t89","t90","t44","t97","t98","t76","t77","t84","t138","t139","t79","t45","t127","t128","t83","t80","t110","t111","t140","t141","t48","t14","t144","t145","t122","t102","t21","t15","t24","t50","t51","t46","t47","t120","t121","t11","t62","t63","t66","t67","t133","t134","t60","t61","t30","t8","t16","t17","t13","t22","t52","t107","t108","t99","t146","t147","t75","t118","t119","t39","t69","t131","t132","t109","t78","t58","t38","t42","t56","t57","t55","t105","t106","t49","t53","t87","t88","t100","t101","t112","t135","t136","t6","t7","t12","t23","t125","t126","t64","t43","t95","t96","t40","t41","t85","t86","t116","t117","t81","t82","t113","t114","t35","t36","t34","t18","t9","t10","t5","t19","t20","t32","t33","t29"
"t1",0,4.2936271296,8.6740513474,8.18346281043,8.6740513477,2.9802775119,3.0316414223,8.67405134861,8.67405134859,8.674051348585,8.674051348585,8.6740513486,7.95024907785,8.2067515319,8.6740513481,8.6740513482,7.9095205601,8.0535311641,8.67405134769,8.67405134768,8.67405134768,8.67405134769,8.67405134769,8.67405134769,8.67405134819,8.64269083939,8.67405134809,8.6740513485,8.6740513485,8.2741134544,8.67405134828,8.67405134821,8.67405134821,8.67405134818,8.43060016561,8.10028381749,8.67405134779,8.67405134779,8.67405134777,8.67405134777,8.674051348291,8.674051348271,8.674051348271,8.674051348221,8.323097187221,8.674051348171,8.674051348171,8.674051348221,8.674051348221,8.567307302161,8.674051348121,8.674051348128,8.674051348128,8.221531040021,6.28183557168,8.674051348529,8.674051348529,8.67405134853,8.67405134851,7.96185798431,7.28276005841,8.6740513485,8.6740513482,8.6740513482,8.6740513481,8.6740513481,8.67405134807,8.67405134807,6.12451976579,8.67405134857,8.67405134857,8.67405134857,8.67405134857,8.67405134863,8.67405134863,8.64020183797,8.50471066077,8.67405134837,6.84418031437,7.0044401343,6.33014124435,6.7402593633,7.080325870882,7.938611525552,8.616355700542,8.674051348342,8.513200136412,8.674051348404,8.674051348404,8.674051348342,8.674051348352,8.674051348352,7.489763153222,8.674051348752,8.674051348742,8.674051348742,8.674051348752,8.674051348652,8.674051348652,8.674051348922,8.674051348962,8.674051348795,8.674051348795,8.674051348762,8.674051348762,8.674051348762,8.674051348762,8.674051348652,8.343904869092,8.674051348652,8.5581516137,8.6740513483,8.6740513483,8.67405134828,8.67405134828,6.6708350749,5.69842433595,6.46643361535,8.67405134825,8.67405134824,8.67405134824,8.67405134825,8.67405134795,8.43978261268,8.67405134785,7.83028438005,8.67405134905,8.67405134847,8.67405134847,8.67405134827,8.67405134827,8.67405134834,8.2650859124,8.67405134827,8.67405134827,8.34886573067,8.67405134867,8.67405134808,7.24289905165,5.6866666401,5.9783830562,4.8634718213,7.3989777615,6.61518253916,8.67405134891,8.13856145201,8.674051348
"t4",4.2936271296,0,5.1663651322,4.67577659523,5.1663651325,2.1591842007,2.2105481111,11.98037616141,11.98037616139,11.980376161385,11.980376161385,11.9803761614,11.25657389065,11.5130763447,11.9803761609,11.980376161,11.2158453729,11.3598559769,11.98037616049,11.98037616048,11.98037616048,11.98037616049,11.98037616049,11.98037616049,11.98037616099,11.94901565219,11.98037616089,11.9803761613,11.9803761613,11.5804382672,11.98037616108,11.98037616101,11.98037616101,11.98037616098,11.73692497841,11.40660863029,11.98037616059,11.98037616059,11.98037616057,11.98037616057,11.980376161091,11.980376161071,11.980376161071,11.980376161021,11.629422000021,11.980376160971,11.980376160971,11.980376161021,11.980376161021,11.873632114961,11.980376160921,11.980376160928,11.980376160928,11.527855852821,9.58816038448,11.980376161329,11.980376161329,11.98037616133,11.98037616131,11.26818279711,10.58908487121,11.9803761613,11.980376161,11.980376161,11.9803761609,11.9803761609,11.98037616087,11.98037616087,9.43084457859,11.98037616137,11.98037616137,11.98037616137,11.98037616137,11.98037616143,11.98037616143,11.94652665077,11.81103547357,11.98037616117,10.15050512717,10.3107649471,9.63646605715,10.0465841761,10.386650683682,11.244936338352,11.922680513342,11.980376161142,11.819524949212,11.980376161204,11.980376161204,11.980376161142,11.980376161152,11.980376161152,10.796087966022,11.980376161552,11.980376161542,11.980376161542,11.980376161552,11.980376161452,11.980376161452,11.980376161722,11.980376161762,11.980376161595,11.980376161595,11.980376161562,11.980376161562,11.980376161562,11.980376161562,11.980376161452,11.650229681892,11.980376161452,11.8644764265,11.9803761611,11.9803761611,11.98037616108,11.98037616108,9.9771598877,9.00474914875,9.77275842815,11.98037616105,11.98037616104,11.98037616104,11.98037616105,11.98037616075,11.74610742548,11.98037616065,11.13660919285,11.98037616185,11.98037616127,11.98037616127,11.98037616107,11.98037616107,11.98037616114,11.5714107252,11.98037616107,11.98037616107,11.65519054347,11.98037616147,11.98037616088,10.54922386445,8.9929914529,9.284707869,8.1697966341,10.7053025743,9.92150735196,11.98037616171,11.44488626481,11.9803761608
"t28",8.6740513474,5.1663651322,0,2.81447340303,3.3050619403,6.5396084185,6.5909723289,16.36080037921,16.36080037919,16.360800379185,16.360800379185,16.3608003792,15.63699810845,15.8935005625,16.3608003787,16.3608003788,15.5962695907,15.7402801947,16.36080037829,16.36080037828,16.36080037828,16.36080037829,16.36080037829,16.36080037829,16.36080037879,16.32943986999,16.36080037869,16.3608003791,16.3608003791,15.960862485,16.36080037888,16.36080037881,16.36080037881,16.36080037878,16.11734919621,15.78703284809,16.36080037839,16.36080037839,16.36080037837,16.36080037837,16.360800378891,16.360800378871,16.360800378871,16.360800378821,16.009846217821,16.360800378771,16.360800378771,16.360800378821,16.360800378821,16.254056332761,16.360800378721,16.360800378728,16.360800378728,15.908280070621,13.96858460228,16.360800379129,16.360800379129,16.36080037913,16.36080037911,15.64860701491,14.96950908901,16.3608003791,16.3608003788,16.3608003788,16.3608003787,16.3608003787,16.36080037867,16.36080037867,13.81126879639,16.36080037917,16.36080037917,16.36080037917,16.36080037917,16.36080037923,16.36080037923,16.32695086857,16.19145969137,16.36080037897,14.53092934497,14.6911891649,14.01689027495,14.4270083939,14.767074901482,15.625360556152,16.303104731142,16.360800378942,16.199949167012,16.360800379004,16.360800379004,16.360800378942,16.360800378952,16.360800378952,15.176512183822,16.360800379352,16.360800379342,16.360800379342,16.360800379352,16.360800379252,16.360800379252,16.360800379522,16.360800379562,16.360800379395,16.360800379395,16.360800379362,16.360800379362,16.360800379362,16.360800379362,16.360800379252,16.030653899692,16.360800379252,16.2449006443,16.3608003789,16.3608003789,16.36080037888,16.36080037888,14.3575841055,13.38517336655,14.15318264595,16.36080037885,16.36080037884,16.36080037884,16.36080037885,16.36080037855,16.12653164328,16.36080037845,15.51703341065,16.36080037965,16.36080037907,16.36080037907,16.36080037887,16.36080037887,16.36080037894,15.951834943,16.36080037887,16.36080037887,16.03561476127,16.36080037927,16.36080037868,14.92964808225,13.3734156707,13.6651320868,12.5502208519,15.0857267921,14.30193156976,16.36080037951,15.82531048261,16.3608003786
"t73",8.18346281043,4.67577659523,2.81447340303,0,0.60926816133,6.04901988153,6.10038379193,15.87021184224,15.87021184222,15.870211842215,15.870211842215,15.87021184223,15.14640957148,15.40291202553,15.87021184173,15.87021184183,15.10568105373,15.24969165773,15.87021184132,15.87021184131,15.87021184131,15.87021184132,15.87021184132,15.87021184132,15.87021184182,15.83885133302,15.87021184172,15.87021184213,15.87021184213,15.47027394803,15.87021184191,15.87021184184,15.87021184184,15.87021184181,15.62676065924,15.29644431112,15.87021184142,15.87021184142,15.8702118414,15.8702118414,15.870211841921,15.870211841901,15.870211841901,15.870211841851,15.519257680851,15.870211841801,15.870211841801,15.870211841851,15.870211841851,15.763467795791,15.870211841751,15.870211841758,15.870211841758,15.417691533651,13.47799606531,15.870211842159,15.870211842159,15.87021184216,15.87021184214,15.15801847794,14.47892055204,15.87021184213,15.87021184183,15.87021184183,15.87021184173,15.87021184173,15.8702118417,15.8702118417,13.32068025942,15.8702118422,15.8702118422,15.8702118422,15.8702118422,15.87021184226,15.87021184226,15.8363623316,15.7008711544,15.870211842,14.040340808,14.20060062793,13.52630173798,13.93641985693,14.276486364512,15.134772019182,15.812516194172,15.870211841972,15.709360630042,15.870211842034,15.870211842034,15.870211841972,15.870211841982,15.870211841982,14.685923646852,15.870211842382,15.870211842372,15.870211842372,15.870211842382,15.870211842282,15.870211842282,15.870211842552,15.870211842592,15.870211842425,15.870211842425,15.870211842392,15.870211842392,15.870211842392,15.870211842392,15.870211842282,15.540065362722,15.870211842282,15.75431210733,15.87021184193,15.87021184193,15.87021184191,15.87021184191,13.86699556853,12.89458482958,13.66259410898,15.87021184188,15.87021184187,15.87021184187,15.87021184188,15.87021184158,15.63594310631,15.87021184148,15.02644487368,15.87021184268,15.8702118421,15.8702118421,15.8702118419,15.8702118419,15.87021184197,15.46124640603,15.8702118419,15.8702118419,15.5450262243,15.8702118423,15.87021184171,14.43905954528,12.88282713373,13.17454354983,12.05963231493,14.59513825513,13.81134303279,15.87021184254,15.33472194564,15.87021184163
"t74",8.6740513477,5.1663651325,3.3050619403,0.60926816133,0,6.5396084188,6.5909723292,16.36080037951,16.36080037949,16.360800379485,16.360800379485,16.3608003795,15.63699810875,15.8935005628,16.360800379,16.3608003791,15.596269591,15.740280195,16.36080037859,16.36080037858,16.36080037858,16.36080037859,16.36080037859,16.36080037859,16.36080037909,16.32943987029,16.36080037899,16.3608003794,16.3608003794,15.9608624853,16.36080037918,16.36080037911,16.36080037911,16.36080037908,16.11734919651,15.78703284839,16.36080037869,16.36080037869,16.36080037867,16.36080037867,16.360800379191,16.360800379171,16.360800379171,16.360800379121,16.009846218121,16.360800379071,16.360800379071,16.360800379121,16.360800379121,16.254056333061,16.360800379021,16.360800379028,16.360800379028,15.908280070921,13.96858460258,16.360800379429,16.360800379429,16.36080037943,16.36080037941,15.64860701521,14.96950908931,16.3608003794,16.3608003791,16.3608003791,16.360800379,16.360800379,16.36080037897,16.36080037897,13.81126879669,16.36080037947,16.36080037947,16.36080037947,16.36080037947,16.36080037953,16.36080037953,16.32695086887,16.19145969167,16.36080037927,14.53092934527,14.6911891652,14.01689027525,14.4270083942,14.767074901782,15.625360556452,16.303104731442,16.360800379242,16.199949167312,16.360800379304,16.360800379304,16.360800379242,16.360800379252,16.360800379252,15.176512184122,16.360800379652,16.360800379642,16.360800379642,16.360800379652,16.360800379552,16.360800379552,16.360800379822,16.360800379862,16.360800379695,16.360800379695,16.360800379662,16.360800379662,16.360800379662,16.360800379662,16.360800379552,16.030653899992,16.360800379552,16.2449006446,16.3608003792,16.3608003792,16.36080037918,16.36080037918,14.3575841058,13.38517336685,14.15318264625,16.36080037915,16.36080037914,16.36080037914,16.36080037915,16.36080037885,16.12653164358,16.36080037875,15.51703341095,16.36080037995,16.36080037937,16.36080037937,16.36080037917,16.36080037917,16.36080037924,15.9518349433,16.36080037917,16.36080037917,16.03561476157,16.36080037957,16.36080037898,14.92964808255,13.373415671,13.6651320871,12.5502208522,15.0857267924,14.30193157006,16.36080037981,15.82531048291,16.3608003789
"t2",2.9802775119,2.1591842007,6.5396084185,6.04901988153,6.5396084188,0,0.3081360192,10.66702654371,10.66702654369,10.667026543685,10.667026543685,10.6670265437,9.94322427295,10.199726727,10.6670265432,10.6670265433,9.9024957552,10.0465063592,10.66702654279,10.66702654278,10.66702654278,10.66702654279,10.66702654279,10.66702654279,10.66702654329,10.63566603449,10.66702654319,10.6670265436,10.6670265436,10.2670886495,10.66702654338,10.66702654331,10.66702654331,10.66702654328,10.42357536071,10.09325901259,10.66702654289,10.66702654289,10.66702654287,10.66702654287,10.667026543391,10.667026543371,10.667026543371,10.667026543321,10.316072382321,10.667026543271,10.667026543271,10.667026543321,10.667026543321,10.560282497261,10.667026543221,10.667026543228,10.667026543228,10.214506235121,8.27481076678,10.667026543629,10.667026543629,10.66702654363,10.66702654361,9.95483317941,9.27573525351,10.6670265436,10.6670265433,10.6670265433,10.6670265432,10.6670265432,10.66702654317,10.66702654317,8.11749496089,10.66702654367,10.66702654367,10.66702654367,10.66702654367,10.66702654373,10.66702654373,10.63317703307,10.49768585587,10.66702654347,8.83715550947,8.9974153294,8.32311643945,8.7332345584,9.073301065982,9.931586720652,10.609330895642,10.667026543442,10.506175331512,10.667026543504,10.667026543504,10.667026543442,10.667026543452,10.667026543452,9.482738348322,10.667026543852,10.667026543842,10.667026543842,10.667026543852,10.667026543752,10.667026543752,10.667026544022,10.667026544062,10.667026543895,10.667026543895,10.667026543862,10.667026543862,10.667026543862,10.667026543862,10.667026543752,10.336880064192,10.667026543752,10.5511268088,10.6670265434,10.6670265434,10.66702654338,10.66702654338,8.66381027,7.69139953105,8.45940881045,10.66702654335,10.66702654334,10.66702654334,10.66702654335,10.66702654305,10.43275780778,10.66702654295,9.82325957515,10.66702654415,10.66702654357,10.66702654357,10.66702654337,10.66702654337,10.66702654344,10.2580611075,10.66702654337,10.66702654337,10.34184092577,10.66702654377,10.66702654318,9.23587424675,7.6796418352,7.9713582513,6.8564470164,9.3919529566,8.60815773426,10.66702654401,10.13153664711,10.6670265431
"t3",3.0316414223,2.2105481111,6.5909723289,6.10038379193,6.5909723292,0.3081360192,0,10.71839045411,10.71839045409,10.718390454085,10.718390454085,10.7183904541,9.99458818335,10.2510906374,10.7183904536,10.7183904537,9.9538596656,10.0978702696,10.71839045319,10.71839045318,10.71839045318,10.71839045319,10.71839045319,10.71839045319,10.71839045369,10.68702994489,10.71839045359,10.718390454,10.718390454,10.3184525599,10.71839045378,10.71839045371,10.71839045371,10.71839045368,10.47493927111,10.14462292299,10.71839045329,10.71839045329,10.71839045327,10.71839045327,10.718390453791,10.718390453771,10.718390453771,10.718390453721,10.367436292721,10.718390453671,10.718390453671,10.718390453721,10.718390453721,10.611646407661,10.718390453621,10.718390453628,10.718390453628,10.265870145521,8.32617467718,10.718390454029,10.718390454029,10.71839045403,10.71839045401,10.00619708981,9.32709916391,10.718390454,10.7183904537,10.7183904537,10.7183904536,10.7183904536,10.71839045357,10.71839045357,8.16885887129,10.71839045407,10.71839045407,10.71839045407,10.71839045407,10.71839045413,10.71839045413,10.68454094347,10.54904976627,10.71839045387,8.88851941987,9.0487792398,8.37448034985,8.7845984688,9.124664976382,9.982950631052,10.660694806042,10.718390453842,10.557539241912,10.718390453904,10.718390453904,10.718390453842,10.718390453852,10.718390453852,9.534102258722,10.718390454252,10.718390454242,10.718390454242,10.718390454252,10.718390454152,10.718390454152,10.718390454422,10.718390454462,10.718390454295,10.718390454295,10.718390454262,10.718390454262,10.718390454262,10.718390454262,10.718390454152,10.388243974592,10.718390454152,10.6024907192,10.7183904538,10.7183904538,10.71839045378,10.71839045378,8.7151741804,7.74276344145,8.51077272085,10.71839045375,10.71839045374,10.71839045374,10.71839045375,10.71839045345,10.48412171818,10.71839045335,9.87462348555,10.71839045455,10.71839045397,10.71839045397,10.71839045377,10.71839045377,10.71839045384,10.3094250179,10.71839045377,10.71839045377,10.39320483617,10.71839045417,10.71839045358,9.28723815715,7.7310057456,8.0227221617,6.9078109268,9.443316867,8.65952164466,10.71839045441,10.18290055751,10.7183904535
"t70",8.67405134861,11.98037616141,16.36080037921,15.87021184224,16.36080037951,10.66702654371,10.71839045411,0,1.16362540138,1.163625401375,1.163625401375,1.24710068501,0.77723562086,3.10655223891,3.57385205511,3.57385205521,2.80932126711,2.95333187111,5.6450749567,5.64507495669,5.64507495669,5.6450749567,5.6450749567,5.6450749567,5.6450749572,5.6137144484,5.6450749571,5.64507495751,5.64507495751,5.24513706341,5.64507495729,5.64507495722,5.64507495722,5.64507495719,5.40162377462,5.0713074265,5.6450749568,5.6450749568,5.64507495678,5.64507495678,5.645074957301,5.645074957281,5.645074957281,5.645074957231,5.294120796231,5.645074957181,5.645074957181,5.645074957231,5.645074957231,5.538330911171,5.645074957131,5.645074957138,5.645074957138,5.192554649031,4.15871118149,6.550926958339,6.550926958339,6.55092695834,6.55092695832,5.83873359412,5.15963566822,6.55092695831,6.55092695801,6.55092695801,6.55092695791,6.55092695791,6.55092695788,6.55092695788,4.0013953756,6.55092695838,6.55092695838,6.55092695838,6.55092695838,6.55092695844,6.55092695844,6.51707744778,6.38158627058,6.55092695818,4.72105592418,8.08845059211,7.41415170216,7.82426982111,8.164336328692,9.022621983362,9.700366158352,9.758061806152,9.597210594222,9.758061806214,9.758061806214,9.758061806152,9.758061806162,9.758061806162,8.573773611032,9.758061806562,9.758061806552,9.758061806552,9.758061806562,9.758061806462,9.758061806462,9.758061806732,9.758061806772,9.758061806605,9.758061806605,9.758061806572,9.758061806572,9.758061806572,9.758061806572,9.758061806462,9.427915326902,9.758061806462,9.64216207151,9.75806180611,9.75806180611,9.75806180609,9.75806180609,7.75484553271,6.78243479376,7.55044407316,9.75806180606,9.75806180605,9.75806180605,9.75806180606,9.75806180576,9.52379307049,9.75806180566,8.91429483786,9.75806180686,9.75806180628,9.75806180628,9.75806180608,9.75806180608,9.75806180615,9.34909637021,9.75806180608,9.75806180608,9.43287618848,9.75806180648,9.75806180589,8.32690950946,6.77067709791,7.06239351401,5.94748227911,8.48298821931,7.69919299697,9.75806180672,9.22257190982,9.75806180581
"t137",8.67405134859,11.98037616139,16.36080037919,15.87021184222,16.36080037949,10.66702654369,10.71839045409,1.16362540138,0,0.047245362555,0.047245362555,1.24710068499,0.77723562084,3.10655223889,3.57385205509,3.57385205519,2.80932126709,2.95333187109,5.64507495668,5.64507495667,5.64507495667,5.64507495668,5.64507495668,5.64507495668,5.64507495718,5.61371444838,5.64507495708,5.64507495749,5.64507495749,5.24513706339,5.64507495727,5.6450749572,5.6450749572,5.64507495717,5.4016237746,5.07130742648,5.64507495678,5.64507495678,5.64507495676,5.64507495676,5.645074957281,5.645074957261,5.645074957261,5.645074957211,5.294120796211,5.645074957161,5.645074957161,5.645074957211,5.645074957211,5.538330911151,5.645074957111,5.645074957118,5.645074957118,5.192554649011,4.15871118147,6.550926958319,6.550926958319,6.55092695832,6.5509269583,5.8387335941,5.1596356682,6.55092695829,6.55092695799,6.55092695799,6.55092695789,6.55092695789,6.55092695786,6.55092695786,4.00139537558,6.55092695836,6.55092695836,6.55092695836,6.55092695836,6.55092695842,6.55092695842,6.51707744776,6.38158627056,6.55092695816,4.72105592416,8.08845059209,7.41415170214,7.82426982109,8.164336328672,9.022621983342,9.700366158332,9.758061806132,9.597210594202,9.758061806194,9.758061806194,9.758061806132,9.758061806142,9.758061806142,8.573773611012,9.758061806542,9.758061806532,9.758061806532,9.758061806542,9.758061806442,9.758061806442,9.758061806712,9.758061806752,9.758061806585,9.758061806585,9.758061806552,9.758061806552,9.758061806552,9.758061806552,9.758061806442,9.427915326882,9.758061806442,9.64216207149,9.75806180609,9.75806180609,9.75806180607,9.75806180607,7.75484553269,6.78243479374,7.55044407314,9.75806180604,9.75806180603,9.75806180603,9.75806180604,9.75806180574,9.52379307047,9.75806180564,8.91429483784,9.75806180684,9.75806180626,9.75806180626,9.75806180606,9.75806180606,9.75806180613,9.34909637019,9.75806180606,9.75806180606,9.43287618846,9.75806180646,9.75806180587,8.32690950944,6.77067709789,7.06239351399,5.94748227909,8.48298821929,7.69919299695,9.7580618067,9.2225719098,9.75806180579
"t142",8.674051348585,11.980376161385,16.360800379185,15.870211842215,16.360800379485,10.667026543685,10.718390454085,1.163625401375,0.047245362555,0,0.01299752011,1.247100684985,0.777235620835,3.106552238885,3.573852055085,3.573852055185,2.809321267085,2.953331871085,5.645074956675,5.645074956665,5.645074956665,5.645074956675,5.645074956675,5.645074956675,5.645074957175,5.613714448375,5.645074957075,5.645074957485,5.645074957485,5.245137063385,5.645074957265,5.645074957195,5.645074957195,5.645074957165,5.401623774595,5.071307426475,5.645074956775,5.645074956775,5.645074956755,5.645074956755,5.645074957276,5.645074957256,5.645074957256,5.645074957206,5.294120796206,5.645074957156,5.645074957156,5.645074957206,5.645074957206,5.538330911146,5.645074957106,5.645074957113,5.645074957113,5.192554649006,4.158711181465,6.550926958314,6.550926958314,6.550926958315,6.550926958295,5.838733594095,5.159635668195,6.550926958285,6.550926957985,6.550926957985,6.550926957885,6.550926957885,6.550926957855,6.550926957855,4.001395375575,6.550926958355,6.550926958355,6.550926958355,6.550926958355,6.550926958415,6.550926958415,6.517077447755,6.381586270555,6.550926958155,4.721055924155,8.088450592085,7.414151702135,7.824269821085,8.164336328667,9.022621983337,9.700366158327,9.758061806127,9.597210594197,9.758061806189,9.758061806189,9.758061806127,9.758061806137,9.758061806137,8.573773611007,9.758061806537,9.758061806527,9.758061806527,9.758061806537,9.758061806437,9.758061806437,9.758061806707,9.758061806747,9.75806180658,9.75806180658,9.758061806547,9.758061806547,9.758061806547,9.758061806547,9.758061806437,9.427915326877,9.758061806437,9.642162071485,9.758061806085,9.758061806085,9.758061806065,9.758061806065,7.754845532685,6.782434793735,7.550444073135,9.758061806035,9.758061806025,9.758061806025,9.758061806035,9.758061805735,9.523793070465,9.758061805635,8.914294837835,9.758061806835,9.758061806255,9.758061806255,9.758061806055,9.758061806055,9.758061806125,9.349096370185,9.758061806055,9.758061806055,9.432876188455,9.758061806455,9.758061805865,8.326909509435,6.770677097885,7.062393513985,5.947482279085,8.482988219285,7.699192996945,9.758061806695,9.222571909795,9.758061805785
