"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147"
"t1",-0.0146855354371776,0.0914354191250177,-0.177297725251268,0.00413627286295825,0.00178625423884049,0.0175528118319949,-0.000127178944386424,0.000505895434797483,0.000186542010571057,0.0265967759713218,-0.000498150978951021,-0.000505482261293395,-0.00206374379154687,0.00657417459949537,0.000841966658566375,0.0423476321421698,-0.0017158917744928,0.372075279953541,0.000541581994636417,0.00810160515124072,0.00989854947622727,-0.00384900473187816,-2.48981549432716e-05,0.00402824747424822,-0.00068383581040383,0.00868255657520154,0.00256680247284201,-0.0156570656227061,0.00335631329519298,-0.00714747535048169,-0.00512642791080308,-0.000631088500235064,0.00189858381699621,-0.00241443145279375,-0.137340886174673,0.0210501059906831,-0.00259850381495167,-0.127786154290708,0.771355473583164,1.85748705897725e-13,0.305586965335283,-0.228286129390374,0.0464157314789462,0.000223029248357334,-3.41045047503663e-05,0.000370001733380039,-0.00179873915457641,-0.000227050413877764,0.00176138895417093,-0.00403365789577647,-8.91779839636174e-05,0.004508017885488,0.000316291274781058,8.39650452453921e-06,-1.8628046366383e-05,0.177887249669835,0.00108932609167456,0.0046454204206479,-0.000809919076856037,1.47981724112294e-05,0.000390149781747435,0.00145304585322667,-6.31906181648938e-05,-6.81894658380581e-17,0.0167997736169636,0.000175173290189179,-0.00472357290833549,-5.22525596635083e-16,-1.22498447324414e-05,0.000309012619791701,-0.0011552991159909,-0.000229569922217855,-4.23370421544146e-06,-0.00143135581017812,-2.3239976680359e-16,-0.00051615389487912,-0.000524742143868942,-0.000176786084968455,0.00063174039624651,0.000191360963423931,-2.85717556972712e-16,-0.00135488749796356,8.14884317278248e-05,-0.00171726678044196,-7.66439022985944e-06,-1.00575584305284e-16,-3.54088327747002e-05,8.3066247667626e-05,-0.00156934800177123,4.24628493669705e-06,-0.0131547458914779,-0.00179137455738069,-1.16439454453599e-06,-0.0134118418166892,2.87350868991297e-08,1.80071755772795e-16,0.00692962095883124,8.58095643433519e-07,-5.16174278030708e-05,7.23839098156518e-07,8.82139607563518e-05,-3.79851177680735e-16,-1.77836427345198e-05,-0.000238872345966071,-0.00492760286359262,0.014058269458862,-0.0141241352158609,0.00801049638697907,-1.30820530831204e-06,-1.9816343346015e-05,-0.000134872063380297,-5.2783012843705e-16,0.000238792791292791,-3.43432641570101e-16,9.77130957171651e-17,-2.76682897267884e-05,-0.00368131019072732,1.65860336826046e-06,-1.50270004296565e-07,-1.04226294315589e-07,0.000108940064608451,7.06912570358131e-08,2.41158568525081e-06,-7.44544658679308e-06,-0.00535253259302453,6.62222623479946e-06,-9.40154746950182e-16,-4.00798222162955e-09,-1.38853708991794e-15,-4.45114486376142e-06,-5.78687809548016e-16,5.13497197954797e-16,1.00440506228973e-15,4.7519475900186e-06,-2.84360624334503e-16,4.56558654014476e-16,-2.27100889096597e-16,-1.84760585276086e-16,-1.98859873175329e-15,4.35255986806159e-17,2.03037488475593e-08,-2.36034829681323e-15,8.10641412556339e-15,1.13450583186154e-14,6.30485013240766e-16,1.31813780389401e-14,0.0824786098842326
"t4",-0.0170537386565932,0.136399807211101,-0.314808759067755,0.027785126042281,-0.00425865200876056,-0.0193208510396783,0.000101509709669085,-0.000348153778601098,-6.18759508005987e-05,-0.00653910638270395,2.20770444946477e-05,-3.29169385626985e-05,-0.000367638550713381,0.00262183832283216,0.000411090887470677,0.0208845927207058,-0.00101162172310652,0.273677550339375,0.000654997062696455,0.010272203186698,0.0143071989687083,-0.0516187287009095,0.000498283295021031,-0.0274733289616768,0.00259131406745112,-0.0182049326509272,-0.00333197555740417,0.0139176217893238,-0.00291326949906315,0.00567282144800455,0.00384991043023251,0.000364742652438605,-0.00107772505801567,0.00131508835540926,0.0917054666137604,-0.00874651512494977,0.0010815361715127,0.0527549865514456,-0.314415844020748,-7.43086424148333e-14,-0.124108790740327,0.0927004793551882,-0.0188848114051792,-9.13604190304489e-05,1.46507329773682e-05,-0.000159075002706604,0.000795449796114732,0.000111949545797773,-0.000929128677205405,0.00218481201509095,4.8673597857808e-05,-0.00290382086274212,-0.000226775733989713,-9.33353113282411e-06,0.00041152462100531,0.811902754174133,0.00186633370773683,0.00391653063965151,-0.000352271187153681,4.52874302806589e-06,7.06743643036646e-05,0.00023926717415007,-1.03934664376177e-05,-9.39117361709858e-17,0.00118495760361122,1.07514379800284e-05,-0.000194210789621501,-2.50421054241236e-15,-3.03197759687338e-07,5.21981372213555e-06,-1.5669536423787e-05,-1.60378066804253e-06,-2.65143561404934e-08,-7.43796172729058e-06,-4.02170211928006e-15,-2.36798350557413e-06,4.62602322222924e-09,3.2588979803882e-08,-1.3792802816665e-06,-5.03976741119915e-07,8.25120726533768e-16,4.35274619726685e-06,-2.76778867338845e-07,5.90683286924836e-06,2.60956961204562e-08,-6.86615854839391e-16,1.15160890942548e-07,-2.68384881329293e-07,5.03257968890666e-06,-9.93869734978329e-09,2.78550540412526e-05,3.75244028493567e-06,2.3050011322823e-09,7.27691550224049e-07,9.70779221497238e-12,-6.31548938133693e-16,1.41356949825209e-05,2.27204117490365e-09,-1.7008439402878e-07,2.91713665687544e-09,4.53289281906159e-07,-1.49227451428901e-16,-9.5594389257993e-08,-1.48968477633729e-06,-3.81800877411274e-05,0.000135785468260764,-0.000137317346449104,8.93641305077411e-05,-1.51353562023565e-08,-2.30615331097475e-07,-0.023322674537777,-1.15596081672551e-15,3.47517791261673e-06,3.06130466584446e-16,2.24025343024464e-16,-4.95217255549208e-07,-7.24300701943051e-05,3.27731611446791e-08,-3.00209697863863e-09,-2.10389795999656e-09,2.210529366237e-06,1.4649409032096e-09,5.19185509998606e-08,-2.15885136704361e-07,-0.00829275355009376,1.31363218448676e-07,1.04244776263195e-15,-8.70464312099399e-11,-7.85033674948109e-16,-1.05001786703399e-07,2.01541554929125e-16,5.78036088589335e-16,-1.32256825425224e-15,1.25095243818104e-07,-1.06062341827115e-15,-5.15668730715107e-16,1.07324274805484e-17,-5.57098702183697e-16,-1.62405496491535e-15,-5.20145169765599e-16,6.37346579614988e-10,-2.02484157911876e-15,7.93635097262806e-15,1.10459368096397e-14,1.09664912048419e-15,1.29670956319834e-14,0.0824786098842185
"t28",-0.0185426035909759,0.166314311838967,-0.409048002901245,0.0456880142559031,-0.00931873401410796,-0.0521330244968862,0.000311858693376367,-0.00114667644172389,-0.000314234366877181,-0.0412699858406989,0.000628198258737634,0.00056729883374657,0.00206358260695312,-0.00552435165156667,-0.000678790064433234,-0.0340800877308072,0.00134697345051131,-0.289727673211995,-0.000464204267267796,-0.00706452850998477,-0.00911190153652162,0.0198000346675623,-0.000171653272892967,0.00868725066781065,-0.000735855248351665,0.00418829399750522,0.00053977392909297,-0.0011151348824084,0.000213950156262652,-0.000258179335627024,-9.77544312848919e-05,5.4037869622256e-05,-0.000185781496892077,0.000323932627577468,0.811746543436339,0.0148050146045362,-0.00100377885286678,-0.0364960765624997,0.154415111102159,4.00716362767747e-14,0.0519407421260819,-0.0368954359329164,0.00683082427343954,2.98810323811453e-05,-3.84883264815483e-06,4.17018053671505e-05,-0.000196000790627135,-2.40063434845761e-05,0.000189009185378992,-0.000436929302543002,-9.68898651359748e-06,0.000534909472724791,4.03402346404395e-05,1.52370780508824e-06,-6.06601245480904e-05,-0.116745895387433,-0.000260259583419689,-0.000522772367490077,4.4056431678834e-05,-5.41186015770534e-07,-7.78438823065928e-06,-2.59251196551949e-05,1.12593059805695e-06,-1.87267494183063e-16,-0.000109323713503205,-9.64584970225755e-07,1.60709299596496e-05,2.68312786137666e-16,2.2708903833353e-08,-3.64436489739683e-07,1.05356166209194e-06,9.7658643220702e-08,1.59211886633673e-09,4.36791496235449e-07,8.36366159545178e-16,1.37160148335039e-07,-2.31748364476567e-10,-1.61957637654763e-09,6.04323318031388e-08,2.10754423184541e-08,-1.14322312192023e-15,-1.65173598183892e-07,9.80355399142577e-09,-1.9461956017445e-07,-8.21460130691234e-10,-4.78523879160641e-16,-3.34358885798399e-09,7.72716123388412e-09,-1.43581004077723e-07,2.24858842447301e-10,-5.99774162344038e-07,-8.03971874960676e-08,-4.81625747329315e-11,-1.00535818055997e-08,-1.20925387602856e-13,4.67892219030951e-16,-1.11052241560591e-07,-1.42968745104622e-11,7.96354700641265e-10,-8.47654862545215e-12,-1.35041268626928e-10,1.20731677920878e-16,-2.41749308898674e-11,-3.35401933971528e-09,-2.23699920359668e-07,1.54991025499984e-06,-1.6001403885333e-06,1.92336093255557e-06,-4.6724364509003e-10,-7.72212269933786e-09,-0.0587284535333078,1.46619827315386e-15,3.80187970736273e-08,-4.94015967145931e-16,9.62040819937477e-16,-9.06857370006921e-09,-1.52933164718552e-06,6.95909204434084e-10,-6.46542723156098e-11,-4.58917826637116e-11,4.85209857349102e-08,3.29371371482603e-11,1.21078200170341e-09,-5.42923169183346e-09,-0.000211009928496959,3.45539906066253e-09,-8.22835806631985e-17,-2.36698732033299e-12,-4.20195806024048e-16,-3.04943606830006e-09,1.03383644958848e-16,7.58812451791519e-16,2.60020920751017e-15,4.07679983066012e-09,-4.69212027293065e-16,1.74225550678388e-15,-2.63865149667389e-15,7.68347682247583e-16,-1.86280913266124e-15,3.37612017172132e-16,2.51204333802157e-11,-1.84681027125327e-15,8.83439818536041e-15,1.43088116499589e-14,4.61435128831901e-16,1.34402905951719e-14,0.0824786098842322
"t73",-0.0186298593854427,0.168104830979466,-0.414749280737803,0.0468087032704917,-0.00964574450400801,-0.0542924238468094,0.000325833764108544,-0.00119997255212302,-0.000331458543463567,-0.0436596134549763,0.000670988625881848,0.000610500858099509,0.00224298171513189,-0.00616311682057017,-0.000766549371689025,-0.0385123691515697,0.00154251807468175,-0.338265669510146,-0.000569685746457979,-0.00871171224192871,-0.011385527337206,0.0280860040099333,-0.000252999953844981,0.0132477075333446,-0.00117666489811844,0.0074669379643225,0.00120842787192136,-0.00449329811519926,0.000933974363758061,-0.00177469091599189,-0.00118918952541432,-0.000115606844114593,0.000346969829631029,-0.00044735906545228,-0.332343852674052,-0.00405634375334253,0.000191176239844419,0.0048603814926273,-0.00803942533179768,-1.28047665576662e-15,-0.000511191622395907,-0.000140177149144209,0.000205419151648992,1.72956510495424e-06,-4.50301439755909e-07,4.90188334836928e-06,-2.61484397882323e-05,-4.00393666135175e-06,3.37351840874026e-05,-7.95827048195847e-05,-1.77427191173147e-06,0.000106340238144889,8.28501859022439e-06,3.35500142963937e-07,-1.42639370325537e-05,-0.0278236657844323,-6.29862699836972e-05,-0.000129017227819017,1.1139987535178e-05,-1.3873067726648e-07,-2.03216019505494e-06,-6.78630988970541e-06,2.94739281603822e-07,-1.44842572019581e-16,-2.89226851605073e-05,-2.54926067909755e-07,4.21465816759724e-06,-1.53752740781163e-16,5.84213327053890e-09,-9.18885372591567e-08,2.62184887715128e-07,2.32896447047064e-08,3.77044739811789e-10,1.02238405384078e-07,6.7354082420757e-16,3.18634408187963e-08,-4.8893665104046e-11,-3.39533772305122e-10,1.12974309199239e-08,3.74423252578724e-09,1.25985710711254e-16,-2.59083640565271e-08,1.38183451275697e-09,-2.3993544854688e-08,-9.17115838493374e-11,3.42794390281913e-16,-3.01495110057790e-10,6.79050795996537e-10,-1.22586980306886e-08,3.98379701104179e-12,-1.40538851086183e-09,-6.35354914296435e-11,3.35579619124458e-13,1.44380509522861e-09,2.46406381534607e-14,-3.51896023937811e-15,3.66444459560427e-08,5.6561573229131e-12,-3.79481662566566e-10,4.93378140608605e-12,1.04523531146201e-10,-9.54269613612636e-15,1.9881735977625e-11,3.44744411747626e-09,3.47465855125894e-07,-4.51512103506768e-06,4.77800009332334e-06,-1.14454665433721e-05,3.61685135763806e-09,6.25161793168381e-08,0.746253358359471,-3.62770567475348e-15,2.91358685582488e-07,2.54543608873699e-16,-3.22906403976355e-15,-2.83145621130754e-08,-3.88133206406414e-06,1.75261324787347e-09,-1.5974945131859e-10,-1.11473953357984e-10,1.16903718238002e-07,7.69071300240281e-11,2.70004686245056e-09,-1.10657246424556e-08,-0.000424373199966442,6.69736226906863e-09,4.25145749856137e-16,-4.42380430282924e-12,-8.40407279675043e-15,-5.33401450079744e-09,-5.54988666673971e-15,9.05926203669364e-16,-2.48705168667007e-15,6.41254554996259e-09,8.68366019485654e-16,-3.78263103205657e-15,1.52249578345542e-14,-5.19687371605011e-15,-2.19453858297642e-15,-1.69087782811925e-15,3.40994689809702e-11,-1.44851730658969e-15,6.35022651306321e-15,-2.5498485789112e-15,1.83177423639233e-15,9.84918445957669e-15,0.0824786098842172
"t74",-0.0186987628173104,0.169492824192263,-0.419127700361758,0.0476441448389195,-0.00988288722906569,-0.0558340597442624,0.000335729951150697,-0.00123756482834007,-0.000343377405714967,-0.0453018962081041,0.00069976082330131,0.000639078165239128,0.00235919405761696,-0.00655647082922992,-0.000819421548484086,-0.0411794968660378,0.0016575428445838,-0.365940264235294,-0.000625659552490264,-0.00958023703473215,-0.0125641866965216,0.0318344125159977,-0.000288581080980946,0.0151880120915943,-0.00135767816049029,0.00872208564009087,0.00143762398421719,-0.00547821771177914,0.00114097866973161,-0.00218581332485586,-0.00147293466130445,-0.000148344069928201,0.000446658294880155,-0.000580535282099172,-0.449374689899244,-0.00556140093192962,0.00026509985562579,0.00680470039802934,-0.0114511002934877,-6.16093072408636e-15,-0.000736453618582471,-0.000202786314543915,0.000299785792809099,2.55110310380464e-06,-6.83891937091678e-07,7.44714134940211e-06,-4.01279820591023e-05,-6.30623889936163e-06,5.37319734828784e-05,-0.00012723824000734,-2.83970634589458e-06,0.000173370783014779,1.36287935113228e-05,5.65159094439756e-07,-2.48028341896569e-05,-0.048785337721905,-0.000111619557436632,-0.000232290415286127,2.05681603496333e-05,-2.60990396083816e-07,-3.96368437062324e-06,-1.33386348884486e-05,5.79370772031242e-07,4.86937400336078e-16,-6.17857892183939e-05,-5.53404897986095e-07,9.61274316420101e-06,6.3636752686909e-16,1.42542614069151e-08,-2.36237676327999e-07,6.9447575903688e-07,6.71684206255543e-08,1.101442765127e-09,3.04977159122947e-07,-3.83078974112715e-16,9.63104909224764e-08,-1.7240935250778e-10,-1.20860535492784e-09,4.7301707484911e-08,1.67827203281435e-08,2.73866796647122e-16,-1.36242550771324e-07,8.28665022257575e-09,-1.68715138549604e-07,-7.23407213001833e-10,1.26555204968078e-16,-3.02648834279483e-09,7.01410323707956e-09,-1.30730683200266e-07,2.20841323254207e-10,-5.98367301202565e-07,-8.03336292650423e-08,-4.85056198762010e-11,-1.14287586568985e-08,-1.46732365600436e-13,2.96171614692944e-15,-1.44673403403993e-07,-1.94367097085397e-11,1.13783095377359e-09,-1.28680059645404e-11,-2.26693210430689e-10,8.90736802570387e-15,-4.15549921698902e-11,-6.33413592165242e-09,-5.18531572663353e-07,5.29775300328258e-06,-5.56340263621006e-06,1.1273033344056e-05,-3.41013557137355e-09,-5.85590566375218e-08,-0.662655194124031,3.15586972365709e-15,-1.9169238794635e-07,1.5213993287124e-16,2.18562040537292e-15,1.25772129954581e-08,1.39488162504466e-06,-6.23661702720298e-10,5.54292588623418e-11,3.7782179917868e-11,-3.91594548537339e-08,-2.45809479444304e-11,-7.99202691708516e-10,2.72523744560175e-09,0.000101197936349569,-1.4480871343687e-09,-1.59694734868192e-15,8.57779006786527e-13,5.12730653736005e-15,7.95807977977244e-10,3.81969429485306e-15,1.40865864349207e-16,3.00191773999403e-15,-4.5322163603367e-10,-1.14359421183946e-15,3.58588703291434e-15,-1.38571014507836e-14,3.65616614136806e-15,-1.52445364216295e-15,1.37502486232461e-15,1.95074060231732e-12,-2.76328143961485e-15,9.55191396071026e-15,2.15199024229973e-14,-2.24891261897898e-16,1.62867658390213e-14,0.0824786098842535
"t2",-0.0163560696130595,0.12263024080342,-0.271826133271711,0.019858633874472,-0.00208108075697679,-0.00543154373013971,1.32403746415345e-05,-1.4483915080735e-05,4.14000318751514e-05,0.00756694073380634,-0.000218130906948853,-0.00026635465584461,-0.00129026410274236,0.00552727680313559,0.000789056539719161,0.0399165770599476,-0.00180415751344962,0.455083328044413,0.000979251354932077,0.0152454385836726,0.0208471297505555,-0.0672241861680989,0.000634669512000679,-0.0343923723664884,0.003175876510166,-0.0214487972541881,-0.00370558307340948,0.014302092922358,-0.00297387531467887,0.00563262995768413,0.00374842991694624,0.00030888775034884,-0.000899191446042814,0.00105414931261152,-0.0175574997399664,-0.00711885740627311,0.000755112242421336,0.0337984086667909,-0.175471834946831,-4.34610702785769e-14,-0.0630957888963993,0.0454820631794431,-0.00856090295032932,-3.72889352351066e-05,4.13264341502304e-06,-4.46419408817742e-05,0.000187679133934926,1.30709953508803e-05,-5.88587938671021e-05,9.82028313067785e-05,1.93973382621204e-06,0.000151638215971044,2.2285166601803e-05,2.1054117436495e-06,-0.000168097675053173,-0.372733340379312,-0.000980832021065852,-0.00246148725505676,0.000282525162191447,-4.25824523883216e-06,-8.70256849892222e-05,-0.000310547745712212,1.34983894359157e-05,-4.21419049792369e-17,-0.0025488402332345,-2.5260610478667e-05,0.000592779393457064,1.70643095321705e-15,1.30930480172423e-06,-2.96231926915916e-05,0.000104565006398281,1.78910332632273e-05,3.23082565371828e-07,0.000105633418896223,3.03970614750159e-15,3.7312741634363e-05,3.04550268425008e-05,1.0135195607316e-05,-2.97796502370468e-05,-8.37478323945944e-06,-1.2449853790508e-15,5.05776071718128e-05,-2.7058026512967e-06,5.01857977441819e-05,2.06042657089398e-07,2.23989626103758e-16,8.15455117375345e-07,-1.88144087310113e-06,3.4905367563501e-05,-5.59256118594862e-08,0.000151623136276298,2.03610432201637e-05,1.23150933561157e-08,3.23939704324479e-06,4.20557392987322e-11,7.79935588111011e-16,5.54348177064669e-05,8.64353422128193e-09,-6.27757444620121e-07,1.04244577643946e-08,1.54768035947581e-06,-9.2919957114121e-16,-3.23351358737561e-07,-4.8745497946914e-06,-0.000118104348065858,0.000391322386909196,-0.000394785708333707,0.000242640186708901,-4.03345930044509e-08,-6.12529662854904e-07,-0.000569658360639583,-2.28883633274629e-17,7.99871149484073e-06,1.43684598794282e-14,-3.61946264545113e-15,-7.86268069837285e-07,-5.44482595845446e-05,2.27246728158056e-08,-1.59333388398196e-09,-7.54912628328313e-10,5.84951958777303e-07,-2.61488292073381e-10,-6.76532909621645e-08,4.30352200391579e-06,0.714360315915277,1.91515237284676e-06,6.70599788642509e-14,-7.08498959162994e-10,6.28921894386875e-15,-5.48027354553722e-07,2.50463310913421e-14,-9.93311939544305e-15,8.20523213471247e-15,4.82980227385617e-07,-3.1717126117761e-15,2.40796771303474e-15,-1.51480995086966e-14,-2.24355827309166e-15,1.78651480577964e-15,-3.45790614858646e-15,1.99139907481344e-09,-3.6168526775188e-15,9.86958334081616e-15,1.74037373944469e-14,-3.2299349493551e-15,1.3399793540126e-14,0.0824786098842538
"t3",-0.0163623855906348,0.122735594086031,-0.272124202995603,0.0198952497773326,-0.00208633997145229,-0.00544735256055106,1.32815343416351e-05,-1.45303246274183e-05,4.15517789125639e-05,0.00759591911216273,-0.000219079514064963,-0.000267615499168435,-0.00129699992477057,0.00556251453437939,0.000794472824174633,0.0401916298710894,-0.00181749280393326,0.458754795311268,0.000988629654711905,0.0153934377400771,0.0210567134152177,-0.068077585495299,0.000643118131452305,-0.0348672780870423,0.00322170834045953,-0.0217837895456924,-0.0037699546951141,0.014583737700792,-0.0030329971623865,0.00574891832997796,0.00382778420394717,0.000316433416643148,-0.000921420913526498,0.00108097859286314,-0.018068924954046,-0.00733491490512051,0.000778777746763507,0.0348857683273601,-0.181377208609269,-4.38988230735813e-14,-0.0652804118433861,0.0470728206134755,-0.00886666827335807,-3.86540821985698e-05,4.29395349492257e-06,-4.63856590887722e-05,0.000195164636330605,1.36197925987478e-05,-6.13827356661568e-05,0.00010244354992957,2.02365894357406e-06,0.000158420049775371,2.32974267950268e-05,2.2049113173967e-06,-0.000176446559741046,-0.391477894773188,-0.00103093319199901,-0.00259009735268171,0.000297803100187947,-4.49422503783643e-06,-9.20689443527217e-05,-0.000328709196157131,1.42878895961484e-05,-1.20603325667046e-16,-0.00271209166155813,-2.69046966198532e-05,0.000633202747820799,8.42124865320165e-16,1.40390638981779e-06,-3.18526771246263e-05,0.000112608588386485,1.93483726969495e-05,3.49612110614266e-07,0.000114418976279904,4.67069934723246e-16,4.04405841270213e-05,3.32267548930109e-05,1.10617540565474e-05,-3.26980906628529e-05,-9.2164881725637e-06,4.62530337565995e-16,5.59298665738838e-05,-3.00254313750947e-06,5.58949039507862e-05,2.30018423776357e-07,2.63986598386407e-16,9.14133959420797e-07,-2.1100272964299e-06,3.91645750207391e-05,-6.35015642305361e-08,0.000172596090262325,2.31832688652784e-05,1.40397455634405e-08,3.76735582915261e-06,4.91128892948173e-11,-2.32713223864983e-16,6.59404718404152e-05,1.03548972557554e-08,-7.58044564874722e-07,1.27089809783421e-08,1.91679583837696e-06,2.15470616004981e-15,-4.01914303644106e-07,-6.1437252645881e-06,-0.000153101180072379,0.000530472029898754,-0.000536080618461146,0.000343946578086575,-5.79412045483079e-08,-8.81740755550412e-07,-0.000834862918107906,1.23304758214552e-15,1.35302387095688e-05,-1.37284314433902e-14,3.97609923911935e-15,-2.1111944688457e-06,-0.00035556830316174,1.6247324869431e-07,-1.52918561938126e-08,-1.10234448991919e-08,1.17601324810668e-05,8.35569590826363e-09,3.47817435541631e-07,-5.11677069111965e-06,-0.6997081824392,-1.04828401723065e-06,-6.64303372821466e-14,1.83886344522866e-10,-8.54959241882814e-15,-5.17406908571173e-08,-2.63850770697572e-14,1.13069205254424e-14,-5.94056622932601e-15,2.0115488456712e-07,2.9037579852578e-15,-9.19217613906896e-16,1.28666232727321e-14,1.45883046939062e-15,-5.15390108749848e-15,3.45673646926569e-15,1.31154077392119e-09,-3.27301133704537e-17,7.50143528030378e-15,5.02862905665161e-15,4.35849637459956e-15,1.32579722444151e-14,0.082478609884218
"t70",0.0830990023140227,-0.0248914189702016,0.00702467006905214,-0.0367804112280274,-0.245564459996544,-0.00969167249881514,0.107829848980409,0.142568787655118,-9.91506438563582e-06,-0.00203721363293031,0.00384635688811611,0.0183176499424926,0.000177937060058,-0.0374479206204432,-0.0010966033216481,-0.00102921537297352,4.57605000868999e-05,-0.00482589535385847,0.00770571981222815,0.197718421569414,-0.0479025890275368,0.000434451279537841,-5.4438991836896e-05,-4.69385566010787e-05,1.59278814881648e-05,-0.000255017475829046,-0.00287559826329936,0.00251506174529506,0.000926172000647237,-8.73606045002539e-05,-1.97565975129948e-05,0.000317358884919524,-6.10184292476783e-06,0.000163688476618064,5.35759937113772e-05,-3.49385726141666e-05,3.35168972466531e-06,0.00039216077991359,1.85051215476385e-05,1.59606841363327e-15,-0.000449386603187543,0.000459922142053881,-1.05728277289376e-05,1.56572323468977e-07,-3.07776276299459e-08,3.32826182506449e-07,-1.26223421414492e-06,0.00285144429239148,-0.0481008965226453,-0.000104751190489141,-0.000184397440029978,0.00226203539886988,0.000125238135517384,4.34501260284157e-08,-3.73822295016764e-07,-4.02992094459924e-05,1.47661430721601e-06,3.71917431183881e-06,2.18205487794113e-06,-1.41439781580243e-07,-0.462343885933431,0.0326336995448465,0.000197856888708167,-2.1417372960657e-15,0.000366168647661418,3.69555487196045e-06,-9.62366962708364e-05,2.69775603206982e-15,-0.000848574658265649,0.000175184836163546,-0.00318312854368843,-0.000747730749894094,-1.34316155815319e-07,-7.70515002296069e-05,1.42520276355856e-15,-0.0266003363684736,-9.65900865699225e-06,-3.30835568196228e-06,1.41978849580117e-05,0.000330400169701663,2.59524585512121e-14,-3.53801103072746e-05,0.000123906431674688,-4.45749328725843e-05,0.74477393293932,-8.4274433752385e-15,-1.91198995587254e-06,0.000115380951423211,-0.000825959160698179,6.58351827153514e-07,-0.00667349379881592,-0.000861302007938675,1.07951779976614e-06,5.2592558133502e-05,5.36061335681497e-06,3.07750392926565e-15,8.55594786502334e-05,6.58607557589408e-06,-9.49278857903983e-07,4.24277906870793e-06,0.000457599221098915,4.34893930917908e-15,-8.98026872789714e-05,-9.18689019375091e-06,-0.00408682639212067,0.00132341100095036,0.000436895702830969,0.000416178974988597,-0.000155110999106555,-0.0172138826685682,-3.59732207143131e-08,1.21626823742233e-14,0.27522863739226,4.53399444459227e-15,-6.92518928168799e-16,0.000295541985423155,0.000112397928332786,-4.97127366211305e-08,4.30012678928643e-09,2.85983258031315e-09,-2.92851703064156e-06,-1.75677775973175e-09,-5.30734057801937e-08,2.36184868785318e-05,1.02541962608649e-06,-9.64018013124705e-08,-1.32337188038133e-16,5.15246502161628e-11,-3.6129677368209e-15,1.28409533129048e-06,-2.68453466941586e-16,1.37406592990492e-15,2.29555815011684e-15,-4.27727927323158e-06,-5.59064088028287e-16,-6.50230098704388e-16,2.02376157115328e-15,-6.191332056783e-16,-3.41397481307059e-15,-3.74731056020745e-16,-0.00143271109623979,-3.27251338540771e-15,9.25500854275657e-15,1.13617268895294e-14,1.37858489307055e-15,1.39023735099635e-14,0.0824786098842311
