,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t3,-3.7278233,-4.1420164,-0.3388593,20.63636,5.0881796,-6.0624537,18.640509,8.617179,15.293659,50.628887,-2.2619662,32.38149,12.125229,-4.6268535,3.0285542
t8,-4.394446,-5.1330166,-0.47459498,22.339941,5.481616,-7.03742,21.431835,9.651049,18.073105,58.50522,-2.3845859,36.21313,14.299967,-5.4685955,3.0065892
t21,-3.209151,-3.7295063,-0.3019068,18.42042,0.7185798,-5.5631046,18.086967,6.9722686,14.127614,45.95122,-1.9860018,27.463972,9.122297,-4.363351,1.3009435
t147,-4.327909,-5.0619335,-0.44674578,23.621763,2.9358358,-7.2299294,21.852491,8.321202,17.67765,58.439445,-2.5067499,36.11127,14.889707,-5.707089,2.6487396
t148,-4.3279514,-5.061839,-0.44673243,23.621206,2.9366646,-7.2298927,21.852543,8.321427,17.67786,58.43929,-2.506599,36.111042,14.890009,-5.7071037,2.6489975
t43,-4.3250484,-5.038314,-0.3801758,23.353495,2.972275,-7.136431,21.830107,8.2479105,18.060883,58.26217,-2.4434984,35.980053,14.539223,-5.570017,2.9872348
t32,-4.391629,-5.04374,-0.42550108,23.184168,2.4978912,-7.222431,22.240963,8.228146,17.529947,58.920612,-2.5490053,36.385494,14.711351,-5.7312627,2.5018284
t14,-3.2297647,-2.8872821,0.15376225,14.944149,-0.4368666,-5.209745,15.889972,8.759295,12.409475,43.14055,-1.1879514,21.611069,1.8984727,-4.278739,-0.20611417
t37,-4.8357635,-4.40565,-0.17548525,20.998014,0.23908839,-7.153928,20.568398,12.869654,17.859154,60.591003,-1.5187676,31.009096,4.8588753,-5.964378,0.923206
t87,-5.0203133,-4.461508,-0.08972866,21.12035,0.43876156,-7.0890326,20.861814,12.997135,18.31801,61.012634,-1.5166683,31.055952,4.1948886,-5.9546576,0.35591996
t88,-5.0070357,-4.426814,-0.114872575,21.260878,0.3885611,-7.065019,20.790277,12.9619665,17.96884,60.96181,-1.5219578,31.002459,3.9719284,-5.975076,0.42629158
t61,-4.9528856,-4.4358463,-0.11391051,21.246717,0.27748618,-7.073682,20.595505,12.634058,18.09093,60.513042,-1.5349463,30.810392,4.128235,-5.967138,0.34251654
t81,-4.840456,-4.3722167,-0.13444665,20.969248,-0.017556604,-7.0654883,20.662725,13.047088,17.468843,60.322147,-1.4393656,30.49306,4.0813627,-6.01986,0.3632027
t82,-4.8178005,-4.3913527,-0.09823677,20.999296,-0.052975304,-7.1294417,20.42608,13.181085,17.716236,60.435688,-1.4410368,30.665136,4.1693864,-5.9904127,0.27703583
t23,-5.04235,-4.0589786,-0.030744284,20.890524,-0.12019857,-7.459629,21.15035,14.210076,16.889233,60.98656,-1.4276339,30.576483,2.6455152,-6.246946,-0.07375629
