"accepted_species","Medicinal"
"Psydrax_esirensis",0
"Ruehssia_rzedowskiana",0
"Galium_problematicum",0
"Zeltnera_calycosa",0
"Zeltnera_wigginsii",0
"Palicourea_radians",0
"Vincetoxicum_tridactylatum",0
"Gynochthodes_myrtifolia",0
"Suberanthus_neriifolius",0
"Spermacoce_arvensis",0
"Gaertnera_bieleri",0
"Palicourea_triadica",0
"Richardia_ciliata",0
"Oldenlandia_recurva",1
"Psychotria_enneantha",0
"Ruehssia_loniceroides",0
"Urceola_javanica",0
"Carapichea_sandwithiana",0
"Didymopogon_sumatranum",0
"Arachnothryx_rekoi",0
"Ixora_doreensis",0
"Gentianella_neomandonii",0
"Vincetoxicum_barbatum",0
"Vincetoxicum_congolanum",0
"Coelospermum_salomoniense",0
"Lisianthius_auratus",0
"Diadorimia_densifolia",0
"Rytigynia_madagascariensis",0
"Leptostigma_longiflorum",0
"Psydrax_longistylus",0
"Symbolanthus_pascoensis",0
"Tarenna_sumatrana",0
"Tarenna_pauciflora",0
"Metastelma_martinicense",0
"Strychnos_sandwithiana",0
"Uncaria_africana",1
"Deppea_hamelioides",0
"Bikkia_montoyae",0
"Polysphaeria_macrantha",0
"Amphidasya_spathulata",0
"Cyclophyllum_multiflorum",0
"Cynanchum_lecomtei",0
"Rondeletia_pubescens",0
"Rondeletia_fuertesii",0
"Spigelia_andersonii",0
"Ceropegia_mafekingensis",0
"Ceropegia_robivelonae",0
"Spigelia_olfersiana",0
"Rhytidostemma_fontellanum",0
"Psychotria_brevistipula",0
"Psychotria_silhetensis",0
"Psychotria_olivacea",1
"Galium_shepardii",0
"Psychotria_octosulcata",0
"Psychotria_inegi",0
"Psychotria_steinii",0
"Psychotria_brevipedunculata",0
"Psychotria_chrysanthoides",0
"Coprosma_novaehebridae",0
"Coprosma_decurva",0
"Alyxia_obovatifolia",0
"Ixora_butterwickii",0
"Alyxia_oleifolia",0
"Hoya_wayetii",0
"Hoya_lacunosa",1
"Hoya_ferrerasii",0
"Hoya_lamthanhiae",0
"Tabernaemontana_ventricosa",1
"Ophiorrhiza_emeiensis",0
"Faramea_camposiana",0
"Apteranthes_tuberculata",1
"Kohautia_gracilis",1
"Rutidea_decorticata",0
"Vangueria_cinnamomea",0
"Hydnophytum_davisii",0
"Hydnophytum_tortuosum",0
"Palicourea_lutulenta",0
"Vangueria_apiculata",1
"Palicourea_macbridei",0
"Hunteria_camerunensis",0
"Tripterospermum_tanatorajanense",0
"Canthium_scandens",1
"Spermacoce_caudata",0
"Psydrax_pallidus",0
"Dischidia_bisetulosa",0
"Lasianthus_bruneensis",0
"Geniostoma_angustifolium",0
"Rudgea_triflora",0
"Astephanus_zeyheri",0
"Gentianella_lowndesii",0
"Vincetoxicum_harmandii",0
"Oldenlandia_nudiflora",0
"Tachia_orientalis",0
"Ophiorrhiza_subumbellata",0
"Sabicea_subinvolucrata",0
"Argostemma_monophyllum",0
"Argostemma_uniflorum",1
"Praravinia_mollis",0
"Gentiana_nanobella",0
"Dentella_pulvinata",0
