accepted_species,estimate
t1,-0.19880699
t67,-0.19126335
t24,-0.21783207
t25,-0.21783207
t76,-0.40520465
t77,-0.40520465
t54,-0.40520465
t34,-0.20466064
t35,-0.20466064
t33,-0.24425225
