accepted_species,estimate
t97,0.4117346
t164,-0.1535519
t125,0.7639688
t23,-0.32456335
t86,0.20763105
t87,-0.48470202
t46,-0.42774472
t12,-0.33555388
t42,0.44469416
t30,-0.5163897
t140,-0.24059428
t141,-0.24059428
t153,-0.8715812
t31,0.03244572
t113,-0.27605578
t90,-0.71267277
t20,-0.18214779
