"accepted_species","traits"
"sp37",0
"sp57",0
"sp66",0
"sp67",1
"sp72",0
"sp75",0
"sp76",1
"sp80",1
"sp81",1
"sp83",1
"sp86",1
"sp89",1
"sp91",1
"sp92",1
"sp93",1
"sp94",0
"sp103",0
"sp104",0
"sp105",1
"sp107",0
"sp108",0
"sp111",0
"sp113",1
"sp114",1
"sp115",1
"sp117",0
"sp118",1
"sp120",1
"sp122",0
"sp125",1
"sp128",0
"sp129",1
"sp130",1
"sp131",1
"sp132",1
"sp133",1
"sp134",0
"sp135",1
"sp137",1
"sp138",1
"sp139",1
"sp140",1
"sp141",1
"sp142",1
"sp143",0
"sp145",0
"sp146",0
"sp147",0
"sp150",0
"sp151",0
"sp153",0
"sp154",1
"sp155",1
"sp156",1
"sp157",1
"sp158",1
"sp159",1
"sp160",1
"sp161",1
"sp163",0
"sp164",1
"sp165",1
"sp166",0
"sp167",0
"sp168",0
"sp169",0
"sp171",0
"sp172",1
"sp173",1
"sp174",1
"sp175",1
"sp176",1
"sp177",1
"sp178",1
"sp180",1
"sp181",1
"sp182",1
"sp184",0
"sp185",1
"sp186",1
"sp187",0
"sp189",0
"sp190",1
"sp191",1
"sp192",1
"sp193",1
"sp194",1
"sp195",0
"sp196",0
"sp197",0
"sp198",1
"sp199",1
"sp200",1
"sp201",1
"sp202",0
"sp203",0
"sp204",0
"sp205",0
"sp206",0
"sp207",0
