"accepted_species","sorted"
"t1",-0.0527115863482684
"t50",0.484589471486512
"t51",0.473789292599513
"t95",1.12231818470894
"t96",1.03675542141393
"t46",0.878105973057138
"t47",0.977270622838129
"t37",1.65787824675243
"t38",0.145400554648499
"t87",0.53024190809854
"t88",0.653852973874935
"t18",-0.331501796067282
"t10",0.457658259426275
"t56",0.959911119334739
"t57",0.946666391357896
"t69",-0.477898508454109
"t70",-1.24157108921836
"t76",-1.14922319142087
"t77",-0.816024255944297
"t35",-1.91890358769582
"t36",-0.134418849888709
"t63",0.104522855253513
"t64",-0.573739399794112
"t86",-0.0861016373244933
"t97",0.0356533769695923
"t98",-0.0838796253174434
"t7",1.57148669674936
"t13",0.606848805871002
"t14",-0.549214159978184
"t48",-0.755945590803937
"t49",-0.897371018820641
"t3",-0.585378879402191
"t52",0.756635565249794
"t53",0.620281109363656
"t16",1.12972002921821
"t39",-0.449317166690316
"t40",0.626711768596124
"t55",-0.202596993631426
"t80",0.904320067659512
"t91",1.21145928941692
"t92",1.28648353994215
"t12",1.6041056843738
"t5",0.010881547185729
"t19",2.21750709701817
"t23",0.636649276049372
"t31",0.977541661911692
"t32",1.89347512330212
"t58",0.464802733787431
"t59",-0.0249945123049641
"t8",1.29487769115234
"t42",1.75587919180476
"t81",1.04551406517974
"t82",0.999058260821832
"t33",-0.111043869805562
"t34",-0.264630937335294
"t41",-0.947834270702017
"t54",-0.410506828014046
"t67",-1.10281808099472
"t68",-1.27510234504959
"t45",-0.839319362088918
"t6",-0.345049392238437
"t17",-0.194563567431207
"t26",-1.10089378070633
"t27",-0.370489941481849
"t21",1.61225592899974
"t22",0.2131994152396
"t78",0.540829650465142
"t79",-0.0731262630238998
"t11",0.386819892148184
"t74",0.876363217679412
"t75",0.587235825509462
"t28",1.96962128684692
"t83",0.888445436209846
"t84",0.821348603259454
"t4",-1.31621097967035
"t2",0.545093761126226
"t24",-0.396170668362098
"t25",-0.876274019731944
"t29",-0.571291089313336
"t72",-1.78639203402491
"t73",-2.2197719623291
"t71",-2.08272623522181
"t85",-1.05452641762873
"t93",-1.11181930436606
"t94",-1.10376893025738
"t99",-0.72737870443352
"t100",-0.781316034329859
"t60",-0.864435718331439
"t30",0.288293272129582
"t15",0.519837820000794
"t9",-1.9813219065892
"t43",-1.82170223072443
"t44",-1.54333627206083
"t61",-0.869909085143549
"t62",-0.777725483589198
"t20",-0.711297313551266
"t65",-0.378382835717053
"t66",-0.896001834649792
"t89",0.21805690069197
"t90",-0.308325318777469
