"accepted_species","trait_BM_trend_scaled"
"t80",1
"t81",1
"t121",1
"t122",NA
"t62",0
"t90",1
"t91",1
"t115",1
"t116",1
"t108",1
"t111",1
"t112",1
"t30",1
"t19",1
"t4",1
"t70",1
"t71",1
"t8",1
"t2",1
"t1",0
"t21",0
"t77",0
"t85",0
"t86",0
"t87",0
"t41",0
"t44",0
"t45",0
"t51",0
"t119",0
"t120",0
"t102",0
"t94",0
"t95",0
"t26",0
"t125",0
"t126",0
"t22",0
"t113",0
"t114",0
"t38",0
"t109",0
"t110",0
"t58",NA
"t98",0
"t99",0
"t18",0
"t53",0
"t54",0
"t59",1
"t60",NA
"t42",0
"t43",0
"t31",NA
"t32",1
"t5",NA
"t6",0
"t82",0
"t83",NA
"t34",0
"t74",0
"t75",0
"t12",0
"t28",0
"t29",0
"t78",0
"t79",0
"t15",0
"t23",0
"t24",0
"t88",0
"t89",0
"t56",0
"t57",0
"t100",0
"t101",0
"t96",0
"t52",0
"t117",0
"t118",NA
"t25",0
"t16",NA
"t3",0
"t68",0
"t69",0
"t35",0
"t36",0
"t11",NA
"t13",0
"t14",0
"t7",0
"t72",1
"t73",1
"t92",1
"t93",1
"t61",1
"t127",1
"t128",1
"t97",1
"t39",1
"t40",1
"t27",1
"t63",0
"t64",0
"t55",NA
"t76",0
"t104",0
"t105",1
"t84",1
"t17",0
"t33",0
"t49",0
"t50",0
"t37",NA
"t66",0
"t67",0
"t65",0
"t48",0
"t46",1
"t47",1
"t103",1
"t106",1
"t107",1
"t20",1
"t10",0
"t123",0
"t124",0
"t9",NA
