"","t80","t81","t121","t122","t62","t90","t91","t115","t116","t108","t111","t112","t30","t19","t4","t70","t71","t8","t2","t1","t21","t77","t85","t86","t87","t41","t44","t45","t51","t119","t120","t102","t94","t95","t26","t125","t126","t22","t113","t114","t38","t109","t110","t58","t98","t99","t18","t53","t54","t59","t60","t42","t43","t31","t32","t5","t6","t82","t83","t34","t74","t75","t12","t28","t29","t78","t79","t15","t23","t24","t88","t89","t56","t57","t100","t101","t96","t52","t117","t118","t25","t16","t3","t68","t69","t35","t36","t11","t13","t14","t7","t72","t73","t92","t93","t61","t127","t128","t97","t39","t40","t27","t63","t64","t55","t76","t104","t105","t84","t17","t33","t49","t50","t37","t66","t67","t65","t48","t46","t47","t103","t106","t107","t20","t10","t123","t124","t9"
"t80",0,0.6378617398,2.22842976899,2.22842976899,2.7085212206,2.7085212206,2.7085212206,2.70852122054,2.70852122054,4.9743046722,4.97430467222,4.97430467222,4.257937806,4.9743046723,4.4616878704,6.2333955407,6.2333955407,5.1376034954,4.2904310895,8.9464268742,12.3683045512,12.36830455151,12.36830455143,12.368304551487,12.368304551487,12.36830455151,12.3683045515,12.3683045515,12.3683045516,12.36830455153,12.36830455153,12.3683045516,12.20111344524,12.3683045515,11.7090977551,12.368304550995,12.368304550995,12.3683045511,12.36830455151,12.36830455151,12.36830455151,12.36830455145,12.36830455145,12.36830455141,12.36830455151,12.36830455151,11.82790112273,12.36830455143,12.36830455143,12.36830455143,12.36830455143,12.3683045513,12.3683045513,12.3683045512,11.6249774708,10.4567583501,10.6335186392,12.31803203947,12.36830455117,12.36830455147,12.36830455147,12.36830455147,10.86673199137,12.36830455147,12.36830455147,12.36830455147,12.36830455147,10.82353894707,12.36830455107,12.36830455107,12.36830455147,12.36830455147,12.36830455147,12.36830455147,12.36830455141,12.36830455141,12.36830455147,12.3683045515,12.36830455145,12.36830455145,12.3683045515,11.0192517927,9.9247156101,12.04089571847,12.36830455127,12.36830455137,11.70062270327,12.36830455107,11.69256385281,12.35157472581,11.61275006757,12.368304551168,12.368304551168,12.368304551068,12.368304551068,12.368304551168,12.368304551095,12.368304551095,12.368304551168,12.322052503968,12.368304550968,12.368304551768,12.368304551768,12.368304551768,12.368304551668,12.368304551668,12.368304551668,12.368304551668,12.368304551568,12.368304551468,11.538248744838,12.368304551468,12.368304551468,12.368304551668,12.368304551638,11.928917830458,12.368304551668,11.749791538188,11.801473214378,12.368304551478,12.368304551508,12.368304551498,12.368304551498,11.965421236008,12.368304551708,12.368304551566,12.368304551566,10.81646600707
"t81",0.6378617398,0,2.22842976899,2.22842976899,2.7085212206,2.7085212206,2.7085212206,2.70852122054,2.70852122054,4.9743046722,4.97430467222,4.97430467222,4.257937806,4.9743046723,4.4616878704,6.2333955407,6.2333955407,5.1376034954,4.2904310895,8.9464268742,12.3683045512,12.36830455151,12.36830455143,12.368304551487,12.368304551487,12.36830455151,12.3683045515,12.3683045515,12.3683045516,12.36830455153,12.36830455153,12.3683045516,12.20111344524,12.3683045515,11.7090977551,12.368304550995,12.368304550995,12.3683045511,12.36830455151,12.36830455151,12.36830455151,12.36830455145,12.36830455145,12.36830455141,12.36830455151,12.36830455151,11.82790112273,12.36830455143,12.36830455143,12.36830455143,12.36830455143,12.3683045513,12.3683045513,12.3683045512,11.6249774708,10.4567583501,10.6335186392,12.31803203947,12.36830455117,12.36830455147,12.36830455147,12.36830455147,10.86673199137,12.36830455147,12.36830455147,12.36830455147,12.36830455147,10.82353894707,12.36830455107,12.36830455107,12.36830455147,12.36830455147,12.36830455147,12.36830455147,12.36830455141,12.36830455141,12.36830455147,12.3683045515,12.36830455145,12.36830455145,12.3683045515,11.0192517927,9.9247156101,12.04089571847,12.36830455127,12.36830455137,11.70062270327,12.36830455107,11.69256385281,12.35157472581,11.61275006757,12.368304551168,12.368304551168,12.368304551068,12.368304551068,12.368304551168,12.368304551095,12.368304551095,12.368304551168,12.322052503968,12.368304550968,12.368304551768,12.368304551768,12.368304551768,12.368304551668,12.368304551668,12.368304551668,12.368304551668,12.368304551568,12.368304551468,11.538248744838,12.368304551468,12.368304551468,12.368304551668,12.368304551638,11.928917830458,12.368304551668,11.749791538188,11.801473214378,12.368304551478,12.368304551508,12.368304551498,12.368304551498,11.965421236008,12.368304551708,12.368304551566,12.368304551566,10.81646600707
"t121",2.22842976899,2.22842976899,0,0.02793124258,2.70852122019,2.70852122019,2.70852122019,2.70852122013,2.70852122013,4.97430467179,4.97430467181,4.97430467181,4.25793780559,4.97430467189,4.46168786999,6.23339554029,6.23339554029,5.13760349499,4.29043108909,8.94642687379,12.36830455079,12.3683045511,12.36830455102,12.368304551077,12.368304551077,12.3683045511,12.36830455109,12.36830455109,12.36830455119,12.36830455112,12.36830455112,12.36830455119,12.20111344483,12.36830455109,11.70909775469,12.368304550585,12.368304550585,12.36830455069,12.3683045511,12.3683045511,12.3683045511,12.36830455104,12.36830455104,12.368304551,12.3683045511,12.3683045511,11.82790112232,12.36830455102,12.36830455102,12.36830455102,12.36830455102,12.36830455089,12.36830455089,12.36830455079,11.62497747039,10.45675834969,10.63351863879,12.31803203906,12.36830455076,12.36830455106,12.36830455106,12.36830455106,10.86673199096,12.36830455106,12.36830455106,12.36830455106,12.36830455106,10.82353894666,12.36830455066,12.36830455066,12.36830455106,12.36830455106,12.36830455106,12.36830455106,12.368304551,12.368304551,12.36830455106,12.36830455109,12.36830455104,12.36830455104,12.36830455109,11.01925179229,9.92471560969,12.04089571806,12.36830455086,12.36830455096,11.70062270286,12.36830455066,11.6925638524,12.3515747254,11.61275006716,12.368304550758,12.368304550758,12.368304550658,12.368304550658,12.368304550758,12.368304550685,12.368304550685,12.368304550758,12.322052503558,12.368304550558,12.368304551358,12.368304551358,12.368304551358,12.368304551258,12.368304551258,12.368304551258,12.368304551258,12.368304551158,12.368304551058,11.538248744428,12.368304551058,12.368304551058,12.368304551258,12.368304551228,11.928917830048,12.368304551258,11.749791537778,11.801473213968,12.368304551068,12.368304551098,12.368304551088,12.368304551088,11.965421235598,12.368304551298,12.368304551156,12.368304551156,10.81646600666
"t122",2.22842976899,2.22842976899,0.02793124258,0,2.70852122019,2.70852122019,2.70852122019,2.70852122013,2.70852122013,4.97430467179,4.97430467181,4.97430467181,4.25793780559,4.97430467189,4.46168786999,6.23339554029,6.23339554029,5.13760349499,4.29043108909,8.94642687379,12.36830455079,12.3683045511,12.36830455102,12.368304551077,12.368304551077,12.3683045511,12.36830455109,12.36830455109,12.36830455119,12.36830455112,12.36830455112,12.36830455119,12.20111344483,12.36830455109,11.70909775469,12.368304550585,12.368304550585,12.36830455069,12.3683045511,12.3683045511,12.3683045511,12.36830455104,12.36830455104,12.368304551,12.3683045511,12.3683045511,11.82790112232,12.36830455102,12.36830455102,12.36830455102,12.36830455102,12.36830455089,12.36830455089,12.36830455079,11.62497747039,10.45675834969,10.63351863879,12.31803203906,12.36830455076,12.36830455106,12.36830455106,12.36830455106,10.86673199096,12.36830455106,12.36830455106,12.36830455106,12.36830455106,10.82353894666,12.36830455066,12.36830455066,12.36830455106,12.36830455106,12.36830455106,12.36830455106,12.368304551,12.368304551,12.36830455106,12.36830455109,12.36830455104,12.36830455104,12.36830455109,11.01925179229,9.92471560969,12.04089571806,12.36830455086,12.36830455096,11.70062270286,12.36830455066,11.6925638524,12.3515747254,11.61275006716,12.368304550758,12.368304550758,12.368304550658,12.368304550658,12.368304550758,12.368304550685,12.368304550685,12.368304550758,12.322052503558,12.368304550558,12.368304551358,12.368304551358,12.368304551358,12.368304551258,12.368304551258,12.368304551258,12.368304551258,12.368304551158,12.368304551058,11.538248744428,12.368304551058,12.368304551058,12.368304551258,12.368304551228,11.928917830048,12.368304551258,11.749791537778,11.801473213968,12.368304551068,12.368304551098,12.368304551088,12.368304551088,11.965421235598,12.368304551298,12.368304551156,12.368304551156,10.81646600666
"t62",2.7085212206,2.7085212206,2.70852122019,2.70852122019,0,1.0680081602,1.0680081602,1.06800816014,1.06800816014,4.9743046722,4.97430467222,4.97430467222,4.257937806,4.9743046723,4.4616878704,6.2333955407,6.2333955407,5.1376034954,4.2904310895,8.9464268742,12.3683045512,12.36830455151,12.36830455143,12.368304551487,12.368304551487,12.36830455151,12.3683045515,12.3683045515,12.3683045516,12.36830455153,12.36830455153,12.3683045516,12.20111344524,12.3683045515,11.7090977551,12.368304550995,12.368304550995,12.3683045511,12.36830455151,12.36830455151,12.36830455151,12.36830455145,12.36830455145,12.36830455141,12.36830455151,12.36830455151,11.82790112273,12.36830455143,12.36830455143,12.36830455143,12.36830455143,12.3683045513,12.3683045513,12.3683045512,11.6249774708,10.4567583501,10.6335186392,12.31803203947,12.36830455117,12.36830455147,12.36830455147,12.36830455147,10.86673199137,12.36830455147,12.36830455147,12.36830455147,12.36830455147,10.82353894707,12.36830455107,12.36830455107,12.36830455147,12.36830455147,12.36830455147,12.36830455147,12.36830455141,12.36830455141,12.36830455147,12.3683045515,12.36830455145,12.36830455145,12.3683045515,11.0192517927,9.9247156101,12.04089571847,12.36830455127,12.36830455137,11.70062270327,12.36830455107,11.69256385281,12.35157472581,11.61275006757,12.368304551168,12.368304551168,12.368304551068,12.368304551068,12.368304551168,12.368304551095,12.368304551095,12.368304551168,12.322052503968,12.368304550968,12.368304551768,12.368304551768,12.368304551768,12.368304551668,12.368304551668,12.368304551668,12.368304551668,12.368304551568,12.368304551468,11.538248744838,12.368304551468,12.368304551468,12.368304551668,12.368304551638,11.928917830458,12.368304551668,11.749791538188,11.801473214378,12.368304551478,12.368304551508,12.368304551498,12.368304551498,11.965421236008,12.368304551708,12.368304551566,12.368304551566,10.81646600707
"t90",2.7085212206,2.7085212206,2.70852122019,2.70852122019,1.0680081602,0,0.509578716,0.76034404474,0.76034404474,4.9743046722,4.97430467222,4.97430467222,4.257937806,4.9743046723,4.4616878704,6.2333955407,6.2333955407,5.1376034954,4.2904310895,8.9464268742,12.3683045512,12.36830455151,12.36830455143,12.368304551487,12.368304551487,12.36830455151,12.3683045515,12.3683045515,12.3683045516,12.36830455153,12.36830455153,12.3683045516,12.20111344524,12.3683045515,11.7090977551,12.368304550995,12.368304550995,12.3683045511,12.36830455151,12.36830455151,12.36830455151,12.36830455145,12.36830455145,12.36830455141,12.36830455151,12.36830455151,11.82790112273,12.36830455143,12.36830455143,12.36830455143,12.36830455143,12.3683045513,12.3683045513,12.3683045512,11.6249774708,10.4567583501,10.6335186392,12.31803203947,12.36830455117,12.36830455147,12.36830455147,12.36830455147,10.86673199137,12.36830455147,12.36830455147,12.36830455147,12.36830455147,10.82353894707,12.36830455107,12.36830455107,12.36830455147,12.36830455147,12.36830455147,12.36830455147,12.36830455141,12.36830455141,12.36830455147,12.3683045515,12.36830455145,12.36830455145,12.3683045515,11.0192517927,9.9247156101,12.04089571847,12.36830455127,12.36830455137,11.70062270327,12.36830455107,11.69256385281,12.35157472581,11.61275006757,12.368304551168,12.368304551168,12.368304551068,12.368304551068,12.368304551168,12.368304551095,12.368304551095,12.368304551168,12.322052503968,12.368304550968,12.368304551768,12.368304551768,12.368304551768,12.368304551668,12.368304551668,12.368304551668,12.368304551668,12.368304551568,12.368304551468,11.538248744838,12.368304551468,12.368304551468,12.368304551668,12.368304551638,11.928917830458,12.368304551668,11.749791538188,11.801473214378,12.368304551478,12.368304551508,12.368304551498,12.368304551498,11.965421236008,12.368304551708,12.368304551566,12.368304551566,10.81646600707
"t91",2.7085212206,2.7085212206,2.70852122019,2.70852122019,1.0680081602,0.509578716,0,0.76034404474,0.76034404474,4.9743046722,4.97430467222,4.97430467222,4.257937806,4.9743046723,4.4616878704,6.2333955407,6.2333955407,5.1376034954,4.2904310895,8.9464268742,12.3683045512,12.36830455151,12.36830455143,12.368304551487,12.368304551487,12.36830455151,12.3683045515,12.3683045515,12.3683045516,12.36830455153,12.36830455153,12.3683045516,12.20111344524,12.3683045515,11.7090977551,12.368304550995,12.368304550995,12.3683045511,12.36830455151,12.36830455151,12.36830455151,12.36830455145,12.36830455145,12.36830455141,12.36830455151,12.36830455151,11.82790112273,12.36830455143,12.36830455143,12.36830455143,12.36830455143,12.3683045513,12.3683045513,12.3683045512,11.6249774708,10.4567583501,10.6335186392,12.31803203947,12.36830455117,12.36830455147,12.36830455147,12.36830455147,10.86673199137,12.36830455147,12.36830455147,12.36830455147,12.36830455147,10.82353894707,12.36830455107,12.36830455107,12.36830455147,12.36830455147,12.36830455147,12.36830455147,12.36830455141,12.36830455141,12.36830455147,12.3683045515,12.36830455145,12.36830455145,12.3683045515,11.0192517927,9.9247156101,12.04089571847,12.36830455127,12.36830455137,11.70062270327,12.36830455107,11.69256385281,12.35157472581,11.61275006757,12.368304551168,12.368304551168,12.368304551068,12.368304551068,12.368304551168,12.368304551095,12.368304551095,12.368304551168,12.322052503968,12.368304550968,12.368304551768,12.368304551768,12.368304551768,12.368304551668,12.368304551668,12.368304551668,12.368304551668,12.368304551568,12.368304551468,11.538248744838,12.368304551468,12.368304551468,12.368304551668,12.368304551638,11.928917830458,12.368304551668,11.749791538188,11.801473214378,12.368304551478,12.368304551508,12.368304551498,12.368304551498,11.965421236008,12.368304551708,12.368304551566,12.368304551566,10.81646600707
"t115",2.70852122054,2.70852122054,2.70852122013,2.70852122013,1.06800816014,0.76034404474,0.76034404474,0,0.06916279528,4.97430467214,4.97430467216,4.97430467216,4.25793780594,4.97430467224,4.46168787034,6.23339554064,6.23339554064,5.13760349534,4.29043108944,8.94642687414,12.36830455114,12.36830455145,12.36830455137,12.368304551427,12.368304551427,12.36830455145,12.36830455144,12.36830455144,12.36830455154,12.36830455147,12.36830455147,12.36830455154,12.20111344518,12.36830455144,11.70909775504,12.368304550935,12.368304550935,12.36830455104,12.36830455145,12.36830455145,12.36830455145,12.36830455139,12.36830455139,12.36830455135,12.36830455145,12.36830455145,11.82790112267,12.36830455137,12.36830455137,12.36830455137,12.36830455137,12.36830455124,12.36830455124,12.36830455114,11.62497747074,10.45675835004,10.63351863914,12.31803203941,12.36830455111,12.36830455141,12.36830455141,12.36830455141,10.86673199131,12.36830455141,12.36830455141,12.36830455141,12.36830455141,10.82353894701,12.36830455101,12.36830455101,12.36830455141,12.36830455141,12.36830455141,12.36830455141,12.36830455135,12.36830455135,12.36830455141,12.36830455144,12.36830455139,12.36830455139,12.36830455144,11.01925179264,9.92471561004,12.04089571841,12.36830455121,12.36830455131,11.70062270321,12.36830455101,11.69256385275,12.35157472575,11.61275006751,12.368304551108,12.368304551108,12.368304551008,12.368304551008,12.368304551108,12.368304551035,12.368304551035,12.368304551108,12.322052503908,12.368304550908,12.368304551708,12.368304551708,12.368304551708,12.368304551608,12.368304551608,12.368304551608,12.368304551608,12.368304551508,12.368304551408,11.538248744778,12.368304551408,12.368304551408,12.368304551608,12.368304551578,11.928917830398,12.368304551608,11.749791538128,11.801473214318,12.368304551418,12.368304551448,12.368304551438,12.368304551438,11.965421235948,12.368304551648,12.368304551506,12.368304551506,10.81646600701
"t116",2.70852122054,2.70852122054,2.70852122013,2.70852122013,1.06800816014,0.76034404474,0.76034404474,0.06916279528,0,4.97430467214,4.97430467216,4.97430467216,4.25793780594,4.97430467224,4.46168787034,6.23339554064,6.23339554064,5.13760349534,4.29043108944,8.94642687414,12.36830455114,12.36830455145,12.36830455137,12.368304551427,12.368304551427,12.36830455145,12.36830455144,12.36830455144,12.36830455154,12.36830455147,12.36830455147,12.36830455154,12.20111344518,12.36830455144,11.70909775504,12.368304550935,12.368304550935,12.36830455104,12.36830455145,12.36830455145,12.36830455145,12.36830455139,12.36830455139,12.36830455135,12.36830455145,12.36830455145,11.82790112267,12.36830455137,12.36830455137,12.36830455137,12.36830455137,12.36830455124,12.36830455124,12.36830455114,11.62497747074,10.45675835004,10.63351863914,12.31803203941,12.36830455111,12.36830455141,12.36830455141,12.36830455141,10.86673199131,12.36830455141,12.36830455141,12.36830455141,12.36830455141,10.82353894701,12.36830455101,12.36830455101,12.36830455141,12.36830455141,12.36830455141,12.36830455141,12.36830455135,12.36830455135,12.36830455141,12.36830455144,12.36830455139,12.36830455139,12.36830455144,11.01925179264,9.92471561004,12.04089571841,12.36830455121,12.36830455131,11.70062270321,12.36830455101,11.69256385275,12.35157472575,11.61275006751,12.368304551108,12.368304551108,12.368304551008,12.368304551008,12.368304551108,12.368304551035,12.368304551035,12.368304551108,12.322052503908,12.368304550908,12.368304551708,12.368304551708,12.368304551708,12.368304551608,12.368304551608,12.368304551608,12.368304551608,12.368304551508,12.368304551408,11.538248744778,12.368304551408,12.368304551408,12.368304551608,12.368304551578,11.928917830398,12.368304551608,11.749791538128,11.801473214318,12.368304551418,12.368304551448,12.368304551438,12.368304551438,11.965421235948,12.368304551648,12.368304551506,12.368304551506,10.81646600701
"t108",4.9743046722,4.9743046722,4.97430467179,4.97430467179,4.9743046722,4.9743046722,4.9743046722,4.97430467214,4.97430467214,0,0.23771493042,0.23771493042,1.128789164,2.5509226239,4.46168787,6.2333955403,6.2333955403,5.137603495,4.2904310891,8.9464268738,12.3683045508,12.36830455111,12.36830455103,12.368304551087,12.368304551087,12.36830455111,12.3683045511,12.3683045511,12.3683045512,12.36830455113,12.36830455113,12.3683045512,12.20111344484,12.3683045511,11.7090977547,12.368304550595,12.368304550595,12.3683045507,12.36830455111,12.36830455111,12.36830455111,12.36830455105,12.36830455105,12.36830455101,12.36830455111,12.36830455111,11.82790112233,12.36830455103,12.36830455103,12.36830455103,12.36830455103,12.3683045509,12.3683045509,12.3683045508,11.6249774704,10.4567583497,10.6335186388,12.31803203907,12.36830455077,12.36830455107,12.36830455107,12.36830455107,10.86673199097,12.36830455107,12.36830455107,12.36830455107,12.36830455107,10.82353894667,12.36830455067,12.36830455067,12.36830455107,12.36830455107,12.36830455107,12.36830455107,12.36830455101,12.36830455101,12.36830455107,12.3683045511,12.36830455105,12.36830455105,12.3683045511,11.0192517923,9.9247156097,12.04089571807,12.36830455087,12.36830455097,11.70062270287,12.36830455067,11.69256385241,12.35157472541,11.61275006717,12.368304550768,12.368304550768,12.368304550668,12.368304550668,12.368304550768,12.368304550695,12.368304550695,12.368304550768,12.322052503568,12.368304550568,12.368304551368,12.368304551368,12.368304551368,12.368304551268,12.368304551268,12.368304551268,12.368304551268,12.368304551168,12.368304551068,11.538248744438,12.368304551068,12.368304551068,12.368304551268,12.368304551238,11.928917830058,12.368304551268,11.749791537788,11.801473213978,12.368304551078,12.368304551108,12.368304551098,12.368304551098,11.965421235608,12.368304551308,12.368304551166,12.368304551166,10.81646600667
