"accepted_species","F1.1/1"
"t3",-0.569055083549205
"t44",-1.69333073729377
"t62",-1.69118788482512
"t63",-0.252866140355503
"t55",1.34687243266467
"t56",NA
"t38",NA
"t58",0.492020179721702
"t59",-0.223370623501744
"t2",0.901718818954503
"t7",-0.429399453637513
"t11",-0.071286108764406
"t53",0.354489513087238
"t19",-0.131324318885624
"t17",-1.37116542947301
"t33",-0.624559485328002
"t34",-0.188840788855545
"t31",0.558983582424931
"t69",0.16974319975181
"t82",-0.456960533521874
"t93",-0.00641770331491585
"t94",NA
"t5",-0.645459326506159
"t52",0.43090087881912
"t60",-0.707783612282314
"t61",-0.228490277438652
"t16",-0.310783420816958
"t14",1.50734940237492
"t36",-1.11989653574372
"t37",-1.1940780076641
"t20",NA
"t29",-0.286841232946737
"t30",0.756787906655694
"t48",2.33511579022123
"t49",1.58322423949611
"t87",1.25653762929507
"t88",1.08207742102834
"t83",0.266174114854776
"t50",0.651286817731843
"t67",1.51953367986676
"t68",0.571022837024782
"t57",0.737050036071356
"t15",0.951202451466635
"t42",-0.804572737886259
"t43",-0.0357283470463435
"t25",0.0464885742565413
"t26",-1.48509165963598
"t70",0.324452688574469
"t84",-0.337340038885829
"t72",-1.20165749519109
"t73",0.253116458138461
"t47",-0.039836736909285
"t79",0.977967163661152
"t54",NA
"t89",0.422521385280201
"t90",0.618444476917952
"t24",2.126739236471
"t10",1.22797542536136
"t22",1.91517361624077
"t12",0.939756174131994
"t13",1.37157872560399
"t41",1.35615873716214
"t45",2.0268685707579
"t46",NA
"t75",0.0721874144420296
"t76",-0.707171593175826
"t99",-0.853631902076825
"t100",NA
"t18",-0.177419761548893
"t1",-0.469557968783413
"t39",0.0579834462063375
"t40",0.897138560454371
"t6",-1.16794223678123
"t4",-1.97007465796077
"t9",-1.08004190772323
"t97",1.55864322507823
"t98",1.31928444359055
"t8",-1.34132953168512
"t85",NA
"t86",-1.43376352043466
"t51",1.32827737103054
"t27",-0.0457931187780093
"t28",1.05811624615424
"t77",-0.409046965549454
"t78",-0.500083860076559
"t91",NA
"t92",NA
"t64",-0.315948993251545
"t95",-2.70759061525247
"t96",-0.598355737025945
"t65",-1.20035765011905
"t66",-0.989598493889593
"t32",0.425438673793119
"t21",-0.990423267975897
"t23",0.569673327521185
"t35",-0.481547340932946
"t71",-0.938013998893878
"t80",0.843100505205633
"t81",-1.16486182299519
"t74",0.499695096323084
