"","t3","t19","t20","t22","t23","t24","t30","t31","t14","t25","t26","t15","t43","t45","t81","t82","t28","t47","t48","t54","t76","t110","t111","t46","t133","t134","t95","t96","t115","t116","t92","t72","t73","t32","t135","t136","t97","t98","t52","t34","t10","t12","t13","t5","t61","t99","t129","t130","t128","t29","t56","t57","t7","t8","t1","t44","t121","t122","t108","t83","t84","t88","t89","t62","t100","t123","t124","t63","t37","t70","t71","t4","t2","t49","t112","t119","t120","t127","t131","t132","t16","t106","t107","t93","t94","t40","t86","t87","t53","t66","t137","t138","t39","t41","t42","t21","t9","t113","t114","t67","t74","t75","t38","t90","t91","t77","t78","t101","t102","t103","t59","t60","t50","t27","t11","t139","t140","t109","t55","t79","t80","t117","t118","t35","t36","t6","t33","t125","t126","t69","t58","t18","t64","t65","t85","t104","t105","t68","t51","t17"
"t3",0,2.68170832346,2.25581651798,2.41285425646,2.88609709746,3.82877754286,3.24417342486,3.29265016476,3.43431216466,3.82877754316,3.82877754316,2.7829990051,3.828777543,3.72525119508,3.82877754298,3.82877754298,5.75279904771,5.01203719071,5.75279904811,5.75279904761,5.75279904771,5.75279904771,5.75279904771,5.14489463441,5.75279904766,5.75279904766,5.75279904771,5.75279904771,5.75279904754,5.75279904754,5.75279904751,5.75279904751,5.75279904751,5.75279904781,5.75279904769,5.75279904769,5.75279904767,5.53021524598,5.75279904766,5.12409540246,3.66445142191,4.26719951461,4.05817545481,2.82087333591,5.7527990478,5.7527990478,5.7527990478725,5.7527990478725,5.75279904788,5.7527990474,5.30527841141,5.7527990477,3.649995516,3.5490316458,3.0561953615,6.84252486951,6.84252486946,6.84252486946,6.75669732961,6.84252486961,6.84252486961,6.84252486951,6.61301232509,6.84252486951,6.84252486961,6.84252486961,6.84252486961,6.84252486951,6.84252486912,6.84252486952,6.84252486952,5.08202997792,6.84252486962,6.84252486952,6.8425248694999,6.6946487969499,6.8425248695399,6.8425248694999,6.8425248694899,6.8425248694899,5.74322553542,6.84252486952,6.84252486952,6.650366881133,6.842524869603,6.233416585203,6.842524869605,6.842524869605,6.330613029185,6.842524869615,6.842524869635,6.842524869635,6.842524870005,6.84252486962,6.84252486962,5.3337821544,4.30187629484,6.84252486982,6.84252486982,6.53611626622,6.84252486977,6.84252486977,6.84252487002,6.84252486982,6.84252486982,6.84252486982,6.84252486982,6.84252486975,6.84252486981,6.84252486981,6.84252486985,6.45634633785,6.84252486982,6.84252486982,5.20679983812,6.842524869917,6.842524869917,6.84252486992,6.84252486992,6.84252486992,6.84252486992,6.84252486992,6.84252486992,6.64812829352,5.80485673442,5.53830473192,6.8425248699,6.8425248699,6.8425248699,6.84252487,6.8425248699,5.574480519,6.8425248698,6.8425248698,6.8425248698,6.84252486984,6.84252486984,6.5455783575,6.8425248698,6.8425248695
"t19",2.68170832346,0,0.55019369272,2.8927567192,3.3659995602,4.3086800056,3.7240758876,3.7725526275,3.9142146274,4.3086800059,4.3086800059,3.42821038036,4.47398891826,4.37046257034,4.47398891824,4.47398891824,7.46466989957,6.72390804257,7.46466989997,7.46466989947,7.46466989957,7.46466989957,7.46466989957,6.85676548627,7.46466989952,7.46466989952,7.46466989957,7.46466989957,7.4646698994,7.4646698994,7.46466989937,7.46466989937,7.46466989937,7.46466989967,7.46466989955,7.46466989955,7.46466989953,7.24208609784,7.46466989952,6.83596625432,5.37632227377,5.97907036647,5.77004630667,4.53274418777,7.46466989966,7.46466989966,7.4646698997325,7.4646698997325,7.46466989974,7.46466989926,7.01714926327,7.46466989956,5.36186636786,5.26090249766,4.76806621336,8.55439572137,8.55439572132,8.55439572132,8.46856818147,8.55439572147,8.55439572147,8.55439572137,8.32488317695,8.55439572137,8.55439572147,8.55439572147,8.55439572147,8.55439572137,8.55439572098,8.55439572138,8.55439572138,6.79390082978,8.55439572148,8.55439572138,8.5543957213599,8.4065196488099,8.5543957213999,8.5543957213599,8.5543957213499,8.5543957213499,7.45509638728,8.55439572138,8.55439572138,8.362237732993,8.554395721463,7.945287437063,8.554395721465,8.554395721465,8.042483881045,8.554395721475,8.554395721495,8.554395721495,8.554395721865,8.55439572148,8.55439572148,7.04565300626,6.0137471467,8.55439572168,8.55439572168,8.24798711808,8.55439572163,8.55439572163,8.55439572188,8.55439572168,8.55439572168,8.55439572168,8.55439572168,8.55439572161,8.55439572167,8.55439572167,8.55439572171,8.16821718971,8.55439572168,8.55439572168,6.91867068998,8.554395721777,8.554395721777,8.55439572178,8.55439572178,8.55439572178,8.55439572178,8.55439572178,8.55439572178,8.35999914538,7.51672758628,7.25017558378,8.55439572176,8.55439572176,8.55439572176,8.55439572186,8.55439572176,7.28635137086,8.55439572166,8.55439572166,8.55439572166,8.5543957217,8.5543957217,8.25744920936,8.55439572166,8.55439572136
"t20",2.25581651798,0.55019369272,0,2.46686491372,2.94010775472,3.88278820012,3.29818408212,3.34666082202,3.48832282192,3.88278820042,3.88278820042,3.00231857488,4.04809711278,3.94457076486,4.04809711276,4.04809711276,7.03877809409,6.29801623709,7.03877809449,7.03877809399,7.03877809409,7.03877809409,7.03877809409,6.43087368079,7.03877809404,7.03877809404,7.03877809409,7.03877809409,7.03877809392,7.03877809392,7.03877809389,7.03877809389,7.03877809389,7.03877809419,7.03877809407,7.03877809407,7.03877809405,6.81619429236,7.03877809404,6.41007444884,4.95043046829,5.55317856099,5.34415450119,4.10685238229,7.03877809418,7.03877809418,7.0387780942525,7.0387780942525,7.03877809426,7.03877809378,6.59125745779,7.03877809408,4.93597456238,4.83501069218,4.34217440788,8.12850391589,8.12850391584,8.12850391584,8.04267637599,8.12850391599,8.12850391599,8.12850391589,7.89899137147,8.12850391589,8.12850391599,8.12850391599,8.12850391599,8.12850391589,8.1285039155,8.1285039159,8.1285039159,6.3680090243,8.128503916,8.1285039159,8.1285039158799,7.9806278433299,8.1285039159199,8.1285039158799,8.1285039158699,8.1285039158699,7.0292045818,8.1285039159,8.1285039159,7.936345927513,8.128503915983,7.519395631583,8.128503915985,8.128503915985,7.616592075565,8.128503915995,8.128503916015,8.128503916015,8.128503916385,8.128503916,8.128503916,6.61976120078,5.58785534122,8.1285039162,8.1285039162,7.8220953126,8.12850391615,8.12850391615,8.1285039164,8.1285039162,8.1285039162,8.1285039162,8.1285039162,8.12850391613,8.12850391619,8.12850391619,8.12850391623,7.74232538423,8.1285039162,8.1285039162,6.4927788845,8.128503916297,8.128503916297,8.1285039163,8.1285039163,8.1285039163,8.1285039163,8.1285039163,8.1285039163,7.9341073399,7.0908357808,6.8242837783,8.12850391628,8.12850391628,8.12850391628,8.12850391638,8.12850391628,6.86045956538,8.12850391618,8.12850391618,8.12850391618,8.12850391622,8.12850391622,7.83155740388,8.12850391618,8.12850391588
"t22",2.41285425646,2.8927567192,2.46686491372,0,0.7605295232,2.0616726584,1.4770685404,1.5255452803,2.0663104078,3.0782241363,3.0782241363,3.15935631336,4.20513485126,4.10160850334,4.20513485124,4.20513485124,7.19581583257,6.45505397557,7.19581583297,7.19581583247,7.19581583257,7.19581583257,7.19581583257,6.58791141927,7.19581583252,7.19581583252,7.19581583257,7.19581583257,7.1958158324,7.1958158324,7.19581583237,7.19581583237,7.19581583237,7.19581583267,7.19581583255,7.19581583255,7.19581583253,6.97323203084,7.19581583252,6.56711218732,5.10746820677,5.71021629947,5.50119223967,4.26389012077,7.19581583266,7.19581583266,7.1958158327325,7.1958158327325,7.19581583274,7.19581583226,6.74829519627,7.19581583256,5.09301230086,4.99204843066,4.49921214636,8.28554165437,8.28554165432,8.28554165432,8.19971411447,8.28554165447,8.28554165447,8.28554165437,8.05602910995,8.28554165437,8.28554165447,8.28554165447,8.28554165447,8.28554165437,8.28554165398,8.28554165438,8.28554165438,6.52504676278,8.28554165448,8.28554165438,8.2855416543599,8.1376655818099,8.2855416543999,8.2855416543599,8.2855416543499,8.2855416543499,7.18624232028,8.28554165438,8.28554165438,8.093383665993,8.285541654463,7.676433370063,8.285541654465,8.285541654465,7.773629814045,8.285541654475,8.285541654495,8.285541654495,8.285541654865,8.28554165448,8.28554165448,6.77679893926,5.7448930797,8.28554165468,8.28554165468,7.97913305108,8.28554165463,8.28554165463,8.28554165488,8.28554165468,8.28554165468,8.28554165468,8.28554165468,8.28554165461,8.28554165467,8.28554165467,8.28554165471,7.89936312271,8.28554165468,8.28554165468,6.64981662298,8.285541654777,8.285541654777,8.28554165478,8.28554165478,8.28554165478,8.28554165478,8.28554165478,8.28554165478,8.09114507838,7.24787351928,6.98132151678,8.28554165476,8.28554165476,8.28554165476,8.28554165486,8.28554165476,7.01749730386,8.28554165466,8.28554165466,8.28554165466,8.2855416547,8.2855416547,7.98859514236,8.28554165466,8.28554165436
"t23",2.88609709746,3.3659995602,2.94010775472,0.7605295232,0,2.5349154994,1.9503113814,1.9987881213,2.5395532488,3.5514669773,3.5514669773,3.63259915436,4.67837769226,4.57485134434,4.67837769224,4.67837769224,7.66905867357,6.92829681657,7.66905867397,7.66905867347,7.66905867357,7.66905867357,7.66905867357,7.06115426027,7.66905867352,7.66905867352,7.66905867357,7.66905867357,7.6690586734,7.6690586734,7.66905867337,7.66905867337,7.66905867337,7.66905867367,7.66905867355,7.66905867355,7.66905867353,7.44647487184,7.66905867352,7.04035502832,5.58071104777,6.18345914047,5.97443508067,4.73713296177,7.66905867366,7.66905867366,7.6690586737325,7.6690586737325,7.66905867374,7.66905867326,7.22153803727,7.66905867356,5.56625514186,5.46529127166,4.97245498736,8.75878449537,8.75878449532,8.75878449532,8.67295695547,8.75878449547,8.75878449547,8.75878449537,8.52927195095,8.75878449537,8.75878449547,8.75878449547,8.75878449547,8.75878449537,8.75878449498,8.75878449538,8.75878449538,6.99828960378,8.75878449548,8.75878449538,8.7587844953599,8.6109084228099,8.7587844953999,8.7587844953599,8.7587844953499,8.7587844953499,7.65948516128,8.75878449538,8.75878449538,8.566626506993,8.758784495463,8.149676211063,8.758784495465,8.758784495465,8.246872655045,8.758784495475,8.758784495495,8.758784495495,8.758784495865,8.75878449548,8.75878449548,7.25004178026,6.2181359207,8.75878449568,8.75878449568,8.45237589208,8.75878449563,8.75878449563,8.75878449588,8.75878449568,8.75878449568,8.75878449568,8.75878449568,8.75878449561,8.75878449567,8.75878449567,8.75878449571,8.37260596371,8.75878449568,8.75878449568,7.12305946398,8.758784495777,8.758784495777,8.75878449578,8.75878449578,8.75878449578,8.75878449578,8.75878449578,8.75878449578,8.56438791938,7.72111636028,7.45456435778,8.75878449576,8.75878449576,8.75878449576,8.75878449586,8.75878449576,7.49074014486,8.75878449566,8.75878449566,8.75878449566,8.7587844957,8.7587844957,8.46183798336,8.75878449566,8.75878449536
"t24",3.82877754286,4.3086800056,3.88278820012,2.0616726584,2.5349154994,0,2.528891856,2.5773685959,3.4822336942,4.4941474227,4.4941474227,4.57527959976,5.62105813766,5.51753178974,5.62105813764,5.62105813764,8.61173911897,7.87097726197,8.61173911937,8.61173911887,8.61173911897,8.61173911897,8.61173911897,8.00383470567,8.61173911892,8.61173911892,8.61173911897,8.61173911897,8.6117391188,8.6117391188,8.61173911877,8.61173911877,8.61173911877,8.61173911907,8.61173911895,8.61173911895,8.61173911893,8.38915531724,8.61173911892,7.98303547372,6.52339149317,7.12613958587,6.91711552607,5.67981340717,8.61173911906,8.61173911906,8.6117391191325,8.6117391191325,8.61173911914,8.61173911866,8.16421848267,8.61173911896,6.50893558726,6.40797171706,5.91513543276,9.70146494077,9.70146494072,9.70146494072,9.61563740087,9.70146494087,9.70146494087,9.70146494077,9.47195239635,9.70146494077,9.70146494087,9.70146494087,9.70146494087,9.70146494077,9.70146494038,9.70146494078,9.70146494078,7.94097004918,9.70146494088,9.70146494078,9.7014649407599,9.5535888682099,9.7014649407999,9.7014649407599,9.7014649407499,9.7014649407499,8.60216560668,9.70146494078,9.70146494078,9.509306952393,9.701464940863,9.092356656463,9.701464940865,9.701464940865,9.189553100445,9.701464940875,9.701464940895,9.701464940895,9.701464941265,9.70146494088,9.70146494088,8.19272222566,7.1608163661,9.70146494108,9.70146494108,9.39505633748,9.70146494103,9.70146494103,9.70146494128,9.70146494108,9.70146494108,9.70146494108,9.70146494108,9.70146494101,9.70146494107,9.70146494107,9.70146494111,9.31528640911,9.70146494108,9.70146494108,8.06573990938,9.701464941177,9.701464941177,9.70146494118,9.70146494118,9.70146494118,9.70146494118,9.70146494118,9.70146494118,9.50706836478,8.66379680568,8.39724480318,9.70146494116,9.70146494116,9.70146494116,9.70146494126,9.70146494116,8.43342059026,9.70146494106,9.70146494106,9.70146494106,9.7014649411,9.7014649411,9.40451842876,9.70146494106,9.70146494076
"t30",3.24417342486,3.7240758876,3.29818408212,1.4770685404,1.9503113814,2.528891856,0,1.4038857981,2.8976295762,3.9095433047,3.9095433047,3.99067548176,5.03645401966,4.93292767174,5.03645401964,5.03645401964,8.02713500097,7.28637314397,8.02713500137,8.02713500087,8.02713500097,8.02713500097,8.02713500097,7.41923058767,8.02713500092,8.02713500092,8.02713500097,8.02713500097,8.0271350008,8.0271350008,8.02713500077,8.02713500077,8.02713500077,8.02713500107,8.02713500095,8.02713500095,8.02713500093,7.80455119924,8.02713500092,7.39843135572,5.93878737517,6.54153546787,6.33251140807,5.09520928917,8.02713500106,8.02713500106,8.0271350011325,8.0271350011325,8.02713500114,8.02713500066,7.57961436467,8.02713500096,5.92433146926,5.82336759906,5.33053131476,9.11686082277,9.11686082272,9.11686082272,9.03103328287,9.11686082287,9.11686082287,9.11686082277,8.88734827835,9.11686082277,9.11686082287,9.11686082287,9.11686082287,9.11686082277,9.11686082238,9.11686082278,9.11686082278,7.35636593118,9.11686082288,9.11686082278,9.1168608227599,8.9689847502099,9.1168608227999,9.1168608227599,9.1168608227499,9.1168608227499,8.01756148868,9.11686082278,9.11686082278,8.924702834393,9.116860822863,8.507752538463,9.116860822865,9.116860822865,8.604948982445,9.116860822875,9.116860822895,9.116860822895,9.116860823265,9.11686082288,9.11686082288,7.60811810766,6.5762122481,9.11686082308,9.11686082308,8.81045221948,9.11686082303,9.11686082303,9.11686082328,9.11686082308,9.11686082308,9.11686082308,9.11686082308,9.11686082301,9.11686082307,9.11686082307,9.11686082311,8.73068229111,9.11686082308,9.11686082308,7.48113579138,9.116860823177,9.116860823177,9.11686082318,9.11686082318,9.11686082318,9.11686082318,9.11686082318,9.11686082318,8.92246424678,8.07919268768,7.81264068518,9.11686082316,9.11686082316,9.11686082316,9.11686082326,9.11686082316,7.84881647226,9.11686082306,9.11686082306,9.11686082306,9.1168608231,9.1168608231,8.81991431076,9.11686082306,9.11686082276
"t31",3.29265016476,3.7725526275,3.34666082202,1.5255452803,1.9987881213,2.5773685959,1.4038857981,0,2.9461063161,3.9580200446,3.9580200446,4.03915222166,5.08493075956,4.98140441164,5.08493075954,5.08493075954,8.07561174087,7.33484988387,8.07561174127,8.07561174077,8.07561174087,8.07561174087,8.07561174087,7.46770732757,8.07561174082,8.07561174082,8.07561174087,8.07561174087,8.0756117407,8.0756117407,8.07561174067,8.07561174067,8.07561174067,8.07561174097,8.07561174085,8.07561174085,8.07561174083,7.85302793914,8.07561174082,7.44690809562,5.98726411507,6.59001220777,6.38098814797,5.14368602907,8.07561174096,8.07561174096,8.0756117410325,8.0756117410325,8.07561174104,8.07561174056,7.62809110457,8.07561174086,5.97280820916,5.87184433896,5.37900805466,9.16533756267,9.16533756262,9.16533756262,9.07951002277,9.16533756277,9.16533756277,9.16533756267,8.93582501825,9.16533756267,9.16533756277,9.16533756277,9.16533756277,9.16533756267,9.16533756228,9.16533756268,9.16533756268,7.40484267108,9.16533756278,9.16533756268,9.1653375626599,9.0174614901099,9.1653375626999,9.1653375626599,9.1653375626499,9.1653375626499,8.06603822858,9.16533756268,9.16533756268,8.973179574293,9.165337562763,8.556229278363,9.165337562765,9.165337562765,8.653425722345,9.165337562775,9.165337562795,9.165337562795,9.165337563165,9.16533756278,9.16533756278,7.65659484756,6.624688988,9.16533756298,9.16533756298,8.85892895938,9.16533756293,9.16533756293,9.16533756318,9.16533756298,9.16533756298,9.16533756298,9.16533756298,9.16533756291,9.16533756297,9.16533756297,9.16533756301,8.77915903101,9.16533756298,9.16533756298,7.52961253128,9.165337563077,9.165337563077,9.16533756308,9.16533756308,9.16533756308,9.16533756308,9.16533756308,9.16533756308,8.97094098668,8.12766942758,7.86111742508,9.16533756306,9.16533756306,9.16533756306,9.16533756316,9.16533756306,7.89729321216,9.16533756296,9.16533756296,9.16533756296,9.165337563,9.165337563,8.86839105066,9.16533756296,9.16533756266
"t14",3.43431216466,3.9142146274,3.48832282192,2.0663104078,2.5395532488,3.4822336942,2.8976295762,2.9461063161,0,4.0996820445,4.0996820445,4.18081422156,5.22659275946,5.12306641154,5.22659275944,5.22659275944,8.21727374077,7.47651188377,8.21727374117,8.21727374067,8.21727374077,8.21727374077,8.21727374077,7.60936932747,8.21727374072,8.21727374072,8.21727374077,8.21727374077,8.2172737406,8.2172737406,8.21727374057,8.21727374057,8.21727374057,8.21727374087,8.21727374075,8.21727374075,8.21727374073,7.99468993904,8.21727374072,7.58857009552,6.12892611497,6.73167420767,6.52265014787,5.28534802897,8.21727374086,8.21727374086,8.2172737409325,8.2172737409325,8.21727374094,8.21727374046,7.76975310447,8.21727374076,6.11447020906,6.01350633886,5.52067005456,9.30699956257,9.30699956252,9.30699956252,9.22117202267,9.30699956267,9.30699956267,9.30699956257,9.07748701815,9.30699956257,9.30699956267,9.30699956267,9.30699956267,9.30699956257,9.30699956218,9.30699956258,9.30699956258,7.54650467098,9.30699956268,9.30699956258,9.3069995625599,9.1591234900099,9.3069995625999,9.3069995625599,9.3069995625499,9.3069995625499,8.20770022848,9.30699956258,9.30699956258,9.114841574193,9.306999562663,8.697891278263,9.306999562665,9.306999562665,8.795087722245,9.306999562675,9.306999562695,9.306999562695,9.306999563065,9.30699956268,9.30699956268,7.79825684746,6.7663509879,9.30699956288,9.30699956288,9.00059095928,9.30699956283,9.30699956283,9.30699956308,9.30699956288,9.30699956288,9.30699956288,9.30699956288,9.30699956281,9.30699956287,9.30699956287,9.30699956291,8.92082103091,9.30699956288,9.30699956288,7.67127453118,9.306999562977,9.306999562977,9.30699956298,9.30699956298,9.30699956298,9.30699956298,9.30699956298,9.30699956298,9.11260298658,8.26933142748,8.00277942498,9.30699956296,9.30699956296,9.30699956296,9.30699956306,9.30699956296,8.03895521206,9.30699956286,9.30699956286,9.30699956286,9.3069995629,9.3069995629,9.01005305056,9.30699956286,9.30699956256
"t25",3.82877754316,4.3086800059,3.88278820042,3.0782241363,3.5514669773,4.4941474227,3.9095433047,3.9580200446,4.0996820445,0,2.78998411,4.57527960006,5.62105813796,5.51753179004,5.62105813794,5.62105813794,8.61173911927,7.87097726227,8.61173911967,8.61173911917,8.61173911927,8.61173911927,8.61173911927,8.00383470597,8.61173911922,8.61173911922,8.61173911927,8.61173911927,8.6117391191,8.6117391191,8.61173911907,8.61173911907,8.61173911907,8.61173911937,8.61173911925,8.61173911925,8.61173911923,8.38915531754,8.61173911922,7.98303547402,6.52339149347,7.12613958617,6.91711552637,5.67981340747,8.61173911936,8.61173911936,8.6117391194325,8.6117391194325,8.61173911944,8.61173911896,8.16421848297,8.61173911926,6.50893558756,6.40797171736,5.91513543306,9.70146494107,9.70146494102,9.70146494102,9.61563740117,9.70146494117,9.70146494117,9.70146494107,9.47195239665,9.70146494107,9.70146494117,9.70146494117,9.70146494117,9.70146494107,9.70146494068,9.70146494108,9.70146494108,7.94097004948,9.70146494118,9.70146494108,9.7014649410599,9.5535888685099,9.7014649410999,9.7014649410599,9.7014649410499,9.7014649410499,8.60216560698,9.70146494108,9.70146494108,9.509306952693,9.701464941163,9.092356656763,9.701464941165,9.701464941165,9.189553100745,9.701464941175,9.701464941195,9.701464941195,9.701464941565,9.70146494118,9.70146494118,8.19272222596,7.1608163664,9.70146494138,9.70146494138,9.39505633778,9.70146494133,9.70146494133,9.70146494158,9.70146494138,9.70146494138,9.70146494138,9.70146494138,9.70146494131,9.70146494137,9.70146494137,9.70146494141,9.31528640941,9.70146494138,9.70146494138,8.06573990968,9.701464941477,9.701464941477,9.70146494148,9.70146494148,9.70146494148,9.70146494148,9.70146494148,9.70146494148,9.50706836508,8.66379680598,8.39724480348,9.70146494146,9.70146494146,9.70146494146,9.70146494156,9.70146494146,8.43342059056,9.70146494136,9.70146494136,9.70146494136,9.7014649414,9.7014649414,9.40451842906,9.70146494136,9.70146494106
