"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100"
"t57",0.0251390844438793,0.0321078475556186,0.000654424222307388,0.0755785942693104,-0.196508493274102,-0.145138903413137,0.0178363193192618,0.368945849418245,0.0119737201238871,-0.00302027219992359,0.0411639356993312,0.00351258774423029,-0.0921991568508866,0.000617085047118304,-8.51601118145544e-05,0.0196377609447053,-0.000913999279647843,-0.000278570878936888,0.000192718525838746,0.00067112265104729,-0.319996669581677,-0.00111091243053336,-0.0201257029575518,-2.9477509718516e-05,-0.000229321566438414,8.73956515538839e-05,0.00101177558772463,-0.00030758528826988,-0.000427715835513664,-0.00200565467200544,-5.45642258226123e-05,-7.06470042133841e-05,0.000182342245947268,0.000257183442110864,-0.000106912559673334,-2.56695709992165e-06,-5.78523283531744e-05,9.85185302716897e-05,9.02857607387971e-06,-2.09683095977997e-05,-0.000106027011504312,2.50396412277373e-06,6.34839121277452e-05,-1.20994184157229e-05,2.7479278230265e-05,2.56267576014727e-05,0.000715813330046086,7.43767295882187e-16,1.30441675224223e-16,-9.69360553361529e-06,-3.17475498274267e-05,7.09816389039431e-05,-4.51617262035702e-16,-1.25877322000628e-15,3.50323291809158e-05,-0.000105350543377108,-1.23242194867079e-05,1.14691742480356e-15,-2.44030672875597e-06,-1.62775566622295e-15,-3.99340037659379e-05,1.2243855756699e-15,1.68405176840169e-15,1.70023370818047e-15,-1.57089697073118e-16,3.12715177599279e-06,-2.21095881191629e-05,5.97790508961345e-16,5.86480955294853e-06,-1.26690715589786e-15,-3.51526505104196e-06,1.84490934904457e-05,2.61345559040733e-15,-2.04015094082126e-14,1.14834634223948e-13,0.820333388357891,2.52814362703095e-14,3.04775771676102e-15,9.02025410170996e-06,-4.66317554947485e-15,6.63637698430402e-15,2.82453524884752e-15,-6.33030140949707e-14,3.52995110542235e-15,-1.38671292180898e-15,-3.31897468899257e-15,-4.73199257358393e-16,-9.81568862668927e-16,6.45370744115908e-15,-2.42179661887676e-15,1.14754299330228e-06,1.00761998211802e-15,-9.06778687790439e-16,9.46000162173545e-17,-6.0864375957472e-16,-3.61564728688172e-15,1.90682758360011e-15,8.22283801924082e-17,-6.15611880538869e-14,-0.0999999999999653
"t68",0.0251679368661868,0.0321705548565605,0.000655957535840143,0.0758209165861625,-0.197196732464449,-0.145848683444647,0.0179498784366603,0.371812137591427,0.0121312582622779,-0.00306084671741917,0.0417765862648022,0.00356598572399505,-0.0936709131781023,0.00062757684807204,-8.66606474801472e-05,0.0200875940626406,-0.000935234000139245,-0.000285151419678478,0.000197603382819008,0.000690766508257125,-0.329862333024054,-0.00114613184724241,-0.020824467799783,-3.05293779027134e-05,-0.000238586661830731,9.11613969134379e-05,0.00105819647713838,-0.000322517519820109,-0.000450574571022698,-0.00211763695062226,-5.76703516488056e-05,-7.48724619714267e-05,0.000193412174095079,0.000273874523570438,-0.000114124854715586,-2.75213562005509e-06,-6.21628091733645e-05,0.000106140950173283,9.79952100002543e-06,-2.27597948249946e-05,-0.00011577539033876,2.77189796320451e-06,7.03713137381621e-05,-1.34130097246748e-05,3.05239037684334e-05,2.89419249342849e-05,0.000827770478127766,-3.92297746890556e-16,-1.17199768546368e-16,-1.1567493175561e-05,-3.79339658013808e-05,8.56089528746464e-05,-3.42393763650561e-16,-2.60966912238583e-16,4.42909265668019e-05,-0.000135869551726821,-1.59270779725595e-05,-5.56485704808534e-16,-3.37626152494724e-06,-1.73955368620007e-14,-5.61495929916956e-05,1.60710929982385e-15,-1.08709688551486e-15,-2.15248026633343e-16,-1.10514695280904e-15,5.3750040085959e-06,-6.15494755950473e-05,1.05402310298629e-15,2.23854825966185e-05,2.2317177357471e-15,0.000133367940536466,-5.09987826418456e-05,1.7534439922709e-15,7.29102318900767e-15,-5.76999097478554e-14,-0.404366607498975,-1.11684078813705e-14,1.11943474312691e-15,3.14541010284444e-06,2.52404579529998e-14,1.55783576153707e-14,-1.66119218362357e-13,-0.707106781186511,-3.86126024830037e-13,-2.32878019667341e-14,-1.14477683246198e-13,2.79884831591084e-15,-4.76286923337098e-15,1.68241172466267e-14,-1.36628368399671e-15,8.04325536198388e-07,-2.61804979274571e-15,-4.10501260185426e-17,-2.19502128175868e-15,9.6402138103795e-15,-2.85678388118864e-15,-1.07963179268052e-15,-3.7306403156403e-15,-5.77455681383315e-14,-0.100000000000024
"t69",0.0251679368661875,0.0321705548565608,0.000655957535840515,0.0758209165861624,-0.19719673246445,-0.145848683444646,0.0179498784366601,0.371812137591426,0.0121312582622772,-0.00306084671741959,0.0417765862648017,0.00356598572399527,-0.0936709131781016,0.000627576848071864,-8.66606474794542e-05,0.0200875940626393,-0.000935234000139388,-0.000285151419678251,0.000197603382819069,0.000690766508257216,-0.329862333024043,-0.00114613184724202,-0.0208244677997818,-3.0529377903214e-05,-0.000238586661831216,9.11613969127946e-05,0.00105819647713962,-0.000322517519820247,-0.000450574571021464,-0.00211763695062105,-5.76703516509608e-05,-7.48724619716866e-05,0.000193412174094127,0.000273874523570542,-0.00011412485471449,-2.75213562060365e-06,-6.21628091716631e-05,0.000106140950170544,9.79952100139466e-06,-2.27597948251865e-05,-0.000115775390343141,2.77189796064003e-06,7.03713137486563e-05,-1.34130097198075e-05,3.05239037697023e-05,2.89419249389503e-05,0.000827770478120726,2.33279902180553e-16,-1.3967025679293e-16,-1.15674931744196e-05,-3.79339658004792e-05,8.56089528717977e-05,8.01272691894123e-16,9.89326040871593e-16,4.42909265586979e-05,-0.000135869551724334,-1.59270779654868e-05,-4.97998607668644e-16,-3.37626152352542e-06,1.96887847136613e-14,-5.61495929996998e-05,-2.38008671533746e-15,1.82805448901514e-16,-6.41578810357965e-16,8.6589298460272e-16,5.37500399070536e-06,-6.15494756134702e-05,-2.63365331323619e-15,2.23854825884292e-05,-1.03744502720884e-15,0.000133367940585174,-5.09987826350532e-05,-4.2736721109861e-15,1.20374370433944e-14,-5.53998425087496e-14,-0.404366607498859,-1.23483807239966e-14,-4.72758421369252e-15,3.14541006737612e-06,-2.12066364529592e-14,-2.17588331238916e-14,1.6010215846306e-13,0.707106781186584,3.83434736551728e-13,2.47257958637971e-14,1.18901862838667e-13,-3.08870760485398e-15,5.2777286597406e-15,-2.23752908514308e-14,4.53613695645487e-15,8.0432555532527e-07,-1.32394288030085e-15,-1.65090951810078e-16,5.16151312433207e-15,-9.59375615324772e-15,-5.27233329502403e-15,5.08945238394343e-15,-3.54376936530738e-15,-7.02826157907845e-14,-0.100000000000012
"t29",0.024589451387326,0.0308858806027318,0.000624209771964872,0.070682275887101,-0.182480075238719,-0.130052768841725,0.0153081993582196,0.302140061871881,0.00750459277734489,-0.00185635286854928,0.0225001932251623,0.00186345891350267,-0.0452022561534157,0.000265806198375926,-3.34325582020999e-05,-0.00106501805798051,8.37398646919528e-05,3.85422894634607e-05,-7.26539931155596e-05,-0.00082583044062017,0.573769951769467,0.00245486160399441,0.0985818908241653,0.000198227698557337,-0.00628433332887979,0.000841773287298102,0.00643464988541488,-0.00155825699496112,-0.00169228549331094,-0.00732843191091554,-0.000193318005675656,-0.000233651229242136,0.000592066150579157,0.000777356754847068,-0.000312071517182068,-7.1166049206711e-06,-0.000156986563453997,0.000261342271923491,2.27938293203362e-05,-5.29241063243022e-05,-0.000259874257394702,5.86284501481863e-06,0.000148146665975119,-2.8230618973537e-05,6.38142818858517e-05,5.78441909850574e-05,0.00158312517609228,1.10647698409403e-16,-5.94666775818256e-16,-2.12609367759602e-05,-6.9627610922009e-05,0.000155684299620061,4.59941255157845e-15,-3.9130931600388e-15,7.75934851202588e-05,-0.000235053941386785,-2.75201351200561e-05,3.49621688265756e-15,-5.63371197532956e-06,0.707106781186549,-9.30340155288624e-05,-8.29520944977878e-14,-1.232266518445e-15,5.92132144185991e-15,3.05169472400811e-15,8.31645710574424e-06,-8.58776536666519e-05,-8.10363420669777e-16,2.9864058540884e-05,1.26181227656268e-15,0.000154679967338234,-4.91230999436868e-05,5.50448644011011e-15,7.61223077967097e-16,3.32234098229225e-15,-0.00370825203632436,4.34744806842081e-16,4.14064652407715e-16,8.66623586888206e-06,-2.56316157717273e-15,4.91132486510655e-17,-6.43629775248359e-15,-2.1538326677728e-14,-4.08403095876575e-16,1.08909206000243e-15,-1.72260878926431e-15,-1.97674544120817e-15,-6.1384133100558e-17,2.43884063262393e-15,-2.88484958048907e-17,1.52533396215848e-06,8.90573081228399e-16,-4.4718082734048e-16,3.26824480340446e-16,-6.96672279558684e-16,-2.81462532234615e-15,1.72035425500736e-15,-2.89991534650758e-15,-6.32418751315701e-14,-0.0999999999999941
"t30",0.0245894513873259,0.0308858806027317,0.000624209771964894,0.0706822758871011,-0.182480075238718,-0.130052768841726,0.0153081993582197,0.302140061871881,0.00750459277734502,-0.00185635286854965,0.0225001932251625,0.00186345891350282,-0.0452022561534147,0.000265806198376154,-3.34325582022531e-05,-0.00106501805797931,8.37398646917916e-05,3.8542289463093e-05,-7.26539931160245e-05,-0.000825830440620239,0.573769951769469,0.00245486160399505,0.098581890824165,0.000198227698558789,-0.00628433332887967,0.000841773287299324,0.00643464988541439,-0.00155825699496164,-0.00169228549331269,-0.00732843191091301,-0.000193318005674287,-0.000233651229240002,0.000592066150578242,0.00077735675484794,-0.000312071517181903,-7.11660491957522e-06,-0.000156986563452689,0.000261342271923491,2.27938293209053e-05,-5.2924106327463e-05,-0.000259874257391109,5.86284501616522e-06,0.000148146665974586,-2.82306189757116e-05,6.38142818892398e-05,5.7844190979387e-05,0.001583125176083,-8.33294295034104e-16,5.1630487787794e-16,-2.12609367995057e-05,-6.96276109035305e-05,0.000155684299631067,-4.46407021058196e-15,4.16176430153681e-15,7.75934851360755e-05,-0.000235053941394925,-2.75201350902584e-05,-3.8361979305193e-15,-5.63371196960081e-06,-0.707106781186546,-9.30340168678896e-05,8.24045666179438e-14,7.4306863986924e-16,-6.47642463455823e-15,-3.34389160488919e-15,8.31645711048036e-06,-8.58776536640149e-05,1.95457094918943e-16,2.9864058543781e-05,-1.22154547326675e-15,0.000154679967343699,-4.9123099940321e-05,-5.56579078790505e-15,-2.21516866895056e-16,-4.64800815349943e-15,-0.00370825203632777,5.02105691225057e-16,-4.50295751238647e-16,8.66623587785473e-06,1.86163484436627e-15,2.10440850885247e-16,6.09625349626035e-15,1.53488333154428e-14,5.57493611913664e-16,-1.15931908743806e-15,1.73541848187665e-15,1.18623028433239e-15,-5.50943185736124e-16,-1.09003812491417e-15,-5.98077751942629e-16,1.5253339658347e-06,-1.81579132069569e-15,-4.9110927693096e-16,1.33655478242463e-15,2.15946100774727e-16,-4.47387587048885e-15,2.0386541871221e-15,2.67157263402526e-16,-6.27122197007287e-14,-0.100000000000002
"t2",0.02372656826724,0.0290295805907402,0.00057921433062002,0.0638050116041072,-0.163298543451336,-0.113786614830444,0.0156087706716998,-0.108587195401395,-0.00247743672804543,0.000742812409238037,-0.0207112424731783,-0.00203556346055271,0.0763932966234146,-0.00109905192825949,0.00161869859151747,-0.0212399099780701,0.00104357671830738,0.000337564513270438,-0.000287220730174127,-0.000971622113069862,0.110572610730684,-0.00133219233169467,-0.913621004395467,-0.00809889428381178,-0.04115467919191,0.00428864203817612,0.0287763561300113,-0.00660209869200022,-0.00851357088756545,-0.275824304301184,0.000374690788582701,-0.000381473514191483,0.00108514330837326,0.00168985130429551,-0.000696049313361273,-1.60742876989985e-05,-0.000354489462843881,0.000588496974524186,5.06668425364217e-05,-0.000117631337737528,-0.000571109256908874,1.26027518039341e-05,0.000317883612810915,-6.05700014152157e-05,0.000136566385629241,0.000122010933645724,0.0200087390919478,2.00782673093876e-16,7.44485780580859e-17,-4.19351387027462e-05,-0.000137315105411148,0.000306546950616523,1.01814638274103e-16,8.13847514213717e-17,0.000151146051686476,-0.00045606931886462,-5.33765058533996e-05,-3.54670073767862e-16,-1.08179886603632e-05,5.42689619081938e-16,-0.000178324112356708,1.8437371598213e-16,2.54879017993328e-16,1.26797076573087e-16,-3.83685874437826e-16,1.57280268722974e-05,-0.000160721074866227,-4.77858913773148e-16,5.57468368971147e-05,-1.62091227874255e-16,0.00150750224092428,-9.07040458269936e-05,-2.57961049837556e-16,-3.84621920207142e-16,-1.61589276088932e-17,-0.000531204514523195,1.01997325200654e-15,-3.10928992227352e-16,1.58704178648068e-05,1.72880238072041e-16,4.18484125949879e-16,-2.32537894642467e-15,9.08995101411847e-16,-5.55182526932651e-18,1.97283438252532e-16,3.02254713878129e-16,-1.91236084488372e-18,5.59265866508627e-17,1.01202470462506e-15,5.61857008918638e-16,2.73504366112085e-06,-9.40841822572906e-16,-4.94087985530755e-16,1.17137962094357e-15,-2.88857524945181e-16,-4.16091531494672e-15,2.4412277990831e-15,-2.49297055127159e-15,-6.30308806321172e-14,-0.100000000000001
"t23",0.0256173921444484,0.0333073924690286,0.000686089595704087,0.0816401777491067,-0.215058290820165,-0.175057661206439,0.0298141358265497,-0.276593955486935,0.0105425414009216,-0.00271292260140251,0.0422958304649416,0.00376781491722841,-0.114721287053561,0.00129367744295481,-0.00167586056738924,0.00946027187948128,-0.000444949988789928,-0.000136708853381064,9.33332046429555e-05,0.000195955103599586,-0.0184586522581242,0.000199752246778143,0.0927052229452385,0.000718060276638767,0.00159474987347774,-7.25647915894908e-05,8.49515544847245e-05,-0.000139940643697217,-0.000597016094766855,-0.0442466499426997,0.000154971330815318,3.58504465867861e-05,-6.59564010183109e-05,-2.12848815522434e-05,2.6872688876249e-06,-2.13044068514396e-08,-3.4146635977162e-07,-7.98710546853221e-07,-8.53368234611581e-07,1.99661043859499e-06,2.21181855604107e-05,-1.61171732068226e-06,-4.47100296275707e-05,8.5601247854682e-06,-2.2173006413226e-05,-5.93004981912913e-05,-0.894410727302197,4.40314313305986e-15,-4.98644280269781e-15,-4.25668370545223e-05,-0.000135872252102679,0.000261558078222722,-7.26271988519015e-15,-2.32215068033083e-16,9.19717690295614e-05,-0.000260175278873268,-3.02839807879003e-05,1.67512148388411e-15,-5.47886373061806e-06,6.52630409101872e-15,-8.89187059887472e-05,-6.44760896482876e-16,3.45248634733226e-15,3.60271979961958e-15,-9.1866649621001e-16,7.20092854619167e-06,-7.11463778282422e-05,1.51193307763752e-15,2.4704050755652e-05,1.07068574567644e-16,0.0351642259003207,-3.64986410736759e-05,5.63780657287855e-16,-3.17370291727128e-15,3.26243434443762e-16,-0.000217643656506845,-6.02750366537654e-16,-4.10802121026184e-16,6.44826126345913e-06,1.95649212395198e-15,-1.85377151619108e-16,-5.32116942519318e-15,-4.90579799006241e-15,-9.09841132594861e-16,4.49946726813648e-16,2.38149596331223e-15,-1.15180400794245e-15,-1.35069308180501e-16,9.16431786022246e-16,1.95687700564623e-15,1.09450722296581e-06,-3.81149326945648e-16,-2.01260061857854e-16,1.83543969112414e-15,-4.83471534964961e-16,-3.18128064319337e-15,1.4183579392126e-15,-2.08709484014095e-15,-6.43764978805831e-14,-0.0999999999999948
"t65",0.0259328601442357,0.0340135435262949,0.000703639546276652,0.0845345126891334,-0.223423503785864,-0.184766453063357,0.0320163548018597,-0.302080985293083,0.0123424876286647,-0.00318815907891147,0.0507185854124384,0.0045386296871982,-0.139710334669285,0.00159966973839854,-0.00209147495887517,0.0128507521739484,-0.000607810024497405,-0.000188011838449198,0.000132360602481108,0.000299653835590696,-0.0291562326831279,0.000321498689968163,0.159863699666637,0.00126767191766025,0.00319691218305697,-0.00015807728026148,0.000203904848910585,-0.000373110197455232,-0.0020176199460486,-0.172925182499196,0.00065321193979148,0.00019163970124397,-0.000385403395596678,-0.000224414939524792,5.77444681332982e-05,4.70242378179306e-07,3.64622004273505e-06,5.1926726030507e-06,2.55862207671558e-06,-5.96603612358581e-06,-4.47720313325689e-05,1.75226311820135e-06,4.6241713712778e-05,-8.83114826193659e-06,2.12793734531323e-05,3.37596259852736e-05,0.267103119290061,-9.97055953408762e-17,1.37075753241483e-15,5.03635157301304e-06,1.53553149477647e-05,-2.04414157941297e-05,3.67052397441019e-15,6.26137710582134e-16,3.74391291036549e-06,-1.92483388861546e-05,-2.33351665348127e-06,-9.83109694130821e-16,-8.45685890340554e-07,5.93734529151167e-15,-1.4926963724484e-05,1.01532647865668e-15,2.70267538940545e-15,-2.3041605054573e-15,-1.58544208571082e-15,1.99564684770543e-06,-3.15543287524848e-05,1.50621893145838e-14,1.38540501993912e-05,4.57203539990029e-15,0.393156086433118,8.88203704392088e-06,-1.93933547757741e-15,4.56317846021915e-15,1.26619548207657e-15,-2.45558986841574e-05,7.85959018246583e-15,5.31083802857749e-15,1.68332539280638e-06,-7.05871151277997e-14,2.28082034236724e-13,0.707106781186558,-1.74332770441765e-13,1.02308335870575e-14,-1.23302471830778e-14,-7.11976463921294e-15,-3.16112212504841e-15,-6.57647249126994e-16,-4.50745111193629e-15,1.79678438267475e-15,4.0773921425406e-07,1.79225137245491e-15,-6.47965925202982e-16,2.17780718985586e-15,1.45013822933907e-16,-1.94144663842024e-15,-1.77702579256613e-15,-1.73453809148486e-15,-6.36204548450643e-14,-0.0999999999999998
"t66",0.0259328601442357,0.0340135435262949,0.000703639546276613,0.0845345126891335,-0.223423503785864,-0.184766453063357,0.0320163548018593,-0.302080985293083,0.0123424876286651,-0.00318815907891118,0.0507185854124389,0.00453862968719833,-0.139710334669286,0.00159966973839939,-0.0020914749588747,0.0128507521739494,-0.000607810024497139,-0.000188011838449401,0.000132360602481021,0.000299653835590936,-0.029156232683127,0.000321498689968397,0.15986369966664,0.00126767191765903,0.00319691218305706,-0.000158077280260034,0.000203904848909819,-0.000373110197455257,-0.0020176199460505,-0.172925182499196,0.000653211939790198,0.00019163970124289,-0.000385403395597126,-0.000224414939525686,5.77444681337301e-05,4.70242377670149e-07,3.64622004264333e-06,5.19267260340619e-06,2.55862207628063e-06,-5.96603612467414e-06,-4.47720313320474e-05,1.75226311850138e-06,4.6241713710656e-05,-8.83114826188332e-06,2.12793734540659e-05,3.37596259814148e-05,0.26710311929007,-2.00297969627645e-15,2.39036455015193e-15,5.03635157909962e-06,1.53553149498718e-05,-2.04414157934809e-05,-2.46574770198327e-15,8.20111084682391e-16,3.74391290456036e-06,-1.92483388866471e-05,-2.33351665013685e-06,-4.15017103434893e-17,-8.45685887812524e-07,-6.24735240374943e-15,-1.49269637278983e-05,4.56769925250747e-15,-1.24793916352706e-15,1.37857002641523e-15,1.05900834504891e-15,1.9956468485913e-06,-3.15543287510266e-05,1.53581990120531e-14,1.38540502046276e-05,4.13511998246571e-15,0.393156086433151,8.88203705298427e-06,-5.73241151396381e-15,-1.09489513229277e-14,1.14333760428589e-15,-2.45558986773711e-05,1.8254523871793e-15,-2.3264767474609e-15,1.6833252755606e-06,6.22432854887077e-14,-2.26883897179415e-13,-0.707106781186537,1.51628709588181e-13,-8.11745129734109e-15,1.09053542300147e-14,6.7839356975396e-15,3.44110580030595e-15,-1.89772918257037e-16,6.93894440278391e-15,-2.83291296161927e-15,4.07739207967918e-07,-2.44718236495757e-15,-9.12245858973651e-16,9.09352062708254e-16,2.31706025701726e-15,-4.8923230128088e-15,3.456748524229e-15,-3.33138968781336e-15,-6.3964718343795e-14,-0.0999999999999885
"t49",0.0258936945268152,0.0339261611795421,0.000701471288922244,0.0841781849546865,-0.22239489487091,-0.183579437450763,0.0317487493015894,-0.299001950358939,0.0121299439482006,-0.00313210819345909,0.0497313569286769,0.00444840709513239,-0.136795035370988,0.0015641328061482,-0.00204333697985246,0.0124671401746987,-0.000589410363938804,-0.000182225855376184,0.000127993224450006,0.000288255980771296,-0.0279889108235777,0.000308267703893582,0.152668195439842,0.00120905487611079,0.00302988847613887,-0.00014927978322153,0.000191836387982841,-0.000349771179215459,-0.00187897962321515,-0.16052436866399,0.000605474814207264,0.000176943375482283,-0.000355415514993879,-0.000205782409165159,5.27665333570811e-05,4.26980677529512e-07,3.300112866464e-06,4.68147434142047e-06,2.28159255447156e-06,-5.31972379769053e-06,-3.95671559548147e-05,1.51671658265752e-06,3.99433572943179e-05,-7.6274977228929e-06,1.83223105991476e-05,2.83252536048477e-05,0.215708388951609,-1.6168725595323e-15,7.644961016683e-17,3.85686554875576e-06,1.17326502444265e-05,-1.53648977163675e-05,5.62528013240766e-15,-1.22092038846473e-15,2.57931512512017e-06,-1.27515651880556e-05,-1.53953068707529e-06,-2.41230265318922e-16,-4.81352071045373e-07,-4.61938361586848e-15,-8.17681817748806e-06,-4.84083027846085e-15,-4.68650787571718e-15,-2.22698418220935e-15,8.89251705304843e-16,5.67619826042536e-07,9.60610306150469e-06,-3.33929665532257e-14,-8.84032837059221e-06,-9.126798248542e-15,-0.83041644670534,-5.49957495836075e-05,7.41848738119644e-15,8.83495922155416e-15,-2.7383546774872e-15,-0.000170775172331779,-7.22170366259235e-15,-2.96057940163407e-15,3.72276305581206e-06,5.15947883745426e-15,-4.68795160541726e-16,-1.80906329805847e-14,3.04825609198645e-14,-1.32016321938662e-16,9.54110709131313e-16,-8.59491717752264e-16,-7.5833712044939e-16,7.45117158430765e-17,-1.33436177498721e-15,-8.52378696886486e-16,5.9318383563523e-07,-2.06479061686059e-15,-3.72042773765842e-17,-1.52715115184004e-15,-3.04380671996298e-15,-5.22403366198222e-15,4.5054121426346e-15,-1.26545759477985e-15,-6.03414361155722e-14,-0.100000000000013
