,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t2,3.750406,-0.23354176,36.114574,8.700433,9.148754,4.0301633,13.064631,-2.7159348,-2.898444,20.359709,-0.594673,-1.9440314,-3.9825573,3.822069,-0.27259406,13.775304
t3,3.7140853,-0.19122341,35.695683,8.611881,9.02569,3.9662514,12.975737,-2.6783834,-2.8908653,20.066084,-0.6065255,-1.9095682,-3.9487488,3.7968338,-0.2530697,13.581228
t6,7.84284,0.29056036,36.49748,9.34505,9.108947,4.1367774,14.206432,-3.1245556,-3.1063325,17.147888,-1.1187428,-2.1530893,-4.6906934,4.3276377,-0.30718613,14.923472
t17,10.424365,0.6612884,40.04089,10.426744,9.992186,4.8722568,15.861675,-3.6070862,-3.412077,17.662373,-1.384068,-2.4964075,-5.3870993,5.092022,-0.45368597,17.300793
t78,14.400754,-0.053371023,53.64448,13.589086,14.374225,7.9354863,21.313576,-4.9693713,-4.371509,25.45307,-1.5574316,-3.585905,-7.1993957,7.013131,-0.77360266,24.453827
t131,14.542722,-0.12809904,53.46944,13.46634,14.760722,8.122525,21.285385,-5.0042267,-4.39095,25.348959,-1.5251136,-3.683783,-7.2085543,7.0663805,-0.8387623,24.628553
t132,14.494547,-0.12514131,53.47318,13.504475,14.727527,8.0625925,21.269468,-5.0027065,-4.3860927,25.361822,-1.5330839,-3.6813984,-7.2176623,7.1211586,-0.83478016,24.598707
t122,20.232388,2.282778,54.069286,14.432427,13.850754,8.958964,21.893888,-5.4146547,-4.643978,20.035448,-2.4423368,-3.9099243,-7.781755,7.4057674,-1.0754524,27.07355
t123,20.273487,2.3292143,54.11789,14.41224,13.826282,8.901467,21.869265,-5.4165387,-4.6396127,20.05286,-2.4546998,-3.9228542,-7.804216,7.413143,-1.0799392,27.02066
t98,20.137066,2.0386622,53.972935,14.49599,13.926107,8.919959,21.828161,-5.391845,-4.6095514,20.078417,-2.4199326,-3.915013,-7.7739244,7.504078,-1.0826763,27.03023
t84,19.486307,2.419841,51.80941,13.957533,13.128993,8.363882,20.977268,-5.1676774,-4.452792,18.759277,-2.367764,-3.6781719,-7.5308795,7.0875835,-0.97846645,25.726368
t85,19.822496,2.0080674,54.006508,14.494735,14.077909,8.896077,21.908796,-5.3800135,-4.6281734,20.151232,-2.3833132,-3.895033,-7.779883,7.5717106,-1.0674435,26.877625
t139,19.964237,2.3899634,54.148426,14.662973,13.63181,8.624816,21.918793,-5.353364,-4.5493655,20.071959,-2.3267763,-3.8640103,-7.7706122,7.804804,-1.0807049,27.152834
t140,19.949331,2.3829377,54.15384,14.6463,13.612245,8.620799,21.907925,-5.3549066,-4.549059,20.074488,-2.3240094,-3.8604534,-7.7685432,7.7913857,-1.0843414,27.153704
t129,19.952232,2.410189,54.16599,14.70042,13.608531,8.56076,21.947163,-5.354211,-4.557779,20.114698,-2.3427186,-3.8500073,-7.783113,7.87265,-1.0691785,27.10578
t160,19.195461,1.3233653,53.877186,14.519095,14.574964,7.9954567,21.950394,-5.516207,-4.671229,20.188955,-2.2718563,-3.7972214,-7.8599443,7.896656,-0.9948452,26.622198
t161,19.196543,1.3238403,53.87784,14.517819,14.577604,7.998821,21.952032,-5.516233,-4.671795,20.188673,-2.2718074,-3.7976608,-7.859732,7.897007,-0.99527246,26.623346
