"","t2","t3","t6","t17","t78","t131","t132","t122","t123","t98","t84","t85","t139","t140","t129","t160","t161","t144","t145","t87","t82","t67","t68","t11","t22","t47","t95","t96","t83","t90","t91","t71","t59","t27","t28","t39","t40","t33","t61","t62","t42","t31","t37","t104","t105","t56","t19","t7","t110","t111","t162","t163","t120","t35","t148","t149","t114","t72","t14","t9","t10","t16","t18","t30","t146","t147","t141","t48","t49","t20","t45","t46","t108","t109","t57","t152","t153","t130","t137","t138","t38","t4","t5","t15","t29","t69","t70","t80","t81","t58","t101","t102","t86","t118","t119","t156","t157","t73","t79","t133","t134","t158","t159","t154","t155","t121","t88","t92","t93","t89","t74","t24","t32","t53","t54","t55","t63","t97","t127","t128","t34","t43","t125","t126","t115","t94","t25","t23","t135","t136","t124","t75","t41","t26","t142","t143","t112","t113","t99","t106","t107","t36","t21","t60","t76","t77","t150","t151","t51","t44","t12","t13","t8","t100","t116","t117","t103","t50","t64","t65","t66","t52","t1"
"t2",0,0.6546815954,1.85962717341,2.6463818508,5.6868855448,5.6868855448,5.6868855448,5.686885545,5.686885545,5.686885545,5.21370551182,5.68688554502,5.68688554511,5.68688554511,5.6868855451,5.686885545485,5.686885545485,5.6868855451,5.6868855451,5.68688554512,5.05298802114,4.871139415,5.6868855451,3.72063487336,3.05708754846,5.68688554446,5.6868855444,5.6868855444,5.6868855444,5.68688554433,5.68688554433,5.68688554433,5.68688554416,3.9810876553,4.0386694748,4.45125189858,5.68688554428,4.63800328808,5.68688554488,4.82092723058,5.58853885548,5.68688554478,4.3187586339,5.4272979455,5.6868855443,5.6868855445,5.1732487442,4.0700418568,7.4315876427,7.4315876427,7.43158764279,7.43158764279,7.4315876428,7.4315876433,7.43158764354,7.43158764354,7.4315876435,7.4315876435,7.4315876433,3.8787992149,4.5497702172,4.02507910897,4.71645701378,7.43158764298,7.43158764374,7.43158764374,7.43158764373,7.43158764388,6.64073616468,4.47868650048,6.48692611578,6.55304642248,7.43158764333,7.43158764333,7.43158764343,7.43158764346,7.43158764346,7.43158764353,7.43158764349,7.43158764349,7.43158764378,7.00017785898,3.50093590613,4.82806737888,6.38618385198,7.43158764348,7.43158764348,7.43158764348,7.36354417978,6.52370526928,7.11215422748,7.43158764308,7.43158764338,7.43158764338,7.43158764338,7.43158764338,7.43158764338,7.31429359588,7.43158764318,7.43158764308,7.43158764308,7.43158764315,7.43158764315,7.43158764315,7.43158764315,7.43158764317,7.21103252398,7.43158764322,7.43158764322,7.25123072608,6.82973134658,4.916321607849,5.810345733369,7.431587642569,6.495406374394,7.075788963494,7.431587642969,7.431587642969,7.431587642969,7.431587642969,7.431587643169,6.314144310949,7.431587643069,7.355581845669,7.431587643049,7.431587643149,4.976734066279,6.87225737598,7.43158764311,7.43158764311,7.21694536692,7.00438222131,7.05464658481,5.69298342031,7.43158764287,7.43158764287,7.431587642828,7.431587642828,7.25207574491,7.43158764287,7.39439201887,5.71235010165,5.50197186638,7.08530183909,6.82045261636,6.71831584504,7.43158764342,7.43158764342,7.43158764309,6.36940948449,3.96439007795,5.87462703119,4.6125270093,7.4315876423,7.43158764239,7.43158764239,7.43158764239,7.4315876421,7.43158764232,7.431587642321,7.022028802421,7.43158764272,2.1473293705
"t3",0.6546815954,0,1.77076225041,2.5575169278,5.5980206218,5.5980206218,5.5980206218,5.598020622,5.598020622,5.598020622,5.12484058882,5.59802062202,5.59802062211,5.59802062211,5.5980206221,5.598020622485,5.598020622485,5.5980206221,5.5980206221,5.59802062212,4.96412309814,4.782274492,5.5980206221,3.63176995036,2.96822262546,5.59802062146,5.5980206214,5.5980206214,5.5980206214,5.59802062133,5.59802062133,5.59802062133,5.59802062116,3.8922227323,3.9498045518,4.36238697558,5.59802062128,4.54913836508,5.59802062188,4.73206230758,5.49967393248,5.59802062178,4.2298937109,5.3384330225,5.5980206213,5.5980206215,5.0843838212,3.9811769338,7.3427227197,7.3427227197,7.34272271979,7.34272271979,7.3427227198,7.3427227203,7.34272272054,7.34272272054,7.3427227205,7.3427227205,7.3427227203,3.7899342919,4.4609052942,3.93621418597,4.62759209078,7.34272271998,7.34272272074,7.34272272074,7.34272272073,7.34272272088,6.55187124168,4.38982157748,6.39806119278,6.46418149948,7.34272272033,7.34272272033,7.34272272043,7.34272272046,7.34272272046,7.34272272053,7.34272272049,7.34272272049,7.34272272078,6.91131293598,3.41207098313,4.73920245588,6.29731892898,7.34272272048,7.34272272048,7.34272272048,7.27467925678,6.43484034628,7.02328930448,7.34272272008,7.34272272038,7.34272272038,7.34272272038,7.34272272038,7.34272272038,7.22542867288,7.34272272018,7.34272272008,7.34272272008,7.34272272015,7.34272272015,7.34272272015,7.34272272015,7.34272272017,7.12216760098,7.34272272022,7.34272272022,7.16236580308,6.74086642358,4.827456684849,5.721480810369,7.342722719569,6.406541451394,6.986924040494,7.342722719969,7.342722719969,7.342722719969,7.342722719969,7.342722720169,6.225279387949,7.342722720069,7.266716922669,7.342722720049,7.342722720149,4.887869143279,6.78339245298,7.34272272011,7.34272272011,7.12808044392,6.91551729831,6.96578166181,5.60411849731,7.34272271987,7.34272271987,7.342722719828,7.342722719828,7.16321082191,7.34272271987,7.30552709587,5.62348517865,5.41310694338,6.99643691609,6.73158769336,6.62945092204,7.34272272042,7.34272272042,7.34272272009,6.28054456149,3.87552515495,5.78576210819,4.5236620863,7.3427227193,7.34272271939,7.34272271939,7.34272271939,7.3427227191,7.34272271932,7.342722719321,6.933163879421,7.34272271972,2.0584644475
"t6",1.85962717341,1.77076225041,0,0.83918915521,3.87969284921,3.87969284921,3.87969284921,3.87969284941,3.87969284941,3.87969284941,3.40651281623,3.87969284943,3.87969284952,3.87969284952,3.87969284951,3.879692849895,3.879692849895,3.87969284951,3.87969284951,3.87969284953,3.24579532555,3.06394671941,3.87969284951,3.86750773557,3.20396041067,5.83375840667,5.83375840661,5.83375840661,5.83375840661,5.83375840654,5.83375840654,5.83375840654,5.83375840637,4.12796051751,4.18554233701,4.59812476079,5.83375840649,4.78487615029,5.83375840709,4.96780009279,5.73541171769,5.83375840699,4.46563149611,5.57417080771,5.83375840651,5.83375840671,5.32012160641,4.28314324901,7.64468903491,7.64468903491,7.644689035,7.644689035,7.64468903501,7.64468903551,7.64468903575,7.64468903575,7.64468903571,7.64468903571,7.64468903551,4.09190060711,4.76287160941,4.23818050118,4.92955840599,7.64468903519,7.64468903595,7.64468903595,7.64468903594,7.64468903609,6.85383755689,4.69178789269,6.70002750799,6.76614781469,7.64468903554,7.64468903554,7.64468903564,7.64468903567,7.64468903567,7.64468903574,7.6446890357,7.6446890357,7.64468903599,7.21327925119,3.71403729834,5.04116877109,6.59928524419,7.64468903569,7.64468903569,7.64468903569,7.57664557199,6.73680666149,7.32525561969,7.64468903529,7.64468903559,7.64468903559,7.64468903559,7.64468903559,7.64468903559,7.52739498809,7.64468903539,7.64468903529,7.64468903529,7.64468903536,7.64468903536,7.64468903536,7.64468903536,7.64468903538,7.42413391619,7.64468903543,7.64468903543,7.46433211829,7.04283273879,5.129423000059,6.023447125579,7.644689034779,6.708507766604,7.288890355704,7.644689035179,7.644689035179,7.644689035179,7.644689035179,7.644689035379,6.527245703159,7.644689035279,7.568683237879,7.644689035259,7.644689035359,5.189835458489,7.08535876819,7.64468903532,7.64468903532,7.43004675913,7.21748361352,7.26774797702,5.90608481252,7.64468903508,7.64468903508,7.644689035038,7.644689035038,7.46517713712,7.64468903508,7.60749341108,5.92545149386,5.71507325859,7.2984032313,7.03355400857,6.93141723725,7.64468903563,7.64468903563,7.6446890353,6.5825108767,4.17749147016,6.0877284234,4.82562840151,7.64468903451,7.6446890346,7.6446890346,7.6446890346,7.64468903431,7.64468903453,7.644689034531,7.235130194631,7.64468903493,2.36043076271
"t17",2.6463818508,2.5575169278,0.83918915521,0,3.619777377,3.619777377,3.619777377,3.6197773772,3.6197773772,3.6197773772,3.14659734402,3.61977737722,3.61977737731,3.61977737731,3.6197773773,3.619777377685,3.619777377685,3.6197773773,3.6197773773,3.61977737732,2.98587985334,2.8040312472,3.6197773773,4.65426241296,3.99071508806,6.62051308406,6.620513084,6.620513084,6.620513084,6.62051308393,6.62051308393,6.62051308393,6.62051308376,4.9147151949,4.9722970144,5.38487943818,6.62051308388,5.57163082768,6.62051308448,5.75455477018,6.52216639508,6.62051308438,5.2523861735,6.3609254851,6.6205130839,6.6205130841,6.1068762838,5.0698979264,8.4314437123,8.4314437123,8.43144371239,8.43144371239,8.4314437124,8.4314437129,8.43144371314,8.43144371314,8.4314437131,8.4314437131,8.4314437129,4.8786552845,5.5496262868,5.02493517857,5.71631308338,8.43144371258,8.43144371334,8.43144371334,8.43144371333,8.43144371348,7.64059223428,5.47854257008,7.48678218538,7.55290249208,8.43144371293,8.43144371293,8.43144371303,8.43144371306,8.43144371306,8.43144371313,8.43144371309,8.43144371309,8.43144371338,8.00003392858,4.50079197573,5.82792344848,7.38603992158,8.43144371308,8.43144371308,8.43144371308,8.36340024938,7.52356133888,8.11201029708,8.43144371268,8.43144371298,8.43144371298,8.43144371298,8.43144371298,8.43144371298,8.31414966548,8.43144371278,8.43144371268,8.43144371268,8.43144371275,8.43144371275,8.43144371275,8.43144371275,8.43144371277,8.21088859358,8.43144371282,8.43144371282,8.25108679568,7.82958741618,5.916177677449,6.810201802969,8.431443712169,7.495262443994,8.075645033094,8.431443712569,8.431443712569,8.431443712569,8.431443712569,8.431443712769,7.314000380549,8.431443712669,8.355437915269,8.431443712649,8.431443712749,5.976590135879,7.87211344558,8.43144371271,8.43144371271,8.21680143652,8.00423829091,8.05450265441,6.69283948991,8.43144371247,8.43144371247,8.431443712428,8.431443712428,8.25193181451,8.43144371247,8.39424808847,6.71220617125,6.50182793598,8.08515790869,7.82030868596,7.71817191464,8.43144371302,8.43144371302,8.43144371269,7.36926555409,4.96424614755,6.87448310079,5.6123830789,8.4314437119,8.43144371199,8.43144371199,8.43144371199,8.4314437117,8.43144371192,8.431443711921,8.021884872021,8.43144371232,3.1471854401
"t78",5.6868855448,5.5980206218,3.87969284921,3.619777377,0,1.5314068394,1.5314068394,5.8555577376,5.8555577376,5.8555577376,5.38237770442,5.85555773762,5.85555773771,5.85555773771,5.8555577377,5.855557738085,5.855557738085,5.8555577377,5.8555577377,5.85555773772,5.22166021374,5.0398116076,5.8555577377,7.69476610696,7.03121878206,9.66101677806,9.661016778,9.661016778,9.661016778,9.66101677793,9.66101677793,9.66101677793,9.66101677776,7.9552188889,8.0128007084,8.42538313218,9.66101677788,8.61213452168,9.66101677848,8.79505846418,9.56267008908,9.66101677838,8.2928898675,9.4014291791,9.6610167779,9.6610167781,9.1473799778,8.1104016204,11.4719474063,11.4719474063,11.47194740639,11.47194740639,11.4719474064,11.4719474069,11.47194740714,11.47194740714,11.4719474071,11.4719474071,11.4719474069,7.9191589785,8.5901299808,8.06543887257,8.75681677738,11.47194740658,11.47194740734,11.47194740734,11.47194740733,11.47194740748,10.68109592828,8.51904626408,10.52728587938,10.59340618608,11.47194740693,11.47194740693,11.47194740703,11.47194740706,11.47194740706,11.47194740713,11.47194740709,11.47194740709,11.47194740738,11.04053762258,7.54129566973,8.86842714248,10.42654361558,11.47194740708,11.47194740708,11.47194740708,11.40390394338,10.56406503288,11.15251399108,11.47194740668,11.47194740698,11.47194740698,11.47194740698,11.47194740698,11.47194740698,11.35465335948,11.47194740678,11.47194740668,11.47194740668,11.47194740675,11.47194740675,11.47194740675,11.47194740675,11.47194740677,11.25139228758,11.47194740682,11.47194740682,11.29159048968,10.87009111018,8.956681371449,9.850705496969,11.471947406169,10.535766137994,11.116148727094,11.471947406569,11.471947406569,11.471947406569,11.471947406569,11.471947406769,10.354504074549,11.471947406669,11.395941609269,11.471947406649,11.471947406749,9.017093829879,10.91261713958,11.47194740671,11.47194740671,11.25730513052,11.04474198491,11.09500634841,9.73334318391,11.47194740647,11.47194740647,11.471947406428,11.471947406428,11.29243550851,11.47194740647,11.43475178247,9.75270986525,9.54233162998,11.12566160269,10.86081237996,10.75867560864,11.47194740702,11.47194740702,11.47194740669,10.40976924809,8.00474984155,9.91498679479,8.6528867729,11.4719474059,11.47194740599,11.47194740599,11.47194740599,11.4719474057,11.47194740592,11.471947405921,11.062388566021,11.47194740632,6.1876891341
"t131",5.6868855448,5.5980206218,3.87969284921,3.619777377,1.5314068394,0,0.3329057636,5.8555577376,5.8555577376,5.8555577376,5.38237770442,5.85555773762,5.85555773771,5.85555773771,5.8555577377,5.855557738085,5.855557738085,5.8555577377,5.8555577377,5.85555773772,5.22166021374,5.0398116076,5.8555577377,7.69476610696,7.03121878206,9.66101677806,9.661016778,9.661016778,9.661016778,9.66101677793,9.66101677793,9.66101677793,9.66101677776,7.9552188889,8.0128007084,8.42538313218,9.66101677788,8.61213452168,9.66101677848,8.79505846418,9.56267008908,9.66101677838,8.2928898675,9.4014291791,9.6610167779,9.6610167781,9.1473799778,8.1104016204,11.4719474063,11.4719474063,11.47194740639,11.47194740639,11.4719474064,11.4719474069,11.47194740714,11.47194740714,11.4719474071,11.4719474071,11.4719474069,7.9191589785,8.5901299808,8.06543887257,8.75681677738,11.47194740658,11.47194740734,11.47194740734,11.47194740733,11.47194740748,10.68109592828,8.51904626408,10.52728587938,10.59340618608,11.47194740693,11.47194740693,11.47194740703,11.47194740706,11.47194740706,11.47194740713,11.47194740709,11.47194740709,11.47194740738,11.04053762258,7.54129566973,8.86842714248,10.42654361558,11.47194740708,11.47194740708,11.47194740708,11.40390394338,10.56406503288,11.15251399108,11.47194740668,11.47194740698,11.47194740698,11.47194740698,11.47194740698,11.47194740698,11.35465335948,11.47194740678,11.47194740668,11.47194740668,11.47194740675,11.47194740675,11.47194740675,11.47194740675,11.47194740677,11.25139228758,11.47194740682,11.47194740682,11.29159048968,10.87009111018,8.956681371449,9.850705496969,11.471947406169,10.535766137994,11.116148727094,11.471947406569,11.471947406569,11.471947406569,11.471947406569,11.471947406769,10.354504074549,11.471947406669,11.395941609269,11.471947406649,11.471947406749,9.017093829879,10.91261713958,11.47194740671,11.47194740671,11.25730513052,11.04474198491,11.09500634841,9.73334318391,11.47194740647,11.47194740647,11.471947406428,11.471947406428,11.29243550851,11.47194740647,11.43475178247,9.75270986525,9.54233162998,11.12566160269,10.86081237996,10.75867560864,11.47194740702,11.47194740702,11.47194740669,10.40976924809,8.00474984155,9.91498679479,8.6528867729,11.4719474059,11.47194740599,11.47194740599,11.47194740599,11.4719474057,11.47194740592,11.471947405921,11.062388566021,11.47194740632,6.1876891341
"t132",5.6868855448,5.5980206218,3.87969284921,3.619777377,1.5314068394,0.3329057636,0,5.8555577376,5.8555577376,5.8555577376,5.38237770442,5.85555773762,5.85555773771,5.85555773771,5.8555577377,5.855557738085,5.855557738085,5.8555577377,5.8555577377,5.85555773772,5.22166021374,5.0398116076,5.8555577377,7.69476610696,7.03121878206,9.66101677806,9.661016778,9.661016778,9.661016778,9.66101677793,9.66101677793,9.66101677793,9.66101677776,7.9552188889,8.0128007084,8.42538313218,9.66101677788,8.61213452168,9.66101677848,8.79505846418,9.56267008908,9.66101677838,8.2928898675,9.4014291791,9.6610167779,9.6610167781,9.1473799778,8.1104016204,11.4719474063,11.4719474063,11.47194740639,11.47194740639,11.4719474064,11.4719474069,11.47194740714,11.47194740714,11.4719474071,11.4719474071,11.4719474069,7.9191589785,8.5901299808,8.06543887257,8.75681677738,11.47194740658,11.47194740734,11.47194740734,11.47194740733,11.47194740748,10.68109592828,8.51904626408,10.52728587938,10.59340618608,11.47194740693,11.47194740693,11.47194740703,11.47194740706,11.47194740706,11.47194740713,11.47194740709,11.47194740709,11.47194740738,11.04053762258,7.54129566973,8.86842714248,10.42654361558,11.47194740708,11.47194740708,11.47194740708,11.40390394338,10.56406503288,11.15251399108,11.47194740668,11.47194740698,11.47194740698,11.47194740698,11.47194740698,11.47194740698,11.35465335948,11.47194740678,11.47194740668,11.47194740668,11.47194740675,11.47194740675,11.47194740675,11.47194740675,11.47194740677,11.25139228758,11.47194740682,11.47194740682,11.29159048968,10.87009111018,8.956681371449,9.850705496969,11.471947406169,10.535766137994,11.116148727094,11.471947406569,11.471947406569,11.471947406569,11.471947406569,11.471947406769,10.354504074549,11.471947406669,11.395941609269,11.471947406649,11.471947406749,9.017093829879,10.91261713958,11.47194740671,11.47194740671,11.25730513052,11.04474198491,11.09500634841,9.73334318391,11.47194740647,11.47194740647,11.471947406428,11.471947406428,11.29243550851,11.47194740647,11.43475178247,9.75270986525,9.54233162998,11.12566160269,10.86081237996,10.75867560864,11.47194740702,11.47194740702,11.47194740669,10.40976924809,8.00474984155,9.91498679479,8.6528867729,11.4719474059,11.47194740599,11.47194740599,11.47194740599,11.4719474057,11.47194740592,11.471947405921,11.062388566021,11.47194740632,6.1876891341
"t122",5.686885545,5.598020622,3.87969284941,3.6197773772,5.8555577376,5.8555577376,5.8555577376,0,0.5697406148,1.0723433032,0.83702371242,1.31020374562,1.88383684491,1.88383684491,1.8838368449,2.897391418285,2.897391418285,2.8973914179,2.8973914179,2.89739141792,2.26349389394,2.0816452878,2.8973914179,7.69476610716,7.03121878226,9.66101677826,9.6610167782,9.6610167782,9.6610167782,9.66101677813,9.66101677813,9.66101677813,9.66101677796,7.9552188891,8.0128007086,8.42538313238,9.66101677808,8.61213452188,9.66101677868,8.79505846438,9.56267008928,9.66101677858,8.2928898677,9.4014291793,9.6610167781,9.6610167783,9.147379978,8.1104016206,11.4719474065,11.4719474065,11.47194740659,11.47194740659,11.4719474066,11.4719474071,11.47194740734,11.47194740734,11.4719474073,11.4719474073,11.4719474071,7.9191589787,8.590129981,8.06543887277,8.75681677758,11.47194740678,11.47194740754,11.47194740754,11.47194740753,11.47194740768,10.68109592848,8.51904626428,10.52728587958,10.59340618628,11.47194740713,11.47194740713,11.47194740723,11.47194740726,11.47194740726,11.47194740733,11.47194740729,11.47194740729,11.47194740758,11.04053762278,7.54129566993,8.86842714268,10.42654361578,11.47194740728,11.47194740728,11.47194740728,11.40390394358,10.56406503308,11.15251399128,11.47194740688,11.47194740718,11.47194740718,11.47194740718,11.47194740718,11.47194740718,11.35465335968,11.47194740698,11.47194740688,11.47194740688,11.47194740695,11.47194740695,11.47194740695,11.47194740695,11.47194740697,11.25139228778,11.47194740702,11.47194740702,11.29159048988,10.87009111038,8.956681371649,9.850705497169,11.471947406369,10.535766138194,11.116148727294,11.471947406769,11.471947406769,11.471947406769,11.471947406769,11.471947406969,10.354504074749,11.471947406869,11.395941609469,11.471947406849,11.471947406949,9.017093830079,10.91261713978,11.47194740691,11.47194740691,11.25730513072,11.04474198511,11.09500634861,9.73334318411,11.47194740667,11.47194740667,11.471947406628,11.471947406628,11.29243550871,11.47194740667,11.43475178267,9.75270986545,9.54233163018,11.12566160289,10.86081238016,10.75867560884,11.47194740722,11.47194740722,11.47194740689,10.40976924829,8.00474984175,9.91498679499,8.6528867731,11.4719474061,11.47194740619,11.47194740619,11.47194740619,11.4719474059,11.47194740612,11.471947406121,11.062388566221,11.47194740652,6.1876891343
"t123",5.686885545,5.598020622,3.87969284941,3.6197773772,5.8555577376,5.8555577376,5.8555577376,0.5697406148,0,1.0723433032,0.83702371242,1.31020374562,1.88383684491,1.88383684491,1.8838368449,2.897391418285,2.897391418285,2.8973914179,2.8973914179,2.89739141792,2.26349389394,2.0816452878,2.8973914179,7.69476610716,7.03121878226,9.66101677826,9.6610167782,9.6610167782,9.6610167782,9.66101677813,9.66101677813,9.66101677813,9.66101677796,7.9552188891,8.0128007086,8.42538313238,9.66101677808,8.61213452188,9.66101677868,8.79505846438,9.56267008928,9.66101677858,8.2928898677,9.4014291793,9.6610167781,9.6610167783,9.147379978,8.1104016206,11.4719474065,11.4719474065,11.47194740659,11.47194740659,11.4719474066,11.4719474071,11.47194740734,11.47194740734,11.4719474073,11.4719474073,11.4719474071,7.9191589787,8.590129981,8.06543887277,8.75681677758,11.47194740678,11.47194740754,11.47194740754,11.47194740753,11.47194740768,10.68109592848,8.51904626428,10.52728587958,10.59340618628,11.47194740713,11.47194740713,11.47194740723,11.47194740726,11.47194740726,11.47194740733,11.47194740729,11.47194740729,11.47194740758,11.04053762278,7.54129566993,8.86842714268,10.42654361578,11.47194740728,11.47194740728,11.47194740728,11.40390394358,10.56406503308,11.15251399128,11.47194740688,11.47194740718,11.47194740718,11.47194740718,11.47194740718,11.47194740718,11.35465335968,11.47194740698,11.47194740688,11.47194740688,11.47194740695,11.47194740695,11.47194740695,11.47194740695,11.47194740697,11.25139228778,11.47194740702,11.47194740702,11.29159048988,10.87009111038,8.956681371649,9.850705497169,11.471947406369,10.535766138194,11.116148727294,11.471947406769,11.471947406769,11.471947406769,11.471947406769,11.471947406969,10.354504074749,11.471947406869,11.395941609469,11.471947406849,11.471947406949,9.017093830079,10.91261713978,11.47194740691,11.47194740691,11.25730513072,11.04474198511,11.09500634861,9.73334318411,11.47194740667,11.47194740667,11.471947406628,11.471947406628,11.29243550871,11.47194740667,11.43475178267,9.75270986545,9.54233163018,11.12566160289,10.86081238016,10.75867560884,11.47194740722,11.47194740722,11.47194740689,10.40976924829,8.00474984175,9.91498679499,8.6528867731,11.4719474061,11.47194740619,11.47194740619,11.47194740619,11.4719474059,11.47194740612,11.471947406121,11.062388566221,11.47194740652,6.1876891343
"t98",5.686885545,5.598020622,3.87969284941,3.6197773772,5.8555577376,5.8555577376,5.8555577376,1.0723433032,1.0723433032,0,0.83702371242,1.31020374562,1.88383684491,1.88383684491,1.8838368449,2.897391418285,2.897391418285,2.8973914179,2.8973914179,2.89739141792,2.26349389394,2.0816452878,2.8973914179,7.69476610716,7.03121878226,9.66101677826,9.6610167782,9.6610167782,9.6610167782,9.66101677813,9.66101677813,9.66101677813,9.66101677796,7.9552188891,8.0128007086,8.42538313238,9.66101677808,8.61213452188,9.66101677868,8.79505846438,9.56267008928,9.66101677858,8.2928898677,9.4014291793,9.6610167781,9.6610167783,9.147379978,8.1104016206,11.4719474065,11.4719474065,11.47194740659,11.47194740659,11.4719474066,11.4719474071,11.47194740734,11.47194740734,11.4719474073,11.4719474073,11.4719474071,7.9191589787,8.590129981,8.06543887277,8.75681677758,11.47194740678,11.47194740754,11.47194740754,11.47194740753,11.47194740768,10.68109592848,8.51904626428,10.52728587958,10.59340618628,11.47194740713,11.47194740713,11.47194740723,11.47194740726,11.47194740726,11.47194740733,11.47194740729,11.47194740729,11.47194740758,11.04053762278,7.54129566993,8.86842714268,10.42654361578,11.47194740728,11.47194740728,11.47194740728,11.40390394358,10.56406503308,11.15251399128,11.47194740688,11.47194740718,11.47194740718,11.47194740718,11.47194740718,11.47194740718,11.35465335968,11.47194740698,11.47194740688,11.47194740688,11.47194740695,11.47194740695,11.47194740695,11.47194740695,11.47194740697,11.25139228778,11.47194740702,11.47194740702,11.29159048988,10.87009111038,8.956681371649,9.850705497169,11.471947406369,10.535766138194,11.116148727294,11.471947406769,11.471947406769,11.471947406769,11.471947406769,11.471947406969,10.354504074749,11.471947406869,11.395941609469,11.471947406849,11.471947406949,9.017093830079,10.91261713978,11.47194740691,11.47194740691,11.25730513072,11.04474198511,11.09500634861,9.73334318411,11.47194740667,11.47194740667,11.471947406628,11.471947406628,11.29243550871,11.47194740667,11.43475178267,9.75270986545,9.54233163018,11.12566160289,10.86081238016,10.75867560884,11.47194740722,11.47194740722,11.47194740689,10.40976924829,8.00474984175,9.91498679499,8.6528867731,11.4719474061,11.47194740619,11.47194740619,11.47194740619,11.4719474059,11.47194740612,11.471947406121,11.062388566221,11.47194740652,6.1876891343
