,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t2,-0.18330546,1.0421747,4.823483,2.27139,7.8835025,4.1587715,5.2018824,3.8041382,4.6701493,5.583627,4.314237,2.9736292,5.972221,7.1012983,4.836439,3.8661115
t3,-0.13062055,1.0065296,4.832577,2.2254508,7.9118767,4.107377,5.182347,3.7506967,4.657582,5.637599,4.278563,2.919912,5.9749455,7.1126423,4.8250375,3.8923843
t6,-0.15439855,1.0230283,4.8237686,2.2580216,7.907005,4.1376357,5.211385,3.7745166,4.62114,5.6090856,4.27395,2.9459908,5.975263,7.158301,4.776374,3.873063
t17,-0.05713435,0.9591753,4.8345466,2.244018,7.9829283,4.07413,5.26125,3.6827483,4.4518304,5.671174,4.147426,2.8661118,5.978748,7.3594055,4.5635743,3.8890605
t78,13.836822,5.847955,6.5642424,3.6127136,10.993455,2.126014,5.3119,3.1832132,4.561519,5.719403,1.368227,4.10116,5.3601313,3.8196063,2.7581682,4.4161534
t131,13.815768,5.820703,6.5314655,3.6245396,10.94674,2.0748072,5.318272,3.233195,4.570583,5.716607,1.4400864,4.147167,5.347732,3.841841,2.784831,4.4062767
t132,13.796153,5.8344593,6.5143776,3.622294,10.937698,2.0688474,5.3221755,3.2228675,4.603545,5.7169647,1.4248374,4.146401,5.3575907,3.86513,2.7879243,4.364431
t122,13.753117,5.9060187,6.5522594,3.6323905,11.091706,2.259161,5.3298125,2.9521592,4.552876,5.622516,1.2325095,3.9796727,5.374446,3.8397746,2.685618,4.3091288
t123,13.815662,5.976769,6.631566,3.5768588,11.042416,2.2086387,5.239412,2.9194694,4.63453,5.5600924,1.2860398,3.9178064,5.314144,3.7712636,2.7626834,4.2362127
t98,13.813217,5.9116287,6.5849433,3.5984943,10.972301,2.112217,5.1478643,2.9292445,4.687226,5.553016,1.4391944,3.8661268,5.3030977,3.7700453,2.843545,4.2093544
t84,13.711637,5.9862576,6.436305,3.5150557,10.875759,2.0347245,5.243856,2.9389145,4.9322796,5.485925,1.3246044,4.101902,5.2530413,3.9875014,2.799325,4.0649543
t85,13.823718,5.9534216,6.59497,3.5643296,10.989446,2.145154,5.245579,2.9371006,4.6746163,5.5673313,1.3210478,3.9438095,5.302159,3.788145,2.763957,4.2616644
t139,13.848159,6.031581,6.5617285,3.4856503,10.887204,2.0435324,5.2622557,2.9090178,4.803155,5.488931,1.3234138,4.0308375,5.2227507,3.8093061,2.7188644,4.2579365
t140,13.852136,5.996955,6.612838,3.519448,10.959751,2.1169565,5.234481,2.8866897,4.7067275,5.519508,1.3127586,3.9311612,5.2565584,3.7463405,2.7468967,4.271045
t129,13.813116,5.969348,6.5319667,3.4800694,10.948782,2.093566,5.3359165,3.027748,4.770029,5.5975456,1.2428023,4.093754,5.303238,3.86573,2.6845157,4.3041725
t160,13.741442,5.8745294,6.5441084,3.7202384,11.002337,2.1941843,5.3366446,3.1026707,4.574473,5.7293115,1.2529876,4.018169,5.3732867,3.907226,2.8436673,4.2256618
t161,13.804145,5.8966446,6.5882287,3.6982355,10.997936,2.1617453,5.276268,3.0954187,4.588662,5.7505383,1.4045243,3.919882,5.4098625,3.8110366,2.8252234,4.2634616
t144,13.702,5.9512706,6.4665895,3.5115309,11.000221,2.159593,5.418033,3.1190653,4.7060275,5.7084913,1.1198629,4.131159,5.404011,3.9621594,2.6754348,4.2435145
t145,13.692387,5.944171,6.4864335,3.544445,11.026374,2.1983583,5.4373336,3.1185787,4.666967,5.724173,1.0980713,4.124803,5.4166613,3.959532,2.6904516,4.247613
t87,13.658026,5.9375315,6.466759,3.5263858,11.053706,2.2185898,5.471221,3.1544578,4.653324,5.7464666,1.0793709,4.1598983,5.4498143,3.9836953,2.6530445,4.261272
t82,13.660863,5.923446,6.400303,3.5314486,10.953642,2.1109748,5.313552,3.0162213,4.897224,5.584257,1.2354786,4.1557426,5.346737,4.029758,2.7918916,4.082789
t67,13.698205,5.9396167,6.4219713,3.5020008,10.922507,2.0770957,5.29339,3.0038607,4.8966203,5.55321,1.2726876,4.1342006,5.3092403,3.9966493,2.7695258,4.114486
t68,13.691947,5.922467,6.494576,3.620495,11.017964,2.1959553,5.415863,3.1649203,4.6031427,5.783136,1.1588428,4.089298,5.441696,3.9485848,2.7426047,4.233443
t11,0.07361701,0.82516783,4.8807254,2.2709718,8.145136,3.990161,5.3502903,3.5434613,4.250246,5.7939425,3.984812,2.7103672,5.964875,7.610701,4.301038,3.9212475
t22,0.014488578,0.9091024,4.8435693,2.2247434,8.025715,4.0112057,5.2936144,3.6134143,4.307296,5.708435,4.0536838,2.8109305,5.980557,7.540981,4.3747015,3.9002721
t47,3.7669952,0.14723082,3.6483548,2.7344458,7.891329,7.5833793,3.0072918,5.693189,1.7843192,5.692113,1.8674394,2.4762046,6.8913655,11.469364,3.768595,3.3853257
t95,3.6919029,0.12666044,3.5454109,2.7504504,7.803409,7.506292,2.8740501,5.828678,1.6817344,5.7789454,1.859019,2.4915357,6.899407,11.395469,3.7832232,3.4716682
t96,3.8050156,0.22810046,3.5493605,2.653505,7.913509,7.6218767,2.8794913,5.823961,1.6869742,5.668769,1.9433839,2.39399,6.984958,11.5077915,3.6863894,3.360958
t83,3.7234018,0.22988024,3.5848436,2.6512384,7.838963,7.5394287,2.8972297,5.8098483,1.7267752,5.7437673,1.9500685,2.3926232,6.9838324,11.426318,3.68468,3.436717
t90,3.74453,0.11101083,3.6097949,2.769143,7.85792,7.559285,2.966593,5.7337527,1.7437974,5.7241607,1.8366926,2.5110166,6.866169,11.447635,3.8031533,3.416113
t91,3.8083193,0.16592757,3.5857792,2.7176294,7.920582,7.6243515,2.9457088,5.7546635,1.7192123,5.660148,1.875827,2.4586618,6.9177585,11.511092,3.7513685,3.3506649
t71,3.7884035,0.2177477,3.6906471,2.6640198,7.911915,7.606683,3.030085,5.6732187,1.830147,5.673394,1.9334418,2.4050179,6.954986,11.490512,3.6972148,3.3675063
t59,3.7888572,0.10391716,3.6640244,2.777573,7.917579,7.6052885,3.048479,5.6491933,1.7877301,5.666912,1.824903,2.5190365,6.844358,11.491187,3.8112614,3.3610725
t27,0.10749382,0.8373029,4.867312,2.2303138,8.109313,3.958353,5.3454366,3.52072,4.1715302,5.76983,3.938666,2.7226756,5.972203,7.6952815,4.2178574,3.926482
t28,0.056074753,0.89045995,4.85276,2.1960306,8.058478,3.9204,5.3306646,3.5521533,4.2229533,5.7211547,3.9938076,2.7738743,5.9748516,7.640906,4.2739096,3.9191902
t39,0.3049074,0.7635564,4.896262,2.1895704,8.224608,3.8272955,5.4214153,3.324398,3.8977602,5.8438287,3.7797368,2.5657606,5.9675026,7.9947066,3.8869147,3.9868743
t40,0.6203793,0.74513626,4.864933,2.098412,8.358824,3.5648627,5.458899,3.2195399,3.8476892,5.8726525,3.7130084,2.4801693,5.966245,8.366221,3.4702253,4.06151
t33,0.3498191,0.7437455,4.908534,2.2285566,8.256298,3.7460642,5.4449415,3.2410767,3.856673,5.8692646,3.7145224,2.4924636,5.9516983,8.11692,3.751912,4.025282
t61,0.54317695,0.63575304,4.9850135,2.2198188,8.30058,3.660839,5.541606,3.2134001,3.7549386,5.989401,3.6720803,2.469754,5.8748417,8.301666,3.5499594,4.070908
t62,0.3745153,0.6963027,4.94913,2.1869538,8.296671,3.7158365,5.4924974,3.2261086,3.857101,5.915923,3.6895597,2.473026,5.902172,8.050971,3.804213,4.067202
t42,0.5769036,0.7579662,4.943939,2.2269037,8.32737,3.6380095,5.381481,3.201747,3.8500745,5.8975635,3.6821153,2.4732323,6.0290604,8.362502,3.482772,3.975692
t31,0.5157819,0.72443205,4.954616,2.276114,8.228937,3.7296236,5.443458,3.2960036,3.8491485,5.9035816,3.7570395,2.5553334,5.9742384,8.328459,3.5228877,3.9519982
t37,0.26311404,0.71008414,4.950627,2.2363956,8.234505,3.7978914,5.4748054,3.2964597,3.9324982,5.8958707,3.74764,2.5312397,5.904278,7.94667,3.9240744,4.0380874
t104,0.48537084,0.7616739,4.849613,2.1090314,8.328363,3.6050587,5.467498,3.2258666,3.9158893,5.851911,3.728082,2.4775355,5.9343224,8.209919,3.623918,4.0804176
t105,0.61171746,0.7725039,4.804285,2.026417,8.391627,3.4981198,5.472781,3.189526,3.8589249,5.845855,3.6935291,2.445128,5.942777,8.311724,3.5162656,4.1181393
t56,0.56377494,0.76580954,4.834695,2.1156287,8.321185,3.5627902,5.4637256,3.2745614,3.9723804,5.829208,3.7831872,2.5256364,5.943423,8.270676,3.5586412,4.1162877
t19,0.5002313,0.7634925,4.8863254,2.146128,8.338771,3.6140563,5.434166,3.1850505,3.8672795,5.8799067,3.6724117,2.4459176,5.9680457,8.257397,3.5783815,4.0386806
t7,-0.45155326,1.2042643,4.8226457,2.373804,7.6638546,4.313291,5.1187134,4.0561132,5.089952,5.3972044,4.6546702,3.2261043,5.9778247,6.5232344,5.4249563,3.8208172
t110,0.39317206,13.179188,1.946656,9.421098,8.157815,5.1355443,3.3933477,4.256749,3.7683578,4.2628636,3.3446307,5.129474,8.595149,4.4666557,4.118407,3.803561
t111,0.32738698,13.271158,2.0260725,9.465529,8.2557955,5.069916,3.4756987,4.3144794,3.8013597,4.1703787,3.3135068,5.043615,8.5294485,4.3722186,4.176549,3.872986
t162,0.4173041,13.213517,1.9811196,9.368411,8.1815195,5.106592,3.4280756,4.2909575,3.7025526,4.2332377,3.3789513,5.091212,8.561095,4.433299,4.1530437,3.8379753
t163,0.39683133,13.224588,1.9856517,9.395866,8.193124,5.098026,3.433007,4.301416,3.7286513,4.2248874,3.3666353,5.087417,8.554614,4.4255967,4.1601057,3.8435898
t120,0.33656424,13.257248,2.0023296,9.466597,8.247529,5.0890126,3.453171,4.300472,3.8024275,4.1846194,3.3311937,5.0650196,8.550287,4.387487,4.157025,3.8495302
t35,0.4302526,13.402829,2.325941,9.057567,8.156739,4.6922755,3.7195687,4.686263,3.1794913,4.1356993,3.0646372,4.87269,8.145328,4.3124447,4.6060815,4.2607093
t148,0.41087723,13.380328,2.2942703,9.036133,8.135921,4.652686,3.7316551,4.6968617,3.1459105,4.1248517,3.023061,4.867623,8.126011,4.328631,4.6032324,4.2675166
t149,0.3431478,13.381055,2.231094,8.918743,8.107591,4.603927,3.6974359,4.7673,3.1166425,4.0923123,2.9812,4.9212575,8.133991,4.365388,4.6003985,4.2301483
t114,0.36067057,13.386526,2.3354154,8.980516,8.169506,4.5717354,3.715406,4.751736,3.1785312,4.025893,2.9642553,4.896231,8.102428,4.260449,4.6458845,4.24832
t72,0.32576454,13.408497,2.2557096,8.919634,8.158531,4.641125,3.665148,4.784533,3.1804838,4.070653,3.0275106,4.946588,8.167007,4.338474,4.6000977,4.194721
t14,0.50015765,13.355581,2.3923495,9.194461,8.203396,4.6837807,3.778994,4.6235404,3.1772184,4.1002584,3.0397801,4.790405,8.082456,4.2351832,4.6224766,4.309384
t9,-0.39016187,1.2036053,4.8529425,2.4246252,7.675617,4.374625,5.0979466,4.0862265,5.140301,5.3371105,4.7206163,3.1541169,5.908868,6.5576205,5.4221797,3.8074677
t10,-0.39220223,1.2073882,4.8856473,2.4448397,7.690292,4.372838,5.090643,4.1041985,5.164743,5.315178,4.7452364,3.1535757,5.889581,6.536294,5.4492006,3.8187675
t16,-0.4159864,1.1350737,4.8311076,2.3599694,7.6990767,4.266881,5.12094,3.989588,5.0729795,5.4386406,4.6044607,3.2469766,5.9843216,6.576591,5.383975,3.785955
t18,-0.35043913,1.2112957,4.8506737,2.3879132,7.6516795,4.382449,5.0705514,4.065391,5.1181693,5.308089,4.7435884,3.1201777,5.865325,6.5984006,5.378524,3.8271453
t30,0.37045172,13.379666,2.4727812,9.446701,8.376732,4.69178,3.7714272,4.589817,3.2908087,4.074368,3.0818484,4.8181834,8.105369,4.1463413,4.627264,4.307185
t146,0.23490275,13.366671,2.4193132,9.443113,8.381092,4.5352616,3.766471,4.6122537,3.2427523,4.0572286,2.940474,4.8338785,8.084733,4.1298842,4.6121387,4.28533
t147,0.31584147,13.365878,2.4277685,9.370575,8.31842,4.598573,3.7633243,4.6436105,3.2060032,4.0673056,2.9965942,4.8289948,8.090253,4.1852922,4.63767,4.297813
t141,0.2678583,13.434361,2.5152981,9.4156475,8.32732,4.5813537,3.8016021,4.6999726,3.1851966,4.0635357,2.9954119,4.8390627,8.005341,4.186753,4.7205353,4.373971
t48,0.21132694,13.423193,2.4851549,9.505672,8.405772,4.545002,3.7979398,4.645907,3.2669554,4.0498886,2.960029,4.849942,8.026691,4.1302576,4.665061,4.3390307
t49,0.26964355,13.427612,2.5488737,9.476164,8.370515,4.5902324,3.8039265,4.667403,3.2080789,4.0634165,3.0082188,4.829211,8.015148,4.152752,4.72092,4.382664
