"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156","c157","c158","c159","c160","c161"
"t6",-0.0527782778406472,0.0298043020497241,-0.0620313244862955,-0.0153606121532015,2.48044356274979e-05,0.00514241572498223,0.0798739497320474,-0.00139397311283252,-0.0010072838030555,-0.0392918499212201,0.000552421685020695,3.83189141678067e-05,0.00780726746134359,0.027146019070054,0.149236387888414,-0.0383829231623738,0.000492184924847974,0.186665793471241,0.0971110395697271,-0.0341991901381321,-0.0444173531076688,0.0109960034820461,-0.004795117233217,-0.00422434552000876,0.0218827248551429,2.59999507362016e-05,2.92606995114059e-05,2.64841117923907e-06,-0.0304903498347666,-0.00912757860485263,0.000420630177970522,0.00712637068620068,-0.0684006970195658,-0.014892818603151,-0.0117696883980744,3.92812016119971e-06,-0.000647547170467562,0.000674602041205919,0.0203985468808747,0.000593849164111907,0.00954028382673775,-0.00199676322560482,-0.0213644967065581,-0.0195981443239917,0.105233135063295,-0.0015663026762898,0.000144545111385036,-0.000483169015964343,0.0765087576696862,0.00085085242260555,-0.00142647925076446,0.00704704402223988,1.46640302499035e-05,-0.00127540631095017,-0.00073608079541766,-0.00848684206386968,-0.00465828643368699,0.000389595013032714,-0.00115586115270591,-0.016811856053991,0.533128303696405,0.00271017127031484,-0.00883323934082094,0.0106526939723626,-0.00605497303065393,0.00259859798493534,0.00494075350383769,0.011319854499528,-0.0493558801799049,0.00114635813019975,-0.00390565144768014,5.74799040459829e-15,-0.0185655280686163,0.000256308234426618,0.0410082426034203,-1.82110148177495e-05,-3.61086925455748e-05,-4.12006097616167e-08,0.0060149531361935,-0.0426098439747759,-0.00176024352683718,-0.0618508057422323,-0.00201168001732324,-0.0033976351680495,0.00029533135780448,-0.000132153504413196,0.00122003998878086,0.127145851808307,0.0074888735537801,0.212358122931554,6.30738861699887e-06,0.00113472382647337,3.96803719540674e-06,0.000128898646859479,1.12234526654244e-05,3.81830689069311e-06,-1.05049139188644e-05,5.68361654006753e-07,-1.099115689954e-14,-2.16348713306909e-05,-6.72151525413803e-07,9.30862517269422e-08,9.48508551318128e-14,2.8950707507712e-07,0.000308552668761465,1.70903578185612e-07,-2.0154249881795e-05,0.723059117605128,-0.0373255907152395,1.06043220519507e-06,3.87472123734388e-14,0.000275662254241604,-0.000213213203209316,-3.35732552788081e-07,-1.21087823515155e-14,-1.88851721179726e-09,0.0024465795246046,7.08236412202963e-09,0.0179592872345218,-3.77751513978128e-10,-6.30372135920828e-07,-3.39990109964602e-09,1.508020330667e-15,-9.78299136033153e-15,3.55000741235062e-05,-1.83376285937669e-06,4.6177674191287e-10,-5.39236184929475e-15,2.93933279189824e-07,-9.5357744440759e-09,-0.00231827417329585,0.000401878700233171,-3.55161648824958e-15,7.53380343264861e-09,-3.00362518071303e-05,-4.57787566748789e-15,-2.63846700639443e-15,5.12337066989616e-06,-1.46738460910021e-05,-5.78743348853413e-16,3.06545104939012e-11,-1.80708755923989e-15,7.39475254651863e-15,-4.70124070107696e-15,-3.95010926365143e-07,1.05503852288602e-09,0.000153024454511095,-9.38863777191917e-16,-1.0162509967944e-15,2.17154485289755e-15,2.83524975329685e-15,5.06386740141255e-15,3.22895568211905e-15,-8.01049133263526e-16,5.75559418471366e-16,4.10976229540578e-17,1.81303730982747e-15,-4.57587462512063e-15,-1.8267088039355e-14,5.10799057238873e-14,-0.0788110406239287
"t8",-0.0562552886283092,0.0388119398227956,-0.0929150480492931,-0.0242179453640526,7.23824445935283e-05,0.00255651323005096,0.0891917099688151,-0.0191016581030129,-0.000436942439595858,-0.0186659606256599,0.00034822114429675,2.78151938375901e-05,0.00626778352366913,0.0225071971672375,0.127438527054259,-0.0330442539979142,0.000439111251750432,0.169660307571658,0.0941550068265703,-0.0342616590037018,-0.0467219016556092,0.013365485946915,-0.00127450850257928,-0.0069924977514837,0.0375356802168814,5.07518577445841e-05,0.000256569323733058,-2.26767888816517e-05,0.0667900276179004,-0.00227022417682152,0.000125360223772583,0.00217240772324571,-0.0322790564886014,-0.0121075347211807,0.00120997261758054,2.26681767871097e-06,-0.000416025823550921,0.000445572229454541,0.0143631428852928,0.000466906039805142,0.00755454621433035,-0.0015987561385277,-0.0184630191865378,-0.0249380807186423,0.155093147549657,0.000668317712521693,1.73149793634987e-05,-0.000227012412943908,0.038243783667048,0.000500581927229317,-0.000891326251844491,0.00457667410860277,9.75610339159864e-06,-0.000864678625358906,-0.000508490891604134,-0.00623274367612342,-0.004947688995194,0.000289966506666678,-0.000905573275763083,-0.0157060037828599,0.441660174610548,0.00232746682394592,-0.00777004236923825,0.00951385190593085,-0.00543581430395236,0.00242541887697844,0.00463999441714722,0.0113897262823288,-0.0498192561916864,0.00116748289037755,-0.00426626633401968,-1.43118736271402e-15,-0.0212123148931136,0.000301672712780002,0.0540092018800289,-2.46898363292936e-05,-5.20237862076046e-05,-6.03521650261346e-08,0.00899848934803888,-0.0703344711795233,-0.00298549053662457,-0.107152572335617,-0.00363075201897814,-0.00615637902567504,0.000593306843001348,-0.000292279401343337,0.00273422397364319,0.403638913608309,-0.0153969877936701,0.271400909813198,1.15842370225143e-05,0.00237746247074645,1.10136215494161e-05,0.000416598275003165,0.000104563786082691,3.89886326392154e-05,0.000142416294314788,-3.45163161959739e-06,2.37058002226372e-15,9.52019854726287e-05,2.92498831799903e-06,-3.46823906107746e-07,-2.72473807934816e-14,-1.01604936196232e-06,-0.000463144608221124,-1.87394800752777e-07,2.0100497985402e-05,-0.649712495087916,0.0332172402300041,-5.91961828896237e-07,-3.26046339694227e-14,-0.000133078050905258,8.27796813315802e-05,1.27495065446307e-07,1.52472027451892e-14,5.8306341350578e-10,-0.00597196550361319,-1.62464973550106e-09,-0.00378627547711096,7.87325058726804e-11,1.22400134743764e-07,5.94990828104284e-10,-3.6667787773794e-15,8.73330233424513e-15,-4.54561429706934e-06,1.7775641688625e-07,-2.9806445748859e-11,4.15517240191211e-15,-1.6379207122362e-08,8.36489739719836e-11,-3.63836013629051e-05,6.58990419168926e-06,2.94380564347144e-15,3.33553399410416e-10,-1.75766706666203e-06,5.20318911602292e-15,4.77622368655533e-15,-0.000172176071226095,-2.08248583715904e-06,9.37969160927172e-16,4.36910101395752e-12,7.3869943846829e-16,-7.89037556677705e-15,4.77421256559855e-15,-1.29719407377613e-05,2.01811590828623e-10,3.02571498997052e-05,1.21675374854455e-15,1.87726080415608e-14,-4.65592748584946e-15,-7.30945559417383e-15,-7.09982181473623e-15,-6.66409149664724e-15,-2.40746914922943e-16,5.79233886044864e-15,-7.53302738445994e-15,-2.38768690798282e-15,3.57930848824109e-14,-1.9981657095392e-14,5.08659006332126e-14,-0.0788110406238932
"t10",-0.0604944172080517,0.0496878121925121,-0.130062541832104,-0.0348604769069883,0.000129184878467469,-0.000420487432064007,0.105959692020125,-0.04235129586972,0.000248188936995213,0.00591074592859503,0.000118925370198272,1.74150486866072e-05,0.00523932447534084,0.0203946734893723,0.123778251588762,-0.0326914355363726,0.000469214076734565,0.188275717506245,0.117770423285326,-0.0452413595148016,-0.0664046287159731,0.0226770933525129,0.00457511963962424,-0.0152075941392038,0.0833623450211708,0.000120532082370924,0.000831718531376051,-8.48709907085286e-05,0.299111485824987,0.0115842837381147,-0.000459225960189213,-0.00760478623425157,0.0304172758160921,-0.0152513769273791,0.0351142574915047,-8.07654676838189e-08,-0.000188096117119538,0.000259935751006778,0.0129628872874387,0.000707267833520996,0.0117608899602062,-0.00259403552456807,-0.038524085102514,-0.107518732055226,0.776646622785648,0.017179400657734,-0.00083904326692974,0.00127163469410831,-0.18212505255576,-0.00144043903066928,0.00205981040905649,-0.00910575034761891,-1.76256522475409e-05,0.00144717160620477,0.00078816771231051,0.00768596927890115,0.0191702757746782,-0.000329755170578815,0.000861006829135348,0.0265601092359458,-0.337740897967096,-0.00158786240582799,0.00493936658750155,-0.00579656420782013,0.00326548025177578,-0.00131909092073821,-0.0024865207847779,-0.00526222795199491,0.0228758390733366,-0.000527090064486076,0.00171092550293209,-1.10467346326961e-15,0.0079790250409289,-0.000109261190129863,-0.017418745358176,7.77527984881756e-06,1.56928032469158e-05,1.80199269628737e-08,-0.00265443532905245,0.0198451484084358,0.000834774731738939,0.0297761283345454,0.000999049604188789,0.00169264292485982,-0.000160993037461046,7.92841662011956e-05,-0.00074221024866312,-0.115893369448175,0.00881977106414639,-0.000626410774721635,-9.23135057404703e-07,-0.000228182897504863,-1.26663535670154e-06,-4.97831076132031e-05,-1.28011985037341e-05,-4.76530705436047e-06,-1.66159501508973e-05,3.90502145745358e-07,-2.11027209002042e-15,-1.05370792440189e-05,-3.23451417769749e-07,3.78339444564023e-08,-1.47653239491411e-14,1.10193321977798e-07,4.42009456730159e-05,1.66318874794981e-08,-1.74032942973856e-06,0.0546592891556232,-0.00278687962977948,4.29201393774831e-08,4.6688582725951e-15,9.17892863138086e-06,-5.28497446350117e-06,-8.07532000327869e-09,-2.79444818228966e-15,-3.42794124352277e-11,-0.00111263094834611,8.55213555977144e-11,0.000193703550610519,-4.01637805253665e-12,-6.08878523497396e-09,-2.8580876471299e-11,5.68484614600508e-17,-1.73311065067753e-15,1.97777286213902e-07,-7.14872478873573e-09,1.0897531361456e-12,1.12684349027377e-16,5.80618433088132e-10,-2.45305402347957e-12,9.41999098174381e-07,-1.69935525073199e-07,-4.75726093613556e-16,-7.17577746399844e-12,3.37565439828149e-08,1.14717407088665e-15,-1.27353339669734e-15,-7.06342896371966e-05,7.31704026662299e-09,-2.2446198344863e-15,-1.56498391354832e-14,-7.92092119075145e-17,-1.90933853187694e-16,-1.61981320725015e-15,-5.92488499517193e-06,1.59733482743316e-12,2.88866791021508e-07,-2.63034749329867e-16,1.05964883055943e-14,1.92375053006462e-16,-4.17863939926874e-17,2.64787649545991e-15,9.85189474650748e-17,-3.68628557469831e-16,2.28034925793371e-15,-8.97284599860943e-16,-1.68536472384189e-16,3.02259492143329e-15,-1.7173433047101e-14,5.09167484436395e-14,-0.0788110406239178
"t87",-0.0696328432332256,0.0761193498700519,-0.224537884960403,-0.0622662128376848,0.000286772384270185,-0.0126109128681013,-0.150059572394121,0.0441161515628957,-0.000184986942106094,-0.00444794034628362,-4.14663074548411e-05,-3.52632076038725e-06,-0.00044021525497237,-0.00109048296336714,-0.00360857953619187,0.00075252911764695,6.09192404502209e-07,0.00235063258934631,0.00531945931338498,-0.00266126161121296,-0.00507666551392241,0.0026173546027621,0.000677754983653528,-0.00252062312469642,0.0141403295285316,2.19196529777082e-05,0.000194720744678131,-2.16910129412005e-05,0.083732526986746,0.0072131034737523,-0.000328040951469327,-0.00555544518075318,0.0799312353719394,0.311856357578607,-0.489645993269249,3.89370207448164e-07,6.75630476153039e-05,-8.70245049489322e-05,-0.00347081292487686,-0.000132475643622916,-0.00216025676621375,0.000462649318848849,0.0057747354557874,0.0107355118022998,-0.0727777691912644,-0.00111773024590761,4.64411354302785e-05,-4.05690723095065e-05,0.00502718292788618,1.44702237700168e-05,1.83649483858142e-09,-7.21484052303902e-05,-2.39883954565696e-07,2.6854427528813e-05,1.90036268242384e-05,0.00106449662675043,0.0942233991971426,-6.42181529725068e-06,4.35771096368914e-05,0.00152610103959564,-0.0239862207757602,-0.000132303571541268,0.000452240723997272,-0.000561139964054625,0.000322002562374486,-0.00014808365734447,-0.000284591669304774,-0.000735055813889934,0.00322296609120719,-7.60451595547922e-05,0.000294280941426634,-1.03084126488413e-16,0.00152428702047995,-2.23137443045814e-05,-0.00451813851485174,2.1390648749925e-06,4.87009075710689e-06,5.77522660575416e-09,-0.000885893566740156,0.00795578712193477,0.000351394400693203,0.0130142704551233,0.000468806747487204,0.000799639378422051,-9.00423527280414e-05,5.11470478137119e-05,-0.000487713587189176,-0.111155380570087,0.0196935525672848,0.15932266092407,3.59219005392912e-06,0.000585145063345383,1.75649320726941e-06,5.50883623261406e-05,7.28445952861805e-06,2.64873998258633e-06,6.50635353686482e-06,-1.32888811615175e-07,1.12177753452221e-13,3.2975427077721e-06,1.00898007797291e-07,-1.12570312288591e-08,0.70710678118656,-3.21636210389513e-08,-9.19818296456956e-06,-2.98367575073177e-09,2.98135182513072e-07,-0.00889700730172277,0.000451479747712123,-5.53588865842465e-09,3.52680309468856e-14,-1.10518189891238e-06,5.76085932592384e-07,8.71658411901044e-10,4.13517443513568e-15,3.39017095196821e-12,0.000118155635056926,-7.52361903907254e-12,-1.65208125444179e-05,3.27770616532897e-13,5.0476852426503e-10,2.28323074014346e-12,-2.00445003726404e-15,-9.57769284834876e-16,-1.44524741990932e-08,4.87961012029127e-10,-6.96596063467275e-14,-4.40735993475623e-15,-3.58027924717013e-11,1.43080589117651e-13,-4.67771852021188e-08,8.41775498001333e-09,3.23292977509865e-15,3.23964792603939e-13,-1.41961301620416e-09,-4.33116996587085e-15,5.08860483426667e-15,0.00099079395119172,-1.91464774436262e-10,1.05930956246032e-16,3.48246252289298e-16,-2.31943312989395e-15,-2.71151214903038e-15,-3.15816791110565e-15,0.000153788537451811,-2.1184665437776e-14,-4.26406213071791e-09,3.57553193653081e-15,1.59460380820076e-14,-1.67193211724421e-15,-1.16365968154393e-16,2.85013856568435e-15,3.35370405325286e-15,-7.41375338122517e-16,2.191352327021e-15,-2.34719995739235e-15,1.78241504375935e-15,8.07809368752884e-15,-2.06631794742141e-14,4.99190397269045e-14,-0.0788110406239042
"t88",-0.0696328432332256,0.0761193498700513,-0.224537884960403,-0.0622662128376847,0.000286772384270221,-0.012610912868101,-0.150059572394121,0.0441161515628964,-0.000184986942105871,-0.00444794034628376,-4.1466307454565e-05,-3.52632075939915e-06,-0.00044021525497231,-0.00109048296336726,-0.00360857953619423,0.000752529117648143,6.09192403807669e-07,0.00235063258934254,0.00531945931338323,-0.00266126161121227,-0.00507666551392138,0.00261735460276161,0.000677754983652311,-0.00252062312469471,0.014140329528531,2.19196529768724e-05,0.000194720744677167,-2.16910129401884e-05,0.0837325269867509,0.00721310347375293,-0.000328040951468285,-0.00555544518075552,0.0799312353719458,0.311856357578616,-0.48964599326926,3.89370206463497e-07,6.75630476162098e-05,-8.70245049491516e-05,-0.00347081292487912,-0.000132475643624866,-0.00216025676621371,0.000462649318849228,0.00577473545578804,0.0107355118023009,-0.0727777691912798,-0.00111773024590883,4.64411354298438e-05,-4.0569072310759e-05,0.00502718292788748,1.44702237720422e-05,1.83648933473751e-09,-7.21484052309553e-05,-2.39883954886159e-07,2.68544275261432e-05,1.90036268212348e-05,0.00106449662674874,0.0942233991971498,-6.4218152947004e-06,4.35771096276348e-05,0.00152610103960827,-0.0239862207757315,-0.000132303571543247,0.000452240723996055,-0.000561139964050224,0.000322002562376858,-0.000148083657337861,-0.000284591669308222,-0.000735055813886699,0.00322296609120047,-7.60451595455907e-05,0.000294280941422372,-5.19247441159669e-16,0.00152428702047359,-2.2313744311348e-05,-0.00451813851484648,2.13906489539067e-06,4.87009076728745e-06,5.77522435341445e-09,-0.000885893566746967,0.00795578712191847,0.000351394400709928,0.0130142704551084,0.000468806747485255,0.000799639378410664,-9.00423527249085e-05,5.11470478056334e-05,-0.0004877135871703,-0.11115538057005,0.0196935525672993,0.159322660924157,3.59219010836567e-06,0.000585145063336417,1.75649318211053e-06,5.50883623525325e-05,7.28445944038692e-06,2.6487400634371e-06,6.50635355271596e-06,-1.3288885311018e-07,-1.18438099370695e-13,3.29754253614552e-06,1.00897808379966e-07,-1.12595548132883e-08,-0.707106781186535,-3.21630556284892e-08,-9.19818296747539e-06,-2.98365365356628e-09,2.98135156570359e-07,-0.00889700730158641,0.00045147974772819,-5.5358993642134e-09,-3.61200653010222e-14,-1.10518189070021e-06,5.76085926556685e-07,8.71664656182271e-10,-3.45659806993487e-15,3.38317388983193e-12,0.00011815563504068,-7.51524280028874e-12,-1.65208125394271e-05,3.47552484844406e-13,5.04770066423241e-10,2.2993187098447e-12,1.83810082089142e-15,-1.92946086722387e-16,-1.44524842433776e-08,4.87942942880468e-10,-6.57169398328296e-14,2.89901435229371e-15,-3.58109405748721e-11,1.26885129203707e-13,-4.67771856784089e-08,8.41775111908808e-09,-4.07228272523875e-15,3.21438349010424e-13,-1.41960696812464e-09,4.04110965877796e-15,-6.394517183264e-15,0.000990793951191713,-1.91445626727094e-10,1.57841598256771e-15,-1.72554460218696e-16,4.34542030327132e-17,3.44223780857315e-15,1.30302413116118e-15,0.000153788537481827,-2.86192711056118e-14,-4.26405736390109e-09,-4.00842502644565e-15,-1.54566076497483e-15,-9.97412767140064e-16,-1.86658599222409e-15,1.75789976494321e-16,-2.75800518422997e-15,-8.11183813265019e-16,2.68349603279981e-15,-3.49022477680247e-15,-9.15016558493374e-16,1.54579271908523e-14,-1.66279206201242e-14,5.22140563355881e-14,-0.0788110406238927
"t156",-0.0707353647341257,0.0793695925816529,-0.236230072322639,-0.0656636402575059,0.00030649385506447,-0.014191805196669,-0.185510350447219,0.0564236975883873,-0.000253338276075404,-0.00616016678928302,-6.36032633933386e-05,-6.82327786420521e-06,-0.00145956984222026,-0.00514598630882368,-0.0288264733538408,0.00746116726518065,-9.89480810032599e-05,-0.0383245070217502,-0.0217656320136158,0.00806336550533394,0.0113447191996849,-0.00360064175406582,-0.000752951656351883,0.00228892932509205,-0.0125175118548312,-1.79897911536871e-05,-0.000123428142164,1.26578100069924e-05,-0.0450304440930212,-0.00228118741632684,9.75588671311032e-05,0.00163680085149251,-0.0171883265670135,-0.0574260338751044,0.0893575816657627,-5.31040858172494e-08,-6.5192547834442e-06,7.49830747522235e-06,0.000222037997112741,4.66527955879392e-06,7.30763639681803e-05,-1.47009158939114e-05,-0.00011970501008959,-3.53863302287143e-05,0.000127844686282796,-8.74331272488057e-07,-6.0076444333959e-08,7.8153489281715e-07,-0.000129645388277914,-1.04936465047066e-06,-2.28901517423767e-10,1.37880699304501e-05,6.28262191560802e-08,-9.34138912352155e-06,-9.20701190294229e-06,-0.00490711797941666,-0.59879734394319,-5.10112221629359e-05,4.82906638544785e-05,0.00158598249554469,-0.016801289038361,-8.15327142061083e-05,0.000263320537941536,-0.000317672945845872,0.000180748725875249,-7.90738391957366e-05,-0.000151037613467067,-0.000371939185216773,0.00162834322044753,-3.82661579711269e-05,0.000144782692717429,-7.64567671641055e-16,0.000743365653480814,-1.08354040420091e-05,-0.00217272244397638,1.02715265077414e-06,2.33332107795352e-06,2.76569590509921e-09,-0.000424027496620009,0.00380184477348843,0.000167874423221135,0.00621627029848369,0.000223862640293636,0.000381831763419434,-4.29784905322804e-05,2.44094986400299e-05,-0.000232754634820819,-0.0530482302159929,0.0094030422232559,0.0761181369025345,1.71692742214008e-06,0.000279743376915319,8.40274864940648e-07,2.63632670427239e-05,3.49284475512665e-06,1.27017862854302e-06,3.12586796679441e-06,-6.39060532724265e-08,7.12682386963319e-16,1.5868124340188e-06,4.85544124474484e-08,-5.41986308145547e-09,1.55471853162489e-15,-1.54863458536738e-08,-4.44400440269113e-06,-1.44415658279521e-09,1.44391319796968e-07,-0.00431194781063349,0.000218824684837891,-2.69222260947244e-09,8.19656486508984e-15,-5.38063186845581e-07,2.80931931034205e-07,4.25142197863711e-10,6.62871264313782e-16,1.65352570976426e-12,5.77971095823827e-05,-3.6776003832793e-12,-8.09125515691209e-06,1.63266124254769e-13,2.47346446698786e-10,1.12171798250969e-12,-1.0998108258805e-15,-3.40617421153175e-15,-7.09868527400298e-09,2.39951883380496e-10,-2.38945052015181e-14,-1.34661915581758e-15,-1.76483748139461e-11,6.65036956168482e-14,-2.31594008089954e-08,4.16786955366151e-09,1.9159853437673e-15,1.56769643043454e-13,-7.05943023083247e-10,-3.35793964023909e-15,2.9785253094758e-15,0.00681150449553188,-9.27962448856167e-11,5.90259891299087e-15,3.22847190145262e-15,1.36598702232288e-15,2.36335539438579e-14,5.00502912827318e-15,0.000940177287741262,-1.88643346850634e-14,-2.12195414066524e-09,-4.50378497126616e-16,-1.96232196956979e-13,-8.81592137268771e-15,-5.57763377017161e-15,2.6223579858925e-15,1.64195512255352e-15,1.95958968925232e-14,-2.56902340531285e-14,8.16234579041384e-16,3.38559238511529e-14,0.707106781186561,1.48074940373358e-13,6.69063969985298e-14,-0.0788110406238422
"t157",-0.0707353647341257,0.0793695925816529,-0.236230072322639,-0.065663640257505,0.000306493855064495,-0.0141918051966692,-0.185510350447218,0.0564236975883864,-0.000253338276075643,-0.00616016678928291,-6.36032633937996e-05,-6.82327786232891e-06,-0.00145956984222055,-0.00514598630881982,-0.0288264733538412,0.00746116726518184,-9.89480810033662e-05,-0.0383245070217512,-0.0217656320136154,0.00806336550533357,0.0113447191996852,-0.00360064175406499,-0.000752951656350051,0.00228892932509019,-0.0125175118548298,-1.7989791153547e-05,-0.000123428142164617,1.26578100074385e-05,-0.0450304440930176,-0.00228118741632503,9.75588671338993e-05,0.00163680085149233,-0.0171883265670121,-0.0574260338751003,0.0893575816657575,-5.31040858877744e-08,-6.5192547833209e-06,7.49830747592198e-06,0.000222037997112291,4.66527955909169e-06,7.30763639694857e-05,-1.47009158943183e-05,-0.000119705010088256,-3.53863302289393e-05,0.000127844686282349,-8.74331271536263e-07,-6.0076442626615e-08,7.81534896288556e-07,-0.000129645388282125,-1.04936464936575e-06,-2.28902026944578e-10,1.37880699290536e-05,6.28262209394318e-08,-9.34138912506551e-06,-9.20701190272984e-06,-0.00490711797941935,-0.598797343943205,-5.10112221606689e-05,4.82906638531712e-05,0.00158598249554909,-0.0168012890383451,-8.15327142059119e-05,0.000263320537940932,-0.000317672945846786,0.000180748725874751,-7.90738391975872e-05,-0.000151037613467174,-0.000371939185214054,0.00162834322044747,-3.82661579683659e-05,0.000144782692716163,1.2598563934435e-15,0.00074336565348119,-1.08354040424486e-05,-0.00217272244397648,1.02715265238362e-06,2.33332106906235e-06,2.76570181928122e-09,-0.000424027496619403,0.00380184477348877,0.000167874423222641,0.00621627029848556,0.000223862640292728,0.000381831763423474,-4.2978490526817e-05,2.44094986385754e-05,-0.000232754634819588,-0.0530482302159913,0.00940304222326053,0.0761181369025566,1.71692742975406e-06,0.000279743376918593,8.40274863872259e-07,2.63632670423644e-05,3.49284475261942e-06,1.27017862420216e-06,3.12586795940078e-06,-6.39060478931806e-08,-8.57147098563459e-16,1.58681243510077e-06,4.85544037254051e-08,-5.41986831106546e-09,-5.93622373479263e-15,-1.54863517090407e-08,-4.44400441342224e-06,-1.44415696384425e-09,1.44391326089789e-07,-0.00431194781067511,0.000218824684829463,-2.69222139577407e-09,-1.3389307901222e-14,-5.38063179882059e-07,2.80931936216864e-07,4.25139388015607e-10,-3.5842980063651e-16,1.65685557267028e-12,5.77971096025062e-05,-3.67986363675067e-12,-8.0912551714893e-06,1.66697716961385e-13,2.47343392708561e-10,1.12607194543967e-12,1.24871548345693e-15,1.5161163077832e-15,-7.09868560967388e-09,2.40016958427864e-10,-3.70843898872204e-14,6.29332460265076e-16,-1.7641642238377e-11,6.84740375159147e-14,-2.31593849263009e-08,4.1678737145008e-09,-2.9538857930067e-15,1.661004453373e-13,-7.05967956516395e-10,4.72142006711475e-15,-4.07635414701149e-15,0.00681150449548697,-9.27898130747629e-11,-3.73409720599049e-15,-5.53538200097615e-15,-1.26202502656171e-15,-1.8555899040477e-14,-7.20394180641564e-15,0.00094017728746063,-2.62848691505153e-15,-2.12198904494652e-09,3.92883344889049e-16,2.07118333144595e-13,8.34348596840953e-15,2.33707951545931e-15,-9.75671279325662e-16,-3.44027306264487e-15,-1.97914716986462e-14,2.95773149739409e-14,-6.98819151728698e-15,-3.1642433919075e-14,-0.707106781186533,-1.81560373920737e-13,3.60587104050025e-14,-0.0788110406239807
