"accepted_species","trait_BM_trend_scaled"
"t1",0
"t105",1
"t116",1
"t117",0
"t20",0
"t16",0
"t33",1
"t59",0
"t60",0
"t81",1
"t82",0
"t35",1
"t36",1
"t138",1
"t139",1
"t80",1
"t13",1
"t6",0
"t8",0
"t70",1
"t110",1
"t111",1
"t67",0
"t68",1
"t56",0
"t40",1
"t41",1
"t30",1
"t46",1
"t53",1
"t83",0
"t84",1
"t64",1
"t52",1
"t14",0
"t9",0
"t122",0
"t123",0
"t108",0
"t109",0
"t32",0
"t129",0
"t130",0
"t79",0
"t63",0
"t112",0
"t113",0
"t86",0
"t87",0
"t22",0
"t131",0
"t132",0
"t65",0
"t66",0
"t12",0
"t7",0
"t27",0
"t128",0
"t133",0
"t134",0
"t75",0
"t76",1
"t38",0
"t10",0
"t42",0
"t43",0
"t85",0
"t114",0
"t115",0
"t37",0
"t44",0
"t45",0
"t18",0
"t91",0
"t92",0
"t88",0
"t101",0
"t102",0
"t73",0
"t97",0
"t98",0
"t21",0
"t26",0
"t118",0
"t119",0
"t124",0
"t125",0
"t135",0
"t136",0
"t137",0
"t95",0
"t120",0
"t121",0
"t103",0
"t104",0
"t39",0
"t89",0
"t90",0
"t74",0
"t99",0
"t100",0
"t72",0
"t61",0
"t62",0
"t69",0
"t71",0
"t126",0
"t127",0
"t28",0
"t29",0
"t25",0
"t48",NA
"t50",0
"t93",NA
"t94",NA
"t47",NA
"t96",NA
"t106",NA
"t107",NA
"t54",NA
"t55",NA
"t51",NA
"t57",NA
"t58",NA
"t31",NA
"t11",0
"t17",0
"t77",0
"t78",0
"t49",0
"t34",0
"t15",0
"t19",0
"t23",0
"t24",0
"t4",0
"t5",0
"t2",0
"t3",0
