"","t108","t109","t118","t119","t68","t69","t47","t39","t54","t55","t44","t52","t53","t45","t46","t2","t3","t77","t78","t143","t144","t18","t26","t79","t80","t19","t110","t111","t89","t90","t107","t137","t138","t37","t16","t8","t112","t113","t61","t56","t25","t22","t29","t30","t1","t11","t12","t60","t139","t140","t100","t101","t145","t146","t128","t24","t51","t114","t115","t57","t49","t28","t15","t36","t121","t141","t142","t75","t76","t72","t126","t127","t82","t83","t95","t99","t102","t103","t27","t31","t104","t105","t84","t131","t132","t62","t63","t85","t86","t38","t43","t74","t135","t136","t5","t6","t7","t87","t88","t4","t106","t133","t134","t116","t117","t48","t81","t91","t92","t148","t149","t147","t120","t42","t34","t70","t71","t23","t17","t32","t33","t122","t123","t13","t93","t94","t50","t97","t98","t73","t20","t129","t130","t96","t124","t125","t64","t65","t21","t10","t35","t40","t41","t14","t9","t66","t67","t58","t59"
"t108",0,0.5788597795,0.9725239568,0.9725239568,2.4487468571,2.4487468571,2.2105074034,1.53106109249,2.44874685702,1.74251435488,2.44874685704,2.44874685708,2.44874685708,1.89585293721,2.44874685711,5.8190271195,5.7386059082,9.49336371922,9.49336371922,9.49336371929,9.49336371929,7.48524665382,9.49336371902,9.01071256582,9.35964074992,9.49336371885,9.49336371915,9.49336371915,9.49336371925,9.493363719252,9.493363719252,9.493363719252,9.493363719252,9.49336371925,9.28297124042,7.07640324722,9.4933637192,9.4933637192,9.4512538395,8.9095081612,8.5835225848,8.7805175855,9.4933637192,8.8091621743,5.6394703817,9.184882483,11.0498048603,11.25712085037,11.58217711205,11.58217711205,11.58217711207,11.58217711207,11.58217711237,11.58217711237,11.58217711237,11.5821771118,11.58217711183,11.58217711183,11.58217711183,11.58217711183,11.0274805585,10.809376558,9.6513182172,11.5821771118,11.5821771121,11.58217711211,11.58217711211,11.18821559427,11.58217711217,11.44636569271,11.58217711211,11.58217711211,11.25520344449,11.58217711209,11.42233954085,11.58217711207,11.58217711211,11.58217711211,10.65636974285,11.5821771122,11.58217711213,11.58217711213,11.58217711213,11.58217711206,11.58217711206,11.5821771121,11.5821771121,11.58217711209,11.58217711209,11.58217711215,10.88700987356,11.58217711216,11.58217711211,11.58217711211,8.9166049717,8.394441702,9.3913217433,11.5821771121,11.5821771121,8.9563966972,11.5821771117,11.58217711176,11.58217711176,11.58217711152,11.58217711152,11.58217711162,11.50161488052,11.58217711162,11.58217711162,11.582177111634,11.582177111634,11.582177111635,11.58217711161,11.58217711161,10.71393953592,11.12364066532,11.58217711162,10.08339215422,10.30799083392,10.8060554154,11.5821771116,11.5821771118,11.5821771118,11.5821771126,11.5821771123,11.5821771123,10.77428748244,11.5821771124,11.5821771124,11.5821771123,10.7814806435,11.58217711216,11.58217711216,11.58217711209,11.58217711219,11.58217711219,11.58217711229,11.58217711229,10.14904524125,10.78047991435,11.2782127499,11.582177112,11.1035965978,10.2438838803,9.4017238896,11.5821771124,11.5821771124,11.482956926,11.5821771126
"t109",0.5788597795,0,0.9595663095,0.9595663095,2.4357892098,2.4357892098,2.1975497561,1.51810344519,2.43578920972,1.72955670758,2.43578920974,2.43578920978,2.43578920978,1.88289528991,2.43578920981,5.8060694722,5.7256482609,9.48040607192,9.48040607192,9.48040607199,9.48040607199,7.47228900652,9.48040607172,8.99775491852,9.34668310262,9.48040607155,9.48040607185,9.48040607185,9.48040607195,9.480406071952,9.480406071952,9.480406071952,9.480406071952,9.48040607195,9.27001359312,7.06344559992,9.4804060719,9.4804060719,9.4382961922,8.8965505139,8.5705649375,8.7675599382,9.4804060719,8.796204527,5.6265127344,9.1719248357,11.036847213,11.24416320307,11.56921946475,11.56921946475,11.56921946477,11.56921946477,11.56921946507,11.56921946507,11.56921946507,11.5692194645,11.56921946453,11.56921946453,11.56921946453,11.56921946453,11.0145229112,10.7964189107,9.6383605699,11.5692194645,11.5692194648,11.56921946481,11.56921946481,11.17525794697,11.56921946487,11.43340804541,11.56921946481,11.56921946481,11.24224579719,11.56921946479,11.40938189355,11.56921946477,11.56921946481,11.56921946481,10.64341209555,11.5692194649,11.56921946483,11.56921946483,11.56921946483,11.56921946476,11.56921946476,11.5692194648,11.5692194648,11.56921946479,11.56921946479,11.56921946485,10.87405222626,11.56921946486,11.56921946481,11.56921946481,8.9036473244,8.3814840547,9.378364096,11.5692194648,11.5692194648,8.9434390499,11.5692194644,11.56921946446,11.56921946446,11.56921946422,11.56921946422,11.56921946432,11.48865723322,11.56921946432,11.56921946432,11.569219464334,11.569219464334,11.569219464335,11.56921946431,11.56921946431,10.70098188862,11.11068301802,11.56921946432,10.07043450692,10.29503318662,10.7930977681,11.5692194643,11.5692194645,11.5692194645,11.5692194653,11.569219465,11.569219465,10.76132983514,11.5692194651,11.5692194651,11.569219465,10.7685229962,11.56921946486,11.56921946486,11.56921946479,11.56921946489,11.56921946489,11.56921946499,11.56921946499,10.13608759395,10.76752226705,11.2652551026,11.5692194647,11.0906389505,10.230926233,9.3887662423,11.5692194651,11.5692194651,11.4699992787,11.5692194653
"t118",0.9725239568,0.9595663095,0,0.3414262704,2.4487468571,2.4487468571,2.2105074034,1.53106109249,2.44874685702,1.74251435488,2.44874685704,2.44874685708,2.44874685708,1.89585293721,2.44874685711,5.8190271195,5.7386059082,9.49336371922,9.49336371922,9.49336371929,9.49336371929,7.48524665382,9.49336371902,9.01071256582,9.35964074992,9.49336371885,9.49336371915,9.49336371915,9.49336371925,9.493363719252,9.493363719252,9.493363719252,9.493363719252,9.49336371925,9.28297124042,7.07640324722,9.4933637192,9.4933637192,9.4512538395,8.9095081612,8.5835225848,8.7805175855,9.4933637192,8.8091621743,5.6394703817,9.184882483,11.0498048603,11.25712085037,11.58217711205,11.58217711205,11.58217711207,11.58217711207,11.58217711237,11.58217711237,11.58217711237,11.5821771118,11.58217711183,11.58217711183,11.58217711183,11.58217711183,11.0274805585,10.809376558,9.6513182172,11.5821771118,11.5821771121,11.58217711211,11.58217711211,11.18821559427,11.58217711217,11.44636569271,11.58217711211,11.58217711211,11.25520344449,11.58217711209,11.42233954085,11.58217711207,11.58217711211,11.58217711211,10.65636974285,11.5821771122,11.58217711213,11.58217711213,11.58217711213,11.58217711206,11.58217711206,11.5821771121,11.5821771121,11.58217711209,11.58217711209,11.58217711215,10.88700987356,11.58217711216,11.58217711211,11.58217711211,8.9166049717,8.394441702,9.3913217433,11.5821771121,11.5821771121,8.9563966972,11.5821771117,11.58217711176,11.58217711176,11.58217711152,11.58217711152,11.58217711162,11.50161488052,11.58217711162,11.58217711162,11.582177111634,11.582177111634,11.582177111635,11.58217711161,11.58217711161,10.71393953592,11.12364066532,11.58217711162,10.08339215422,10.30799083392,10.8060554154,11.5821771116,11.5821771118,11.5821771118,11.5821771126,11.5821771123,11.5821771123,10.77428748244,11.5821771124,11.5821771124,11.5821771123,10.7814806435,11.58217711216,11.58217711216,11.58217711209,11.58217711219,11.58217711219,11.58217711229,11.58217711229,10.14904524125,10.78047991435,11.2782127499,11.582177112,11.1035965978,10.2438838803,9.4017238896,11.5821771124,11.5821771124,11.482956926,11.5821771126
"t119",0.9725239568,0.9595663095,0.3414262704,0,2.4487468571,2.4487468571,2.2105074034,1.53106109249,2.44874685702,1.74251435488,2.44874685704,2.44874685708,2.44874685708,1.89585293721,2.44874685711,5.8190271195,5.7386059082,9.49336371922,9.49336371922,9.49336371929,9.49336371929,7.48524665382,9.49336371902,9.01071256582,9.35964074992,9.49336371885,9.49336371915,9.49336371915,9.49336371925,9.493363719252,9.493363719252,9.493363719252,9.493363719252,9.49336371925,9.28297124042,7.07640324722,9.4933637192,9.4933637192,9.4512538395,8.9095081612,8.5835225848,8.7805175855,9.4933637192,8.8091621743,5.6394703817,9.184882483,11.0498048603,11.25712085037,11.58217711205,11.58217711205,11.58217711207,11.58217711207,11.58217711237,11.58217711237,11.58217711237,11.5821771118,11.58217711183,11.58217711183,11.58217711183,11.58217711183,11.0274805585,10.809376558,9.6513182172,11.5821771118,11.5821771121,11.58217711211,11.58217711211,11.18821559427,11.58217711217,11.44636569271,11.58217711211,11.58217711211,11.25520344449,11.58217711209,11.42233954085,11.58217711207,11.58217711211,11.58217711211,10.65636974285,11.5821771122,11.58217711213,11.58217711213,11.58217711213,11.58217711206,11.58217711206,11.5821771121,11.5821771121,11.58217711209,11.58217711209,11.58217711215,10.88700987356,11.58217711216,11.58217711211,11.58217711211,8.9166049717,8.394441702,9.3913217433,11.5821771121,11.5821771121,8.9563966972,11.5821771117,11.58217711176,11.58217711176,11.58217711152,11.58217711152,11.58217711162,11.50161488052,11.58217711162,11.58217711162,11.582177111634,11.582177111634,11.582177111635,11.58217711161,11.58217711161,10.71393953592,11.12364066532,11.58217711162,10.08339215422,10.30799083392,10.8060554154,11.5821771116,11.5821771118,11.5821771118,11.5821771126,11.5821771123,11.5821771123,10.77428748244,11.5821771124,11.5821771124,11.5821771123,10.7814806435,11.58217711216,11.58217711216,11.58217711209,11.58217711219,11.58217711219,11.58217711229,11.58217711229,10.14904524125,10.78047991435,11.2782127499,11.582177112,11.1035965978,10.2438838803,9.4017238896,11.5821771124,11.5821771124,11.482956926,11.5821771126
"t68",2.4487468571,2.4357892098,2.4487468571,2.4487468571,0,1.3088338496,1.4817370283,1.13281524599,2.05050101052,1.34426850838,2.05050101054,2.05050101058,2.05050101058,1.49760709071,2.05050101061,5.8190271196,5.7386059083,9.49336371932,9.49336371932,9.49336371939,9.49336371939,7.48524665392,9.49336371912,9.01071256592,9.35964075002,9.49336371895,9.49336371925,9.49336371925,9.49336371935,9.493363719352,9.493363719352,9.493363719352,9.493363719352,9.49336371935,9.28297124052,7.07640324732,9.4933637193,9.4933637193,9.4512538396,8.9095081613,8.5835225849,8.7805175856,9.4933637193,8.8091621744,5.6394703818,9.1848824831,11.0498048604,11.25712085047,11.58217711215,11.58217711215,11.58217711217,11.58217711217,11.58217711247,11.58217711247,11.58217711247,11.5821771119,11.58217711193,11.58217711193,11.58217711193,11.58217711193,11.0274805586,10.8093765581,9.6513182173,11.5821771119,11.5821771122,11.58217711221,11.58217711221,11.18821559437,11.58217711227,11.44636569281,11.58217711221,11.58217711221,11.25520344459,11.58217711219,11.42233954095,11.58217711217,11.58217711221,11.58217711221,10.65636974295,11.5821771123,11.58217711223,11.58217711223,11.58217711223,11.58217711216,11.58217711216,11.5821771122,11.5821771122,11.58217711219,11.58217711219,11.58217711225,10.88700987366,11.58217711226,11.58217711221,11.58217711221,8.9166049718,8.3944417021,9.3913217434,11.5821771122,11.5821771122,8.9563966973,11.5821771118,11.58217711186,11.58217711186,11.58217711162,11.58217711162,11.58217711172,11.50161488062,11.58217711172,11.58217711172,11.582177111734,11.582177111734,11.582177111735,11.58217711171,11.58217711171,10.71393953602,11.12364066542,11.58217711172,10.08339215432,10.30799083402,10.8060554155,11.5821771117,11.5821771119,11.5821771119,11.5821771127,11.5821771124,11.5821771124,10.77428748254,11.5821771125,11.5821771125,11.5821771124,10.7814806436,11.58217711226,11.58217711226,11.58217711219,11.58217711229,11.58217711229,11.58217711239,11.58217711239,10.14904524135,10.78047991445,11.27821275,11.5821771121,11.1035965979,10.2438838804,9.4017238897,11.5821771125,11.5821771125,11.4829569261,11.5821771127
"t69",2.4487468571,2.4357892098,2.4487468571,2.4487468571,1.3088338496,0,1.4817370283,1.13281524599,2.05050101052,1.34426850838,2.05050101054,2.05050101058,2.05050101058,1.49760709071,2.05050101061,5.8190271196,5.7386059083,9.49336371932,9.49336371932,9.49336371939,9.49336371939,7.48524665392,9.49336371912,9.01071256592,9.35964075002,9.49336371895,9.49336371925,9.49336371925,9.49336371935,9.493363719352,9.493363719352,9.493363719352,9.493363719352,9.49336371935,9.28297124052,7.07640324732,9.4933637193,9.4933637193,9.4512538396,8.9095081613,8.5835225849,8.7805175856,9.4933637193,8.8091621744,5.6394703818,9.1848824831,11.0498048604,11.25712085047,11.58217711215,11.58217711215,11.58217711217,11.58217711217,11.58217711247,11.58217711247,11.58217711247,11.5821771119,11.58217711193,11.58217711193,11.58217711193,11.58217711193,11.0274805586,10.8093765581,9.6513182173,11.5821771119,11.5821771122,11.58217711221,11.58217711221,11.18821559437,11.58217711227,11.44636569281,11.58217711221,11.58217711221,11.25520344459,11.58217711219,11.42233954095,11.58217711217,11.58217711221,11.58217711221,10.65636974295,11.5821771123,11.58217711223,11.58217711223,11.58217711223,11.58217711216,11.58217711216,11.5821771122,11.5821771122,11.58217711219,11.58217711219,11.58217711225,10.88700987366,11.58217711226,11.58217711221,11.58217711221,8.9166049718,8.3944417021,9.3913217434,11.5821771122,11.5821771122,8.9563966973,11.5821771118,11.58217711186,11.58217711186,11.58217711162,11.58217711162,11.58217711172,11.50161488062,11.58217711172,11.58217711172,11.582177111734,11.582177111734,11.582177111735,11.58217711171,11.58217711171,10.71393953602,11.12364066542,11.58217711172,10.08339215432,10.30799083402,10.8060554155,11.5821771117,11.5821771119,11.5821771119,11.5821771127,11.5821771124,11.5821771124,10.77428748254,11.5821771125,11.5821771125,11.5821771124,10.7814806436,11.58217711226,11.58217711226,11.58217711219,11.58217711229,11.58217711229,11.58217711239,11.58217711239,10.14904524135,10.78047991445,11.27821275,11.5821771121,11.1035965979,10.2438838804,9.4017238897,11.5821771125,11.5821771125,11.4829569261,11.5821771127
"t47",2.2105074034,2.1975497561,2.2105074034,2.2105074034,1.4817370283,1.4817370283,0,0.89457579229,1.81226155682,1.10602905468,1.81226155684,1.81226155688,1.81226155688,1.25936763701,1.81226155691,5.5807876659,5.5003664546,9.25512426562,9.25512426562,9.25512426569,9.25512426569,7.24700720022,9.25512426542,8.77247311222,9.12140129632,9.25512426525,9.25512426555,9.25512426555,9.25512426565,9.255124265652,9.255124265652,9.255124265652,9.255124265652,9.25512426565,9.04473178682,6.83816379362,9.2551242656,9.2551242656,9.2130143859,8.6712687076,8.3452831312,8.5422781319,9.2551242656,8.5709227207,5.4012309281,8.9466430294,10.8115654067,11.01888139677,11.34393765845,11.34393765845,11.34393765847,11.34393765847,11.34393765877,11.34393765877,11.34393765877,11.3439376582,11.34393765823,11.34393765823,11.34393765823,11.34393765823,10.7892411049,10.5711371044,9.4130787636,11.3439376582,11.3439376585,11.34393765851,11.34393765851,10.94997614067,11.34393765857,11.20812623911,11.34393765851,11.34393765851,11.01696399089,11.34393765849,11.18410008725,11.34393765847,11.34393765851,11.34393765851,10.41813028925,11.3439376586,11.34393765853,11.34393765853,11.34393765853,11.34393765846,11.34393765846,11.3439376585,11.3439376585,11.34393765849,11.34393765849,11.34393765855,10.64877041996,11.34393765856,11.34393765851,11.34393765851,8.6783655181,8.1562022484,9.1530822897,11.3439376585,11.3439376585,8.7181572436,11.3439376581,11.34393765816,11.34393765816,11.34393765792,11.34393765792,11.34393765802,11.26337542692,11.34393765802,11.34393765802,11.343937658034,11.343937658034,11.343937658035,11.34393765801,11.34393765801,10.47570008232,10.88540121172,11.34393765802,9.84515270062,10.06975138032,10.5678159618,11.343937658,11.3439376582,11.3439376582,11.343937659,11.3439376587,11.3439376587,10.53604802884,11.3439376588,11.3439376588,11.3439376587,10.5432411899,11.34393765856,11.34393765856,11.34393765849,11.34393765859,11.34393765859,11.34393765869,11.34393765869,9.91080578765,10.54224046075,11.0399732963,11.3439376584,10.8653571442,10.0056444267,9.163484436,11.3439376588,11.3439376588,11.2447174724,11.343937659
"t39",1.53106109249,1.51810344519,1.53106109249,1.53106109249,1.13281524599,1.13281524599,0.89457579229,0,1.00355295707,0.29732045493,1.10676651251,1.10676651255,1.10676651255,0.55387259268,1.10676651258,4.90134135499,4.82092014369,8.57567795471,8.57567795471,8.57567795478,8.57567795478,6.56756088931,8.57567795451,8.09302680131,8.44195498541,8.57567795434,8.57567795464,8.57567795464,8.57567795474,8.575677954742,8.575677954742,8.575677954742,8.575677954742,8.57567795474,8.36528547591,6.15871748271,8.57567795469,8.57567795469,8.53356807499,7.99182239669,7.66583682029,7.86283182099,8.57567795469,7.89147640979,4.72178461719,8.26719671849,10.13211909579,10.33943508586,10.66449134754,10.66449134754,10.66449134756,10.66449134756,10.66449134786,10.66449134786,10.66449134786,10.66449134729,10.66449134732,10.66449134732,10.66449134732,10.66449134732,10.10979479399,9.89169079349,8.73363245269,10.66449134729,10.66449134759,10.6644913476,10.6644913476,10.27052982976,10.66449134766,10.5286799282,10.6644913476,10.6644913476,10.33751767998,10.66449134758,10.50465377634,10.66449134756,10.6644913476,10.6644913476,9.73868397834,10.66449134769,10.66449134762,10.66449134762,10.66449134762,10.66449134755,10.66449134755,10.66449134759,10.66449134759,10.66449134758,10.66449134758,10.66449134764,9.96932410905,10.66449134765,10.6644913476,10.6644913476,7.99891920719,7.47675593749,8.47363597879,10.66449134759,10.66449134759,8.03871093269,10.66449134719,10.66449134725,10.66449134725,10.66449134701,10.66449134701,10.66449134711,10.58392911601,10.66449134711,10.66449134711,10.664491347124,10.664491347124,10.664491347125,10.6644913471,10.6644913471,9.79625377141,10.20595490081,10.66449134711,9.16570638971,9.39030506941,9.88836965089,10.66449134709,10.66449134729,10.66449134729,10.66449134809,10.66449134779,10.66449134779,9.85660171793,10.66449134789,10.66449134789,10.66449134779,9.86379487899,10.66449134765,10.66449134765,10.66449134758,10.66449134768,10.66449134768,10.66449134778,10.66449134778,9.23135947674,9.86279414984,10.36052698539,10.66449134749,10.18591083329,9.32619811579,8.48403812509,10.66449134789,10.66449134789,10.56527116149,10.66449134809
"t54",2.44874685702,2.43578920972,2.44874685702,2.44874685702,2.05050101052,2.05050101052,1.81226155682,1.00355295707,0,0.89342605366,2.02445227704,2.02445227708,2.02445227708,1.47155835721,2.02445227711,5.81902711952,5.73860590822,9.49336371924,9.49336371924,9.49336371931,9.49336371931,7.48524665384,9.49336371904,9.01071256584,9.35964074994,9.49336371887,9.49336371917,9.49336371917,9.49336371927,9.493363719272,9.493363719272,9.493363719272,9.493363719272,9.49336371927,9.28297124044,7.07640324724,9.49336371922,9.49336371922,9.45125383952,8.90950816122,8.58352258482,8.78051758552,9.49336371922,8.80916217432,5.63947038172,9.18488248302,11.04980486032,11.25712085039,11.58217711207,11.58217711207,11.58217711209,11.58217711209,11.58217711239,11.58217711239,11.58217711239,11.58217711182,11.58217711185,11.58217711185,11.58217711185,11.58217711185,11.02748055852,10.80937655802,9.65131821722,11.58217711182,11.58217711212,11.58217711213,11.58217711213,11.18821559429,11.58217711219,11.44636569273,11.58217711213,11.58217711213,11.25520344451,11.58217711211,11.42233954087,11.58217711209,11.58217711213,11.58217711213,10.65636974287,11.58217711222,11.58217711215,11.58217711215,11.58217711215,11.58217711208,11.58217711208,11.58217711212,11.58217711212,11.58217711211,11.58217711211,11.58217711217,10.88700987358,11.58217711218,11.58217711213,11.58217711213,8.91660497172,8.39444170202,9.39132174332,11.58217711212,11.58217711212,8.95639669722,11.58217711172,11.58217711178,11.58217711178,11.58217711154,11.58217711154,11.58217711164,11.50161488054,11.58217711164,11.58217711164,11.582177111654,11.582177111654,11.582177111655,11.58217711163,11.58217711163,10.71393953594,11.12364066534,11.58217711164,10.08339215424,10.30799083394,10.80605541542,11.58217711162,11.58217711182,11.58217711182,11.58217711262,11.58217711232,11.58217711232,10.77428748246,11.58217711242,11.58217711242,11.58217711232,10.78148064352,11.58217711218,11.58217711218,11.58217711211,11.58217711221,11.58217711221,11.58217711231,11.58217711231,10.14904524127,10.78047991437,11.27821274992,11.58217711202,11.10359659782,10.24388388032,9.40172388962,11.58217711242,11.58217711242,11.48295692602,11.58217711262
"t55",1.74251435488,1.72955670758,1.74251435488,1.74251435488,1.34426850838,1.34426850838,1.10602905468,0.29732045493,0.89342605366,0,1.3182197749,1.31821977494,1.31821977494,0.76532585507,1.31821977497,5.11279461738,5.03237340608,8.7871312171,8.7871312171,8.78713121717,8.78713121717,6.7790141517,8.7871312169,8.3044800637,8.6534082478,8.78713121673,8.78713121703,8.78713121703,8.78713121713,8.787131217132,8.787131217132,8.787131217132,8.787131217132,8.78713121713,8.5767387383,6.3701707451,8.78713121708,8.78713121708,8.74502133738,8.20327565908,7.87729008268,8.07428508338,8.78713121708,8.10292967218,4.93323787958,8.47864998088,10.34357235818,10.55088834825,10.87594460993,10.87594460993,10.87594460995,10.87594460995,10.87594461025,10.87594461025,10.87594461025,10.87594460968,10.87594460971,10.87594460971,10.87594460971,10.87594460971,10.32124805638,10.10314405588,8.94508571508,10.87594460968,10.87594460998,10.87594460999,10.87594460999,10.48198309215,10.87594461005,10.74013319059,10.87594460999,10.87594460999,10.54897094237,10.87594460997,10.71610703873,10.87594460995,10.87594460999,10.87594460999,9.95013724073,10.87594461008,10.87594461001,10.87594461001,10.87594461001,10.87594460994,10.87594460994,10.87594460998,10.87594460998,10.87594460997,10.87594460997,10.87594461003,10.18077737144,10.87594461004,10.87594460999,10.87594460999,8.21037246958,7.68820919988,8.68508924118,10.87594460998,10.87594460998,8.25016419508,10.87594460958,10.87594460964,10.87594460964,10.8759446094,10.8759446094,10.8759446095,10.7953823784,10.8759446095,10.8759446095,10.875944609514,10.875944609514,10.875944609515,10.87594460949,10.87594460949,10.0077070338,10.4174081632,10.8759446095,9.3771596521,9.6017583318,10.09982291328,10.87594460948,10.87594460968,10.87594460968,10.87594461048,10.87594461018,10.87594461018,10.06805498032,10.87594461028,10.87594461028,10.87594461018,10.07524814138,10.87594461004,10.87594461004,10.87594460997,10.87594461007,10.87594461007,10.87594461017,10.87594461017,9.44281273913,10.07424741223,10.57198024778,10.87594460988,10.39736409568,9.53765137818,8.69549138748,10.87594461028,10.87594461028,10.77672442388,10.87594461048
