"accepted_species","sorted"
"t8",0.693371446864434
"t9",0.122850972006769
"t47",-0.302107525334879
"t48",-0.0826759200831015
"t55",-0.0264145371250005
"t56",-0.137533490192181
"t5",-0.00497811232829476
"t4",0.191849950969219
"t70",0.483598047411928
"t71",0.496936594131955
"t38",0.384130677479256
"t82",0.228350434396082
"t83",0.25147358153745
"t84",0.262052599758617
"t62",0.224122847570884
"t65",0.33692383746574
"t66",0.437331095060517
"t37",0.39374690956757
"t21",0.186972058145936
"t19",0.397869186036835
"t27",1.01323772793326
"t28",1.20650362651547
"t24",1.03895288667456
"t89",0.942472200816481
"t90",0.9523361810081
"t52",0.994780456443575
"t22",0.839671598752704
"t23",0.791927780464487
"t20",0.750404598451521
"t73",0.518795639544969
"t74",0.447064283468099
"t42",0.473195241344159
"t33",0.515561264764964
"t75",0.697035131282421
"t85",0.627628973458777
"t86",0.594861024814893
"t16",0.45554671437918
"t17",1.05771056674341
"t63",-2.23175042537391
"t64",-2.08430139585521
"t2",-1.53370886924691
"t1",-0.696818240850374
"t10",-1.48536251092252
"t50",-0.949437086494506
"t51",-1.12794315305647
"t97",-1.86038697015596
"t98",-1.87120563564715
"t7",-1.79118867451754
"t40",-1.51163391078578
"t41",-1.64856017888293
"t34",-1.68392878071746
"t32",-1.51646310257569
"t93",-0.554740692076359
"t94",-0.575215757151395
"t12",-0.372051339265931
"t60",-0.483795762535713
"t67",-0.286509927391324
"t68",-0.196391891950718
"t69",-0.32857110645239
"t14",NA
"t45",NA
"t46",NA
"t39",NA
"t35",-0.913506020445428
"t36",NA
"t30",NA
"t31",-1.21964569318879
"t25",NA
"t26",-1.3410725997859
"t18",NA
"t49",NA
"t77",-2.02930074810118
"t78",NA
"t11",1.1094616458363
"t53",1.23627110977176
"t54",1.29152060650666
"t80",1.10053165674299
"t81",1.05669550742359
"t91",0.965183915879924
"t92",0.983163990934117
"t29",1.30607208898169
"t6",0.739962484987634
"t13",0.610107532270315
"t15",0.553115860984312
"t57",0.730189937136306
"t72",0.704634737306611
"t87",0.760837322907747
"t88",0.639575191418191
"t99",0.739800409144567
"t100",0.745578999991578
"t61",0.713456717391068
"t43",1.12647280394821
"t44",0.930817809239685
"t76",0.902185034791052
"t79",0.946849463467885
"t95",0.959245209320561
"t96",0.951071301800214
"t3",0.26125221227234
"t58",0.761112753117845
"t59",0.766618104237896
