,0,1,2,3,4,5,6,7,8,9,10,11,12
t1,8.668915,1.3020419,5.0983124,7.8011584,8.30575,3.7959356,2.5037427,3.1254854,5.583305,6.826531,6.457583,4.8094816,3.4897914
t134,0.36596704,2.0154228,0.32431045,10.368176,6.5774794,4.2889614,2.906893,1.9626755,3.9157593,4.988755,8.454962,2.360682,1.0471671
t135,0.5073485,2.1137927,0.36449292,10.372187,6.5189066,4.176054,2.7742853,1.8745964,3.8705385,4.9754596,8.540927,2.3973572,1.1312637
t56,0.262644,1.8857181,0.23010468,10.295596,6.2570624,3.8916175,2.9074225,1.842364,3.920954,5.077329,8.562014,2.3259664,0.6845442
t81,0.2821412,1.9009663,0.23873243,10.317424,6.252951,3.8986247,2.9258368,1.8577306,3.9436467,5.0919933,8.577835,2.2976248,0.69737816
t110,0.23868962,1.8602054,0.23354168,10.301003,6.2265997,3.8617165,2.956811,1.8597947,3.9720213,5.0975533,8.564026,2.260201,0.65760374
t111,0.19648117,1.81576,0.16677561,10.241736,6.2183833,3.8475883,2.9373267,1.7945306,3.9023743,5.03108,8.551542,2.2397559,0.6286463
t92,0.1920132,1.7509345,0.1757449,10.191368,6.250438,3.8621168,2.9423673,1.7864884,3.8894606,5.0148225,8.563118,2.2487788,0.64483607
t93,0.30093393,1.8746065,0.16527703,10.29655,6.268461,3.9133875,2.8509343,1.7738549,3.8679712,5.0427604,8.604438,2.3582923,0.704982
t49,0.30262008,2.0562463,0.23291034,10.373495,6.291097,4.002727,2.9544256,1.922536,3.9638476,5.0365644,8.497665,2.247215,0.8324941
t14,0.35146606,1.990001,0.21245873,10.307283,6.4837227,4.190791,2.824888,1.8778093,3.858759,4.931231,8.450587,2.3786094,0.9984841
t15,0.37432796,2.016961,0.22294718,10.327541,6.4137583,4.110436,2.8099546,1.8227339,3.852619,4.9477296,8.486389,2.3632498,0.9457608
t80,0.42396325,2.0516376,0.35818923,10.306121,6.6368685,4.4068103,2.8178678,2.036784,3.9034903,5.0281234,8.56828,2.590978,1.1818546
t90,0.4131068,2.02461,0.43820494,10.267066,6.6967483,4.4707603,2.836846,1.9872589,3.8348026,4.948157,8.500906,2.5549798,1.2551432
t91,0.38285702,1.985233,0.41850585,10.237414,6.675956,4.4349294,2.8852506,2.0615735,3.9002407,5.0365577,8.594632,2.5834482,1.2523739
t99,0.4932845,1.959254,0.44102156,10.26063,6.7315445,4.378139,2.8070061,2.0519402,3.9006155,4.9662666,8.512687,2.4450927,1.2281517
t100,0.5416568,1.982183,0.4206285,10.265826,6.6972904,4.3405137,2.7955043,2.0968328,3.9663684,5.0495706,8.613005,2.4742815,1.2262567
t34,0.51839566,2.111119,0.41850296,10.339125,6.702824,4.4748645,2.742943,1.9845433,3.8500302,4.93378,8.479764,2.5585978,1.2801895
t6,2.4544938,1.9178036,1.9696075,10.1913395,6.0240164,4.4632325,2.652789,1.9220786,4.4425406,4.843692,9.492103,3.454555,3.2054605
t10,2.6107223,1.9637365,2.2072875,10.272224,5.8157988,4.5570135,2.6708708,1.8498406,4.457203,4.690496,9.857454,3.638498,3.6611226
