"","t1","t134","t135","t56","t81","t110","t111","t92","t93","t49","t14","t15","t80","t90","t91","t99","t100","t34","t6","t10","t12","t50","t51","t129","t132","t133","t54","t78","t125","t126","t60","t52","t82","t83","t39","t40","t114","t115","t11","t28","t29","t41","t42","t71","t72","t63","t13","t76","t77","t57","t58","t17","t74","t75","t21","t16","t84","t85","t55","t33","t43","t112","t113","t61","t103","t119","t120","t4","t32","t79","t116","t117","t62","t68","t69","t86","t87","t89","t121","t122","t127","t128","t73","t35","t59","t98","t108","t109","t30","t31","t48","t64","t104","t105","t88","t24","t5","t22","t23","t7","t8","t9","t36","t37","t18","t46","t70","t130","t131","t118","t65","t25","t94","t95","t45","t44","t106","t107","t47","t53","t123","t124","t96","t97","t26","t27","t101","t102","t38","t66","t67","t19","t20","t3","t2"
"t1",0,4.04428592566,4.04428592566,4.04428592549,4.04428592544,4.04428592544,4.04428592544,4.04428592539,4.04428592539,4.04428592539,4.04428592539,4.04428592539,4.00725709779,4.04428592545,4.04428592545,4.04428592539,4.04428592539,3.92845526299,2.4867842113,3.1611281154,2.34539079431,4.0442859255,4.0442859255,4.04428592551,4.044285925507,4.044285925507,4.0442859255,4.0442859259,4.04428592594,4.04428592594,3.9276323515,3.50710320137,3.81143615259,4.0442859251,4.0442859251,4.0442859251,3.99664159357,4.04428592512,4.0442859251,4.15080061886,4.62673505856,4.62673505871,4.17307066851,4.62673505868,4.62673505868,4.62673505871,3.41906795281,4.62673505916,4.62673505916,4.62673505863,4.62673505863,4.62673505818,4.62673505898,4.62673505898,3.52662955188,4.62673505856,4.62673505846,4.62673505846,4.62673505846,3.94487341456,4.62673505876,4.62673505887,4.62673505887,4.62673505886,4.62673505834,4.62673505829,4.62673505829,4.62673505823,3.67364208162,4.45759103903,4.62673505898,4.60732620448,4.45718579093,4.62673505893,4.62673505893,4.62673505893,4.62673505893,4.62673505883,4.62673505882,4.62673505882,4.62673505882,4.62673505882,4.62673505883,4.62673505863,4.62145003193,4.62673505853,4.62673505857,4.62673505857,3.64255365136,4.62673505883,4.62673505853,4.62673505843,4.6267350584,4.6267350584,4.62673505843,4.04016663483,2.56079984013,4.24200986363,3.61820765353,2.36566506293,3.11585127033,4.62039196723,3.98153062471,4.62673505811,4.62673505776,4.34306241097,4.62673505803,4.62673505807,4.62673505807,4.62673505807,4.40270001547,4.62673505857,4.62673505803,4.62673505803,4.62673505803,4.62673505813,4.62673505812,4.62673505812,4.62673505813,4.62673505813,4.62673505813,4.62673505813,4.62673505809,4.62673505809,4.62673505835,4.29426695925,4.62673505781,4.62673505781,4.62673505795,4.62673505795,4.62673505795,3.29569403136,4.62673505775,3.28250426885,2.53817193554
"t134",4.04428592566,0,0.00915248512,4.19312472695,4.1931247269,4.1931247269,4.1931247269,4.19312472685,4.19312472685,4.19312472685,4.19312472685,4.19312472685,4.15609589925,4.19312472691,4.19312472691,4.19312472685,4.19312472685,4.07729406445,3.28316734456,5.14606898526,4.33033166417,6.02922679536,6.02922679536,6.02922679537,6.029226795367,6.029226795367,6.02922679536,6.02922679576,6.0292267958,6.0292267958,5.91257322136,5.83187821683,6.13621116805,6.36906094056,6.36906094056,6.36906094056,6.32141660903,6.36906094058,6.36906094056,7.41895113092,7.89488557062,7.89488557077,7.44122118057,7.89488557074,7.89488557074,7.89488557077,6.68721846487,7.89488557122,7.89488557122,7.89488557069,7.89488557069,7.89488557024,7.89488557104,7.89488557104,6.79478006394,7.89488557062,7.89488557052,7.89488557052,7.89488557052,7.21302392662,7.89488557082,7.89488557093,7.89488557093,7.89488557092,7.8948855704,7.89488557035,7.89488557035,7.89488557029,6.94179259368,7.72574155109,7.89488557104,7.87547671654,7.72533630299,7.89488557099,7.89488557099,7.89488557099,7.89488557099,7.89488557089,7.89488557088,7.89488557088,7.89488557088,7.89488557088,7.89488557089,7.89488557069,7.88960054399,7.89488557059,7.89488557063,7.89488557063,6.91070416342,7.89488557089,7.89488557059,7.89488557049,7.89488557046,7.89488557046,7.89488557049,7.30831714689,5.82895035219,7.51016037569,6.88635816559,5.63381557499,6.38400178239,7.88854247929,7.24968113677,7.89488557017,7.89488556982,7.61121292303,7.89488557009,7.89488557013,7.89488557013,7.89488557013,7.67085052753,7.89488557063,7.89488557009,7.89488557009,7.89488557009,7.89488557019,7.89488557018,7.89488557018,7.89488557019,7.89488557019,7.89488557019,7.89488557019,7.89488557015,7.89488557015,7.89488557041,7.56241747131,7.89488556987,7.89488556987,7.89488557001,7.89488557001,7.89488557001,6.56384454342,7.89488556981,6.55065478091,5.8063224476
"t135",4.04428592566,0.00915248512,0,4.19312472695,4.1931247269,4.1931247269,4.1931247269,4.19312472685,4.19312472685,4.19312472685,4.19312472685,4.19312472685,4.15609589925,4.19312472691,4.19312472691,4.19312472685,4.19312472685,4.07729406445,3.28316734456,5.14606898526,4.33033166417,6.02922679536,6.02922679536,6.02922679537,6.029226795367,6.029226795367,6.02922679536,6.02922679576,6.0292267958,6.0292267958,5.91257322136,5.83187821683,6.13621116805,6.36906094056,6.36906094056,6.36906094056,6.32141660903,6.36906094058,6.36906094056,7.41895113092,7.89488557062,7.89488557077,7.44122118057,7.89488557074,7.89488557074,7.89488557077,6.68721846487,7.89488557122,7.89488557122,7.89488557069,7.89488557069,7.89488557024,7.89488557104,7.89488557104,6.79478006394,7.89488557062,7.89488557052,7.89488557052,7.89488557052,7.21302392662,7.89488557082,7.89488557093,7.89488557093,7.89488557092,7.8948855704,7.89488557035,7.89488557035,7.89488557029,6.94179259368,7.72574155109,7.89488557104,7.87547671654,7.72533630299,7.89488557099,7.89488557099,7.89488557099,7.89488557099,7.89488557089,7.89488557088,7.89488557088,7.89488557088,7.89488557088,7.89488557089,7.89488557069,7.88960054399,7.89488557059,7.89488557063,7.89488557063,6.91070416342,7.89488557089,7.89488557059,7.89488557049,7.89488557046,7.89488557046,7.89488557049,7.30831714689,5.82895035219,7.51016037569,6.88635816559,5.63381557499,6.38400178239,7.88854247929,7.24968113677,7.89488557017,7.89488556982,7.61121292303,7.89488557009,7.89488557013,7.89488557013,7.89488557013,7.67085052753,7.89488557063,7.89488557009,7.89488557009,7.89488557009,7.89488557019,7.89488557018,7.89488557018,7.89488557019,7.89488557019,7.89488557019,7.89488557019,7.89488557015,7.89488557015,7.89488557041,7.56241747131,7.89488556987,7.89488556987,7.89488557001,7.89488557001,7.89488557001,6.56384454342,7.89488556981,6.55065478091,5.8063224476
"t56",4.04428592549,4.19312472695,4.19312472695,0,1.03663973315,1.03663973315,1.03663973315,1.0366397331,1.0366397331,1.3034435613,3.6222679853,3.6222679853,4.1087119993,4.14574082696,4.14574082696,4.1457408269,4.1457408269,4.0299101645,3.28316734439,5.14606898509,4.330331664,6.02922679519,6.02922679519,6.0292267952,6.029226795197,6.029226795197,6.02922679519,6.02922679559,6.02922679563,6.02922679563,5.91257322119,5.83187821666,6.13621116788,6.36906094039,6.36906094039,6.36906094039,6.32141660886,6.36906094041,6.36906094039,7.41895113075,7.89488557045,7.8948855706,7.4412211804,7.89488557057,7.89488557057,7.8948855706,6.6872184647,7.89488557105,7.89488557105,7.89488557052,7.89488557052,7.89488557007,7.89488557087,7.89488557087,6.79478006377,7.89488557045,7.89488557035,7.89488557035,7.89488557035,7.21302392645,7.89488557065,7.89488557076,7.89488557076,7.89488557075,7.89488557023,7.89488557018,7.89488557018,7.89488557012,6.94179259351,7.72574155092,7.89488557087,7.87547671637,7.72533630282,7.89488557082,7.89488557082,7.89488557082,7.89488557082,7.89488557072,7.89488557071,7.89488557071,7.89488557071,7.89488557071,7.89488557072,7.89488557052,7.88960054382,7.89488557042,7.89488557046,7.89488557046,6.91070416325,7.89488557072,7.89488557042,7.89488557032,7.89488557029,7.89488557029,7.89488557032,7.30831714672,5.82895035202,7.51016037552,6.88635816542,5.63381557482,6.38400178222,7.88854247912,7.2496811366,7.89488557,7.89488556965,7.61121292286,7.89488556992,7.89488556996,7.89488556996,7.89488556996,7.67085052736,7.89488557046,7.89488556992,7.89488556992,7.89488556992,7.89488557002,7.89488557001,7.89488557001,7.89488557002,7.89488557002,7.89488557002,7.89488557002,7.89488556998,7.89488556998,7.89488557024,7.56241747114,7.8948855697,7.8948855697,7.89488556984,7.89488556984,7.89488556984,6.56384454325,7.89488556964,6.55065478074,5.80632244743
"t81",4.04428592544,4.1931247269,4.1931247269,1.03663973315,0,0.516989498,0.516989498,0.65075516305,0.65075516305,1.30344356125,3.62226798525,3.62226798525,4.10871199925,4.14574082691,4.14574082691,4.14574082685,4.14574082685,4.02991016445,3.28316734434,5.14606898504,4.33033166395,6.02922679514,6.02922679514,6.02922679515,6.029226795147,6.029226795147,6.02922679514,6.02922679554,6.02922679558,6.02922679558,5.91257322114,5.83187821661,6.13621116783,6.36906094034,6.36906094034,6.36906094034,6.32141660881,6.36906094036,6.36906094034,7.4189511307,7.8948855704,7.89488557055,7.44122118035,7.89488557052,7.89488557052,7.89488557055,6.68721846465,7.894885571,7.894885571,7.89488557047,7.89488557047,7.89488557002,7.89488557082,7.89488557082,6.79478006372,7.8948855704,7.8948855703,7.8948855703,7.8948855703,7.2130239264,7.8948855706,7.89488557071,7.89488557071,7.8948855707,7.89488557018,7.89488557013,7.89488557013,7.89488557007,6.94179259346,7.72574155087,7.89488557082,7.87547671632,7.72533630277,7.89488557077,7.89488557077,7.89488557077,7.89488557077,7.89488557067,7.89488557066,7.89488557066,7.89488557066,7.89488557066,7.89488557067,7.89488557047,7.88960054377,7.89488557037,7.89488557041,7.89488557041,6.9107041632,7.89488557067,7.89488557037,7.89488557027,7.89488557024,7.89488557024,7.89488557027,7.30831714667,5.82895035197,7.51016037547,6.88635816537,5.63381557477,6.38400178217,7.88854247907,7.24968113655,7.89488556995,7.8948855696,7.61121292281,7.89488556987,7.89488556991,7.89488556991,7.89488556991,7.67085052731,7.89488557041,7.89488556987,7.89488556987,7.89488556987,7.89488556997,7.89488556996,7.89488556996,7.89488556997,7.89488556997,7.89488556997,7.89488556997,7.89488556993,7.89488556993,7.89488557019,7.56241747109,7.89488556965,7.89488556965,7.89488556979,7.89488556979,7.89488556979,6.5638445432,7.89488556959,6.55065478069,5.80632244738
"t110",4.04428592544,4.1931247269,4.1931247269,1.03663973315,0.516989498,0,0.1510222016,0.65075516305,0.65075516305,1.30344356125,3.62226798525,3.62226798525,4.10871199925,4.14574082691,4.14574082691,4.14574082685,4.14574082685,4.02991016445,3.28316734434,5.14606898504,4.33033166395,6.02922679514,6.02922679514,6.02922679515,6.029226795147,6.029226795147,6.02922679514,6.02922679554,6.02922679558,6.02922679558,5.91257322114,5.83187821661,6.13621116783,6.36906094034,6.36906094034,6.36906094034,6.32141660881,6.36906094036,6.36906094034,7.4189511307,7.8948855704,7.89488557055,7.44122118035,7.89488557052,7.89488557052,7.89488557055,6.68721846465,7.894885571,7.894885571,7.89488557047,7.89488557047,7.89488557002,7.89488557082,7.89488557082,6.79478006372,7.8948855704,7.8948855703,7.8948855703,7.8948855703,7.2130239264,7.8948855706,7.89488557071,7.89488557071,7.8948855707,7.89488557018,7.89488557013,7.89488557013,7.89488557007,6.94179259346,7.72574155087,7.89488557082,7.87547671632,7.72533630277,7.89488557077,7.89488557077,7.89488557077,7.89488557077,7.89488557067,7.89488557066,7.89488557066,7.89488557066,7.89488557066,7.89488557067,7.89488557047,7.88960054377,7.89488557037,7.89488557041,7.89488557041,6.9107041632,7.89488557067,7.89488557037,7.89488557027,7.89488557024,7.89488557024,7.89488557027,7.30831714667,5.82895035197,7.51016037547,6.88635816537,5.63381557477,6.38400178217,7.88854247907,7.24968113655,7.89488556995,7.8948855696,7.61121292281,7.89488556987,7.89488556991,7.89488556991,7.89488556991,7.67085052731,7.89488557041,7.89488556987,7.89488556987,7.89488556987,7.89488556997,7.89488556996,7.89488556996,7.89488556997,7.89488556997,7.89488556997,7.89488556997,7.89488556993,7.89488556993,7.89488557019,7.56241747109,7.89488556965,7.89488556965,7.89488556979,7.89488556979,7.89488556979,6.5638445432,7.89488556959,6.55065478069,5.80632244738
"t111",4.04428592544,4.1931247269,4.1931247269,1.03663973315,0.516989498,0.1510222016,0,0.65075516305,0.65075516305,1.30344356125,3.62226798525,3.62226798525,4.10871199925,4.14574082691,4.14574082691,4.14574082685,4.14574082685,4.02991016445,3.28316734434,5.14606898504,4.33033166395,6.02922679514,6.02922679514,6.02922679515,6.029226795147,6.029226795147,6.02922679514,6.02922679554,6.02922679558,6.02922679558,5.91257322114,5.83187821661,6.13621116783,6.36906094034,6.36906094034,6.36906094034,6.32141660881,6.36906094036,6.36906094034,7.4189511307,7.8948855704,7.89488557055,7.44122118035,7.89488557052,7.89488557052,7.89488557055,6.68721846465,7.894885571,7.894885571,7.89488557047,7.89488557047,7.89488557002,7.89488557082,7.89488557082,6.79478006372,7.8948855704,7.8948855703,7.8948855703,7.8948855703,7.2130239264,7.8948855706,7.89488557071,7.89488557071,7.8948855707,7.89488557018,7.89488557013,7.89488557013,7.89488557007,6.94179259346,7.72574155087,7.89488557082,7.87547671632,7.72533630277,7.89488557077,7.89488557077,7.89488557077,7.89488557077,7.89488557067,7.89488557066,7.89488557066,7.89488557066,7.89488557066,7.89488557067,7.89488557047,7.88960054377,7.89488557037,7.89488557041,7.89488557041,6.9107041632,7.89488557067,7.89488557037,7.89488557027,7.89488557024,7.89488557024,7.89488557027,7.30831714667,5.82895035197,7.51016037547,6.88635816537,5.63381557477,6.38400178217,7.88854247907,7.24968113655,7.89488556995,7.8948855696,7.61121292281,7.89488556987,7.89488556991,7.89488556991,7.89488556991,7.67085052731,7.89488557041,7.89488556987,7.89488556987,7.89488556987,7.89488556997,7.89488556996,7.89488556996,7.89488556997,7.89488556997,7.89488556997,7.89488556997,7.89488556993,7.89488556993,7.89488557019,7.56241747109,7.89488556965,7.89488556965,7.89488556979,7.89488556979,7.89488556979,6.5638445432,7.89488556959,6.55065478069,5.80632244738
"t92",4.04428592539,4.19312472685,4.19312472685,1.0366397331,0.65075516305,0.65075516305,0.65075516305,0,0.3182138934,1.3034435612,3.6222679852,3.6222679852,4.1087119992,4.14574082686,4.14574082686,4.1457408268,4.1457408268,4.0299101644,3.28316734429,5.14606898499,4.3303316639,6.02922679509,6.02922679509,6.0292267951,6.029226795097,6.029226795097,6.02922679509,6.02922679549,6.02922679553,6.02922679553,5.91257322109,5.83187821656,6.13621116778,6.36906094029,6.36906094029,6.36906094029,6.32141660876,6.36906094031,6.36906094029,7.41895113065,7.89488557035,7.8948855705,7.4412211803,7.89488557047,7.89488557047,7.8948855705,6.6872184646,7.89488557095,7.89488557095,7.89488557042,7.89488557042,7.89488556997,7.89488557077,7.89488557077,6.79478006367,7.89488557035,7.89488557025,7.89488557025,7.89488557025,7.21302392635,7.89488557055,7.89488557066,7.89488557066,7.89488557065,7.89488557013,7.89488557008,7.89488557008,7.89488557002,6.94179259341,7.72574155082,7.89488557077,7.87547671627,7.72533630272,7.89488557072,7.89488557072,7.89488557072,7.89488557072,7.89488557062,7.89488557061,7.89488557061,7.89488557061,7.89488557061,7.89488557062,7.89488557042,7.88960054372,7.89488557032,7.89488557036,7.89488557036,6.91070416315,7.89488557062,7.89488557032,7.89488557022,7.89488557019,7.89488557019,7.89488557022,7.30831714662,5.82895035192,7.51016037542,6.88635816532,5.63381557472,6.38400178212,7.88854247902,7.2496811365,7.8948855699,7.89488556955,7.61121292276,7.89488556982,7.89488556986,7.89488556986,7.89488556986,7.67085052726,7.89488557036,7.89488556982,7.89488556982,7.89488556982,7.89488556992,7.89488556991,7.89488556991,7.89488556992,7.89488556992,7.89488556992,7.89488556992,7.89488556988,7.89488556988,7.89488557014,7.56241747104,7.8948855696,7.8948855696,7.89488556974,7.89488556974,7.89488556974,6.56384454315,7.89488556954,6.55065478064,5.80632244733
"t93",4.04428592539,4.19312472685,4.19312472685,1.0366397331,0.65075516305,0.65075516305,0.65075516305,0.3182138934,0,1.3034435612,3.6222679852,3.6222679852,4.1087119992,4.14574082686,4.14574082686,4.1457408268,4.1457408268,4.0299101644,3.28316734429,5.14606898499,4.3303316639,6.02922679509,6.02922679509,6.0292267951,6.029226795097,6.029226795097,6.02922679509,6.02922679549,6.02922679553,6.02922679553,5.91257322109,5.83187821656,6.13621116778,6.36906094029,6.36906094029,6.36906094029,6.32141660876,6.36906094031,6.36906094029,7.41895113065,7.89488557035,7.8948855705,7.4412211803,7.89488557047,7.89488557047,7.8948855705,6.6872184646,7.89488557095,7.89488557095,7.89488557042,7.89488557042,7.89488556997,7.89488557077,7.89488557077,6.79478006367,7.89488557035,7.89488557025,7.89488557025,7.89488557025,7.21302392635,7.89488557055,7.89488557066,7.89488557066,7.89488557065,7.89488557013,7.89488557008,7.89488557008,7.89488557002,6.94179259341,7.72574155082,7.89488557077,7.87547671627,7.72533630272,7.89488557072,7.89488557072,7.89488557072,7.89488557072,7.89488557062,7.89488557061,7.89488557061,7.89488557061,7.89488557061,7.89488557062,7.89488557042,7.88960054372,7.89488557032,7.89488557036,7.89488557036,6.91070416315,7.89488557062,7.89488557032,7.89488557022,7.89488557019,7.89488557019,7.89488557022,7.30831714662,5.82895035192,7.51016037542,6.88635816532,5.63381557472,6.38400178212,7.88854247902,7.2496811365,7.8948855699,7.89488556955,7.61121292276,7.89488556982,7.89488556986,7.89488556986,7.89488556986,7.67085052726,7.89488557036,7.89488556982,7.89488556982,7.89488556982,7.89488556992,7.89488556991,7.89488556991,7.89488556992,7.89488556992,7.89488556992,7.89488556992,7.89488556988,7.89488556988,7.89488557014,7.56241747104,7.8948855696,7.8948855696,7.89488556974,7.89488556974,7.89488556974,6.56384454315,7.89488556954,6.55065478064,5.80632244733
"t49",4.04428592539,4.19312472685,4.19312472685,1.3034435613,1.30344356125,1.30344356125,1.30344356125,1.3034435612,1.3034435612,0,3.6222679852,3.6222679852,4.1087119992,4.14574082686,4.14574082686,4.1457408268,4.1457408268,4.0299101644,3.28316734429,5.14606898499,4.3303316639,6.02922679509,6.02922679509,6.0292267951,6.029226795097,6.029226795097,6.02922679509,6.02922679549,6.02922679553,6.02922679553,5.91257322109,5.83187821656,6.13621116778,6.36906094029,6.36906094029,6.36906094029,6.32141660876,6.36906094031,6.36906094029,7.41895113065,7.89488557035,7.8948855705,7.4412211803,7.89488557047,7.89488557047,7.8948855705,6.6872184646,7.89488557095,7.89488557095,7.89488557042,7.89488557042,7.89488556997,7.89488557077,7.89488557077,6.79478006367,7.89488557035,7.89488557025,7.89488557025,7.89488557025,7.21302392635,7.89488557055,7.89488557066,7.89488557066,7.89488557065,7.89488557013,7.89488557008,7.89488557008,7.89488557002,6.94179259341,7.72574155082,7.89488557077,7.87547671627,7.72533630272,7.89488557072,7.89488557072,7.89488557072,7.89488557072,7.89488557062,7.89488557061,7.89488557061,7.89488557061,7.89488557061,7.89488557062,7.89488557042,7.88960054372,7.89488557032,7.89488557036,7.89488557036,6.91070416315,7.89488557062,7.89488557032,7.89488557022,7.89488557019,7.89488557019,7.89488557022,7.30831714662,5.82895035192,7.51016037542,6.88635816532,5.63381557472,6.38400178212,7.88854247902,7.2496811365,7.8948855699,7.89488556955,7.61121292276,7.89488556982,7.89488556986,7.89488556986,7.89488556986,7.67085052726,7.89488557036,7.89488556982,7.89488556982,7.89488556982,7.89488556992,7.89488556991,7.89488556991,7.89488556992,7.89488556992,7.89488556992,7.89488556992,7.89488556988,7.89488556988,7.89488557014,7.56241747104,7.8948855696,7.8948855696,7.89488556974,7.89488556974,7.89488556974,6.56384454315,7.89488556954,6.55065478064,5.80632244733
