"accepted_species","F1.1/1"
"t15",-0.557028231551612
"t29",-0.156296110597796
"t57",-0.648028528968565
"t58",-0.666150385978851
"t59",-1.27818383080102
"t9",-0.552053404780179
"t78",-2.12892982001473
"t79",-1.48272745192931
"t46",-1.3943500696137
"t47",-1.21554652053323
"t34",-1.18438831155464
"t35",-0.992722795727469
"t10",-0.588507146252059
"t11",-0.0322971979254927
"t32",-0.0321825861854603
"t33",-0.131011820748203
"t55",-0.479727698243565
"t56",-0.0175307368256439
"t80",0.686033362605353
"t81",0.385590368209302
"t62",0.0330487908874182
"t66",0.467673367877041
"t67",0.410145351600256
"t72",0.917498884265309
"t73",1.03518976849296
"t27",1.3561852340629
"t41",1.24347134217905
"t42",1.76248915097367
"t26",1.2522055111381
"t51",2.21463074099386
"t52",2.34064164147042
"t13",1.18237218390247
"t14",1.34170799122749
"t16",1.79212761040894
"t82",2.32814636869182
"t83",1.96284428800399
"t43",1.27776052333607
"t94",1.13254273145266
"t99",1.61492321825798
"t100",1.47506249781133
"t49",1.55326658202441
"t50",0.87662677155663
"t17",1.47328318543399
"t12",-0.00228187495078223
"t21",0.442021304622668
"t22",0.429514079332154
"t5",0.983946607994136
"t36",1.06819131770005
"t39",0.905592300151006
"t40",0.109493621829994
"t61",-0.254358513487255
"t92",-0.39957683470586
"t93",-0.594697203959433
"t37",-0.461887529599348
"t38",-1.49468026176148
"t24",-0.110179003706757
"t28",-0.692337079448967
"t44",0.498917290695946
"t45",-0.396564485732962
"t97",-1.13227747547508
"t98",-1.3727264407344
"t31",-0.538691649358892
"t4",-0.910020768202093
"t84",-1.42645802375738
"t85",-2.04641111919562
"t68",-1.8962232037463
"t69",-1.70833284772087
"t19",0.380018542084282
"t20",0.562386159013184
"t63",-0.158806761430187
"t64",-0.240709876171722
"t7",-0.606922135712389
"t8",-0.135703071654141
"t2",0.250638828803475
"t30",-0.303051026442405
"t90",-0.603041794703451
"t91",-0.717448321233469
"t23",-0.885384300982441
"t70",-0.357331193241015
"t71",-0.784627031479274
"t6",-0.757853232215181
"t18",-0.415072363820352
"t76",0.124222170100286
"t77",0.78962908861604
"t53",0.461957315543242
"t54",0.254086659252037
"t1",-0.0717860260279681
"t65",-0.198344657949544
"t74",-0.224640432092426
"t86",0.227773156929471
"t87",-0.724711509186526
"t48",-0.258910955218411
"t25",-0.121315615111048
"t75",-0.284148212100141
"t95",-0.614525781023031
"t96",-0.944447949225182
"t88",0.0167504541098017
"t89",0.171915070929902
"t60",-0.907700942935925
"t3",-0.500671280839839
