,0,1,2,3,4,5,6,7,8,9
sp43,-6.183273,-12.896774,-16.465673,77.71462,-1.1754335,-7.1264167,17.499935,10.370497,62.153557,-12.63127
sp64,-6.1496634,-12.879401,-16.65472,77.50786,-1.1356157,-6.9770684,16.752466,11.189608,61.89148,-12.695455
sp65,-6.344981,-13.049214,-16.600697,78.43808,-1.3225002,-7.048558,16.310007,10.158761,61.4683,-12.474037
sp66,-6.6288896,-14.475814,-16.492687,86.57639,-4.8059773,-4.5134845,7.6486397,0.21564597,54.25586,-9.442893
sp68,-9.97896,-9.55636,-14.040384,75.65923,-2.832318,-6.9715915,15.781079,1.1996933,28.860462,-10.162479
sp69,-6.4598618,-13.439809,-16.732637,82.60162,-3.230779,-5.830522,10.121144,5.707614,52.82658,-11.399535
sp70,-10.822708,-8.954523,-13.172444,74.06861,-2.3253763,-7.714963,17.927704,-0.032176018,24.28907,-9.535842
sp78,-6.46307,-13.26028,-16.353735,83.91645,-3.959253,-5.34481,9.886079,3.2356036,53.795662,-11.541972
sp81,-6.450803,-14.740102,-16.402529,86.894,-5.291218,-3.886109,6.6149178,-0.34073806,54.701683,-8.745807
sp84,-15.765694,-11.205352,-15.522597,87.00793,-8.520384,-2.2515104,-1.0254023,23.949314,41.763645,-11.650114
sp85,-11.41225,-8.992855,-13.282308,74.96905,-2.7437239,-7.4897995,17.415152,0.13220581,24.700863,-9.5511875
sp88,-17.130804,-11.107231,-15.221126,86.30081,-9.081025,-1.8914098,-1.0442473,24.714535,42.250565,-11.2501545
sp90,-9.014612,-10.88759,-15.473607,80.341576,-3.1507893,-6.607657,13.193177,5.0164995,37.09901,-11.091011
sp91,-11.333581,-9.246319,-13.228587,75.41629,-2.8079236,-7.264891,16.170952,0.5509869,26.806646,-9.505175
sp94,-15.981725,-11.179761,-15.528206,87.02513,-8.564258,-2.166888,-1.0447916,24.207844,42.024403,-11.494112
sp95,-11.607606,-9.104939,-13.288508,75.1352,-2.7184415,-7.3935122,16.631706,1.1179149,26.04937,-9.502891
sp97,-10.487508,-9.415025,-13.873621,75.515495,-2.7353792,-7.144891,16.818754,0.9786944,28.052431,-9.975955
sp99,-5.3694196,-9.096799,-14.9726095,70.85529,-5.334535,-2.6262367,-2.3209414,28.223513,21.456102,-14.708892
sp103,-1.2101014,-7.396198,-13.139872,53.922123,-5.852192,-1.8028945,-4.6676154,40.120327,-0.16281877,-15.728507
sp106,-6.9814124,-13.235988,-16.492992,82.48226,-3.2079937,-6.0141783,10.820006,5.745513,52.259056,-11.2827015
sp108,-10.594817,-9.399256,-13.918904,75.26537,-2.7148178,-7.153274,16.96597,1.3052838,28.519718,-9.995836
sp112,-4.7347,-9.865773,-15.594688,72.662056,-4.8007956,-2.9494371,-1.9964727,26.142921,25.932419,-14.796595
sp113,-1.9770489,-7.517778,-13.157231,56.123493,-5.7190094,-1.7970222,-4.4623075,38.596573,2.0700061,-15.4254
sp114,-2.2721112,-7.498596,-13.088033,56.145657,-5.9024963,-1.8805243,-4.42828,38.79609,1.4727007,-15.3096285
sp115,-2.174052,-7.4932313,-13.0855665,55.86516,-5.927342,-1.7908204,-4.480406,38.83905,1.3747736,-15.271964
sp116,-6.344459,-12.641902,-16.449898,76.35769,-0.8256084,-7.4139147,18.344797,11.105597,64.505005,-12.434216
sp120,-6.5123034,-13.064506,-16.11801,82.95297,-4.052736,-5.1815405,9.979893,3.3160746,53.560863,-11.565765
sp121,-11.217616,-9.171051,-13.06898,74.754456,-2.6451423,-7.3083167,16.62516,0.47908366,26.822945,-9.477792
sp122,-6.369577,-13.31837,-16.332619,84.01965,-3.8791664,-5.37042,9.81255,3.3316786,53.991356,-11.658725
