"","t46","t60","t68","t75","t76","t77","t81","t87","t90","t91","t92","t94","t96","t108","t114","t116","t119","t120","t121","t123","t126","t127","t128","t132","t137","t139","t144","t146","t147","t151","t152","t154","t155","t157","t158","t162","t163","t164","t165","t166","t169","t170","t173","t174","t175","t176","t177","t179","t180","t181","t182","t183","t184","t185","t186","t188","t189","t190","t191","t192","t193","t194","t195","t196","t198","t199","t202","t203","t204","t205","t207","t208","t209","t210","t211","t212","t213","t214","t215","t216","t217","t218","t219","t220","t221","t222","t223","t224","t225","t226","t227","t228","t229","t230","t231","t232","t233","t234","t235","t236"
"t46",0,28.5223778489491,36.2553586495294,23.7759020071523,28.5223778489491,36.2553586495294,23.7759020071523,32.5566231506794,23.7759020071523,36.2553586495294,23.7759020071523,28.5223778489491,36.2553586495294,23.7759020071523,36.2553586495294,23.7759020071523,28.5223778489491,28.5223778489491,28.5223778489491,36.2553586495294,28.5223778489491,28.5223778489491,23.7759020071523,28.5223778489491,23.7759020071523,36.2553586495294,28.5223778489491,36.2553586495294,36.2553586495294,23.7759020071523,23.7759020071523,28.5223778489491,23.7759020071523,23.7759020071523,23.7759020071523,36.2553586495294,23.7759020071523,28.5223778489491,28.5223778489491,23.7759020071523,23.7759020071523,23.7759020071523,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,23.7759020071523,23.7759020071523,23.7759020071523,28.5223778489491,28.5223778489491,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,23.7759020071523,23.7759020071523,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,28.5223778489491,23.7759020071523,23.7759020071523,32.5566231506794,32.5566231506794,28.5223778489491,28.5223778489491,28.5223778489491,23.7759020071523,23.7759020071523,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,28.5223778489491,28.5223778489491,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,23.7759020071523,23.7759020071523,28.5223778489491,28.5223778489491,23.7759020071523,23.7759020071523,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294
"t60",28.5223778489491,0,36.2553586495294,28.5223778489491,21.8472848156672,36.2553586495294,28.5223778489491,32.5566231506794,28.5223778489491,36.2553586495294,28.5223778489491,21.8472848156672,36.2553586495294,28.5223778489491,36.2553586495294,28.5223778489491,21.8472848156672,21.8472848156672,21.8472848156672,36.2553586495294,20.3783587427283,20.3783587427283,28.5223778489491,21.8472848156672,28.5223778489491,36.2553586495294,21.8472848156672,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,20.3783587427283,28.5223778489491,28.5223778489491,28.5223778489491,36.2553586495294,28.5223778489491,21.8472848156672,21.8472848156672,28.5223778489491,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,28.5223778489491,21.8472848156672,21.8472848156672,21.8472848156672,21.8472848156672,36.2553586495294,36.2553586495294,21.8472848156672,21.8472848156672,28.5223778489491,28.5223778489491,21.8472848156672,21.8472848156672,36.2553586495294,36.2553586495294,21.8472848156672,21.8472848156672,21.8472848156672,28.5223778489491,28.5223778489491,32.5566231506794,32.5566231506794,21.8472848156672,20.3783587427283,20.3783587427283,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,20.3783587427283,20.3783587427283,20.3783587427283,20.3783587427283,20.3783587427284,20.3783587427284,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,21.8472848156672,21.8472848156672,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294
"t68",36.2553586495294,36.2553586495294,0,36.2553586495294,36.2553586495294,34.2210165578513,36.2553586495294,36.2553586495294,36.2553586495294,14.2785165244428,36.2553586495294,36.2553586495294,16.7222895059634,36.2553586495294,16.7222895059634,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,16.7222895059634,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,16.7222895059634,36.2553586495294,16.7222895059634,16.7222895059634,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,14.2785165244428,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,34.5885897596734,34.2210165578514,16.7222895059634,16.7222895059634,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,34.2210165578514,34.2210165578514,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,34.2210165578514,34.2210165578514,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,14.2785165244428,14.2785165244428,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,16.7222895059634,16.7222895059634,16.7222895059634,18.2770951556377,18.2770951556377,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,34.2210165578514,34.2210165578514,16.7222895059634,16.7222895059634,34.5885897596734,34.5885897596734
"t75",23.7759020071523,28.5223778489491,36.2553586495294,0,28.5223778489491,36.2553586495294,18.6702614354325,32.5566231506794,14.4632975176175,36.2553586495294,10.0926504334069,28.5223778489491,36.2553586495294,20.7112584494403,36.2553586495294,20.7112584494403,28.5223778489491,28.5223778489491,28.5223778489491,36.2553586495294,28.5223778489491,28.5223778489491,14.4632975176175,28.5223778489491,14.4632975176175,36.2553586495294,28.5223778489491,36.2553586495294,36.2553586495294,14.4632975176175,11.3479772978847,28.5223778489491,19.7198337759036,19.7198337759036,19.7198337759036,36.2553586495294,20.7112584494403,28.5223778489491,28.5223778489491,14.4632975176175,11.3479772978847,11.3479772978847,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,10.0926504334069,11.3479772978847,11.3479772978847,28.5223778489491,28.5223778489491,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,14.4632975176175,14.4632975176175,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,28.5223778489491,11.3479772978847,11.3479772978847,32.5566231506794,32.5566231506794,28.5223778489491,28.5223778489491,28.5223778489491,14.4632975176175,14.4632975176175,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,28.5223778489491,28.5223778489491,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,20.7112584494403,20.7112584494403,28.5223778489491,28.5223778489491,20.7112584494403,20.7112584494403,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294
"t76",28.5223778489491,21.8472848156672,36.2553586495294,28.5223778489491,0,36.2553586495294,28.5223778489491,32.5566231506794,28.5223778489491,36.2553586495294,28.5223778489491,21.2923926151585,36.2553586495294,28.5223778489491,36.2553586495294,28.5223778489491,19.0392710243812,21.2923926151585,21.2923926151585,36.2553586495294,21.8472848156672,21.8472848156672,28.5223778489491,21.2923926151585,28.5223778489491,36.2553586495294,10.0850337142939,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,21.8472848156672,28.5223778489491,28.5223778489491,28.5223778489491,36.2553586495294,28.5223778489491,16.2106738504288,16.2106738504288,28.5223778489491,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,28.5223778489491,21.2923926151585,21.2923926151585,10.0850337142939,10.0850337142939,36.2553586495294,36.2553586495294,19.0392710243812,19.0392710243812,28.5223778489491,28.5223778489491,21.2923926151585,21.2923926151585,36.2553586495294,36.2553586495294,21.2923926151585,21.2923926151585,21.2923926151585,28.5223778489491,28.5223778489491,32.5566231506794,32.5566231506794,21.2923926151585,21.8472848156672,21.8472848156672,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,21.8472848156672,21.8472848156672,21.8472848156672,21.8472848156672,21.8472848156672,21.8472848156672,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,16.2106738504288,16.2106738504288,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294
"t77",36.2553586495294,36.2553586495294,34.2210165578513,36.2553586495294,36.2553586495294,0,36.2553586495294,36.2553586495294,36.2553586495294,34.2210165578513,36.2553586495294,36.2553586495294,34.2210165578513,36.2553586495294,34.2210165578513,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,34.2210165578513,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,34.2210165578513,36.2553586495294,34.2210165578513,34.2210165578513,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,34.2210165578513,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,34.5885897596734,10.0263219121026,34.2210165578513,34.2210165578513,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,10.0263219121026,10.0263219121026,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,10.0263219121026,10.0263219121026,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,34.2210165578513,34.2210165578513,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,34.2210165578513,34.2210165578513,34.2210165578513,34.2210165578513,34.2210165578513,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,10.0263219121026,10.0263219121026,34.2210165578513,34.2210165578513,34.5885897596734,34.5885897596734
"t81",23.7759020071523,28.5223778489491,36.2553586495294,18.6702614354325,28.5223778489491,36.2553586495294,0,32.5566231506794,18.6702614354325,36.2553586495294,18.6702614354325,28.5223778489491,36.2553586495294,20.7112584494403,36.2553586495294,20.7112584494403,28.5223778489491,28.5223778489491,28.5223778489491,36.2553586495294,28.5223778489491,28.5223778489491,18.6702614354325,28.5223778489491,18.6702614354325,36.2553586495294,28.5223778489491,36.2553586495294,36.2553586495294,18.6702614354325,18.6702614354325,28.5223778489491,19.7198337759036,19.7198337759036,19.7198337759036,36.2553586495294,20.7112584494403,28.5223778489491,28.5223778489491,18.6702614354325,18.6702614354325,18.6702614354325,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,18.6702614354325,18.6702614354325,18.6702614354325,28.5223778489491,28.5223778489491,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,18.6702614354325,18.6702614354325,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,28.5223778489491,18.6702614354325,18.6702614354325,32.5566231506794,32.5566231506794,28.5223778489491,28.5223778489491,28.5223778489491,18.6702614354325,18.6702614354325,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,28.5223778489491,28.5223778489491,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,20.7112584494403,20.7112584494403,28.5223778489491,28.5223778489491,20.7112584494403,20.7112584494403,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294
"t87",32.5566231506794,32.5566231506794,36.2553586495294,32.5566231506794,32.5566231506794,36.2553586495294,32.5566231506794,0,32.5566231506794,36.2553586495294,32.5566231506794,32.5566231506794,36.2553586495294,32.5566231506794,36.2553586495294,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,36.2553586495294,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,36.2553586495294,32.5566231506794,36.2553586495294,36.2553586495294,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,36.2553586495294,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,36.2553586495294,36.2553586495294,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,36.2553586495294,36.2553586495294,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,25.3413980732436,25.3413980732436,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,36.2553586495294,36.2553586495294,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,32.5566231506794,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294
"t90",23.7759020071523,28.5223778489491,36.2553586495294,14.4632975176175,28.5223778489491,36.2553586495294,18.6702614354325,32.5566231506794,0,36.2553586495294,14.4632975176175,28.5223778489491,36.2553586495294,20.7112584494403,36.2553586495294,20.7112584494403,28.5223778489491,28.5223778489491,28.5223778489491,36.2553586495294,28.5223778489491,28.5223778489491,9.03456512451535,28.5223778489491,9.03456512451535,36.2553586495294,28.5223778489491,36.2553586495294,36.2553586495294,9.03456512451535,14.4632975176176,28.5223778489491,19.7198337759036,19.7198337759036,19.7198337759036,36.2553586495294,20.7112584494403,28.5223778489491,28.5223778489491,9.03456512451535,14.4632975176176,14.4632975176176,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,14.4632975176176,14.4632975176175,14.4632975176175,28.5223778489491,28.5223778489491,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,9.03456512451535,9.03456512451535,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,28.5223778489491,14.4632975176175,14.4632975176175,32.5566231506794,32.5566231506794,28.5223778489491,28.5223778489491,28.5223778489491,10.0088662383701,10.0088662383701,36.2553586495294,36.2553586495294,28.5223778489491,28.5223778489491,28.5223778489491,28.5223778489491,28.5223778489491,28.5223778489491,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,20.7112584494403,20.7112584494403,28.5223778489491,28.5223778489491,20.7112584494403,20.7112584494403,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294
"t91",36.2553586495294,36.2553586495294,14.2785165244428,36.2553586495294,36.2553586495294,34.2210165578513,36.2553586495294,36.2553586495294,36.2553586495294,0,36.2553586495294,36.2553586495294,16.7222895059634,36.2553586495294,16.7222895059634,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,16.7222895059634,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,16.7222895059634,36.2553586495294,16.7222895059634,16.7222895059634,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,8.96816167116774,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,34.5885897596734,34.2210165578514,16.7222895059634,16.7222895059634,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,34.2210165578514,34.2210165578514,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,34.2210165578514,34.2210165578514,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,9.2978293201191,9.2978293201191,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,16.7222895059634,16.7222895059634,16.7222895059634,18.2770951556377,18.2770951556377,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,36.2553586495294,34.2210165578514,34.2210165578514,16.7222895059634,16.7222895059634,34.5885897596734,34.5885897596734
