"accepted_species","traits"
"t23",0
"t26",0
"t36",1
"t37",0
"t38",0
"t39",0
"t40",0
"t41",1
"t45",0
"t46",1
"t47",1
"t50",1
"t53",0
"t54",0
"t55",1
"t57",0
"t58",0
"t59",1
"t61",NA
"t62",NA
"t64",1
"t66",1
"t67",0
"t70",0
"t71",1
"t72",NA
"t73",NA
"t74",0
"t75",1
"t78",0
"t79",0
"t80",0
"t82",1
"t83",1
"t84",1
"t85",1
"t86",0
"t87",0
"t89",1
"t90",1
"t91",1
"t92",0
"t93",0
"t94",1
"t96",1
"t97",NA
"t98",0
"t99",0
"t100",0
"t101",1
"t102",0
"t103",0
"t104",1
"t105",0
"t106",1
"t107",1
"t108",1
"t110",0
"t111",1
"t112",1
"t113",0
"t114",1
"t115",1
"t117",0
"t118",1
"t119",0
"t120",0
"t121",1
"t122",1
"t123",0
"t124",1
"t126",NA
"t127",0
"t128",1
"t129",1
"t130",1
"t131",1
"t132",NA
"t133",0
"t134",NA
"t135",NA
"t136",1
"t137",1
"t138",1
"t140",1
"t141",0
"t142",1
"t143",NA
"t144",1
"t145",1
"t146",1
"t147",1
"t148",0
"t149",0
"t150",0
"t151",0
"t152",0
"t153",0
"t154",1
"t155",1
