"accepted_species","trait_EB_scaled"
"t11",0.160325174729974
"t12",-0.8880004074526
"t5",-2.38291849815331
"t2",-1.226576460803
"t34",-1.08895746785044
"t35",-0.990881863932257
"t27",-0.934095707226007
"t28",-0.713603098470442
"t31",-0.779219239994679
"t32",-0.90975161180384
"t30",-1.36902503242237
"t9",-1.95055786509684
"t10",-0.0854146140886063
"t87",0.166613421352021
"t88",-0.101181355119764
"t41",-0.965577271550221
"t73",-1.47142226076404
"t86",-1.49845966873621
"t93",-1.46211413932957
"t94",-1.41565294578925
"t68",-1.34009419363643
"t36",-1.28374295337989
"t37",-0.309907361713938
"t84",1.80426642099164
"t85",1.80966136263753
"t65",2.12222591930142
"t69",0.0691549177662028
"t70",0.388904657446711
"t48",1.2988911135338
"t78",-0.487862213579848
"t79",-0.288669885533845
"t58",-0.0474317801174688
"t33",-0.0491816422792007
"t23",-0.496628610868266
"t24",0.632126028875481
"t42",0.0948802040827634
"t43",0.149874221324399
"t19",-0.586216042135718
"t20",0.696479073134426
"t18",-0.350437007968012
"t63",-0.0813690377578198
"t64",-0.407961597273204
"t21",-0.128713785024338
"t54",-0.640427472460857
"t55",0.566419706716748
"t76",0.332800282787873
"t77",0.231958947564061
"t53",0.375847572623582
"t40",-0.154458925444579
"t14",0.880546508282662
"t56",1.27218188710883
"t57",0.486927236607511
"t61",0.916855641287649
"t62",0.724618215254849
"t71",0.823538618976375
"t72",0.55696837838915
"t97",0.900373917258637
"t98",0.805441615540644
"t8",0.994352263867915
"t15",1.22993668281626
"t16",1.25494181056064
"t17",1.10186881587761
"t80",0.0687598255836242
"t91",0.0689424903007144
"t92",-0.140235115432202
"t81",0.333895330399118
"t44",0.894348982025952
"t45",0.683450388828505
"t25",1.56251923317585
"t26",0.837038020713649
"t49",1.21057704330834
"t50",1.3330113674967
"t29",0.878631383735583
"t51",1.09594755047168
"t52",0.745724625054808
"t22",0.807127406944169
"t13",1.47935880788116
"t6",1.5486030631656
"t38",-1.36178153445775
"t39",-1.17986813025199
"t60",-1.86394029206445
"t82",-1.62099330863151
"t83",-1.54272803563621
"t47",-1.08027612438188
"t66",-1.11216176095325
"t67",-1.57738667071277
"t46",-1.26518907265611
"t95",-0.605759592300197
"t96",-0.693764343592081
"t74",0.0792580507495998
"t75",0.275190154174485
"t59",0.88720987412962
"t89",0.736395287480765
"t90",0.634186937187025
"t1",0.0657661431404773
"t7",0.833101262355778
"t99",-0.426864783001608
"t100",-0.485727526086951
"t3",1.06957259163338
"t4",0.865591871281902
