"accepted_species","Medicinal"
"Swertia_lurida",0
"Saprosma_fragrans",0
"Wendlandia_longidens",0
"Graciemoriana_gracieae",0
"Exacum_nanum",0
"Matelea_pringlei",NA
"Kibatalia_maingayi",1
"Glossostipula_blepharophylla",0
"Macoubea_sprucei",1
"Willughbeia_sarawacensis",0
"Diplolepis_geminiflora",NA
"Gonzalagunia_thyrsoidea",0
"Keetia_mannii",0
"Deccania_pubescens",1
"Blackstonia_grandiflora",0
"Alyxia_concatenata",1
"Ruehssia_lauretiana",NA
"Richardia_ciliata",0
"Pauridiantha_symplocoides",0
"Odontadenia_anomala",0
"Palicourea_vesciculifera",0
"Retiniphyllum_pilosum",0
"Bullockia_mombazensis",0
"Praravinia_mindanaensis",0
"Galium_suecicum",0
"Sabicea_crystallina",0
"Rytigynia_syringifolia",0
"Tarenna_sambucina",1
"Urophyllum_arboreum",1
"Payera_beondrokensis",0
"Chassalia_afzelii",0
"Atractocarpus_pancherianus",0
"Mandevilla_alexicaca",0
"Remijia_globosa",0
"Guettarda_elongata",0
"Guettarda_baladensis",0
"Acranthera_megaphylla",0
"Xanthophytum_johannis-winkleri",0
"Oxypetalum_glaziovianum",NA
"Pagamea_thyrsiflora",0
"Urophyllum_platyphyllum",0
"Mitrasacme_pygmaea",1
"Cynanchum_giraldii",NA
"Gardenia_faucicola",0
"Cynanchum_bicampanulatum",NA
"Galium_noli-tangere",0
"Psychotria_bangladeshica",0
"Psychotria_croftiana",0
"Psychotria_uberabana",0
"Galium_pestalozzae",0
"Psychotria_phyllocalymmoides",0
"Psychotria_hentyi",0
"Psychotria_rauwolfioides",0
"Galium_asparagifolium",0
"Ixora_patula",0
"Ixora_seretii",0
"Hedyotis_articularis",1
"Mussaenda_liedeae",0
"Tabernaemontana_muricata",1
"Mussaenda_laxiflora",1
"Neonauclea_kentii",0
"Vangueria_volkensii",1
"Dolicholobium_glabrum",0
"Palicourea_brasiliensis",0
"Palicourea_candida",0
"Dolicholobium_aneityense",0
"Macrocarpaea_illecebrosa",0
"Fadogia_gossweileri",0
"Paederia_verticillata",0
"Paederia_linearis",0
"Matelea_acevedoi",NA
"Spermacoce_brachystema",0
"Gonolobus_barbatus",NA
"Dischidia_dohtii",NA
"Dischidia_thaithongiae",NA
"Timonius_corneri",0
"Crucianella_angustifolia",0
"Pavetta_pocsii",0
"Streblosa_multiglandulosa",0
"Lasianthus_bicolor",0
"Pavetta_villosa",0
"Pavetta_abujuamii",0
"Pavetta_brachycalyx",0
"Pavetta_bruceana",0
"Chironia_tetragona",0
"Epistemma_rupestre",0
"Craterispermum_rumpianum",0
"Craterispermum_microdon",1
"Wendlandia_litseifolia",0
"Stapelia_surrecta",0
"Gentianella_sanchezii",0
"Gonzalagunia_dependens",0
"Tricalysia_landanensis",0
"Saprosma_beddomei",0
"Diodia_flavescens",0
"Oldenlandia_breviflora",0
"Ophiorrhiza_sylvatica",0
"Ophiorrhiza_orofenensis",0
"Chassalia_propinqua",0
"Argostemma_sumatranum",0
