"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138"
"t1",-0.0490377447983502,-0.016020123745706,-0.0265737518883158,0.0153500154032808,-0.0051780696950877,0.184513233729496,-0.0108910517061937,0.207220881880584,-0.0182367091056492,0.0839359690214628,-6.9179487196245e-05,-0.10107669688308,-0.000663036609852443,-0.00765222360134023,0.00136704973270305,0.000455766043234878,0.012561582385801,0.00206903661300399,0.021699342153423,0.0137525849992611,2.44576561900434e-05,-0.00930527680841398,9.16865590010092e-06,0.00445105564120911,-0.00441600911966023,-1.91748686006221e-05,-1.10368930066077e-05,0.00261397351337731,5.87741718928335e-05,-0.00112795786944642,-0.00950755875346489,0.0121574928199021,-0.0159831113431468,-0.000726694497598121,-0.000254898279886968,-0.0279547747408731,0.000164792521743249,-0.0178076482375496,0.000627771399964224,0.000564505134307706,-0.0012923258593743,0.000842303658364469,-0.000337871118873301,0.00567778747066122,-0.0198767157600169,0.0345680750287145,-0.000623198772798277,0.314877784586652,0.188939896962389,-0.0214181798194311,0.78819509464515,-6.28303591098157e-15,0.00899191872740758,0.104783551797731,0.00230096468048613,-0.000321071007262598,5.82118897058825e-07,-0.00053399098821732,-0.000441724466465925,-0.334812859598265,-0.0191666852913924,-0.00802983468049105,1.46229700081194e-15,0.00268528729018473,-4.56535132583666e-16,4.93969497070563e-06,-1.10864761588676e-06,-0.00061752559165613,3.07188781215583e-05,1.03137928602739e-05,-0.000356598235323102,0.000132619424527273,-5.60689546102501e-16,-0.00877280690288842,0.00413936033533375,1.62235649731979e-05,-0.00147488394204997,0.000964541757649331,-0.00462756745780298,5.57938964308324e-16,-0.000108267632276975,0.00912937463565424,-0.0123389553084554,-0.00145585592375397,-0.0101713813094711,-0.000316474308984254,0.0596935273946339,0.0748728088651059,-0.000328162853516924,-1.53043456355587e-15,-0.0154993392583822,-0.000808064563695895,-0.00768544003838803,0.00909709785301711,-4.56835382466747e-05,0.000235561495090002,-5.2236029108191e-05,1.08290230242629e-06,9.84916015457543e-16,6.45655195113262e-05,1.26338230921666e-05,2.16672944713139e-16,2.61687556680862e-06,-7.02953903354095e-05,-0.000502124495821842,1.46094179075986e-05,9.15537917800476e-19,-0.000273749345100202,0.00174671617070332,-3.34620452475851e-15,0.00483097216843269,0.00365325546765368,-0.00101433850438271,8.06518556849581e-16,-5.65808414059569e-16,1.05776981435828e-15,1.05444156143676e-16,-0.00511139560815303,-6.03603941942387e-16,2.06056821950104e-16,-3.63174617821722e-16,-2.87155119811089e-15,-3.31588407924439e-16,-9.85717457308605e-16,-6.52393127875196e-06,4.16828731894686e-17,1.44129331902719e-15,8.36374902512096e-16,-9.19166944662665e-16,6.17202664547918e-16,5.59974141566907e-16,4.88720285643712e-16,1.33108930848375e-07,1.62599646536484e-15,2.98857024111263e-15,2.08710272944553e-07,-7.38496577623703e-15,7.0455313853722e-15
"t23",-0.138767487346229,0.00695438093052253,-0.22261684524593,-0.0188674183754599,0.00342817782879669,-0.0351583479267902,0.0125082228850264,-0.00152129301299658,0.000445391207654695,-0.00192117083494094,-0.00010753014481512,0.00136583247458404,4.59276696027078e-06,8.343572861847e-06,1.64944348177575e-05,1.26583241740259e-05,0.000543653774833458,0.000141291804191277,0.00216430074507625,0.00223254943441557,2.60728122759673e-05,-0.237791183687564,-1.97154143620286e-06,-0.00977994957377713,0.000373313571312891,9.95714634467753e-07,4.13405236216521e-07,-0.000368941163602674,2.78103363338966e-06,-0.000277905668352416,-0.205385473893081,0.27669034537272,0.00305428012982286,9.99344836080242e-05,2.93111703762335e-05,0.0143090437202415,-4.89149334884246e-06,-6.09194765235483e-05,-2.1879527409181e-07,5.37032563052427e-06,-4.14659311604542e-05,3.01685973376556e-05,-1.70390324786735e-05,0.00070645054304735,-0.857082686796056,-0.0174703695827672,4.65562285679519e-05,-0.0179804642073316,-0.0100447864061856,0.000949527770569229,-0.0344344758937844,9.1645712465917e-16,-0.000361967861247901,0.00381567362784312,-6.30993114042594e-05,8.89350508603747e-06,-1.57399178123331e-08,1.39369357187251e-05,1.09678724782713e-05,0.00814603485926984,0.000464864324388841,0.000194439454755421,-1.27930632411259e-15,-6.36092675287108e-05,-1.79329651394844e-15,-1.00269176266443e-07,2.21409426686483e-08,1.181552823163e-05,-5.43808434630297e-07,-1.80913638792674e-07,6.18559784928604e-06,-2.27054442174922e-06,4.63290577408855e-16,0.000143156431647378,0.000821280662035467,-2.59122712984718e-07,2.40189899851679e-05,-1.6596584300239e-05,0.000105631353208374,-4.56534008266951e-16,3.16087748549368e-06,-0.000290116028483213,-0.0970302914930936,-2.54492962163227e-05,0.00187745864166506,1.30842992934966e-06,-0.000261143290600086,-0.000329307387471374,-4.29779904439713e-05,7.45973828078566e-16,6.52706874172963e-05,3.57320828501046e-06,-0.00127876914873348,0.0016103263341283,1.38245324798424e-07,-6.79992986703373e-07,1.34695207088777e-07,2.15737419752412e-07,6.76805880805344e-15,-1.18038635593695e-07,-1.9809837496151e-08,-9.46440602191393e-16,5.7908865031691e-07,-1.58575048185168e-05,-0.00011508435219018,-5.4851957539495e-09,-4.53651639579237e-16,5.1448255491824e-08,0.0101334083678506,-6.92821716903799e-15,4.36798584727244e-06,0.0213067903412511,7.04480731469954e-06,8.52942496416838e-16,-8.00731377956125e-16,-7.71360002312045e-15,-1.99365026758792e-15,-1.02591260139001e-05,-3.55103985842736e-16,1.26063277452882e-15,-4.01658504299395e-17,9.91545612334413e-16,-4.75583593418266e-16,2.83367639383601e-16,-2.52326206844949e-08,8.91219943188595e-16,-1.41326364286228e-15,1.41620870809161e-15,-5.05866630774027e-16,7.21564941774404e-16,3.63893490073522e-16,2.86165398076179e-16,6.49692041887014e-10,2.25056923281725e-15,3.03345504347092e-15,1.22516478253169e-09,-6.89008785908864e-15,7.20522252496723e-15
"t48",-0.138700878364011,0.00694330226688623,-0.222003890176225,-0.0188101317564931,0.00341678485105035,-0.0349225427395869,0.0124215260759701,-0.00151022416615233,0.000441919192843523,-0.00190616355410819,-0.000106691283956778,0.00135528107906024,4.55829946608839e-06,8.28343306311541e-06,1.63913346167424e-05,1.25973003450858e-05,0.000541803433212499,0.000141083727521166,0.00216489497951097,0.00223774123968212,2.62337563781857e-05,-0.239447450016708,-1.99452649881392e-06,-0.00993208017581748,0.000379954721701087,1.01998982373972e-06,4.25288385862125e-07,-0.000383783976409635,2.96506437153152e-06,-0.000303261196375167,-0.22597092440435,0.314771848304727,0.00358962812091933,0.000119952844139877,3.94282742638383e-05,0.0195117208108343,-8.99093157141753e-06,0.00498845249978983,1.13245611197122e-05,-2.48658115223449e-05,6.15985184572771e-05,-4.0690482404897e-05,1.72534662975415e-05,-0.000385246780877592,0.222425852540778,0.000891583216795207,3.67300486708544e-06,-0.00244389849436231,-0.00148963724549982,0.000161041634001149,-0.00586934948823342,-9.44234612172851e-16,-5.89162250480973e-05,0.000592339165773695,-8.92895829064212e-06,1.18101683567715e-06,-1.78905199231519e-09,1.28998226088294e-06,6.61768684732158e-07,0.000372407128454048,2.01584726076447e-05,8.1947482148636e-06,4.43989354110095e-16,-1.58070347308522e-06,1.07615332827661e-15,1.47915034493848e-08,-3.83024073912215e-09,-2.95755318714572e-06,2.43300225466595e-07,8.65110636285748e-08,-3.20932304308543e-06,1.29830262526481e-06,-1.07705832066261e-15,-0.000122391746764427,-0.00122429939612627,4.8987021368856e-07,-5.20993351958909e-05,4.51982127875739e-05,-0.00046369556352879,-1.24516430709573e-14,-1.68225204885367e-05,0.00161961943888068,0.813856111282153,0.000345875691702852,-0.0333944412712946,9.51332752374386e-06,-0.00147617655509146,-0.00179065851548997,-0.000187535743565213,-3.16059772957404e-15,0.000201408020317722,1.07007505471087e-05,-0.00375763050805022,0.00422962922401159,3.50015919660815e-07,-1.61201218393034e-06,3.0052443003561e-07,4.59319988792793e-07,-3.14086905472584e-15,-2.36835441515615e-07,-3.85872752005291e-08,1.76339144497887e-15,1.06688685363398e-06,-2.86495032362339e-05,-0.00020498059280286,-9.59719437458695e-09,2.57466867047978e-15,8.88117382284261e-08,0.0166497437505675,-3.16680019847512e-14,7.09760669644484e-06,0.0341501270308354,1.12847563754136e-05,2.32062704838499e-15,-1.13973646490028e-15,-8.93360865914346e-15,1.16505592405165e-15,-1.54379071548052e-05,4.46307564251514e-16,-8.43265615205333e-15,3.36330374203195e-15,6.28301746399888e-15,2.15435161071017e-16,-1.16678423952191e-15,-3.53515843138489e-08,-1.24103056457199e-15,1.17500575028391e-15,5.92543624064602e-16,4.31748409934764e-15,2.08734752096093e-15,6.27420284791477e-16,-6.12973254206751e-16,8.82090957505203e-10,1.66394733505603e-15,3.6261266920022e-15,1.61980005497488e-09,-7.31300932588569e-15,7.50791426296905e-15
"t49",-0.139138424562938,0.0070187713635634,-0.226365610496657,-0.0192225991869516,0.00349984476963456,-0.0370843206773254,0.0132389575489398,-0.0016203507073675,0.000483023424475481,-0.00208803006244969,-0.000117617949932911,0.00150207094943003,5.09086774999962e-06,9.31201760280402e-06,1.86797314102062e-05,1.45508362379336e-05,0.000632196035050848,0.000166470487993755,0.00257626064097258,0.00268619645907913,3.19285701534134e-05,-0.292167479562022,-2.46678444895882e-06,-0.0124035225225217,0.00047692141066156,1.2976413891609e-06,5.45346406967561e-07,-0.000501060948217397,3.99355594136027e-06,-0.000417823506924672,-0.313511838854308,0.447499391524233,0.00520257118593168,0.00017573698483306,6.03469670323676e-05,0.0299856361564046,-1.46577902698546e-05,0.0089008611236313,2.02220284213501e-05,-4.52698297474116e-05,0.000115976639040399,-7.69224381025492e-05,3.30469135479422e-05,-0.000762424541569936,0.458921515732611,0.00196177649441913,8.86957233529354e-06,-0.00649212758100652,-0.00410714605899,0.000508780244445635,-0.0188242224779696,1.87720031723649e-16,-0.000248152803520033,0.00273683754903456,-4.78829227920261e-05,6.9360455259713e-06,-1.28818638108885e-08,1.18955184709995e-05,9.85554618491844e-06,0.0074681508718055,0.000427494209809136,0.000179091454010976,5.8077328378072e-16,-5.98581340377155e-05,-1.80845793264957e-16,-1.1037706005575e-07,2.48215139969985e-08,1.3939230119898e-05,-7.16243667699131e-07,-2.41974758821576e-07,8.43826880660769e-06,-3.17528990370945e-06,4.7332794854451e-16,0.000225560685813008,0.00160513443661567,-5.66614544395916e-07,5.637555326775e-05,-4.42176754122532e-05,0.000381279275827407,9.60491141331057e-15,1.30730980991954e-05,-0.0012425206511246,-0.568793070104563,-0.000223598971018767,0.0209197713276417,-3.79418917809096e-06,0.000518899951106698,0.000614308016069745,5.40169622456631e-05,1.90834939935706e-15,-3.43495398527743e-05,-1.69251372130638e-06,0.000564074111632434,-0.000417898813122174,-2.81933143225214e-08,7.39393985457995e-08,-3.44637320716713e-09,7.73344741384086e-09,1.14572688487041e-16,-1.30428087694902e-08,-2.90253980280476e-09,-1.16216538592164e-15,1.22921308617904e-07,-3.72282358797172e-06,-2.88842926810651e-05,-1.48697460460151e-09,-2.01159637047292e-15,1.47214067519425e-08,0.00344907787643513,1.0134543918888e-14,1.53916112074381e-06,0.00782222017044682,2.59068239316504e-06,-7.52180511902281e-17,-2.61134581113605e-16,7.25104753192635e-16,-1.00390537945817e-15,-4.45230237124071e-06,-2.8070639705483e-16,4.88605829684371e-15,-3.61752870796499e-15,-6.87650270978203e-15,-8.59394338185017e-16,-6.42433477557641e-16,-1.28320445740392e-08,8.10125614222358e-16,2.10732960176158e-15,1.10514967627629e-15,-4.61058677559007e-15,-1.64193290437122e-15,3.52100684747566e-16,1.28549682382663e-15,3.51680522213764e-10,1.26631856472883e-15,2.73381674066083e-15,6.97321089705136e-10,-7.04307753001325e-15,6.82953965335214e-15
"t92",-0.140047023542266,0.00718513691048064,-0.236695758276999,-0.0202185943055585,0.00370458609811524,-0.0450029145465209,0.0163952667499482,-0.00209274486226381,0.000746245773339338,-0.00333040622865835,-0.000211205526494395,0.00312833992607002,1.60672942024264e-05,0.00013755799504239,-3.9143833795477e-06,7.75330776556812e-06,0.000482235975408395,0.000156467433926757,0.00272249721355788,0.00315508650135199,4.40808421631988e-05,-0.415903053878812,-4.18787692347305e-06,-0.0244427372026506,0.00102830908957022,3.7787850142199e-06,2.03289008467666e-06,-0.00622986486778614,-1.2587776339639e-05,0.000638454884626507,0.432339578873569,-0.22656111237874,-0.0020216778790523,-5.61053352787393e-05,-7.41653311089092e-06,-0.00329537024502752,-3.11139944079269e-07,0.000977092807223638,2.2282372632466e-06,-5.38434857817121e-06,1.47380626683523e-05,-9.8021531555154e-06,4.21498182672041e-06,-9.13107588209085e-05,0.0378691898763083,-0.000582248670327008,4.63138709328905e-06,-0.00256024188493639,-0.00155935057205302,0.000181272645476373,-0.0066816257591133,-7.11845304742e-16,-8.48532719602888e-05,0.000929018408687581,-1.6094635391032e-05,2.31918942844539e-06,-4.26323434322857e-09,3.8963247052875e-06,3.1805350487475e-06,0.00239437040931973,0.000136916188687898,5.73277225090829e-05,-5.18712928093626e-17,-1.90152913007133e-05,1.62195568879654e-15,-3.25825109915991e-08,7.24993377132941e-09,3.94400833527401e-06,-1.87347399354194e-07,-6.25419715815286e-08,2.14718169135819e-06,-7.91877701234456e-07,1.72272857050143e-16,5.07347579274671e-05,0.000293244873867216,-9.20958352488982e-08,8.48997587987451e-06,-5.78166802284183e-06,3.46494854857051e-05,1.22677648316307e-15,9.95969506967833e-07,-9.03338237806016e-05,-0.0261631462719311,-4.80526507566256e-06,0.000230059842854305,7.04671737989016e-07,-0.000134747146213211,-0.000168989250782885,-2.14973514575185e-05,-1.31828925391522e-15,3.19822666824153e-05,1.74991443285468e-06,-0.00062611377399122,0.000788955884988441,6.77998155083221e-08,-3.34476855211929e-07,6.65351559628355e-08,1.07044941890747e-07,-6.69135557490834e-15,-5.90164518930267e-08,-9.95297880665569e-09,-8.63076028183945e-15,2.9454225622592e-07,-8.11273694984005e-06,-5.91767620061519e-05,-2.84274064477157e-09,2.16081619665743e-16,2.68686445721207e-08,0.00741573571244049,0.707106781186541,2.41702181257044e-06,0.015624684747358,5.38470797395925e-06,1.03868667867525e-14,-6.48670136613707e-15,2.86779183093623e-15,-1.05218532697515e-15,-5.13418557829181e-06,-2.10087733020284e-15,1.39729570720021e-14,7.09463363727386e-15,-6.53812848625517e-15,4.40649676859798e-16,-1.68160387304149e-16,-1.325153657188e-08,8.46665056066237e-16,-3.09869229201406e-15,3.68515638574813e-15,-9.38798791315855e-16,-1.67368495632369e-15,-1.22673381565936e-15,-2.59881701572491e-16,3.47192184312665e-10,1.41013516864409e-15,2.06070917399872e-15,6.64773166812717e-10,-8.05074403510947e-15,6.95800618867657e-15
"t93",-0.140047023542266,0.00718513691048078,-0.236695758276998,-0.0202185943055587,0.00370458609811544,-0.0450029145465212,0.016395266749948,-0.00209274486226321,0.000746245773340014,-0.00333040622865752,-0.000211205526493232,0.00312833992606888,1.6067294202708e-05,0.000137557995044695,-3.91438337869365e-06,7.75330776544237e-06,0.000482235975407624,0.000156467433927325,0.0027224972135603,0.00315508650135193,4.4080842163401e-05,-0.415903053878809,-4.18787692368035e-06,-0.0244427372026534,0.00102830908957094,3.77878501401169e-06,2.03289008463446e-06,-0.00622986486778647,-1.25877763399261e-05,0.000638454884626177,0.432339578873567,-0.226561112378742,-0.00202167787905191,-5.6105335278272e-05,-7.41653311007583e-06,-0.00329537024502776,-3.11139942770295e-07,0.000977092807227137,2.22823726034268e-06,-5.38434857763878e-06,1.47380626677316e-05,-9.80215315537646e-06,4.21498182522175e-06,-9.1310758823197e-05,0.0378691898763097,-0.000582248670324713,4.63138709301137e-06,-0.00256024188493568,-0.00155935057205544,0.000181272645476514,-0.00668162575911355,2.24329284618815e-16,-8.48532719611643e-05,0.000929018408686201,-1.6094635391193e-05,2.31918942734704e-06,-4.26323639511072e-09,3.89632470518719e-06,3.18053504799995e-06,0.00239437040932512,0.000136916188689409,5.73277225095226e-05,1.20139340465957e-16,-1.90152912992056e-05,-8.91211462021243e-16,-3.25825080198446e-08,7.24993064596682e-09,3.94400833299251e-06,-1.87347398081155e-07,-6.25419714697809e-08,2.14718169241188e-06,-7.91877703316221e-07,1.32778930343604e-16,5.07347579233598e-05,0.000293244873874901,-9.20958284683973e-08,8.48997587715753e-06,-5.78166802803272e-06,3.46494854853407e-05,1.12284239567875e-16,9.95969505079697e-07,-9.03338237773068e-05,-0.0261631462719647,-4.80526506953865e-06,0.00023005984283287,7.04671737305651e-07,-0.00013474714621058,-0.000168989250798302,-2.14973514840477e-05,1.03651474870371e-15,3.19822666825391e-05,1.74991443758037e-06,-0.000626113774013312,0.000788955884968481,6.77998037506203e-08,-3.34476873957129e-07,6.65351710278412e-08,1.0704495764694e-07,2.94551301715651e-15,-5.90164606430585e-08,-9.95297675449497e-09,8.37661282943498e-15,2.94542153442781e-07,-8.11273701178769e-06,-5.91767620178926e-05,-2.84269399872931e-09,-3.08950577231009e-16,2.68686404362926e-08,0.00741573571156435,-0.707106781186554,2.41702179230071e-06,0.0156246847472822,5.38470791339973e-06,-8.51926955359439e-15,4.94535301374686e-15,-1.08826869694633e-14,8.00153365079101e-16,-5.13418562210813e-06,1.49645554009095e-15,-1.2508044735589e-14,-6.92562970025256e-15,-4.25906754915672e-16,-1.90952622664092e-15,-2.35282917988259e-15,-1.325152185015e-08,-1.04755462926228e-16,7.79147217451117e-15,-1.67120138882715e-15,1.89418157459732e-16,2.71166893793898e-15,1.81397599456415e-15,1.30489956580349e-15,3.47174510719482e-10,1.74398815054223e-15,3.21878157851268e-15,6.64779909502619e-10,-6.9076039412421e-15,7.09535385741122e-15
"t111",-0.141208914100598,0.00740296501333721,-0.250624066579471,-0.0215724109681224,0.00398530161526424,-0.0578901808129332,0.021648524561212,-0.00291407501507616,0.00127650854684507,-0.00588480367291294,-0.000416332296033904,0.00691092062322616,4.41886279586777e-05,0.000499123312354812,-8.60812382334568e-05,-2.83392532154666e-05,-0.000791731905338836,-0.000137575562591094,-0.00157843131606128,-0.00120496299629,-8.10627957177409e-06,0.0653785749932725,1.99729087281758e-07,-0.000147056303878655,2.88034340550101e-05,2.62976460131757e-07,1.71097044776935e-07,-0.00056936390057892,2.66149089788268e-07,-0.000297960042264384,-0.404134316118922,-0.484872478974835,-0.00223439721380392,-5.35858312143417e-05,-5.58897532605033e-06,-0.00245809018359485,-2.14862874138389e-07,0.00065594329350662,1.49573147760397e-06,-3.60790232289347e-06,9.8596917390966e-06,-6.55693495713443e-06,2.81890479776946e-06,-6.1067898434909e-05,0.025346393539363,-0.000390512066232954,3.11748059772855e-06,-0.00172972222009392,-0.00105494837718133,0.000123191546748941,-0.00454283863478991,-2.07544813857445e-16,-5.80841403014731e-05,0.00063707290778841,-1.10639683431368e-05,1.59632594046655e-06,-2.9414506689728e-09,2.69423404856168e-06,2.20551367075309e-06,0.00166223644887025,9.50675453490921e-05,3.98089969216287e-05,-5.88621964999636e-17,-1.3220628896568e-05,8.34643036534858e-17,-2.2857386733469e-08,5.0910964038142e-09,2.77713454174692e-06,-1.32630041662741e-07,-4.43064193582678e-08,1.52244094833998e-06,-5.62067691342283e-07,-1.23477862921672e-16,3.61759678096474e-05,0.000210440411728431,-6.62623184216814e-08,6.117222646981e-06,-4.17510099226585e-06,2.51214521228323e-05,1.91186119195522e-16,7.2306058218977e-07,-6.56013325588542e-05,-0.0190427694153053,-3.50420430451481e-06,0.000167900510199948,5.20243336313141e-07,-9.98070817560415e-05,-0.000125249124551191,-1.60050464525619e-05,2.99193943166361e-16,2.41194169307411e-05,1.32197172545034e-06,-0.000473551006052432,0.000601845494604161,5.19075238778075e-08,-2.58125176751834e-07,5.18536886668252e-08,8.42723672057545e-08,8.33074711491004e-15,-4.73111713290487e-08,-8.08083886927452e-09,-1.58676355318663e-15,2.48081466123302e-07,-6.97151395382835e-06,-5.18179361851194e-05,-2.56834002122359e-09,-1.74726382466946e-15,2.50819494346995e-08,0.0185824854392587,-1.52426964816475e-14,2.8606033991594e-06,0.0388401638118846,1.42689937996075e-05,2.64510338313107e-15,-1.86430456542266e-15,-2.09732836385472e-14,-7.3643140197834e-16,-2.56427459772603e-06,-2.25096663202255e-15,5.44056467794626e-14,3.39894919722219e-16,-0.70710678118655,-2.95262739977798e-15,1.39709130436558e-14,-8.49432745032524e-09,-7.3299225858376e-15,-9.56034830177781e-15,-3.79054217010816e-15,1.31428559647956e-14,-6.38275150649784e-15,-4.57785734359829e-15,-7.46840093529941e-15,2.30939662606986e-10,1.21612609238025e-15,-2.1145357390923e-15,4.52277594850238e-10,-8.05038330165237e-15,9.37999094484997e-15
"t112",-0.141208914100598,0.00740296501333721,-0.25062406657947,-0.0215724109681217,0.00398530161526397,-0.0578901808129331,0.0216485245612119,-0.00291407501507623,0.00127650854684443,-0.00588480367291302,-0.000416332296032976,0.00691092062322588,4.41886279584909e-05,0.00049912331235556,-8.60812382332323e-05,-2.83392532151091e-05,-0.000791731905339186,-0.000137575562591642,-0.00157843131606133,-0.00120496299629044,-8.10627957158875e-06,0.0653785749932757,1.99729087354378e-07,-0.000147056303878876,2.88034340551525e-05,2.62976459910866e-07,1.71097045300891e-07,-0.000569363900580263,2.66149090172482e-07,-0.000297960042264157,-0.404134316118918,-0.484872478974837,-0.00223439721380404,-5.35858312138163e-05,-5.5889753264479e-06,-0.00245809018359606,-2.14862874216836e-07,0.000655943293505146,1.49573147822118e-06,-3.60790232266819e-06,9.8596917388474e-06,-6.55693495750983e-06,2.8189047979948e-06,-6.10678984335962e-05,0.0253463935393677,-0.00039051206623033,3.11748059668871e-06,-0.00172972222009475,-0.00105494837718041,0.000123191546748842,-0.00454283863478967,-3.18696416853395e-17,-5.80841403004888e-05,0.000637072907786704,-1.10639683435034e-05,1.59632594124564e-06,-2.94145102383773e-09,2.69423405006306e-06,2.20551367080747e-06,0.00166223644887181,9.5067545348239e-05,3.98089969214662e-05,3.28292830004708e-16,-1.32206288974918e-05,1.59425989052073e-16,-2.28573851450323e-08,5.09109670831993e-09,2.77713454188735e-06,-1.32630046631787e-07,-4.43064207109549e-08,1.52244095001433e-06,-5.62067695193615e-07,2.21799840266198e-16,3.6175967811908e-05,0.000210440411720073,-6.62623180226801e-08,6.11722264598881e-06,-4.17510099261474e-06,2.5121452125514e-05,3.95561366169729e-16,7.23060585272414e-07,-6.56013325578558e-05,-0.0190427694153191,-3.50420430437376e-06,0.000167900510190409,5.20243334838709e-07,-9.98070817498538e-05,-0.000125249124542283,-1.60050464540862e-05,-2.63313910821702e-16,2.41194169306779e-05,1.32197172514386e-06,-0.000473551006058111,0.000601845494599519,5.19075251102557e-08,-2.58125178541927e-07,5.18536891452542e-08,8.42723942913704e-08,-1.25093760254826e-14,-4.73111676966146e-08,-8.08083400186084e-09,1.6607349523112e-15,2.48081467805654e-07,-6.97151395131072e-06,-5.18179361733159e-05,-2.56832194714605e-09,1.59827881327091e-15,2.50819471345442e-08,0.018582485439227,-9.23361436086386e-15,2.86060339210392e-06,0.0388401638119033,1.42689937822576e-05,9.36132935704841e-16,3.65885757900141e-16,3.43110067022726e-15,-4.55032248469569e-16,-2.56427458890935e-06,2.58335690586543e-15,-5.32909638183242e-14,-7.95921370655658e-16,0.707106781186545,1.50764031305704e-15,-1.57039583333718e-14,-8.49431008729811e-09,7.83908791026987e-15,1.1389527563252e-14,4.29772032343756e-15,-1.38562543451902e-14,7.67527490547459e-15,5.22674465297379e-15,7.84612795773383e-15,2.30962303711517e-10,2.04249157084477e-15,6.82059313907353e-15,4.52283189111879e-10,-6.49447162638839e-15,5.11144084113872e-15
"t95",-0.142272693450617,0.00760074800977658,-0.263148494106017,-0.0227866498827241,0.00423639611729637,-0.0688998256084021,0.0261131796411661,-0.00360538148735483,0.00170998159029733,-0.00796526141672778,-0.000581564985936276,0.00992863447403379,6.63001936217403e-05,0.000779716643719699,-0.00014798349669803,-5.4646482529256e-05,-0.00169482696696518,-0.000338989812845011,-0.00443977876374506,-0.00401113780262382,-3.97033297976997e-05,0.353118192655246,2.62992927692552e-06,0.0124382087613394,-0.000468426248241412,-1.2711303275741e-06,-5.64089284013277e-07,0.00101273859402874,-2.20805533378065e-07,0.000152246324605803,0.177883971437272,0.121753184102658,0.000323291706844581,5.15000751085215e-06,-2.75617652030133e-07,-0.000147067181356472,-3.80745866001631e-08,0.000186298710945607,4.25853032442015e-07,-1.08661975505925e-06,3.21712995588757e-06,-2.15763194005742e-06,9.51904600263487e-07,-2.18128812539572e-05,0.00959590758326644,-0.000158485927029007,1.36062281424161e-06,-0.000796552193889947,-0.000494164532354545,6.06471638467398e-05,-0.00224660733584579,7.59660420028504e-16,-3.05406183139933e-05,0.000339874509410963,-6.01640725103992e-06,8.7645249252278e-07,-1.64335806263067e-09,1.52879163755955e-06,1.27577790470961e-06,0.00096875841845161,5.54695115398504e-05,2.32412527864885e-05,-4.84045723626102e-16,-7.78030801686341e-06,3.52036661402832e-16,-1.42173541688843e-08,3.185479769664e-09,1.76539045500124e-06,-8.69177284417855e-08,-2.91477090243593e-08,1.00637731465171e-06,-3.73708298716228e-07,-1.13073899062925e-15,2.46554832335445e-05,0.000148355701064721,-4.73443248681536e-08,4.40286805118673e-06,-3.03916289199033e-06,1.86559647837469e-05,1.62206531447805e-16,5.40532387052496e-07,-4.91154992517467e-05,-0.0144154901641808,-2.67748505175987e-06,0.000128773122519813,4.21095831050188e-07,-8.19796344664909e-05,-0.00010316469589141,-1.34439365702779e-05,3.90931033744606e-15,2.13529895267752e-05,1.178129219182e-06,-0.000423905557205984,0.000555776869625373,4.85303075713042e-08,-2.47588609524463e-07,5.11657660231095e-08,8.52938723876645e-08,-2.45838623298556e-14,-4.96327858116898e-08,-8.62771968886726e-09,2.4948863572798e-15,2.68603850463605e-07,-7.41388487944143e-06,-5.31370267002582e-05,-2.34894830801518e-09,3.82112751053812e-15,1.82238241382317e-08,-0.657499328396304,3.78546868575106e-13,5.51018786997978e-05,0.541430841971081,0.000199833738393966,1.19800001906718e-14,6.81381673120386e-16,-1.16891657279666e-13,-2.49639716341134e-15,8.3686315572121e-06,-1.34130225739379e-14,1.21927275774886e-14,1.2800518809115e-15,-2.5474631664923e-14,1.85118186413587e-15,-1.1342019141518e-15,2.8904083384693e-09,-1.09147949347e-15,-4.67638703225569e-16,2.18492022456149e-15,-6.08475733115808e-15,-2.50824030777467e-16,2.94601022436267e-16,-3.71937684872995e-16,-8.22576106592377e-12,5.47227895848486e-16,4.84767516515018e-15,5.79027186310886e-11,-7.02666162209781e-15,8.17547029247506e-15
