,0,1,2,3,4,5,6,7,8,9,10,11,12
t1,11.3277235,6.8744874,3.8609164,5.71684,5.079079,3.7155082,3.8797529,2.8476057,5.232703,5.6377316,5.1544776,6.3562226,5.0144534
t23,-3.7874346,2.9679701,9.467179,4.022454,6.034666,1.6682111,-2.112506,2.3268387,3.053143,9.357292,6.8246365,3.4507356,3.0766425
t48,-3.8642447,2.8327003,9.468009,4.0934143,6.1152763,1.5763791,-2.065238,2.356466,3.0336423,9.428388,6.826996,3.383135,3.1758642
t49,-3.8800554,2.9167924,9.481881,4.0898,6.065967,1.6298368,-2.039622,2.2511332,3.0981972,9.396358,6.865536,3.4741054,3.1387894
t92,-3.8619661,3.0472112,9.3797865,4.0925426,5.863667,1.7257879,-2.1942098,2.166529,3.129575,9.25367,6.8039975,3.3820622,3.2276144
t93,-3.845653,2.9377885,9.410016,4.084645,6.010102,1.6196848,-2.1718733,2.2533114,3.1582887,9.3178625,6.774718,3.381036,3.1618214
t111,-3.956262,2.8635151,9.38212,4.1429143,6.0389433,1.6535286,-2.1220021,2.2167494,3.0975332,9.273693,6.7513146,3.3531654,3.213282
t112,-4.002405,2.9392343,9.43614,4.160773,5.917023,1.7610054,-1.9955579,2.2163587,2.964529,9.25205,6.8469715,3.4573147,3.1519856
t95,-3.939153,2.8697681,9.406751,4.0948715,5.967059,1.6136551,-2.170564,2.1549914,3.1482139,9.250948,6.7736235,3.2953293,3.251039
t101,-3.8682363,2.9475982,9.49747,3.9882655,5.840583,1.6547043,-2.1407359,2.125327,3.1730757,9.271494,6.8588037,3.3185716,3.1665995
t102,-3.8306198,2.910006,9.5483675,3.863886,5.9812894,1.7204978,-2.1282504,2.1213686,3.2442107,9.327822,6.8348927,3.3011725,3.005901
t77,-3.980631,2.9130087,9.433345,4.1190157,5.9880524,1.6478623,-2.0873418,2.2953262,3.0039032,9.348997,6.8225155,3.328095,3.3584838
t80,-9.0977125,5.708989,4.0260935,5.7454658,0.5121589,5.0485706,-0.5497402,3.9873993,7.0950966,2.9693952,6.6510487,5.7614136,1.4530299
t81,-8.997949,5.709634,4.1077485,5.694657,0.49183184,5.019484,-0.6220733,4.0044284,7.1220756,2.9250314,6.638753,5.800336,1.4818175
t24,-9.007533,5.6411247,4.0946918,5.853758,0.5840515,5.1614723,-0.53262454,3.8898737,7.082239,3.0056973,6.736659,5.621184,1.3640826
t65,-9.075424,5.620077,4.068141,5.80965,0.50517327,5.0934634,-0.5242584,3.873049,7.167984,2.920537,6.709056,5.6510158,1.3817514
