"accepted_species","F1.1/1"
"t32",-0.166411457782765
"t84",0.47001424139356
"t85",0.930280293915312
"t86",1.70425065724969
"t53",-0.975756171668492
"t54",-2.21807597930329
"t16",-0.957130215775535
"t64",-0.202524831986847
"t33",-0.214400271747548
"t12",-1.49196038457894
"t11",-1.50938520488092
"t5",0.667611173177387
"t6",-0.143195807268591
"t22",0.146308954753769
"t97",0.0024972561953762
"t98",-0.112766057547715
"t70",0.63917916279652
"t30",-0.152254586581382
"t38",0.031823039319534
"t39",1.07945902954443
"t34",0.745756184064466
"t87",-1.12846652626857
"t88",-0.182468340367151
"t23",-0.494371901863828
"t7",0.57355991147201
"t67",1.86647497987404
"t68",-0.400687511491431
"t9",1.90223275386838
"t10",0.902193977090507
"t4",1.77773764066503
"t31",0.431994637563069
"t55",1.28644684264974
"t56",1.26538046846611
"t17",1.8546027385582
"t13",1.32232032693602
"t62",1.7459947431987
"t63",1.11758026016969
"t20",-0.214280730240414
"t19",1.57590842780044
"t65",0.440531827667014
"t66",1.57511789333683
"t73",1.05999471823379
"t74",1.52208788502785
"t69",0.984320128036323
"t45",0.424051197756263
"t48",1.17785315046324
"t49",0.0702384984933189
"t50",1.25770029299598
"t3",0.929966119742822
"t99",0.934875915410358
"t100",-0.0400446758842338
"t1",-1.24010381972299
"t8",-0.716703863044896
"t27",-0.533268148456236
"t28",NA
"t40",NA
"t76",NA
"t77",-0.977239605663583
"t18",-0.448066425787895
"t95",-0.762428156508998
"t96",-0.369504891882532
"t75",NA
"t89",NA
"t90",-1.26581404360553
"t35",-0.699868768013907
"t82",-0.751165858763102
"t83",-0.697475260533079
"t41",NA
"t42",-0.0554888700657664
"t29",-1.12672458255822
"t43",NA
"t44",-1.70593715434854
"t59",-2.08463310669919
"t60",NA
"t26",-1.46135534485334
"t93",-1.07394073154747
"t94",-0.273547746030578
"t46",-0.646568594681173
"t47",0.309137581483897
"t71",NA
"t72",-0.3348322156227
"t57",-2.18400476784465
"t58",-1.57953634634836
"t61",-1.28750507427242
"t15",NA
"t24",-0.575163292243512
"t36",1.28839723510009
"t37",0.101273964378136
"t51",0.209916064041967
"t52",-0.225532194013831
"t80",-0.110388234572656
"t81",0.551840888617111
"t91",0.120407431468166
"t92",1.25125500288885
"t25",-0.149077775797584
"t21",-0.24259654422594
"t78",0.500906245290613
"t79",-0.298170340377571
"t14",-0.158185609444055
"t2",0.191300569894285
