"accepted_species","sorted"
"t41",-0.615780519936885
"t75",-0.612826156753643
"t76",-0.610173825267353
"t11",-0.608265000994315
"t12",NA
"t32",-0.65243865842183
"t95",NA
"t96",-0.640150122456409
"t70",-0.633446506179721
"t99",-0.636084871118363
"t100",-0.635977227011076
"t55",-0.629542619574247
"t56",-0.630944626158329
"t19",-0.65064219235213
"t71",-0.620373094820699
"t72",-0.618325205724823
"t13",-0.613918572630225
"t97",-0.628135781953366
"t98",-0.627905012943186
"t64",-0.627444874600243
"t46",-0.627307702859524
"t47",NA
"t26",-0.6188587717962
"t2",-0.598473924548224
"t52",-0.553520659004497
"t73",-0.5599592883714
"t74",-0.558593636615807
"t1",-0.529049250167843
"t67",-0.542540785072268
"t93",-0.541584493392046
"t94",-0.542492688715056
"t31",-0.540960207572848
"t3",NA
"t16",-0.521544601275697
"t17",-0.542157582889417
"t50",-0.528814850359124
"t51",-0.526067380325686
"t35",NA
"t36",-0.540780062710827
"t62",-0.603730873311695
"t68",-0.606969855049802
"t69",-0.604206563109692
"t57",NA
"t23",-0.615504564666239
"t48",-0.613308195642797
"t49",-0.615329217618024
"t4",-0.493004067549018
"t58",-0.534443704695255
"t77",-0.537721113540076
"t78",-0.534349122502612
"t89",-0.525770187616207
"t90",-0.525889647650942
"t59",-0.523937899285462
"t21",-0.539016287860647
"t14",-0.497314338154935
"t15",-0.492512391732077
"t60",-0.452738126805462
"t61",-0.453752776793326
"t79",-0.4504699012101
"t80",-0.451327204140436
"t83",-0.454458235062339
"t84",-0.454514199990729
"t10",-0.471734844778528
"t24",-0.553777321010304
"t33",-0.536741075579441
"t34",-0.533477902651053
"t25",-0.535253421264191
"t6",-0.542351486494588
"t91",-0.485158437026207
"t92",NA
"t63",-0.489220336399698
"t65",NA
"t66",-0.497323369946132
"t29",NA
"t42",-0.491787120466659
"t43",-0.493242778510558
"t5",1.79063328643751
"t37",1.79093539553289
"t39",1.79900106869722
"t81",1.78766207870433
"t82",1.78767757819601
"t53",1.79607205046179
"t54",1.79988926072062
"t40",NA
"t44",1.80441523815709
"t45",1.80005030508138
"t7",1.8061889799359
"t85",1.72767875595774
"t86",1.72690285446434
"t30",1.73318818512347
"t8",1.73629213884262
"t9",1.74150078347475
"t38",1.74092889983795
"t87",1.7421564860266
"t88",1.73990870923512
"t22",1.7533993436545
"t27",1.74635473860678
"t28",1.76306340559268
"t20",1.78237984762313
"t18",1.74368201234522
