"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156","c157"
"t2",0.000607152954645467,0.00467484782774133,-0.00579151245696151,6.30953009055351e-05,0.00608040021061603,0.00863066780326912,0.0132585595220667,-0.0213369676790176,-0.0137011758676436,0.0265521113169407,0.00713516713234628,0.00889430842348134,0.00681675619117936,0.00145606397746619,-0.00494603039533837,0.0133632914025746,-0.0187548845221487,0.00267119345316198,-0.0264762240292233,-0.0257879147327485,-0.00141151891761289,0.00143209939194973,0.0362298710320329,0.00129432369653119,-0.0650119314830975,-0.000981252183431128,-0.00218826129426093,-0.0500467123146702,-0.0341327419479155,-0.00447327895049598,2.21665926010474e-05,0.000874253545576486,0.0395886972243834,0.00789722213173254,0.107398092978756,0.00620462768484568,-0.000450453101915503,-0.015316809354372,-0.00247824846589072,-0.0285513663305862,-0.0242045958674461,-0.136774923064689,-0.0429575462976801,0.00628801618523818,-2.36860779924814e-05,-0.00641687879928706,0.0396994001989489,0.0789132629975443,0.00047944536563961,0.0245101501758596,-0.00317649779431904,0.385679245834177,0.0164617363819682,0.013984539908789,0.00591130125184269,0.0161495121888244,-0.00770842836708709,-0.000256999348521858,-0.0817439182586779,0.0414556152239002,0.00490168477760411,-0.0170400720530176,0.0282241987999862,0.0292260181099294,0.0526554559420608,-0.00517891568374453,0.00769954561285725,-0.0453749972980496,-0.00731619831866718,-0.0069274979302509,-5.89602137387584e-05,0.00336884913336193,-0.000142135311546531,0.0623700120744972,0.0918929587678243,-0.00044687369538423,-0.0248360467941877,-0.00264619296686437,0.0071971735107938,0.000172928048808699,0.00033659515353071,-0.000126343481876247,1.06957400921352e-15,-3.04252109107236e-07,-0.000240252203367081,-0.000345423390918102,0.0215142735401068,-9.15244021808302e-05,-1.69766294184844e-05,0.00180605975816144,-2.318488208961e-06,0.00697636405115963,1.9734537578739e-07,1.51372051481048e-07,0.0224458911812235,2.66660672099147e-05,1.50737944741284e-05,-1.70121723103294e-05,-3.0910278770818e-05,0.000569608120037127,4.67040356722376e-06,1.46265644128199e-15,2.35345720633402e-14,1.02382243998885e-15,6.0500645326732e-06,-6.60082334810501e-05,-4.51550790772069e-15,3.09729796895134e-05,8.35484550114093e-05,-0.0123219997439644,0.0115003186479525,0.0107778122123375,0.00352729620654224,0.238060290163842,-6.44852091041071e-15,-0.00462842239520958,8.48948016374797e-07,7.35514603650802e-16,-2.60095684990552e-05,1.72281078601752e-15,-0.0014077884597329,-0.000662361691790296,1.28817499715617e-14,0.000496592485396856,0.00118877896313992,1.74576694297071e-14,0.837037247621769,-2.09553660838263e-05,-1.37152458011699e-06,0.000353726031720024,-4.25260232057695e-15,-2.75655936701954e-05,-6.47253181429869e-05,0.00113527857219862,6.54915083132103e-16,-1.2112907839441e-15,6.40086950293229e-06,-3.42197235021178e-15,1.15191929945189e-14,-1.92229629767737e-15,9.51358508510424e-16,-6.40840703389766e-16,0.000442798557581165,1.97898905591203e-06,-7.76660976714283e-05,5.94030324564841e-17,9.2185341725068e-06,-3.82866592641761e-15,1.54193148772161e-15,1.64139613229032e-15,-1.79817006150917e-15,6.53235328658143e-17,1.26569809355828e-15,-2.72783430005851e-15,-3.5726555267747e-15,-2.52230097980224e-16,1.56184854908668e-13
"t22",-0.0433925812671521,0.0296799033887883,-0.143228985676787,-0.0239422801910255,-0.0147628083622925,-0.00224245226195008,-0.00134644445990184,0.00048010698769102,-0.000153635846553563,0.0332799956337332,-0.00459398573768768,-0.000581145634347482,8.62456372177633e-05,0.0195730994837068,0.00034442365011713,0.000852834816217424,-0.000730620441607849,0.000200818292687513,-0.00292480954055713,-0.00324620340549583,-0.00018447739224856,0.000137212317282976,0.0185705108992964,-0.045974497921979,-0.00880413546638828,0.000801599578227812,-0.000270403766965109,-0.00483915747293184,-0.00513625955266428,0.000954933289086355,5.015391843273e-06,9.34682516990819e-05,0.00549072453770423,0.00170123428849486,0.022611889922946,0.00124921477751219,-0.000421780645386523,-0.000983367744521017,-0.000259860376094632,-0.00620099876489658,-0.00505676465468179,-0.0312541048343594,0.0176041843724556,0.00238567234067276,-6.21833494541155e-06,-0.00126044757117538,0.00853581233884443,0.0203341950898519,9.41627292497864e-05,0.00618386039977343,-0.000724597899263717,0.0956515375323338,0.00404447562058972,0.00327607508000469,0.0058099626585309,-0.0735449136840987,0.000282107466102193,0.000126278187030386,-0.0321492289952125,0.00938999596276879,0.00228771851796062,-0.00254811518906635,0.0224463689402979,0.00397419855955263,0.00341033256284829,-0.0275383862791353,0.0556197966960688,0.403133923466604,-0.00156597903236014,-0.0110323087345937,-0.000430035960447778,-0.02785513420121,-6.43201631800931e-06,-0.0233285583208818,-0.0737626361612239,0.000153390127562691,0.00709686046768497,0.000571304950524081,-0.040716210488744,-0.412788378177748,-0.698441471688937,0.29737788754333,8.46139486811546e-14,4.98662187013034e-05,0.0126498336375576,0.00569402052548531,-0.00666040674366514,0.00046215483417102,4.48758089006386e-06,-0.00533278469932878,5.19545974565292e-07,-0.00152012596024534,-5.09675862189253e-08,-4.00181260026091e-08,-0.0217745227225207,-2.41207468254942e-05,-1.26578112484249e-05,2.52577663943526e-06,-0.00166000057658929,-8.62590383114033e-05,-3.29682272316878e-06,-4.15965360797792e-16,-1.56397667774075e-16,4.24016500490454e-15,-9.39893308113655e-07,3.51162243957412e-05,4.46543758916291e-16,-1.39938258453518e-05,-1.72408322185315e-05,0.0399424036861183,-0.0016840381751762,-0.00286524021737488,-0.000929864138660705,-0.0562789353236231,-3.9267952338611e-15,0.138745732423036,1.45282050965922e-06,-5.25065275203318e-16,3.04501897226149e-06,-5.14658739299692e-15,1.9490290042544e-05,1.35137139049823e-05,2.63339171722383e-16,-2.33059740117573e-05,-4.96695830534754e-05,8.95069343805444e-16,-0.0194081017189829,1.88126157409076e-08,-6.78356727227862e-10,-7.84518596412293e-06,5.62999512991615e-16,5.80747331639785e-07,1.27209941181592e-06,-2.20560177325222e-05,-1.16697622094503e-15,1.16321808829669e-15,2.43037872737754e-07,1.53916421571141e-16,1.23113617161327e-14,1.80051476657325e-15,-8.50971928221785e-17,1.35946314994471e-15,2.38942810216726e-05,1.26924697525347e-07,-0.00161556820956348,-6.58759872459726e-15,7.34537884455322e-07,-7.71745610735455e-16,6.64473003133238e-17,-4.99772498946618e-16,6.13814664900417e-16,-5.6306223198145e-16,2.69333924816174e-16,8.15979795626444e-16,-3.65315410914591e-15,3.08437710431373e-16,1.4336199826673e-13
"t68",-0.0482042282886922,0.0364371244700313,-0.176643309668893,-0.0299758390391401,-0.0206661471920454,-0.00395018683542371,-0.00392367189215164,0.00988836590515745,0.00600784000240072,-0.0316498058552617,0.00360870785867061,0.000193489294419452,2.34258605538266e-05,0.0387477900422915,0.00115737919277509,1.36725720250169e-05,-5.64890867041715e-05,8.21119197965091e-05,-0.00131484173424534,-0.00217648581326525,-0.000138098417522726,0.000234727663254055,0.11141932846907,-0.393559655089473,0.0198876998250481,-0.0865874157956019,0.000213197312314675,0.00373272686007022,0.00323137696800881,-0.000590354095685947,-3.00249931272616e-06,-5.11757066911918e-05,-0.00213286303969025,-0.000611666980449802,-0.00699945131665666,-0.000354040649247777,0.00011940627815671,0.000257902640625141,6.32997635516531e-05,0.00128399803731492,0.000886486371893723,0.00695186872319334,-0.00900062611813995,-0.000276655772380447,6.29540685214957e-07,0.000122550886567817,-0.000757199648444312,-0.00172386388571527,-7.38776325899683e-06,-0.000453794924827559,4.6340063127228e-05,-0.00511080783703211,-0.000178945805584651,-6.87156967176875e-05,-5.56548172420623e-05,0.000732694545383298,-1.74767632929798e-07,-1.30576193245284e-08,-8.00652132650972e-05,2.53714960184968e-05,2.38521744256172e-05,-5.97980368675427e-05,0.000643174745259083,0.000162743175313694,0.000161345822139683,-0.00176727144354389,0.00365055897705014,0.0299099383632206,-0.000249253587872235,0.00119148824688556,2.27658061451066e-05,-0.00152481871404068,7.25908262413478e-07,-0.000385321972105317,-0.00240434720295174,7.91840879909312e-06,0.000382243555864387,3.17514319400041e-05,-0.00237889929189864,-0.030657197830468,-0.0489328907528389,0.0212629118200208,1.0242232734506e-14,3.84561288304447e-06,0.00100357289652243,0.000475809437584937,-0.000594350513526013,4.37532129267837e-05,4.35319996641522e-07,-0.000538830087990446,5.63820838188505e-08,-0.000170516786299198,-6.39918087489417e-09,-5.03332978312735e-09,-0.00279048501493255,-3.16006527337361e-06,-1.700232794591e-06,3.49778929727831e-07,0.000307464591343348,-1.21564499555479e-05,-4.72771437967584e-07,6.73816294715699e-15,1.08339610043877e-14,-1.28405148895641e-14,-1.50928133916219e-07,5.78264051248802e-06,-2.76718593624483e-15,-2.57071803598434e-06,-4.33954976574914e-06,0.0105499652086941,-0.000453386831040006,-0.000869945355261154,-0.000298977246454762,-0.0257377151776599,2.97930526574697e-14,-0.879695303799208,-2.57273327457512e-06,4.02089172100829e-15,-1.33751385439297e-07,3.82612439842443e-14,1.25083018432965e-09,3.52418095699107e-07,-1.25132478396226e-14,-8.72705102281346e-07,-2.04181963700382e-06,-1.63102515127724e-14,-0.00102964212707396,1.23022702842023e-09,-4.48208508134739e-11,-5.23567028490047e-07,-1.21008707087859e-14,4.22501456008533e-08,9.95634144326893e-08,-1.74306680637251e-06,-6.72572673535336e-15,-6.80186247196698e-17,2.03894230306737e-08,1.28318233313301e-15,1.21183230486684e-13,3.15472580154552e-15,3.45114465376125e-15,1.85639313628166e-15,2.17303793773469e-06,1.21061277317408e-08,-0.00127590919861089,8.05240612733965e-15,7.49884062987555e-08,-2.80452237293767e-15,-6.73862579891771e-16,4.07454743308929e-16,-4.39262516161971e-15,1.40758061591769e-16,1.10549512874344e-16,-4.03977334524834e-15,-2.25909064214898e-15,1.01828419471657e-15,1.44320286695894e-13
"t124",-0.0488042209313859,0.0372650850516823,-0.18073434284199,-0.0307126466047829,-0.0213737785031921,-0.00414786720352628,-0.00420474521578867,0.0108283743937812,0.00660926660367023,-0.0361907611318001,0.00414460434706476,0.000226000405887026,2.80938327000338e-05,0.0469587480703277,0.00140386420937347,1.68688714113664e-05,-6.98687557530251e-05,0.000103519552629028,-0.00166201500963845,-0.00278888701896651,-0.000177722497750208,0.00031214658024859,0.152560770902419,-0.541060643669707,0.0289009889786537,-0.12612802663664,0.000337221491012007,0.00592268840067015,0.00529774268148524,-0.000970905033717274,-4.96716618363816e-06,-8.61469100360843e-05,-0.00389774638532437,-0.00114295990911941,-0.0137154947114549,-0.000715528755788669,0.000241420447770213,0.000536632807821475,0.000135665842488642,0.00295950458243882,0.00226720459048178,0.0187626797300662,-0.0244993184875671,-0.000806304038899082,2.06451934250957e-06,0.000413595629266593,-0.00272689397429579,-0.00641260978542705,-2.9069554881461e-05,-0.00187606070638013,0.00021272089408067,-0.0270696025351759,-0.00110972144058413,-0.00085490973270377,-0.00248708667502518,0.0342775373570573,-2.69725879150588e-05,-1.80399161311724e-05,0.00577560052169886,-0.00169867063886773,-0.000450793961087092,0.000505869740127031,-0.00445052289551548,-0.000793437427773939,-0.000689533238062305,0.00596166968789012,-0.0121375647500625,-0.0926302293620389,0.000623621420614688,-0.00258107228482173,-4.83978657648418e-05,0.00319951922624522,-1.51181843479096e-06,0.000708185359168044,0.00408188522361087,-1.15166810610542e-05,-0.000543309142079497,-4.43156706616259e-05,0.00321805746435904,0.0361857137288895,0.0561635395309942,-0.0241273571277902,-8.89360706726378e-15,-4.09333294651106e-06,-0.00103899472602044,-0.000466955087843281,0.000543307285440271,-3.74485862675933e-05,-3.62553288006216e-07,0.000428721689826621,-4.14603081852115e-08,0.000121015592420351,4.05573994487214e-09,3.18478224414577e-09,0.00173530498628851,1.92656046909918e-06,1.01434251301947e-06,-2.03471983838864e-07,-0.00017669461870193,6.96725132927843e-06,2.6749244721251e-07,-1.22437646914439e-15,3.232680284761e-15,2.74370863967468e-15,7.8997388600691e-08,-2.98114200657807e-06,-2.88369880271647e-15,1.25084392060386e-06,1.88941066554136e-06,-0.00453906973739615,0.000194203395822246,0.000363516814910787,0.000123671299898853,0.0101719326223608,-1.17713446145993e-14,0.319506128894238,9.23924031618821e-07,-8.61137987064747e-17,3.94121666348595e-08,-1.5876336582702e-14,-3.35828142557096e-10,-8.5494377634828e-08,-2.8064499893607e-14,1.9814774918573e-07,4.51866016299172e-07,9.27272413983241e-15,0.000205439347163577,-2.10466618020725e-10,7.5840369526417e-12,8.77159497211674e-08,-1.49756111271285e-14,-6.36359619606878e-09,-1.32803530229772e-08,2.28117137317057e-07,6.32097335561725e-14,3.05374009284601e-13,-2.32551744997787e-09,6.71215242565514e-13,-0.707106781186597,4.76649151966634e-14,6.70797018395188e-15,3.24236345402564e-14,-1.89713976865552e-07,-8.36718145723501e-10,6.06000252609091e-05,-9.21013741027936e-15,-2.94895669696892e-09,-9.44115114797425e-20,7.7848851333722e-15,7.3970901017948e-15,-5.03175584840199e-15,3.48688451099529e-16,2.81543240820258e-16,1.61284237905781e-15,-9.65216368000702e-15,-2.66294686459355e-15,1.50763125121667e-13
"t125",-0.0488042209313863,0.0372650850516821,-0.180734342841991,-0.0307126466047829,-0.0213737785031918,-0.0041478672035262,-0.00420474521578823,0.0108283743937817,0.00660926660367001,-0.0361907611318004,0.00414460434706457,0.000226000405887099,2.80938327002905e-05,0.0469587480703278,0.00140386420937387,1.68688714112276e-05,-6.98687557526001e-05,0.000103519552629693,-0.00166201500963861,-0.0027888870189663,-0.000177722497750305,0.000312146580248377,0.152560770902422,-0.541060643669716,0.0289009889786558,-0.126128026636643,0.000337221491011643,0.00592268840066956,0.00529774268148471,-0.000970905033716905,-4.96716618331488e-06,-8.61469100353161e-05,-0.00389774638532404,-0.00114295990911954,-0.013715494711455,-0.000715528755788338,0.000241420447769166,0.000536632807821506,0.000135665842488272,0.00295950458243886,0.0022672045904826,0.0187626797300686,-0.0244993184875704,-0.000806304038900188,2.06451934331584e-06,0.000413595629264958,-0.00272689397429817,-0.00641260978542647,-2.90695548824349e-05,-0.00187606070637992,0.000212720894080323,-0.0270696025351749,-0.00110972144058402,-0.000854909732703956,-0.00248708667502702,0.0342775373570716,-2.69725879143319e-05,-1.80399161310956e-05,0.00577560052169235,-0.0016986706388688,-0.000450793961087265,0.000505869740128541,-0.00445052289551789,-0.000793437427772109,-0.000689533238061566,0.0059616696878928,-0.0121375647500615,-0.0926302293620535,0.000623621420615797,-0.0025810722848255,-4.83978657625514e-05,0.00319951922625219,-1.51181843107086e-06,0.000708185359165892,0.00408188522361772,-1.15166810544979e-05,-0.000543309142080868,-4.43156706584292e-05,0.00321805746436331,0.0361857137289172,0.0561635395310228,-0.0241273571278036,-7.962025149316e-15,-4.09333294689263e-06,-0.00103899472601955,-0.000466955087848707,0.000543307285446998,-3.74485862651879e-05,-3.62553289365488e-07,0.000428721689823799,-4.1460305402882e-08,0.000121015592426326,4.05573483469034e-09,3.18478524748456e-09,0.00173530498628953,1.92656046611537e-06,1.01434251691418e-06,-2.03471973510636e-07,-0.000176694618705412,6.96725133136559e-06,2.67492442507716e-07,-3.53681286957157e-15,-1.343471624508e-14,5.79961584245936e-15,7.89973948823384e-08,-2.98114200438378e-06,5.06239520815442e-15,1.25084391126204e-06,1.88941066350048e-06,-0.00453906973740036,0.000194203395819614,0.000363516814906921,0.000123671299891164,0.0101719326223358,-1.00911446632677e-14,0.319506128894432,9.23924040852682e-07,-3.26927320005147e-15,3.94121624896306e-08,-1.23562000922147e-14,-3.35857676603745e-10,-8.54943841608984e-08,3.77430050566938e-14,1.98147752797397e-07,4.51866024450096e-07,3.02643835965833e-15,0.00020543934715353,-2.10417693396845e-10,7.5794346994962e-12,8.77159079169608e-08,2.2840482551015e-14,-6.36349202316018e-09,-1.32802052384995e-08,2.2811698755621e-07,-5.76585360125645e-14,-3.0510801419365e-13,-2.32518524232781e-09,-6.72469345027473e-13,0.707106781186498,-5.8148059684611e-14,-9.68646618345225e-15,-3.33778017548552e-14,-1.8971399248976e-07,-8.36709134821095e-10,6.06000253025173e-05,1.84213994081744e-15,-2.94896150101454e-09,-7.02038687130589e-16,-6.70441622543624e-15,-8.3880713997815e-15,8.25138826667184e-15,-1.14885820300368e-15,1.9918581895962e-15,-3.4442076214182e-15,3.25880477877247e-15,1.27565880077778e-15,1.62708880745527e-13
"t49",-0.0498707292942855,0.0388781570791357,-0.188736359906091,-0.0321725948017258,-0.0229075479370317,-0.00464786687372966,-0.0051003798642987,0.0148257083992307,0.00935041086185521,-0.0821091238243636,0.0103421999016779,0.00102178601657867,-0.000164371428223845,-0.123559091829563,-0.00351611027497127,-2.00677392926877e-05,7.61049239120593e-05,-6.21997953797161e-05,0.000926425165347972,0.00106772733963804,6.04969254303972e-05,-4.11036500564827e-05,-0.00557356155730855,0.0147101296089166,-0.00134051907075439,0.161504829354761,3.08326363846941e-05,0.000540308624881557,0.000455926030067365,-8.2811218147728e-05,-4.15886498101556e-07,-6.73929471178975e-06,-0.000142020198579164,-2.39331114158363e-05,0.000250563187306048,3.49099838492717e-05,-1.18806027683687e-05,-4.39407441196783e-05,-1.63963516072863e-05,-0.000748927844320575,-0.00173173404107578,-0.0602133774009952,0.161706071490935,-0.000566642569017609,5.7856106054927e-08,-1.73993597660981e-05,0.000472658758328955,0.00148389708921748,9.49980999173434e-06,0.000766165890687944,-0.000123894379768434,0.0226539645906392,0.00128210073384124,0.00295149003613605,0.0602999659856848,-0.910766308078153,-0.00194693367567755,-0.000551168502844513,0.0737994255063238,-0.0208456821146104,-0.00242205856114398,0.00152607561517646,-0.0116967539008396,-0.00166461690911822,-0.00133890790502194,0.0102633618504325,-0.0207676153627538,-0.154318508494917,0.00103962524680281,-0.00829483229483873,-0.000328889522534671,-0.0661807195681091,6.86677327979311e-06,0.000483522093796832,0.00324197842157527,-9.54763004590199e-06,-0.000450602401839285,-3.67767176604048e-05,0.00267883594790914,0.0693684772108821,0.016260937462566,-0.0105192209759735,-4.04413051699407e-15,-2.41830811154185e-06,-0.00062251876233903,-0.00027860026961081,0.000314016039451033,-2.07442588154058e-05,-1.96809231368519e-07,0.00022430752298545,-2.01815099007135e-08,5.6812726532378e-05,1.66707813774431e-09,1.30623221179436e-09,0.000695429918169749,7.51108029938958e-07,3.832197277609e-07,-7.39636548443661e-08,-6.29973170143329e-05,2.47319747905439e-06,9.29560902760354e-08,-3.67598825044289e-16,-8.92251873357767e-16,4.31390418421878e-16,2.37726230860241e-08,-8.69175878321745e-07,1.20798634422204e-15,3.1882687035734e-07,3.39908640967057e-07,-0.000778454502834919,3.26933779703268e-05,5.47267162722187e-05,1.77054705615257e-05,0.001111113556408,1.67040505154268e-16,0.0137448294670156,3.12456542712938e-08,-1.08024740025715e-16,-5.60448285527786e-09,-4.54005062689311e-16,7.92264820066756e-11,2.96954878626515e-08,1.9842686343599e-15,-8.43696545130248e-08,-2.06707568475007e-07,5.64704220164887e-16,-0.000121906854174052,1.72855786415843e-10,-6.36418018191105e-12,-7.49854078629676e-08,-1.19359242138527e-15,6.59803677760127e-09,1.6848198967443e-08,-2.98264428194838e-07,8.12421304189447e-16,4.7688841125784e-16,3.74594105479783e-09,1.19826465469028e-16,7.53563877964325e-15,-9.65420345909566e-16,4.5975539870809e-16,-8.10075281096299e-16,4.42265472344408e-07,2.62571581455003e-09,-0.00164333627154365,-2.08777158655424e-15,1.77935775914701e-08,-7.07366484967191e-16,5.80102183215949e-16,-7.32247835393447e-18,2.96212453343466e-16,-1.61490068624942e-16,5.84709177292505e-16,-7.57859496010853e-16,-3.48261532151322e-15,7.15226141354784e-16,1.5239317106606e-13
"t86",-0.0503003099454246,0.0394939900404174,-0.191784380341131,-0.0327245882737358,-0.0234588533215153,-0.00481323055539608,-0.00536431937927305,0.015862067413057,0.010041398450513,-0.0911097007655721,0.0115204182883849,0.0011556439054944,-0.000190600539811714,-0.144761541417547,-0.00412305843091231,-2.39424095559502e-05,9.10349899856033e-05,-7.59349005508199e-05,0.00113427351700482,0.00132733510811578,7.55792185425778e-05,-5.34149099562597e-05,-0.00752572465120075,0.0199731568229335,-0.00198050654729941,0.23956434981919,5.41131134314693e-05,0.000955791730466041,0.000884953019832749,-0.000162361603383614,-8.31542931685612e-07,-1.43614773412201e-05,-0.000541357862286978,-0.000141660236476891,-0.0010848321540843,-2.73039868019956e-05,9.06740465108878e-06,-6.24751974516663e-06,-1.04573366543193e-05,-0.00102798618076618,-0.00404646678489287,-0.184773125776868,0.519981833161342,-0.00286238969904537,3.50793185243861e-06,0.000650755837602229,-0.003800153860655,-0.00856603252928588,-3.67713522875568e-05,-0.00229486373246836,0.000249692720379536,-0.0313064612162154,-0.00130654258315446,-0.00137349873742455,-0.0157157219381785,0.23480081984338,0.000424546936321625,0.000112280423582787,-0.0125168854829592,0.00348573034540421,0.000221812607294469,1.17245692039576e-05,-0.000465518459973043,-0.000169154502812193,-0.000169211352604934,0.0017666530668479,-0.00363368764852527,-0.02915097347386,0.000239983406183829,-0.00214812748907938,-8.63747347398045e-05,-0.0175486228288858,1.83077064743054e-06,0.000140598730406517,0.000992446645192032,-3.21889957677384e-06,-0.000154174787107672,-1.27356703851566e-05,0.000948168854964228,0.0331445677089273,0.00156011902151379,-0.00266092055484568,-4.97780201525476e-16,-8.46528263748734e-07,-0.000224682643496278,-0.000104567242505165,0.000122313342960306,-8.30980894913415e-06,-7.96759379071489e-08,9.23312110604446e-05,-8.52832792574188e-09,2.42734536913059e-05,7.35582450247844e-10,5.76631628087709e-10,0.000308401904650489,3.34812766025533e-07,1.7176694668158e-07,-3.33604445507654e-08,-2.84984881915028e-05,1.11954672474592e-06,4.22088343080783e-08,-1.88553405420785e-12,0.70710678118655,-3.82066931196162e-13,1.09888832973273e-08,-4.03115211992534e-07,9.85517359504885e-17,1.49686419741847e-07,1.63076718687244e-07,-0.000374292451608403,1.57321714190599e-05,2.64520582680043e-05,8.57323645205205e-06,0.000542250344403178,1.76754521212083e-16,0.00680001681924929,1.54852405921779e-08,-1.93469998496214e-15,-2.85549724827291e-09,-1.99028653675014e-15,4.08269042623819e-11,1.54751119091765e-08,-5.13787978031788e-15,-4.42659618754562e-08,-1.08724827448062e-07,1.10302181855068e-15,-6.47348681444247e-05,9.29444742178888e-11,-3.42012092558832e-12,-4.03825790736496e-08,1.22340458288746e-16,3.57995459205229e-09,9.21152375202638e-09,-1.63254190688367e-07,-2.38576616490479e-15,6.57588039505276e-16,2.06573049476975e-09,1.74624417004065e-15,8.31279489688086e-15,-1.2687876785128e-14,2.4517337534893e-15,2.37455620662524e-15,2.46823067378451e-07,1.47739464146043e-09,-0.00093370327224419,-1.56680170311006e-15,1.0147307440701e-08,-9.75323607395476e-16,3.24266017640546e-16,-9.76457680216583e-16,-1.60494120356458e-15,1.38584036489862e-16,-5.98084021293704e-16,-2.55864334161762e-15,-3.86915139462139e-15,7.69168540020901e-16,1.51293015975644e-13
"t87",-0.0503003099454246,0.0394939900404168,-0.191784380341131,-0.0327245882737358,-0.0234588533215157,-0.00481323055539613,-0.00536431937927215,0.0158620674130564,0.0100413984505127,-0.0911097007655731,0.0115204182883845,0.00115564390549424,-0.000190600539812343,-0.144761541417549,-0.0041230584309118,-2.39424095567434e-05,9.10349899866832e-05,-7.59349005506711e-05,0.00113427351700639,0.00132733510811711,7.55792185428958e-05,-5.34149099565209e-05,-0.00752572465120193,0.0199731568229341,-0.00198050654729668,0.239564349819192,5.41131134315453e-05,0.00095579173046817,0.000884953019833593,-0.000162361603383236,-8.31542931227749e-07,-1.43614773419452e-05,-0.000541357862286875,-0.000141660236476497,-0.00108483215408354,-2.73039868019921e-05,9.06740465065207e-06,-6.24751974471365e-06,-1.04573366542124e-05,-0.00102798618076626,-0.00404646678489358,-0.184773125776871,0.519981833161347,-0.00286238969904499,3.50793185390799e-06,0.000650755837599627,-0.00380015386065524,-0.00856603252928305,-3.67713522882223e-05,-0.00229486373246787,0.000249692720379674,-0.0313064612162042,-0.00130654258315341,-0.00137349873742365,-0.0157157219381777,0.234800819843383,0.000424546936320899,0.000112280423582948,-0.0125168854829618,0.00348573034540769,0.000221812607292169,1.1724569204084e-05,-0.000465518459970072,-0.000169154502811128,-0.00016921135260389,0.00176665306684979,-0.00363368764852806,-0.0291509734738611,0.000239983406183094,-0.00214812748907784,-8.63747347375406e-05,-0.0175486228288851,1.83077064668704e-06,0.000140598730408021,0.000992446645197268,-3.21889957703813e-06,-0.000154174787105765,-1.27356703850099e-05,0.000948168854965581,0.033144567708921,0.00156011902151444,-0.00266092055484436,-1.62513202649588e-15,-8.46528268584141e-07,-0.000224682643502055,-0.000104567242500553,0.00012231334296535,-8.30980895250876e-06,-7.96759347330503e-08,9.23312110557913e-05,-8.52832378470264e-09,2.42734536749821e-05,7.35589060547760e-10,5.76609615785533e-10,0.000308401904644739,3.34812767776807e-07,1.71766972838119e-07,-3.33604167915783e-08,-2.84984883418848e-05,1.1195466724354e-06,4.22087615852675e-08,1.88591803545855e-12,-0.707106781186545,3.83196285751978e-13,1.0989033574723e-08,-4.03115157802159e-07,-8.69448567615806e-16,1.49686382121539e-07,1.63076759941903e-07,-0.000374292451533963,1.57321714205555e-05,2.64520582631257e-05,8.57323645577679e-06,0.000542250344453511,-5.06223650436239e-16,0.00680001681923043,1.54852018006551e-08,1.43339095931723e-15,-2.85551271826561e-09,1.57898112812954e-15,4.08244957072557e-11,1.54751115899111e-08,3.99594924476562e-15,-4.42659666952211e-08,-1.08724823373017e-07,-4.42243726424896e-16,-6.47348681241198e-05,9.29460200909752e-11,-3.42694713421924e-12,-4.03825852625865e-08,-8.14201510148801e-16,3.57994623558702e-09,9.21153241761748e-09,-1.63254189725094e-07,1.81445155822293e-15,-9.99120523621234e-16,2.06573319736434e-09,-2.21697003187632e-15,-8.43769498715119e-15,6.58547132507933e-15,-2.2500163217914e-15,-1.89189767297805e-15,2.46823069179553e-07,1.47739427309128e-09,-0.00093370327225724,-4.64570173334852e-16,1.01473099752539e-08,-9.98060050624452e-16,-1.64331282082448e-16,2.19328884670072e-16,1.39719890313273e-15,-5.83917713359412e-16,1.68814058920443e-15,-1.59082860298726e-15,-1.98166045005283e-15,-1.33129162234284e-15,1.55273639918866e-13
