,0,1,2,3,4,5,6,7,8,9
sp1,8.229845,2.3666704,3.1046293,7.511549,5.084024,7.8727393,4.5275474,8.105439,8.070856,-0.212606
sp2,13.128236,-1.9430285,3.5656013,4.5464654,1.9062963,3.5496373,7.8653646,8.810011,0.1235297,9.395959
sp3,13.286211,-1.8837558,3.4709105,4.499602,2.0480433,3.422401,7.89523,8.657648,0.16905229,9.501691
sp5,8.198201,2.7363946,3.6216128,7.495991,4.7293606,7.801312,4.498455,8.203902,7.893754,-0.60405046
sp6,5.2515597,14.179617,3.4252684,0.8990481,-0.5101934,1.1251708,5.7579336,6.3758273,-2.353163,8.260256
sp8,8.222123,2.3898277,3.5433214,7.3669977,4.7740273,7.93347,4.475327,8.402126,8.00101,-0.5048899
sp9,7.5187836,1.7707381,2.3903127,8.242869,4.8863764,8.25441,3.9842408,7.545007,9.086037,-1.1663822
sp10,8.525568,12.908071,0.18456526,3.272011,-0.16428192,5.2423935,3.7425835,6.6285343,3.7365913,1.207439
sp12,8.493172,12.885625,0.20145899,3.3218324,-0.07373181,5.183415,3.7470772,6.5834084,3.8297517,1.184539
sp14,8.146981,2.346481,3.0171936,7.581984,5.021836,7.9570193,4.4558687,8.071066,8.171642,-0.2875683
sp15,8.637482,12.964315,0.3689698,3.1385772,-0.21606438,5.1303434,3.7022429,6.6957483,3.7648304,1.2106806
sp17,13.42924,-1.8895111,3.4599898,4.497775,2.0310733,3.332821,7.8651466,8.557013,0.118057385,9.5798025
sp18,8.548133,12.965186,0.13785248,3.4283562,-0.10965077,5.310423,3.3779402,6.591548,3.9545197,1.6962153
sp19,8.54873,12.914069,0.25700065,3.32478,-0.0026908556,5.080979,3.7220347,6.4988766,3.989878,1.0715556
sp20,8.495338,12.907677,0.19606526,3.3517845,-0.0938161,5.075111,3.6658206,6.5035315,3.9184256,1.1183851
sp21,-2.601838,6.883792,8.099748,4.7428904,6.572774,9.032742,4.1290007,4.2100477,8.885407,-2.609714
sp22,7.4897666,1.7288067,2.3465621,8.3024235,4.865163,8.31072,3.9437473,7.5015106,9.213012,-1.2835917
sp23,8.196721,2.694259,3.5983279,7.3416834,4.745925,8.153369,4.5407534,8.154458,7.8750715,-0.33400247
