"","t8","t82","t93","t117","t118","t1","t3","t4","t2","t5","t12","t101","t102","t140","t141","t54","t14","t6","t37","t38","t109","t110","t106","t89","t90","t67","t68","t112","t113","t7","t146","t147","t42","t94","t124","t125","t123","t36","t27","t22","t51","t52","t48","t59","t65","t66","t96","t97","t39","t40","t133","t134","t70","t139","t144","t145","t61","t62","t16","t47","t53","t111","t135","t136","t34","t74","t75","t49","t131","t132","t78","t33","t55","t56","t57","t58","t41","t114","t115","t116","t60","t103","t126","t127","t91","t92","t85","t86","t50","t98","t129","t130","t19","t20","t21","t100","t107","t108","t81","t15","t23","t24","t137","t138","t128","t99","t28","t63","t64","t44","t43","t148","t149","t142","t143","t13","t69","t87","t88","t104","t105","t95","t73","t83","t84","t10","t9","t29","t30","t72","t119","t120","t45","t46","t31","t32","t76","t77","t35","t79","t80","t25","t26","t11","t121","t122","t71","t17","t18"
"t8",0,4.8037021326,4.80370213261,4.80370213261,4.80370213261,5.2378713589,5.17042845953,6.45778832533,4.84940272983,5.281902583202,8.497069684602,9.975146175802,9.975146175802,9.975146175282,9.975146175282,9.391835435502,8.660128749202,6.519155733802,9.975146175302,9.975146175302,9.975146175052,9.975146175052,9.975146175012,9.975146175032,9.975146175032,9.975146175012,9.322644012312,9.975146176002,9.769575822652,6.702075806082,9.975146176274,9.975146176274,9.638294280602,9.975146175452,9.975146175465,9.975146175465,9.975146175452,9.975146175152,8.544925886152,9.084587678002,9.975146175402,9.975146175402,9.975146175802,9.975146175502,9.975146175502,9.975146175502,9.975146175602,9.975146175602,8.765643479702,9.975146175202,9.975146174922,9.975146174922,9.975146174922,9.975146174842,9.975146174852,9.975146174852,9.975146175022,9.168471865342,8.101467458922,9.107791484222,9.285537474222,9.900972470422,9.975146175392,9.975146175392,9.975146174922,9.975146175222,9.975146175222,9.975146175192,9.975146175392,9.975146175392,9.975146175392,9.975146175332,9.552041631232,9.317849877532,9.975146175492,9.390017625292,9.975146175192,9.975146175122,9.975146175072,9.975146175072,9.975146175582,9.975146175682,9.975146175682,9.975146175682,9.975146175682,9.975146175682,9.975146175582,9.975146175582,9.084349112582,9.975146175582,9.975146175582,9.975146175582,8.442842566182,8.140444480712,8.313210984182,9.975146175382,9.775275913992,9.975146175392,9.975146175382,7.945439424692,9.071779913082,8.603781341782,9.975146175392,9.975146175392,9.975146175382,9.975146175382,8.502309188982,9.975146175682,9.975146175682,9.975146175582,9.975146175182,9.975146175897,9.975146175897,9.975146175582,9.975146175582,8.049047373082,9.794437354882,9.975146175282,9.975146175282,9.850437620592,9.975146175392,9.975146175382,9.378156130742,9.975146175482,9.975146175482,9.706221502972,6.982166606302,9.260174413102,8.525883852492,9.603790895622,9.975146175722,9.975146175722,9.975146176122,9.975146176122,8.557268625962,9.975146176022,9.975146175822,9.975146175822,9.975146175922,9.629221068622,9.975146175722,9.975146175322,8.351089904922,7.435853124902,9.975146175002,9.975146175002,9.975146175002,8.256335907902,8.01923738786
"t82",4.8037021326,0,1.01317181521,1.01317181521,1.01317181521,7.1060459215,7.03860302213,8.32596288793,6.71757729243,7.150077145802,10.365244247202,11.843320738402,11.843320738402,11.843320737882,11.843320737882,11.260009998102,10.528303311802,8.387330296402,11.843320737902,11.843320737902,11.843320737652,11.843320737652,11.843320737612,11.843320737632,11.843320737632,11.843320737612,11.190818574912,11.843320738602,11.637750385252,8.570250368682,11.843320738874,11.843320738874,11.506468843202,11.843320738052,11.843320738065,11.843320738065,11.843320738052,11.843320737752,10.413100448752,10.952762240602,11.843320738002,11.843320738002,11.843320738402,11.843320738102,11.843320738102,11.843320738102,11.843320738202,11.843320738202,10.633818042302,11.843320737802,11.843320737522,11.843320737522,11.843320737522,11.843320737442,11.843320737452,11.843320737452,11.843320737622,11.036646427942,9.969642021522,10.975966046822,11.153712036822,11.769147033022,11.843320737992,11.843320737992,11.843320737522,11.843320737822,11.843320737822,11.843320737792,11.843320737992,11.843320737992,11.843320737992,11.843320737932,11.420216193832,11.186024440132,11.843320738092,11.258192187892,11.843320737792,11.843320737722,11.843320737672,11.843320737672,11.843320738182,11.843320738282,11.843320738282,11.843320738282,11.843320738282,11.843320738282,11.843320738182,11.843320738182,10.952523675182,11.843320738182,11.843320738182,11.843320738182,10.311017128782,10.008619043312,10.181385546782,11.843320737982,11.643450476592,11.843320737992,11.843320737982,9.813613987292,10.939954475682,10.471955904382,11.843320737992,11.843320737992,11.843320737982,11.843320737982,10.370483751582,11.843320738282,11.843320738282,11.843320738182,11.843320737782,11.843320738497,11.843320738497,11.843320738182,11.843320738182,9.917221935682,11.662611917482,11.843320737882,11.843320737882,11.718612183192,11.843320737992,11.843320737982,11.246330693342,11.843320738082,11.843320738082,11.574396065572,8.850341168902,11.128348975702,10.394058415092,11.471965458222,11.843320738322,11.843320738322,11.843320738722,11.843320738722,10.425443188562,11.843320738622,11.843320738422,11.843320738422,11.843320738522,11.497395631222,11.843320738322,11.843320737922,10.219264467522,9.304027687502,11.843320737602,11.843320737602,11.843320737602,10.124510470502,9.88741195046
"t93",4.80370213261,1.01317181521,0,0.8188425542,0.8188425542,7.10604592151,7.03860302214,8.32596288794,6.71757729244,7.150077145812,10.365244247212,11.843320738412,11.843320738412,11.843320737892,11.843320737892,11.260009998112,10.528303311812,8.387330296412,11.843320737912,11.843320737912,11.843320737662,11.843320737662,11.843320737622,11.843320737642,11.843320737642,11.843320737622,11.190818574922,11.843320738612,11.637750385262,8.570250368692,11.843320738884,11.843320738884,11.506468843212,11.843320738062,11.843320738075,11.843320738075,11.843320738062,11.843320737762,10.413100448762,10.952762240612,11.843320738012,11.843320738012,11.843320738412,11.843320738112,11.843320738112,11.843320738112,11.843320738212,11.843320738212,10.633818042312,11.843320737812,11.843320737532,11.843320737532,11.843320737532,11.843320737452,11.843320737462,11.843320737462,11.843320737632,11.036646427952,9.969642021532,10.975966046832,11.153712036832,11.769147033032,11.843320738002,11.843320738002,11.843320737532,11.843320737832,11.843320737832,11.843320737802,11.843320738002,11.843320738002,11.843320738002,11.843320737942,11.420216193842,11.186024440142,11.843320738102,11.258192187902,11.843320737802,11.843320737732,11.843320737682,11.843320737682,11.843320738192,11.843320738292,11.843320738292,11.843320738292,11.843320738292,11.843320738292,11.843320738192,11.843320738192,10.952523675192,11.843320738192,11.843320738192,11.843320738192,10.311017128792,10.008619043322,10.181385546792,11.843320737992,11.643450476602,11.843320738002,11.843320737992,9.813613987302,10.939954475692,10.471955904392,11.843320738002,11.843320738002,11.843320737992,11.843320737992,10.370483751592,11.843320738292,11.843320738292,11.843320738192,11.843320737792,11.843320738507,11.843320738507,11.843320738192,11.843320738192,9.917221935692,11.662611917492,11.843320737892,11.843320737892,11.718612183202,11.843320738002,11.843320737992,11.246330693352,11.843320738092,11.843320738092,11.574396065582,8.850341168912,11.128348975712,10.394058415102,11.471965458232,11.843320738332,11.843320738332,11.843320738732,11.843320738732,10.425443188572,11.843320738632,11.843320738432,11.843320738432,11.843320738532,11.497395631232,11.843320738332,11.843320737932,10.219264467532,9.304027687512,11.843320737612,11.843320737612,11.843320737612,10.124510470512,9.88741195047
"t117",4.80370213261,1.01317181521,0.8188425542,0,0.5223677134,7.10604592151,7.03860302214,8.32596288794,6.71757729244,7.150077145812,10.365244247212,11.843320738412,11.843320738412,11.843320737892,11.843320737892,11.260009998112,10.528303311812,8.387330296412,11.843320737912,11.843320737912,11.843320737662,11.843320737662,11.843320737622,11.843320737642,11.843320737642,11.843320737622,11.190818574922,11.843320738612,11.637750385262,8.570250368692,11.843320738884,11.843320738884,11.506468843212,11.843320738062,11.843320738075,11.843320738075,11.843320738062,11.843320737762,10.413100448762,10.952762240612,11.843320738012,11.843320738012,11.843320738412,11.843320738112,11.843320738112,11.843320738112,11.843320738212,11.843320738212,10.633818042312,11.843320737812,11.843320737532,11.843320737532,11.843320737532,11.843320737452,11.843320737462,11.843320737462,11.843320737632,11.036646427952,9.969642021532,10.975966046832,11.153712036832,11.769147033032,11.843320738002,11.843320738002,11.843320737532,11.843320737832,11.843320737832,11.843320737802,11.843320738002,11.843320738002,11.843320738002,11.843320737942,11.420216193842,11.186024440142,11.843320738102,11.258192187902,11.843320737802,11.843320737732,11.843320737682,11.843320737682,11.843320738192,11.843320738292,11.843320738292,11.843320738292,11.843320738292,11.843320738292,11.843320738192,11.843320738192,10.952523675192,11.843320738192,11.843320738192,11.843320738192,10.311017128792,10.008619043322,10.181385546792,11.843320737992,11.643450476602,11.843320738002,11.843320737992,9.813613987302,10.939954475692,10.471955904392,11.843320738002,11.843320738002,11.843320737992,11.843320737992,10.370483751592,11.843320738292,11.843320738292,11.843320738192,11.843320737792,11.843320738507,11.843320738507,11.843320738192,11.843320738192,9.917221935692,11.662611917492,11.843320737892,11.843320737892,11.718612183202,11.843320738002,11.843320737992,11.246330693352,11.843320738092,11.843320738092,11.574396065582,8.850341168912,11.128348975712,10.394058415102,11.471965458232,11.843320738332,11.843320738332,11.843320738732,11.843320738732,10.425443188572,11.843320738632,11.843320738432,11.843320738432,11.843320738532,11.497395631232,11.843320738332,11.843320737932,10.219264467532,9.304027687512,11.843320737612,11.843320737612,11.843320737612,10.124510470512,9.88741195047
"t118",4.80370213261,1.01317181521,0.8188425542,0.5223677134,0,7.10604592151,7.03860302214,8.32596288794,6.71757729244,7.150077145812,10.365244247212,11.843320738412,11.843320738412,11.843320737892,11.843320737892,11.260009998112,10.528303311812,8.387330296412,11.843320737912,11.843320737912,11.843320737662,11.843320737662,11.843320737622,11.843320737642,11.843320737642,11.843320737622,11.190818574922,11.843320738612,11.637750385262,8.570250368692,11.843320738884,11.843320738884,11.506468843212,11.843320738062,11.843320738075,11.843320738075,11.843320738062,11.843320737762,10.413100448762,10.952762240612,11.843320738012,11.843320738012,11.843320738412,11.843320738112,11.843320738112,11.843320738112,11.843320738212,11.843320738212,10.633818042312,11.843320737812,11.843320737532,11.843320737532,11.843320737532,11.843320737452,11.843320737462,11.843320737462,11.843320737632,11.036646427952,9.969642021532,10.975966046832,11.153712036832,11.769147033032,11.843320738002,11.843320738002,11.843320737532,11.843320737832,11.843320737832,11.843320737802,11.843320738002,11.843320738002,11.843320738002,11.843320737942,11.420216193842,11.186024440142,11.843320738102,11.258192187902,11.843320737802,11.843320737732,11.843320737682,11.843320737682,11.843320738192,11.843320738292,11.843320738292,11.843320738292,11.843320738292,11.843320738292,11.843320738192,11.843320738192,10.952523675192,11.843320738192,11.843320738192,11.843320738192,10.311017128792,10.008619043322,10.181385546792,11.843320737992,11.643450476602,11.843320738002,11.843320737992,9.813613987302,10.939954475692,10.471955904392,11.843320738002,11.843320738002,11.843320737992,11.843320737992,10.370483751592,11.843320738292,11.843320738292,11.843320738192,11.843320737792,11.843320738507,11.843320738507,11.843320738192,11.843320738192,9.917221935692,11.662611917492,11.843320737892,11.843320737892,11.718612183202,11.843320738002,11.843320737992,11.246330693352,11.843320738092,11.843320738092,11.574396065582,8.850341168912,11.128348975712,10.394058415102,11.471965458232,11.843320738332,11.843320738332,11.843320738732,11.843320738732,10.425443188572,11.843320738632,11.843320738432,11.843320738432,11.843320738532,11.497395631232,11.843320738332,11.843320737932,10.219264467532,9.304027687512,11.843320737612,11.843320737612,11.843320737612,10.124510470512,9.88741195047
"t1",5.2378713589,7.1060459215,7.10604592151,7.10604592151,7.10604592151,0,1.61648113663,2.90384100243,1.29545540693,2.426101248102,5.641268349502,7.119344840702,7.119344840702,7.119344840182,7.119344840182,6.536034100402,5.804327414102,3.663354398702,7.119344840202,7.119344840202,7.119344839952,7.119344839952,7.119344839912,7.119344839932,7.119344839932,7.119344839912,6.466842677212,7.119344840902,6.913774487552,3.846274470982,7.119344841174,7.119344841174,6.782492945502,7.119344840352,7.119344840365,7.119344840365,7.119344840352,7.119344840052,5.689124551052,6.228786342902,7.119344840302,7.119344840302,7.119344840702,7.119344840402,7.119344840402,7.119344840402,7.119344840502,7.119344840502,5.909842144602,7.119344840102,7.119344839822,7.119344839822,7.119344839822,7.119344839742,7.119344839752,7.119344839752,7.119344839922,6.312670530242,5.245666123822,6.251990149122,6.429736139122,7.045171135322,7.119344840292,7.119344840292,7.119344839822,7.119344840122,7.119344840122,7.119344840092,7.119344840292,7.119344840292,7.119344840292,7.119344840232,6.696240296132,6.462048542432,7.119344840392,6.534216290192,7.119344840092,7.119344840022,7.119344839972,7.119344839972,7.119344840482,7.119344840582,7.119344840582,7.119344840582,7.119344840582,7.119344840582,7.119344840482,7.119344840482,6.228547777482,7.119344840482,7.119344840482,7.119344840482,5.587041231082,5.284643145612,5.457409649082,7.119344840282,6.919474578892,7.119344840292,7.119344840282,5.089638089592,6.215978577982,5.747980006682,7.119344840292,7.119344840292,7.119344840282,7.119344840282,5.646507853882,7.119344840582,7.119344840582,7.119344840482,7.119344840082,7.119344840797,7.119344840797,7.119344840482,7.119344840482,5.193246037982,6.938636019782,7.119344840182,7.119344840182,6.994636285492,7.119344840292,7.119344840282,6.522354795642,7.119344840382,7.119344840382,6.850420167872,4.126365271202,6.404373078002,5.670082517392,6.747989560522,7.119344840622,7.119344840622,7.119344841022,7.119344841022,5.701467290862,7.119344840922,7.119344840722,7.119344840722,7.119344840822,6.773419733522,7.119344840622,7.119344840222,5.495288569822,4.580051789802,7.119344839902,7.119344839902,7.119344839902,5.400534572802,5.16343605276
"t3",5.17042845953,7.03860302213,7.03860302214,7.03860302214,7.03860302214,1.61648113663,0,2.2830890162,1.2261785587,2.358658348732,5.573825450132,7.051901941332,7.051901941332,7.051901940812,7.051901940812,6.468591201032,5.736884514732,3.595911499332,7.051901940832,7.051901940832,7.051901940582,7.051901940582,7.051901940542,7.051901940562,7.051901940562,7.051901940542,6.399399777842,7.051901941532,6.846331588182,3.778831571612,7.051901941804,7.051901941804,6.715050046132,7.051901940982,7.051901940995,7.051901940995,7.051901940982,7.051901940682,5.621681651682,6.161343443532,7.051901940932,7.051901940932,7.051901941332,7.051901941032,7.051901941032,7.051901941032,7.051901941132,7.051901941132,5.842399245232,7.051901940732,7.051901940452,7.051901940452,7.051901940452,7.051901940372,7.051901940382,7.051901940382,7.051901940552,6.245227630872,5.178223224452,6.184547249752,6.362293239752,6.977728235952,7.051901940922,7.051901940922,7.051901940452,7.051901940752,7.051901940752,7.051901940722,7.051901940922,7.051901940922,7.051901940922,7.051901940862,6.628797396762,6.394605643062,7.051901941022,6.466773390822,7.051901940722,7.051901940652,7.051901940602,7.051901940602,7.051901941112,7.051901941212,7.051901941212,7.051901941212,7.051901941212,7.051901941212,7.051901941112,7.051901941112,6.161104878112,7.051901941112,7.051901941112,7.051901941112,5.519598331712,5.217200246242,5.389966749712,7.051901940912,6.852031679522,7.051901940922,7.051901940912,5.022195190222,6.148535678612,5.680537107312,7.051901940922,7.051901940922,7.051901940912,7.051901940912,5.579064954512,7.051901941212,7.051901941212,7.051901941112,7.051901940712,7.051901941427,7.051901941427,7.051901941112,7.051901941112,5.125803138612,6.871193120412,7.051901940812,7.051901940812,6.927193386122,7.051901940922,7.051901940912,6.454911896272,7.051901941012,7.051901941012,6.782977268502,4.058922371832,6.336930178632,5.602639618022,6.680546661152,7.051901941252,7.051901941252,7.051901941652,7.051901941652,5.634024391492,7.051901941552,7.051901941352,7.051901941352,7.051901941452,6.705976834152,7.051901941252,7.051901940852,5.427845670452,4.512608890432,7.051901940532,7.051901940532,7.051901940532,5.333091673432,5.09599315339
"t4",6.45778832533,8.32596288793,8.32596288794,8.32596288794,8.32596288794,2.90384100243,2.2830890162,0,2.5135384245,3.646018214532,6.861185315932,8.339261807132,8.339261807132,8.339261806612,8.339261806612,7.755951066832,7.024244380532,4.883271365132,8.339261806632,8.339261806632,8.339261806382,8.339261806382,8.339261806342,8.339261806362,8.339261806362,8.339261806342,7.686759643642,8.339261807332,8.133691453982,5.066191437412,8.339261807604,8.339261807604,8.002409911932,8.339261806782,8.339261806795,8.339261806795,8.339261806782,8.339261806482,6.909041517482,7.448703309332,8.339261806732,8.339261806732,8.339261807132,8.339261806832,8.339261806832,8.339261806832,8.339261806932,8.339261806932,7.129759111032,8.339261806532,8.339261806252,8.339261806252,8.339261806252,8.339261806172,8.339261806182,8.339261806182,8.339261806352,7.532587496672,6.465583090252,7.471907115552,7.649653105552,8.265088101752,8.339261806722,8.339261806722,8.339261806252,8.339261806552,8.339261806552,8.339261806522,8.339261806722,8.339261806722,8.339261806722,8.339261806662,7.916157262562,7.681965508862,8.339261806822,7.754133256622,8.339261806522,8.339261806452,8.339261806402,8.339261806402,8.339261806912,8.339261807012,8.339261807012,8.339261807012,8.339261807012,8.339261807012,8.339261806912,8.339261806912,7.448464743912,8.339261806912,8.339261806912,8.339261806912,6.806958197512,6.504560112042,6.677326615512,8.339261806712,8.139391545322,8.339261806722,8.339261806712,6.309555056022,7.435895544412,6.967896973112,8.339261806722,8.339261806722,8.339261806712,8.339261806712,6.866424820312,8.339261807012,8.339261807012,8.339261806912,8.339261806512,8.339261807227,8.339261807227,8.339261806912,8.339261806912,6.413163004412,8.158552986212,8.339261806612,8.339261806612,8.214553251922,8.339261806722,8.339261806712,7.742271762072,8.339261806812,8.339261806812,8.070337134302,5.346282237632,7.624290044432,6.889999483822,7.967906526952,8.339261807052,8.339261807052,8.339261807452,8.339261807452,6.921384257292,8.339261807352,8.339261807152,8.339261807152,8.339261807252,7.993336699952,8.339261807052,8.339261806652,6.715205536252,5.799968756232,8.339261806332,8.339261806332,8.339261806332,6.620451539232,6.38335301919
"t2",4.84940272983,6.71757729243,6.71757729244,6.71757729244,6.71757729244,1.29545540693,1.2261785587,2.5135384245,0,2.037632619032,5.252799720432,6.730876211632,6.730876211632,6.730876211112,6.730876211112,6.147565471332,5.415858785032,3.274885769632,6.730876211132,6.730876211132,6.730876210882,6.730876210882,6.730876210842,6.730876210862,6.730876210862,6.730876210842,6.078374048142,6.730876211832,6.525305858482,3.457805841912,6.730876212104,6.730876212104,6.394024316432,6.730876211282,6.730876211295,6.730876211295,6.730876211282,6.730876210982,5.300655921982,5.840317713832,6.730876211232,6.730876211232,6.730876211632,6.730876211332,6.730876211332,6.730876211332,6.730876211432,6.730876211432,5.521373515532,6.730876211032,6.730876210752,6.730876210752,6.730876210752,6.730876210672,6.730876210682,6.730876210682,6.730876210852,5.924201901172,4.857197494752,5.863521520052,6.041267510052,6.656702506252,6.730876211222,6.730876211222,6.730876210752,6.730876211052,6.730876211052,6.730876211022,6.730876211222,6.730876211222,6.730876211222,6.730876211162,6.307771667062,6.073579913362,6.730876211322,6.145747661122,6.730876211022,6.730876210952,6.730876210902,6.730876210902,6.730876211412,6.730876211512,6.730876211512,6.730876211512,6.730876211512,6.730876211512,6.730876211412,6.730876211412,5.840079148412,6.730876211412,6.730876211412,6.730876211412,5.198572602012,4.896174516542,5.068941020012,6.730876211212,6.531005949822,6.730876211222,6.730876211212,4.701169460522,5.827509948912,5.359511377612,6.730876211222,6.730876211222,6.730876211212,6.730876211212,5.258039224812,6.730876211512,6.730876211512,6.730876211412,6.730876211012,6.730876211727,6.730876211727,6.730876211412,6.730876211412,4.804777408912,6.550167390712,6.730876211112,6.730876211112,6.606167656422,6.730876211222,6.730876211212,6.133886166572,6.730876211312,6.730876211312,6.461951538802,3.737896642132,6.015904448932,5.281613888322,6.359520931452,6.730876211552,6.730876211552,6.730876211952,6.730876211952,5.312998661792,6.730876211852,6.730876211652,6.730876211652,6.730876211752,6.384951104452,6.730876211552,6.730876211152,5.106819940752,4.191583160732,6.730876210832,6.730876210832,6.730876210832,5.012065943732,4.77496742369
"t5",5.281902583202,7.150077145802,7.150077145812,7.150077145812,7.150077145812,2.426101248102,2.358658348732,3.646018214532,2.037632619032,0,4.1038142426,5.5818907338,5.5818907338,5.58189073328,5.58189073328,4.9985799935,4.2668733072,2.1259002918,5.5818907333,5.5818907333,5.58189073305,5.58189073305,5.58189073301,5.58189073303,5.58189073303,5.58189073301,4.92938857031,6.2411856468,6.03561529345,2.96811527688,6.241185647072,6.241185647072,5.9043337514,6.24118564625,6.241185646263,6.241185646263,6.24118564625,6.24118564595,4.81096535695,5.3506271488,6.2411856462,6.2411856462,6.2411856466,6.2411856463,6.2411856463,6.2411856463,6.2411856464,6.2411856464,5.0316829505,6.241185646,6.24118564572,6.24118564572,6.24118564572,6.24118564564,6.24118564565,6.24118564565,6.24118564582,5.43451133614,4.36750692972,5.37383095502,5.55157694502,6.16701194122,6.24118564619,6.24118564619,6.24118564572,6.24118564602,6.24118564602,6.24118564599,6.24118564619,6.24118564619,6.24118564619,6.24118564613,5.81808110203,5.58388934833,6.24118564629,5.65605709609,6.24118564599,6.24118564592,6.24118564587,6.24118564587,6.24118564638,6.24118564648,6.24118564648,6.24118564648,6.24118564648,6.24118564648,6.24118564638,6.24118564638,5.35038858338,6.24118564638,6.24118564638,6.24118564638,4.70888203698,4.40648395151,4.57925045498,6.24118564618,6.04131538479,6.24118564619,6.24118564618,4.21147889549,5.33781938388,4.86982081258,6.24118564619,6.24118564619,6.24118564618,6.24118564618,4.76834865978,6.24118564648,6.24118564648,6.24118564638,6.24118564598,6.241185646695,6.241185646695,6.24118564638,6.24118564638,4.31508684388,6.06047682568,6.24118564608,6.24118564608,6.11647709139,6.24118564619,6.24118564618,5.64419560154,6.24118564628,6.24118564628,5.97226097377,3.2482060771,5.5262138839,4.79192332329,5.86983036642,6.24118564652,6.24118564652,6.24118564692,6.24118564692,4.82330809676,6.24118564682,6.24118564662,6.24118564662,6.24118564672,5.89526053942,6.24118564652,6.24118564612,4.61712937572,3.7018925957,6.2411856458,6.2411856458,6.2411856458,4.5223753787,4.285276858658
