"","t2","t19","t34","t49","t50","t21","t16","t32","t33","t7","t29","t47","t48","t73","t79","t86","t87","t65","t67","t80","t108","t109","t54","t141","t142","t140","t111","t112","t84","t85","t154","t155","t35","t39","t40","t145","t146","t68","t123","t138","t139","t150","t151","t124","t113","t114","t100","t131","t147","t160","t161","t46","t41","t42","t152","t153","t66","t55","t56","t36","t28","t134","t135","t24","t23","t12","t63","t106","t107","t102","t148","t149","t105","t103","t156","t157","t92","t121","t122","t115","t116","t128","t132","t133","t110","t72","t81","t119","t120","t126","t127","t104","t26","t45","t88","t89","t69","t70","t125","t158","t159","t62","t51","t27","t101","t143","t144","t78","t75","t60","t61","t25","t76","t96","t97","t71","t129","t130","t52","t136","t137","t93","t83","t22","t11","t8","t9","t10","t17","t18","t98","t99","t82","t58","t59","t44","t37","t38","t57","t74","t117","t118","t64","t94","t95","t20","t15","t4","t3","t6","t13","t14","t30","t31","t43","t53","t77","t90","t91","t5","t1"
"t100",7.18573558314,7.80861479276,9.17153637716,9.83720705316,9.83720705316,7.35318524936,6.88886581476,8.23620183816,9.83720705316,4.71152649998,4.78724646486,6.73589024842,6.73589024842,6.08138539486,6.34538881066,6.73589024876,6.73589024876,6.73589024886,6.73589024898,6.73589024898,6.73589024888,6.73589024888,6.73589024938,6.735890248944,6.735890248944,6.73589024888,6.73589024888,6.45949489458,6.33677461958,6.73589024928,6.73589024995,6.73589024995,6.73589024918,6.73589024978,6.49231025978,3.09478911368,3.09478911368,3.09478911348,3.09478911348,3.09478911348,3.09478911348,3.09478911342,3.09478911342,2.88187510918,1.0012081718,1.0012081718,0,2.3537640212,2.3537640213,2.3537640212656,2.3537640212656,2.9411455037,2.44935176328,2.06371153682,4.18183592809,4.18183592809,3.34149299,3.8700364227,3.7356720727,4.1818359281,5.22790066306,5.22790066226,5.22790066226,5.22790066286,3.62065235358,3.92911952068,7.17725143433,7.68791957754,8.06753286804,8.06753286801,8.06753286882,8.06753286882,8.06753286882,8.06753286881,8.06753286889,8.06753286889,8.06753286881,8.06753286881,8.06753286881,8.06753286891,7.66570678847,8.06753286926,8.06753286931,8.06753286931,8.06753286936,8.06753286896,8.067532869043,8.067532868943,8.067532868943,8.067532868843,7.779680722933,8.047889766743,7.01592762054,7.227558524795,8.067532868395,8.067532868395,8.067532868475,7.979363246775,8.067532868475,8.067532868535,8.067532868535,7.329973069895,6.818556056495,5.992038566415,7.75240176446,8.06753286806,8.06753286806,8.06753286806,8.01037341934,8.06753286834,8.06753286834,6.02318878678,7.80373461338,8.06753286848,8.06753286848,7.35693868648,8.06753286848,8.06753286848,7.50854506438,8.06753286861,8.06753286861,8.06753286861,8.06753286858,6.37483775613,6.75057982028,4.62596854256,7.61650166639,5.29938796959,8.55434606066,5.7574110376,8.5543460609,8.5543460609,7.96504006949,8.5543460607,8.5543460607,7.07321036121,8.554346061,8.554346061,8.5543460605,8.5543460608,8.5543460608,8.5543460608,7.8792847521,8.3341133443,8.5543460603,6.6121749512,6.02039969696,5.41858991356,5.59180295814,6.50962562439,9.14743402259,8.06285717709,9.58002302549,9.350442103271,9.447848644471,10.815370996571,10.815370996971,10.537201250971,10.815370996971,7.38986914384,7.49160858204
"t131",7.18573558314,7.80861479276,9.17153637716,9.83720705316,9.83720705316,7.35318524936,6.88886581476,8.23620183816,9.83720705316,4.71152649998,4.78724646486,6.73589024842,6.73589024842,6.08138539486,6.34538881066,6.73589024876,6.73589024876,6.73589024886,6.73589024898,6.73589024898,6.73589024888,6.73589024888,6.73589024938,6.735890248944,6.735890248944,6.73589024888,6.73589024888,6.45949489458,6.33677461958,6.73589024928,6.73589024995,6.73589024995,6.73589024918,6.73589024978,6.49231025978,3.09478911368,3.09478911368,3.09478911348,3.09478911348,3.09478911348,3.09478911348,3.09478911342,3.09478911342,2.88187510918,2.3537640212,2.3537640212,2.3537640212,0,0.5964567961,0.5964567960656,0.5964567960656,2.9411455037,2.44935176328,2.06371153682,4.18183592809,4.18183592809,3.34149299,3.8700364227,3.7356720727,4.1818359281,5.22790066306,5.22790066226,5.22790066226,5.22790066286,3.62065235358,3.92911952068,7.17725143433,7.68791957754,8.06753286804,8.06753286801,8.06753286882,8.06753286882,8.06753286882,8.06753286881,8.06753286889,8.06753286889,8.06753286881,8.06753286881,8.06753286881,8.06753286891,7.66570678847,8.06753286926,8.06753286931,8.06753286931,8.06753286936,8.06753286896,8.067532869043,8.067532868943,8.067532868943,8.067532868843,7.779680722933,8.047889766743,7.01592762054,7.227558524795,8.067532868395,8.067532868395,8.067532868475,7.979363246775,8.067532868475,8.067532868535,8.067532868535,7.329973069895,6.818556056495,5.992038566415,7.75240176446,8.06753286806,8.06753286806,8.06753286806,8.01037341934,8.06753286834,8.06753286834,6.02318878678,7.80373461338,8.06753286848,8.06753286848,7.35693868648,8.06753286848,8.06753286848,7.50854506438,8.06753286861,8.06753286861,8.06753286861,8.06753286858,6.37483775613,6.75057982028,4.62596854256,7.61650166639,5.29938796959,8.55434606066,5.7574110376,8.5543460609,8.5543460609,7.96504006949,8.5543460607,8.5543460607,7.07321036121,8.554346061,8.554346061,8.5543460605,8.5543460608,8.5543460608,8.5543460608,7.8792847521,8.3341133443,8.5543460603,6.6121749512,6.02039969696,5.41858991356,5.59180295814,6.50962562439,9.14743402259,8.06285717709,9.58002302549,9.350442103271,9.447848644471,10.815370996571,10.815370996971,10.537201250971,10.815370996971,7.38986914384,7.49160858204
"t147",7.18573558324,7.80861479286,9.17153637726,9.83720705326,9.83720705326,7.35318524946,6.88886581486,8.23620183826,9.83720705326,4.71152650008,4.78724646496,6.73589024852,6.73589024852,6.08138539496,6.34538881076,6.73589024886,6.73589024886,6.73589024896,6.73589024908,6.73589024908,6.73589024898,6.73589024898,6.73589024948,6.735890249044,6.735890249044,6.73589024898,6.73589024898,6.45949489468,6.33677461968,6.73589024938,6.73589025005,6.73589025005,6.73589024928,6.73589024988,6.49231025988,3.09478911378,3.09478911378,3.09478911358,3.09478911358,3.09478911358,3.09478911358,3.09478911352,3.09478911352,2.88187510928,2.3537640213,2.3537640213,2.3537640213,0.5964567961,0,0.2871004723656,0.2871004723656,2.9411455038,2.44935176338,2.06371153692,4.18183592819,4.18183592819,3.3414929901,3.8700364228,3.7356720728,4.1818359282,5.22790066316,5.22790066236,5.22790066236,5.22790066296,3.62065235368,3.92911952078,7.17725143443,7.68791957764,8.06753286814,8.06753286811,8.06753286892,8.06753286892,8.06753286892,8.06753286891,8.06753286899,8.06753286899,8.06753286891,8.06753286891,8.06753286891,8.06753286901,7.66570678857,8.06753286936,8.06753286941,8.06753286941,8.06753286946,8.06753286906,8.067532869143,8.067532869043,8.067532869043,8.067532868943,7.779680723033,8.047889766843,7.01592762064,7.227558524895,8.067532868495,8.067532868495,8.067532868575,7.979363246875,8.067532868575,8.067532868635,8.067532868635,7.329973069995,6.818556056595,5.992038566515,7.75240176456,8.06753286816,8.06753286816,8.06753286816,8.01037341944,8.06753286844,8.06753286844,6.02318878688,7.80373461348,8.06753286858,8.06753286858,7.35693868658,8.06753286858,8.06753286858,7.50854506448,8.06753286871,8.06753286871,8.06753286871,8.06753286868,6.37483775623,6.75057982038,4.62596854266,7.61650166649,5.29938796969,8.55434606076,5.7574110377,8.554346061,8.554346061,7.96504006959,8.5543460608,8.5543460608,7.07321036131,8.5543460611,8.5543460611,8.5543460606,8.5543460609,8.5543460609,8.5543460609,7.8792847522,8.3341133444,8.5543460604,6.6121749513,6.02039969706,5.41858991366,5.59180295824,6.50962562449,9.14743402269,8.06285717719,9.58002302559,9.350442103371,9.447848644571,10.815370996671,10.815370997071,10.537201251071,10.815370997071,7.38986914394,7.49160858214
"t160",7.1857355832056,7.8086147928256,9.1715363772256,9.8372070532256,9.8372070532256,7.3531852494256,6.8888658148256,8.2362018382256,9.8372070532256,4.7115265000456,4.7872464649256,6.7358902484856,6.7358902484856,6.0813853949256,6.3453888107256,6.7358902488256,6.7358902488256,6.7358902489256,6.7358902490456,6.7358902490456,6.7358902489456,6.7358902489456,6.7358902494456,6.7358902490096,6.7358902490096,6.7358902489456,6.7358902489456,6.4594948946456,6.3367746196456,6.7358902493456,6.7358902500156,6.7358902500156,6.7358902492456,6.7358902498456,6.4923102598456,3.0947891137456,3.0947891137456,3.0947891135456,3.0947891135456,3.0947891135456,3.0947891135456,3.0947891134856,3.0947891134856,2.8818751092456,2.3537640212656,2.3537640212656,2.3537640212656,0.5964567960656,0.2871004723656,0,0.0007832799312,2.9411455037656,2.4493517633456,2.0637115368856,4.1818359281556,4.1818359281556,3.3414929900656,3.8700364227656,3.7356720727656,4.1818359281656,5.2279006631256,5.2279006623256,5.2279006623256,5.2279006629256,3.6206523536456,3.9291195207456,7.1772514343956,7.6879195776056,8.0675328681056,8.0675328680756,8.0675328688856,8.0675328688856,8.0675328688856,8.0675328688756,8.0675328689556,8.0675328689556,8.0675328688756,8.0675328688756,8.0675328688756,8.0675328689756,7.6657067885356,8.0675328693256,8.0675328693756,8.0675328693756,8.0675328694256,8.0675328690256,8.0675328691086,8.0675328690086,8.0675328690086,8.0675328689086,7.7796807229986,8.0478897668086,7.0159276206056,7.2275585248606,8.0675328684606,8.0675328684606,8.0675328685406,7.9793632468406,8.0675328685406,8.0675328686006,8.0675328686006,7.3299730699606,6.8185560565606,5.9920385664806,7.7524017645256,8.0675328681256,8.0675328681256,8.0675328681256,8.0103734194056,8.0675328684056,8.0675328684056,6.0231887868456,7.8037346134456,8.0675328685456,8.0675328685456,7.3569386865456,8.0675328685456,8.0675328685456,7.5085450644456,8.0675328686756,8.0675328686756,8.0675328686756,8.0675328686456,6.3748377561956,6.7505798203456,4.6259685426256,7.6165016664556,5.2993879696556,8.5543460607256,5.7574110376656,8.5543460609656,8.5543460609656,7.9650400695556,8.5543460607656,8.5543460607656,7.0732103612756,8.5543460610656,8.5543460610656,8.5543460605656,8.5543460608656,8.5543460608656,8.5543460608656,7.8792847521656,8.3341133443656,8.5543460603656,6.6121749512656,6.0203996970256,5.4185899136256,5.5918029582056,6.5096256244556,9.1474340226556,8.0628571771556,9.5800230255556,9.3504421033366,9.4478486445366,10.8153709966366,10.8153709970366,10.5372012510366,10.8153709970366,7.3898691439056,7.4916085821056
"t161",7.1857355832056,7.8086147928256,9.1715363772256,9.8372070532256,9.8372070532256,7.3531852494256,6.8888658148256,8.2362018382256,9.8372070532256,4.7115265000456,4.7872464649256,6.7358902484856,6.7358902484856,6.0813853949256,6.3453888107256,6.7358902488256,6.7358902488256,6.7358902489256,6.7358902490456,6.7358902490456,6.7358902489456,6.7358902489456,6.7358902494456,6.7358902490096,6.7358902490096,6.7358902489456,6.7358902489456,6.4594948946456,6.3367746196456,6.7358902493456,6.7358902500156,6.7358902500156,6.7358902492456,6.7358902498456,6.4923102598456,3.0947891137456,3.0947891137456,3.0947891135456,3.0947891135456,3.0947891135456,3.0947891135456,3.0947891134856,3.0947891134856,2.8818751092456,2.3537640212656,2.3537640212656,2.3537640212656,0.5964567960656,0.2871004723656,0.0007832799312,0,2.9411455037656,2.4493517633456,2.0637115368856,4.1818359281556,4.1818359281556,3.3414929900656,3.8700364227656,3.7356720727656,4.1818359281656,5.2279006631256,5.2279006623256,5.2279006623256,5.2279006629256,3.6206523536456,3.9291195207456,7.1772514343956,7.6879195776056,8.0675328681056,8.0675328680756,8.0675328688856,8.0675328688856,8.0675328688856,8.0675328688756,8.0675328689556,8.0675328689556,8.0675328688756,8.0675328688756,8.0675328688756,8.0675328689756,7.6657067885356,8.0675328693256,8.0675328693756,8.0675328693756,8.0675328694256,8.0675328690256,8.0675328691086,8.0675328690086,8.0675328690086,8.0675328689086,7.7796807229986,8.0478897668086,7.0159276206056,7.2275585248606,8.0675328684606,8.0675328684606,8.0675328685406,7.9793632468406,8.0675328685406,8.0675328686006,8.0675328686006,7.3299730699606,6.8185560565606,5.9920385664806,7.7524017645256,8.0675328681256,8.0675328681256,8.0675328681256,8.0103734194056,8.0675328684056,8.0675328684056,6.0231887868456,7.8037346134456,8.0675328685456,8.0675328685456,7.3569386865456,8.0675328685456,8.0675328685456,7.5085450644456,8.0675328686756,8.0675328686756,8.0675328686756,8.0675328686456,6.3748377561956,6.7505798203456,4.6259685426256,7.6165016664556,5.2993879696556,8.5543460607256,5.7574110376656,8.5543460609656,8.5543460609656,7.9650400695556,8.5543460607656,8.5543460607656,7.0732103612756,8.5543460610656,8.5543460610656,8.5543460605656,8.5543460608656,8.5543460608656,8.5543460608656,7.8792847521656,8.3341133443656,8.5543460603656,6.6121749512656,6.0203996970256,5.4185899136256,5.5918029582056,6.5096256244556,9.1474340226556,8.0628571771556,9.5800230255556,9.3504421033366,9.4478486445366,10.8153709966366,10.8153709970366,10.5372012510366,10.8153709970366,7.3898691439056,7.4916085821056
"t46",7.18573558344,7.80861479306,9.17153637746,9.83720705346,9.83720705346,7.35318524966,6.88886581506,8.23620183846,9.83720705346,4.71152650028,4.78724646516,6.73589024872,6.73589024872,6.08138539516,6.34538881096,6.73589024906,6.73589024906,6.73589024916,6.73589024928,6.73589024928,6.73589024918,6.73589024918,6.73589024968,6.735890249244,6.735890249244,6.73589024918,6.73589024918,6.45949489488,6.33677461988,6.73589024958,6.73589025025,6.73589025025,6.73589024948,6.73589025008,6.49231026008,3.09478911398,3.09478911398,3.09478911378,3.09478911378,3.09478911378,3.09478911378,3.09478911372,3.09478911372,2.88187510948,2.9411455037,2.9411455037,2.9411455037,2.9411455037,2.9411455038,2.9411455037656,2.9411455037656,0,2.44935176358,2.06371153712,4.18183592839,4.18183592839,3.3414929903,3.870036423,3.735672073,4.1818359284,5.22790066336,5.22790066256,5.22790066256,5.22790066316,3.62065235388,3.92911952098,7.17725143463,7.68791957784,8.06753286834,8.06753286831,8.06753286912,8.06753286912,8.06753286912,8.06753286911,8.06753286919,8.06753286919,8.06753286911,8.06753286911,8.06753286911,8.06753286921,7.66570678877,8.06753286956,8.06753286961,8.06753286961,8.06753286966,8.06753286926,8.067532869343,8.067532869243,8.067532869243,8.067532869143,7.779680723233,8.047889767043,7.01592762084,7.227558525095,8.067532868695,8.067532868695,8.067532868775,7.979363247075,8.067532868775,8.067532868835,8.067532868835,7.329973070195,6.818556056795,5.992038566715,7.75240176476,8.06753286836,8.06753286836,8.06753286836,8.01037341964,8.06753286864,8.06753286864,6.02318878708,7.80373461368,8.06753286878,8.06753286878,7.35693868678,8.06753286878,8.06753286878,7.50854506468,8.06753286891,8.06753286891,8.06753286891,8.06753286888,6.37483775643,6.75057982058,4.62596854286,7.61650166669,5.29938796989,8.55434606096,5.7574110379,8.5543460612,8.5543460612,7.96504006979,8.554346061,8.554346061,7.07321036151,8.5543460613,8.5543460613,8.5543460608,8.5543460611,8.5543460611,8.5543460611,7.8792847524,8.3341133446,8.5543460606,6.6121749515,6.02039969726,5.41858991386,5.59180295844,6.50962562469,9.14743402289,8.06285717739,9.58002302579,9.350442103571,9.447848644771,10.815370996871,10.815370997271,10.537201251271,10.815370997271,7.38986914414,7.49160858234
"t41",5.99059250226,6.61347171188,7.97639329628,8.64206397228,8.64206397228,6.15804216848,5.69372273388,7.04105875728,8.64206397228,3.5163834191,3.59210338398,5.54074716754,5.54074716754,4.88624231398,5.15024572978,5.54074716788,5.54074716788,5.54074716798,5.5407471681,5.5407471681,5.540747168,5.540747168,5.5407471685,5.540747168064,5.540747168064,5.540747168,5.540747168,5.2643518137,5.1416315387,5.5407471684,5.54074716907,5.54074716907,5.5407471683,5.5407471689,5.2971671789,2.4493517636,2.4493517636,2.4493517634,2.4493517634,2.4493517634,2.4493517634,2.44935176334,2.44935176334,2.2364377591,2.44935176328,2.44935176328,2.44935176328,2.44935176328,2.44935176338,2.4493517633456,2.4493517633456,2.44935176358,0,0.56959503394,2.98669284721,2.98669284721,2.14634990912,2.67489334182,2.54052899182,2.98669284722,4.03275758218,4.03275758138,4.03275758138,4.03275758198,2.4255092727,2.7339764398,5.98210835345,6.49277649666,6.87238978716,6.87238978713,6.87238978794,6.87238978794,6.87238978794,6.87238978793,6.87238978801,6.87238978801,6.87238978793,6.87238978793,6.87238978793,6.87238978803,6.47056370759,6.87238978838,6.87238978843,6.87238978843,6.87238978848,6.87238978808,6.872389788163,6.872389788063,6.872389788063,6.872389787963,6.584537642053,6.852746685863,5.82078453966,6.032415443915,6.872389787515,6.872389787515,6.872389787595,6.784220165895,6.872389787595,6.872389787655,6.872389787655,6.134829989015,5.623412975615,4.796895485535,6.55725868358,6.87238978718,6.87238978718,6.87238978718,6.81523033846,6.87238978746,6.87238978746,4.8280457059,6.6085915325,6.8723897876,6.8723897876,6.1617956056,6.8723897876,6.8723897876,6.3134019835,6.87238978773,6.87238978773,6.87238978773,6.8723897877,5.17969467525,5.5554367394,3.43082546168,6.42135858551,4.10424488871,7.35920297978,4.56226795672,7.35920298002,7.35920298002,6.76989698861,7.35920297982,7.35920297982,5.87806728033,7.35920298012,7.35920298012,7.35920297962,7.35920297992,7.35920297992,7.35920297992,6.68414167122,7.13897026342,7.35920297942,5.41703187032,4.82525661608,4.22344683268,4.39665987726,5.31448254351,7.95229094171,6.86771409621,8.38487994461,8.155299022391,8.252705563591,9.620227915691,9.620227916091,9.342058170091,9.620227916091,6.19472606296,6.29646550116
"t42",5.6049522758,6.22783148542,7.59075306982,8.25642374582,8.25642374582,5.77240194202,5.30808250742,6.65541853082,8.25642374582,3.13074319264,3.20646315752,5.15510694108,5.15510694108,4.50060208752,4.76460550332,5.15510694142,5.15510694142,5.15510694152,5.15510694164,5.15510694164,5.15510694154,5.15510694154,5.15510694204,5.155106941604,5.155106941604,5.15510694154,5.15510694154,4.87871158724,4.75599131224,5.15510694194,5.15510694261,5.15510694261,5.15510694184,5.15510694244,4.91152695244,2.06371153714,2.06371153714,2.06371153694,2.06371153694,2.06371153694,2.06371153694,2.06371153688,2.06371153688,1.85079753264,2.06371153682,2.06371153682,2.06371153682,2.06371153682,2.06371153692,2.0637115368856,2.0637115368856,2.06371153712,0.56959503394,0,2.60105262075,2.60105262075,1.76070968266,2.28925311536,2.15488876536,2.60105262076,3.64711735572,3.64711735492,3.64711735492,3.64711735552,2.03986904624,2.34833621334,5.59646812699,6.1071362702,6.4867495607,6.48674956067,6.48674956148,6.48674956148,6.48674956148,6.48674956147,6.48674956155,6.48674956155,6.48674956147,6.48674956147,6.48674956147,6.48674956157,6.08492348113,6.48674956192,6.48674956197,6.48674956197,6.48674956202,6.48674956162,6.486749561703,6.486749561603,6.486749561603,6.486749561503,6.198897415593,6.467106459403,5.4351443132,5.646775217455,6.486749561055,6.486749561055,6.486749561135,6.398579939435,6.486749561135,6.486749561195,6.486749561195,5.749189762555,5.237772749155,4.411255259075,6.17161845712,6.48674956072,6.48674956072,6.48674956072,6.429590112,6.486749561,6.486749561,4.44240547944,6.22295130604,6.48674956114,6.48674956114,5.77615537914,6.48674956114,6.48674956114,5.92776175704,6.48674956127,6.48674956127,6.48674956127,6.48674956124,4.79405444879,5.16979651294,3.04518523522,6.03571835905,3.71860466225,6.97356275332,4.17662773026,6.97356275356,6.97356275356,6.38425676215,6.97356275336,6.97356275336,5.49242705387,6.97356275366,6.97356275366,6.97356275316,6.97356275346,6.97356275346,6.97356275346,6.29850144476,6.75333003696,6.97356275296,5.03139164386,4.43961638962,3.83780660622,4.0110196508,4.92884231705,7.56665071525,6.48207386975,7.99923971815,7.769658795931,7.867065337131,9.234587689231,9.234587689631,8.956417943631,9.234587689631,5.8090858365,5.9108252747
"t152",7.18573558307,7.80861479269,9.17153637709,9.83720705309,9.83720705309,7.35318524929,6.88886581469,8.23620183809,9.83720705309,4.71152649991,4.78724646479,6.73589024835,6.73589024835,6.08138539479,6.34538881059,6.73589024869,6.73589024869,6.73589024879,6.73589024891,6.73589024891,6.73589024881,6.73589024881,6.73589024931,6.735890248874,6.735890248874,6.73589024881,6.73589024881,6.45949489451,6.33677461951,6.73589024921,6.73589024988,6.73589024988,6.73589024911,6.73589024971,6.49231025971,4.18183592841,4.18183592841,4.18183592821,4.18183592821,4.18183592821,4.18183592821,4.18183592815,4.18183592815,3.96892192391,4.18183592809,4.18183592809,4.18183592809,4.18183592809,4.18183592819,4.1818359281556,4.1818359281556,4.18183592839,2.98669284721,2.60105262075,0,0.06041512938,1.10267127029,3.78262339499,3.64825904499,4.09442290039,5.22790066299,5.22790066219,5.22790066219,5.22790066279,3.62065235351,3.92911952061,7.17725143426,7.68791957747,8.06753286797,8.06753286794,8.06753286875,8.06753286875,8.06753286875,8.06753286874,8.06753286882,8.06753286882,8.06753286874,8.06753286874,8.06753286874,8.06753286884,7.6657067884,8.06753286919,8.06753286924,8.06753286924,8.06753286929,8.06753286889,8.067532868973,8.067532868873,8.067532868873,8.067532868773,7.779680722863,8.047889766673,7.01592762047,7.227558524725,8.067532868325,8.067532868325,8.067532868405,7.979363246705,8.067532868405,8.067532868465,8.067532868465,7.329973069825,6.818556056425,5.992038566345,7.75240176439,8.06753286799,8.06753286799,8.06753286799,8.01037341927,8.06753286827,8.06753286827,6.02318878671,7.80373461331,8.06753286841,8.06753286841,7.35693868641,8.06753286841,8.06753286841,7.50854506431,8.06753286854,8.06753286854,8.06753286854,8.06753286851,6.37483775606,6.75057982021,4.62596854249,7.61650166632,5.29938796952,8.55434606059,5.75741103753,8.55434606083,8.55434606083,7.96504006942,8.55434606063,8.55434606063,7.07321036114,8.55434606093,8.55434606093,8.55434606043,8.55434606073,8.55434606073,8.55434606073,7.87928475203,8.33411334423,8.55434606023,6.61217495113,6.02039969689,5.41858991349,5.59180295807,6.50962562432,9.14743402252,8.06285717702,9.58002302542,9.350442103201,9.447848644401,10.815370996501,10.815370996901,10.537201250901,10.815370996901,7.38986914377,7.49160858197
"t153",7.18573558307,7.80861479269,9.17153637709,9.83720705309,9.83720705309,7.35318524929,6.88886581469,8.23620183809,9.83720705309,4.71152649991,4.78724646479,6.73589024835,6.73589024835,6.08138539479,6.34538881059,6.73589024869,6.73589024869,6.73589024879,6.73589024891,6.73589024891,6.73589024881,6.73589024881,6.73589024931,6.735890248874,6.735890248874,6.73589024881,6.73589024881,6.45949489451,6.33677461951,6.73589024921,6.73589024988,6.73589024988,6.73589024911,6.73589024971,6.49231025971,4.18183592841,4.18183592841,4.18183592821,4.18183592821,4.18183592821,4.18183592821,4.18183592815,4.18183592815,3.96892192391,4.18183592809,4.18183592809,4.18183592809,4.18183592809,4.18183592819,4.1818359281556,4.1818359281556,4.18183592839,2.98669284721,2.60105262075,0.06041512938,0,1.10267127029,3.78262339499,3.64825904499,4.09442290039,5.22790066299,5.22790066219,5.22790066219,5.22790066279,3.62065235351,3.92911952061,7.17725143426,7.68791957747,8.06753286797,8.06753286794,8.06753286875,8.06753286875,8.06753286875,8.06753286874,8.06753286882,8.06753286882,8.06753286874,8.06753286874,8.06753286874,8.06753286884,7.6657067884,8.06753286919,8.06753286924,8.06753286924,8.06753286929,8.06753286889,8.067532868973,8.067532868873,8.067532868873,8.067532868773,7.779680722863,8.047889766673,7.01592762047,7.227558524725,8.067532868325,8.067532868325,8.067532868405,7.979363246705,8.067532868405,8.067532868465,8.067532868465,7.329973069825,6.818556056425,5.992038566345,7.75240176439,8.06753286799,8.06753286799,8.06753286799,8.01037341927,8.06753286827,8.06753286827,6.02318878671,7.80373461331,8.06753286841,8.06753286841,7.35693868641,8.06753286841,8.06753286841,7.50854506431,8.06753286854,8.06753286854,8.06753286854,8.06753286851,6.37483775606,6.75057982021,4.62596854249,7.61650166632,5.29938796952,8.55434606059,5.75741103753,8.55434606083,8.55434606083,7.96504006942,8.55434606063,8.55434606063,7.07321036114,8.55434606093,8.55434606093,8.55434606043,8.55434606073,8.55434606073,8.55434606073,7.87928475203,8.33411334423,8.55434606023,6.61217495113,6.02039969689,5.41858991349,5.59180295807,6.50962562432,9.14743402252,8.06285717702,9.58002302542,9.350442103201,9.447848644401,10.815370996501,10.815370996901,10.537201250901,10.815370996901,7.38986914377,7.49160858197
"t66",6.34539264498,6.9682718546,8.331193439,8.996864115,8.996864115,6.5128423112,6.0485228766,7.3958589,8.996864115,3.87118356182,3.9469035267,5.89554731026,5.89554731026,5.2410424567,5.5050458725,5.8955473106,5.8955473106,5.8955473107,5.89554731082,5.89554731082,5.89554731072,5.89554731072,5.89554731122,5.895547310784,5.895547310784,5.89554731072,5.89554731072,5.61915195642,5.49643168142,5.89554731112,5.89554731179,5.89554731179,5.89554731102,5.89554731162,5.65196732162,3.34149299032,3.34149299032,3.34149299012,3.34149299012,3.34149299012,3.34149299012,3.34149299006,3.34149299006,3.12857898582,3.34149299,3.34149299,3.34149299,3.34149299,3.3414929901,3.3414929900656,3.3414929900656,3.3414929903,2.14634990912,1.76070968266,1.10267127029,1.10267127029,0,2.9422804569,2.8079161069,3.2540799623,4.3875577249,4.3875577241,4.3875577241,4.3875577247,2.78030941542,3.08877658252,6.33690849617,6.84757663938,7.22718992988,7.22718992985,7.22718993066,7.22718993066,7.22718993066,7.22718993065,7.22718993073,7.22718993073,7.22718993065,7.22718993065,7.22718993065,7.22718993075,6.82536385031,7.2271899311,7.22718993115,7.22718993115,7.2271899312,7.2271899308,7.227189930883,7.227189930783,7.227189930783,7.227189930683,6.939337784773,7.207546828583,6.17558468238,6.387215586635,7.227189930235,7.227189930235,7.227189930315,7.139020308615,7.227189930315,7.227189930375,7.227189930375,6.489630131735,5.978213118335,5.151695628255,6.9120588263,7.2271899299,7.2271899299,7.2271899299,7.17003048118,7.22718993018,7.22718993018,5.18284584862,6.96339167522,7.22718993032,7.22718993032,6.51659574832,7.22718993032,7.22718993032,6.66820212622,7.22718993045,7.22718993045,7.22718993045,7.22718993042,5.53449481797,5.91023688212,3.7856256044,6.77615872823,4.45904503143,7.7140031225,4.91706809944,7.71400312274,7.71400312274,7.12469713133,7.71400312254,7.71400312254,6.23286742305,7.71400312284,7.71400312284,7.71400312234,7.71400312264,7.71400312264,7.71400312264,7.03894181394,7.49377040614,7.71400312214,5.77183201304,5.1800567588,4.5782469754,4.75146001998,5.66928268623,8.30709108443,7.22251423893,8.73968008733,8.510099165111,8.607505706311,9.975028058411,9.975028058811,9.696858312811,9.975028058811,6.54952620568,6.65126564388
