,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t29,11.249104,5.829157,6.7983856,3.8369658,6.5608687,2.4392974,6.535365,7.8672915,8.198198,4.3658757,-0.48387894,4.7734337,8.1454,8.676566,-1.0787925
t69,11.274116,5.9145756,6.7622805,3.883198,6.595268,2.4329119,6.5317664,7.795429,8.273122,4.38153,-0.4504742,4.8914623,8.138557,8.643018,-1.0147351
t70,11.235185,5.856553,6.8468103,3.7756803,6.585643,2.4343731,6.5819154,7.8206806,8.290316,4.4013257,-0.50183475,4.7934012,8.302506,8.659094,-1.0887167
t143,11.28658,5.8288693,6.772588,3.8671494,6.5855556,2.4771593,6.5644073,7.800595,8.257753,4.3486376,-0.48177192,4.8526506,8.1093025,8.654174,-1.0530745
t144,11.254231,5.850189,6.6607394,3.8158903,6.622255,2.480271,6.5466127,7.853817,8.195339,4.328186,-0.490273,4.8467,8.149097,8.657747,-0.9966566
t71,11.162164,5.757406,6.690511,3.8703988,6.584568,2.4273026,6.5041146,7.8900776,8.214279,4.381106,-0.4572735,4.801147,8.198938,8.642459,-0.9977697
t67,11.182858,5.7945895,6.680221,3.935341,6.5358396,2.4321828,6.5293217,7.8901563,8.252281,4.4177995,-0.45198694,4.837233,8.182377,8.612756,-1.0440582
t80,11.585921,6.1260643,6.817567,3.81195,6.6498456,2.482612,6.6470876,7.5999236,8.324506,4.351272,-0.47856376,5.075306,7.9510107,8.649064,-1.0460471
t81,11.596147,6.109758,6.7680626,3.7948809,6.684837,2.5120523,6.6401286,7.572079,8.333125,4.3284087,-0.47707996,5.103547,7.9755173,8.629364,-1.0209388
t130,11.597604,6.066806,6.767949,3.730967,6.7276435,2.4402375,6.71333,7.517292,8.323399,4.394198,-0.5146098,5.154524,7.915155,8.657344,-1.0338261
t131,11.595487,6.1437793,6.856241,3.8119378,6.6666226,2.4902809,6.679918,7.559471,8.3252,4.3316264,-0.49112582,5.1358924,7.885779,8.650673,-1.003993
t68,11.656055,6.3138,6.9287605,3.9356406,6.5984077,2.3317673,6.7161655,7.5470576,8.505162,4.412631,-0.36958152,5.015506,7.813537,8.656754,-1.234104
t106,11.619293,6.375081,7.1231065,3.9400513,6.5445695,2.449747,6.5746293,7.6415405,8.274507,4.3398314,-0.5044564,4.8454485,7.9686913,8.778762,-1.2561324
t113,11.611021,6.328895,7.1370454,3.9190195,6.5174875,2.41439,6.648098,7.6545544,8.318207,4.3825393,-0.47632754,4.9799633,7.8191833,8.717181,-1.1747652
t114,11.627064,6.330059,7.153815,4.0065904,6.4288836,2.4362564,6.6008444,7.6441636,8.364439,4.374491,-0.53134805,4.889414,7.8569984,8.7225,-1.2076397
t137,11.571434,6.325585,7.165017,3.9432952,6.461433,2.3678966,6.680892,7.7265744,8.31912,4.434185,-0.46156538,5.0061216,7.738863,8.701168,-1.1686265
t138,11.607224,6.3152137,7.134832,3.9370978,6.494982,2.4250422,6.6441965,7.6684237,8.311307,4.3772125,-0.48414612,4.9641805,7.813266,8.724481,-1.1695467
t110,11.625524,6.3250184,7.153789,3.9900556,6.4780293,2.3977523,6.635495,7.628628,8.361913,4.4067044,-0.53307945,4.939267,7.7957006,8.709846,-1.1617109
t83,11.461022,6.2012796,7.1618447,3.9501936,6.55967,2.3775454,6.67352,7.6322913,8.27546,4.4148154,-0.5141503,4.927252,7.983316,8.77977,-1.1214739
t115,5.263261,6.156274,-6.16965,5.302389,6.901631,10.083526,6.6189027,5.146819,7.645191,5.5204206,5.8090587,0.7710214,11.044383,0.21276458,7.9412155
t128,5.2929425,6.218316,-6.018037,5.2489796,6.9845157,9.97422,6.465557,5.113374,7.6112165,5.5262394,5.8831215,0.79870206,10.990218,0.18306252,7.947251
t129,5.1632442,6.1315084,-6.1020393,5.3475356,6.8417234,10.069092,6.5386443,5.211886,7.603833,5.5519037,5.8887563,0.85192716,11.084136,0.27099857,7.9612103
