accepted_species,estimate
Galium_angustifolium,-0.3393214544573996
Galium_bolanderi,-0.3394370499078202
Galium_ciliare,-0.3272670930098708
Galium_circaezans,-0.3392057650396267
Galium_labradoricum,-0.32726709300987183
Galium_mexicanum,-0.3526067305755514
Galium_porrigens,-0.33943704990781975
Galium_spurium,-0.32726709300987167
Galium_sterneri,-0.32726709300987167
Galium_tenuissimum,-0.3272670930098713
