"","t8","t18","t19","t107","t108","t64","t24","t29","t73","t140","t141","t30","t56","t57","t43","t27","t22","t11","t20","t21","t14","t15","t59","t60","t52","t138","t139","t32","t48","t49","t37","t38","t53","t93","t97","t98","t65","t143","t144","t109","t58","t40","t41","t36","t54","t61","t62","t42","t105","t118","t119","t126","t127","t117","t81","t128","t129","t120","t121","t75","t44","t45","t4","t3","t5","t6","t31","t99","t100","t101","t77","t103","t104","t70","t132","t133","t67","t149","t150","t12","t13","t86","t94","t95","t66","t122","t123","t76","t26","t25","t28","t102","t151","t152","t96","t46","t23","t114","t115","t78","t87","t88","t74","t68","t69","t91","t92","t82","t83","t124","t125","t116","t71","t17","t16","t50","t51","t10","t7","t142","t153","t154","t112","t113","t39","t79","t80","t72","t130","t131","t145","t146","t35","t89","t90","t63","t55","t47","t110","t111","t134","t135","t84","t85","t106","t147","t148","t136","t137","t33","t34","t9","t2","t1"
"t8",0,3.9966176889,3.3677825196,5.73710397625,5.83601294335,5.83601294335,3.69121364235,3.77720824901,5.83601294335,5.8360129433,5.8360129433,5.83601294425,5.83601294454,5.83601294454,5.69479942794,4.02374638474,2.69708875464,2.32997429438,3.07160180468,2.81562930638,2.34895655328,3.12824105898,5.24350244798,5.83601294408,5.83601294448,5.83601294405,5.83601294405,5.83601294367,5.83601294417,5.35173353737,5.32251271502,5.83601294402,5.83601294412,5.83601294402,5.68913391493,5.83601294403,5.83601294408,5.83601294407,5.83601294407,5.83601294408,5.83601294408,5.83601294358,4.73218382858,5.83601294378,5.83601294418,5.83601294418,5.83601294418,4.58870473948,5.83601294423,5.83601294423,5.83601294423,5.83601294421,5.83601294421,5.83601294413,5.83601294413,5.83601294423,5.83601294423,5.83601294414,5.83601294414,5.83601294414,5.58349043134,5.34582382724,2.7167710506,4.2934053887,4.953086837,6.4031418088,9.0410148316,10.2692547265,10.59575021144,10.59575021144,10.4920948016,10.5957502114,10.5957502114,10.59575021159,10.59575021159,10.59575021159,10.3664974675,10.59575021159,10.59575021159,12.3848246976,8.8487259212,12.07825017645,12.21047895968,12.38482469738,12.06736762235,12.38482469725,12.38482469725,11.90323097775,10.35773964965,12.3848246979,10.7558324852,12.25027505502,12.384824697683,12.384824697683,12.3848246977,12.3848246981,10.3851480655,12.38482469828,12.38482469828,12.38482469828,12.38482469788,12.38482469788,12.38482469788,12.38482469778,11.71438106698,12.32869255878,12.38482469788,12.38482469788,12.35037876538,12.38482469762,12.38482469762,12.3848246976,12.3848246976,9.1019351172,9.4027296989,11.4412891359,12.3848246968,8.8876288896,9.0690815011,12.38482469762,12.384824697612,12.384824697612,12.3848246974,12.3848246974,10.9728787594,12.3848246975,12.3848246975,12.38482469755,12.38482469765,12.38482469765,12.38482469755,12.38482469755,12.3848246972,12.38482469754,12.38482469754,11.75318509494,12.3848246976,11.9850677352,12.38482469779,12.38482469779,12.3848246978,12.3848246978,12.3848246979,12.3848246979,12.3848246977,12.38482469773,12.38482469773,12.38482469769,12.38482469769,11.1449965679,12.3848246981,8.6547456545,5.539522263,5.2966403655
"t18",3.9966176889,0,2.4898142967,5.80338167255,5.90229063965,5.90229063965,3.75749133865,3.84348594531,5.90229063965,5.9022906396,5.9022906396,5.90229064055,5.90229064084,5.90229064084,5.76107712424,4.09002408104,2.76336645094,3.09619055208,3.83781806238,3.58184556408,3.11517281098,3.89445731668,6.00971870568,6.60222920178,6.60222920218,6.60222920175,6.60222920175,6.60222920137,6.60222920187,6.11794979507,6.08872897272,6.60222920172,6.60222920182,6.60222920172,6.45535017263,6.60222920173,6.60222920178,6.60222920177,6.60222920177,6.60222920178,6.60222920178,6.60222920128,5.49840008628,6.60222920148,6.60222920188,6.60222920188,6.60222920188,5.35492099718,6.60222920193,6.60222920193,6.60222920193,6.60222920191,6.60222920191,6.60222920183,6.60222920183,6.60222920193,6.60222920193,6.60222920184,6.60222920184,6.60222920184,6.34970668904,6.11204008494,6.0808753863,7.6575097244,8.3171911727,9.7672461445,12.4051191673,13.6333590622,13.95985454714,13.95985454714,13.8561991373,13.9598545471,13.9598545471,13.95985454729,13.95985454729,13.95985454729,13.7306018032,13.95985454729,13.95985454729,15.7489290333,12.2128302569,15.44235451215,15.57458329538,15.74892903308,15.43147195805,15.74892903295,15.74892903295,15.26733531345,13.72184398535,15.7489290336,14.1199368209,15.61437939072,15.748929033383,15.748929033383,15.7489290334,15.7489290338,13.7492524012,15.74892903398,15.74892903398,15.74892903398,15.74892903358,15.74892903358,15.74892903358,15.74892903348,15.07848540268,15.69279689448,15.74892903358,15.74892903358,15.71448310108,15.74892903332,15.74892903332,15.7489290333,15.7489290333,12.4660394529,12.7668340346,14.8053934716,15.7489290325,12.2517332253,12.4331858368,15.74892903332,15.748929033312,15.748929033312,15.7489290331,15.7489290331,14.3369830951,15.7489290332,15.7489290332,15.74892903325,15.74892903335,15.74892903335,15.74892903325,15.74892903325,15.7489290329,15.74892903324,15.74892903324,15.11728943064,15.7489290333,15.3491720709,15.74892903349,15.74892903349,15.7489290335,15.7489290335,15.7489290336,15.7489290336,15.7489290334,15.74892903343,15.74892903343,15.74892903339,15.74892903339,14.5091009036,15.7489290338,12.0188499902,8.9036265987,8.6607447012
"t19",3.3677825196,2.4898142967,0,5.17454650325,5.27345547035,5.27345547035,3.12865616935,3.21465077601,5.27345547035,5.2734554703,5.2734554703,5.27345547125,5.27345547154,5.27345547154,5.13224195494,3.46118891174,2.13453128164,2.46735538278,3.20898289308,2.95301039478,2.48633764168,3.26562214738,5.38088353638,5.97339403248,5.97339403288,5.97339403245,5.97339403245,5.97339403207,5.97339403257,5.48911462577,5.45989380342,5.97339403242,5.97339403252,5.97339403242,5.82651500333,5.97339403243,5.97339403248,5.97339403247,5.97339403247,5.97339403248,5.97339403248,5.97339403198,4.86956491698,5.97339403218,5.97339403258,5.97339403258,5.97339403258,4.72608582788,5.97339403263,5.97339403263,5.97339403263,5.97339403261,5.97339403261,5.97339403253,5.97339403253,5.97339403263,5.97339403263,5.97339403254,5.97339403254,5.97339403254,5.72087151974,5.48320491564,5.452040217,7.0286745551,7.6883560034,9.1384109752,11.776283998,13.0045238929,13.33101937784,13.33101937784,13.227363968,13.3310193778,13.3310193778,13.33101937799,13.33101937799,13.33101937799,13.1017666339,13.33101937799,13.33101937799,15.120093864,11.5839950876,14.81351934285,14.94574812608,15.12009386378,14.80263678875,15.12009386365,15.12009386365,14.63850014415,13.09300881605,15.1200938643,13.4911016516,14.98554422142,15.120093864083,15.120093864083,15.1200938641,15.1200938645,13.1204172319,15.12009386468,15.12009386468,15.12009386468,15.12009386428,15.12009386428,15.12009386428,15.12009386418,14.44965023338,15.06396172518,15.12009386428,15.12009386428,15.08564793178,15.12009386402,15.12009386402,15.120093864,15.120093864,11.8372042836,12.1379988653,14.1765583023,15.1200938632,11.622898056,11.8043506675,15.12009386402,15.120093864012,15.120093864012,15.1200938638,15.1200938638,13.7081479258,15.1200938639,15.1200938639,15.12009386395,15.12009386405,15.12009386405,15.12009386395,15.12009386395,15.1200938636,15.12009386394,15.12009386394,14.48845426134,15.120093864,14.7203369016,15.12009386419,15.12009386419,15.1200938642,15.1200938642,15.1200938643,15.1200938643,15.1200938641,15.12009386413,15.12009386413,15.12009386409,15.12009386409,13.8802657343,15.1200938645,11.3900148209,8.2747914294,8.0319095319
"t107",5.73710397625,5.80338167255,5.17454650325,0,0.4943921813,1.5784029129,2.6548858779,2.82766834698,4.88647304132,4.88647304127,4.88647304127,4.88647304222,7.56150918251,7.56150918251,7.42029566591,5.74924262271,4.42258499261,4.83667683943,5.57830434973,5.32233185143,4.85565909833,5.63494360403,7.75020499303,8.34271548913,8.34271548953,8.3427154891,8.3427154891,8.34271548872,8.34271548922,7.85843608242,7.82921526007,8.34271548907,8.34271548917,8.34271548907,8.19583645998,8.34271548908,8.34271548913,8.34271548912,8.34271548912,8.34271548913,8.34271548913,8.34271548863,7.23888637363,8.34271548883,8.34271548923,8.34271548923,8.34271548923,7.09540728453,8.34271548928,8.34271548928,8.34271548928,8.34271548926,8.34271548926,8.34271548918,8.34271548918,8.34271548928,8.34271548928,8.34271548919,8.34271548919,8.34271548919,8.09019297639,7.85252637229,7.82136167365,9.39799601175,10.05767746005,11.50773243185,14.14560545465,15.37384534955,15.70034083449,15.70034083449,15.59668542465,15.70034083445,15.70034083445,15.70034083464,15.70034083464,15.70034083464,15.47108809055,15.70034083464,15.70034083464,17.48941532065,13.95331654425,17.1828407995,17.31506958273,17.48941532043,17.1719582454,17.4894153203,17.4894153203,17.0078216008,15.4623302727,17.48941532095,15.86042310825,17.35486567807,17.489415320733,17.489415320733,17.48941532075,17.48941532115,15.48973868855,17.48941532133,17.48941532133,17.48941532133,17.48941532093,17.48941532093,17.48941532093,17.48941532083,16.81897169003,17.43328318183,17.48941532093,17.48941532093,17.45496938843,17.48941532067,17.48941532067,17.48941532065,17.48941532065,14.20652574025,14.50732032195,16.54587975895,17.48941531985,13.99221951265,14.17367212415,17.48941532067,17.489415320662,17.489415320662,17.48941532045,17.48941532045,16.07746938245,17.48941532055,17.48941532055,17.4894153206,17.4894153207,17.4894153207,17.4894153206,17.4894153206,17.48941532025,17.48941532059,17.48941532059,16.85777571799,17.48941532065,17.08965835825,17.48941532084,17.48941532084,17.48941532085,17.48941532085,17.48941532095,17.48941532095,17.48941532075,17.48941532078,17.48941532078,17.48941532074,17.48941532074,16.24958719095,17.48941532115,13.75933627755,10.64411288605,10.40123098855
"t108",5.83601294335,5.90229063965,5.27345547035,0.4943921813,0,1.67731188,2.753794845,2.92657731408,4.98538200842,4.98538200837,4.98538200837,4.98538200932,7.66041814961,7.66041814961,7.51920463301,5.84815158981,4.52149395971,4.93558580653,5.67721331683,5.42124081853,4.95456806543,5.73385257113,7.84911396013,8.44162445623,8.44162445663,8.4416244562,8.4416244562,8.44162445582,8.44162445632,7.95734504952,7.92812422717,8.44162445617,8.44162445627,8.44162445617,8.29474542708,8.44162445618,8.44162445623,8.44162445622,8.44162445622,8.44162445623,8.44162445623,8.44162445573,7.33779534073,8.44162445593,8.44162445633,8.44162445633,8.44162445633,7.19431625163,8.44162445638,8.44162445638,8.44162445638,8.44162445636,8.44162445636,8.44162445628,8.44162445628,8.44162445638,8.44162445638,8.44162445629,8.44162445629,8.44162445629,8.18910194349,7.95143533939,7.92027064075,9.49690497885,10.15658642715,11.60664139895,14.24451442175,15.47275431665,15.79924980159,15.79924980159,15.69559439175,15.79924980155,15.79924980155,15.79924980174,15.79924980174,15.79924980174,15.56999705765,15.79924980174,15.79924980174,17.58832428775,14.05222551135,17.2817497666,17.41397854983,17.58832428753,17.2708672125,17.5883242874,17.5883242874,17.1067305679,15.5612392398,17.58832428805,15.95933207535,17.45377464517,17.588324287833,17.588324287833,17.58832428785,17.58832428825,15.58864765565,17.58832428843,17.58832428843,17.58832428843,17.58832428803,17.58832428803,17.58832428803,17.58832428793,16.91788065713,17.53219214893,17.58832428803,17.58832428803,17.55387835553,17.58832428777,17.58832428777,17.58832428775,17.58832428775,14.30543470735,14.60622928905,16.64478872605,17.58832428695,14.09112847975,14.27258109125,17.58832428777,17.588324287762,17.588324287762,17.58832428755,17.58832428755,16.17637834955,17.58832428765,17.58832428765,17.5883242877,17.5883242878,17.5883242878,17.5883242877,17.5883242877,17.58832428735,17.58832428769,17.58832428769,16.95668468509,17.58832428775,17.18856732535,17.58832428794,17.58832428794,17.58832428795,17.58832428795,17.58832428805,17.58832428805,17.58832428785,17.58832428788,17.58832428788,17.58832428784,17.58832428784,16.34849615805,17.58832428825,13.85824524465,10.74302185315,10.50013995565
"t64",5.83601294335,5.90229063965,5.27345547035,1.5784029129,1.67731188,0,2.753794845,2.92657731408,4.98538200842,4.98538200837,4.98538200837,4.98538200932,7.66041814961,7.66041814961,7.51920463301,5.84815158981,4.52149395971,4.93558580653,5.67721331683,5.42124081853,4.95456806543,5.73385257113,7.84911396013,8.44162445623,8.44162445663,8.4416244562,8.4416244562,8.44162445582,8.44162445632,7.95734504952,7.92812422717,8.44162445617,8.44162445627,8.44162445617,8.29474542708,8.44162445618,8.44162445623,8.44162445622,8.44162445622,8.44162445623,8.44162445623,8.44162445573,7.33779534073,8.44162445593,8.44162445633,8.44162445633,8.44162445633,7.19431625163,8.44162445638,8.44162445638,8.44162445638,8.44162445636,8.44162445636,8.44162445628,8.44162445628,8.44162445638,8.44162445638,8.44162445629,8.44162445629,8.44162445629,8.18910194349,7.95143533939,7.92027064075,9.49690497885,10.15658642715,11.60664139895,14.24451442175,15.47275431665,15.79924980159,15.79924980159,15.69559439175,15.79924980155,15.79924980155,15.79924980174,15.79924980174,15.79924980174,15.56999705765,15.79924980174,15.79924980174,17.58832428775,14.05222551135,17.2817497666,17.41397854983,17.58832428753,17.2708672125,17.5883242874,17.5883242874,17.1067305679,15.5612392398,17.58832428805,15.95933207535,17.45377464517,17.588324287833,17.588324287833,17.58832428785,17.58832428825,15.58864765565,17.58832428843,17.58832428843,17.58832428843,17.58832428803,17.58832428803,17.58832428803,17.58832428793,16.91788065713,17.53219214893,17.58832428803,17.58832428803,17.55387835553,17.58832428777,17.58832428777,17.58832428775,17.58832428775,14.30543470735,14.60622928905,16.64478872605,17.58832428695,14.09112847975,14.27258109125,17.58832428777,17.588324287762,17.588324287762,17.58832428755,17.58832428755,16.17637834955,17.58832428765,17.58832428765,17.5883242877,17.5883242878,17.5883242878,17.5883242877,17.5883242877,17.58832428735,17.58832428769,17.58832428769,16.95668468509,17.58832428775,17.18856732535,17.58832428794,17.58832428794,17.58832428795,17.58832428795,17.58832428805,17.58832428805,17.58832428785,17.58832428788,17.58832428788,17.58832428784,17.58832428784,16.34849615805,17.58832428825,13.85824524465,10.74302185315,10.50013995565
"t24",3.69121364235,3.75749133865,3.12865616935,2.6548858779,2.753794845,2.753794845,0,0.78177801308,2.84058270742,2.84058270737,2.84058270737,2.84058270832,5.51561884861,5.51561884861,5.37440533201,3.70335228881,2.37669465871,2.79078650553,3.53241401583,3.27644151753,2.80976876443,3.58905327013,5.70431465913,6.29682515523,6.29682515563,6.2968251552,6.2968251552,6.29682515482,6.29682515532,5.81254574852,5.78332492617,6.29682515517,6.29682515527,6.29682515517,6.14994612608,6.29682515518,6.29682515523,6.29682515522,6.29682515522,6.29682515523,6.29682515523,6.29682515473,5.19299603973,6.29682515493,6.29682515533,6.29682515533,6.29682515533,5.04951695063,6.29682515538,6.29682515538,6.29682515538,6.29682515536,6.29682515536,6.29682515528,6.29682515528,6.29682515538,6.29682515538,6.29682515529,6.29682515529,6.29682515529,6.04430264249,5.80663603839,5.77547133975,7.35210567785,8.01178712615,9.46184209795,12.09971512075,13.32795501565,13.65445050059,13.65445050059,13.55079509075,13.65445050055,13.65445050055,13.65445050074,13.65445050074,13.65445050074,13.42519775665,13.65445050074,13.65445050074,15.44352498675,11.90742621035,15.1369504656,15.26917924883,15.44352498653,15.1260679115,15.4435249864,15.4435249864,14.9619312669,13.4164399388,15.44352498705,13.81453277435,15.30897534417,15.443524986833,15.443524986833,15.44352498685,15.44352498725,13.44384835465,15.44352498743,15.44352498743,15.44352498743,15.44352498703,15.44352498703,15.44352498703,15.44352498693,14.77308135613,15.38739284793,15.44352498703,15.44352498703,15.40907905453,15.44352498677,15.44352498677,15.44352498675,15.44352498675,12.16063540635,12.46142998805,14.49998942505,15.44352498595,11.94632917875,12.12778179025,15.44352498677,15.443524986762,15.443524986762,15.44352498655,15.44352498655,14.03157904855,15.44352498665,15.44352498665,15.4435249867,15.4435249868,15.4435249868,15.4435249867,15.4435249867,15.44352498635,15.44352498669,15.44352498669,14.81188538409,15.44352498675,15.04376802435,15.44352498694,15.44352498694,15.44352498695,15.44352498695,15.44352498705,15.44352498705,15.44352498685,15.44352498688,15.44352498688,15.44352498684,15.44352498684,14.20369685705,15.44352498725,11.71344594365,8.59822255215,8.35534065465
"t29",3.77720824901,3.84348594531,3.21465077601,2.82766834698,2.92657731408,2.92657731408,0.78177801308,0,2.17950416128,2.17950416123,2.17950416123,2.17950416218,5.60161345527,5.60161345527,5.46039993867,3.78934689547,2.46268926537,2.87678111219,3.61840862249,3.36243612419,2.89576337109,3.67504787679,5.79030926579,6.38281976189,6.38281976229,6.38281976186,6.38281976186,6.38281976148,6.38281976198,5.89854035518,5.86931953283,6.38281976183,6.38281976193,6.38281976183,6.23594073274,6.38281976184,6.38281976189,6.38281976188,6.38281976188,6.38281976189,6.38281976189,6.38281976139,5.27899064639,6.38281976159,6.38281976199,6.38281976199,6.38281976199,5.13551155729,6.38281976204,6.38281976204,6.38281976204,6.38281976202,6.38281976202,6.38281976194,6.38281976194,6.38281976204,6.38281976204,6.38281976195,6.38281976195,6.38281976195,6.13029724915,5.89263064505,5.86146594641,7.43810028451,8.09778173281,9.54783670461,12.18570972741,13.41394962231,13.74044510725,13.74044510725,13.63678969741,13.74044510721,13.74044510721,13.7404451074,13.7404451074,13.7404451074,13.51119236331,13.7404451074,13.7404451074,15.52951959341,11.99342081701,15.22294507226,15.35517385549,15.52951959319,15.21206251816,15.52951959306,15.52951959306,15.04792587356,13.50243454546,15.52951959371,13.90052738101,15.39496995083,15.529519593493,15.529519593493,15.52951959351,15.52951959391,13.52984296131,15.52951959409,15.52951959409,15.52951959409,15.52951959369,15.52951959369,15.52951959369,15.52951959359,14.85907596279,15.47338745459,15.52951959369,15.52951959369,15.49507366119,15.52951959343,15.52951959343,15.52951959341,15.52951959341,12.24663001301,12.54742459471,14.58598403171,15.52951959261,12.03232378541,12.21377639691,15.52951959343,15.529519593422,15.529519593422,15.52951959321,15.52951959321,14.11757365521,15.52951959331,15.52951959331,15.52951959336,15.52951959346,15.52951959346,15.52951959336,15.52951959336,15.52951959301,15.52951959335,15.52951959335,14.89787999075,15.52951959341,15.12976263101,15.5295195936,15.5295195936,15.52951959361,15.52951959361,15.52951959371,15.52951959371,15.52951959351,15.52951959354,15.52951959354,15.5295195935,15.5295195935,14.28969146371,15.52951959391,11.79944055031,8.68421715881,8.44133526131
"t73",5.83601294335,5.90229063965,5.27345547035,4.88647304132,4.98538200842,4.98538200842,2.84058270742,2.17950416128,0,1.46585024815,1.46585024815,4.0992117711,7.66041814961,7.66041814961,7.51920463301,5.84815158981,4.52149395971,4.93558580653,5.67721331683,5.42124081853,4.95456806543,5.73385257113,7.84911396013,8.44162445623,8.44162445663,8.4416244562,8.4416244562,8.44162445582,8.44162445632,7.95734504952,7.92812422717,8.44162445617,8.44162445627,8.44162445617,8.29474542708,8.44162445618,8.44162445623,8.44162445622,8.44162445622,8.44162445623,8.44162445623,8.44162445573,7.33779534073,8.44162445593,8.44162445633,8.44162445633,8.44162445633,7.19431625163,8.44162445638,8.44162445638,8.44162445638,8.44162445636,8.44162445636,8.44162445628,8.44162445628,8.44162445638,8.44162445638,8.44162445629,8.44162445629,8.44162445629,8.18910194349,7.95143533939,7.92027064075,9.49690497885,10.15658642715,11.60664139895,14.24451442175,15.47275431665,15.79924980159,15.79924980159,15.69559439175,15.79924980155,15.79924980155,15.79924980174,15.79924980174,15.79924980174,15.56999705765,15.79924980174,15.79924980174,17.58832428775,14.05222551135,17.2817497666,17.41397854983,17.58832428753,17.2708672125,17.5883242874,17.5883242874,17.1067305679,15.5612392398,17.58832428805,15.95933207535,17.45377464517,17.588324287833,17.588324287833,17.58832428785,17.58832428825,15.58864765565,17.58832428843,17.58832428843,17.58832428843,17.58832428803,17.58832428803,17.58832428803,17.58832428793,16.91788065713,17.53219214893,17.58832428803,17.58832428803,17.55387835553,17.58832428777,17.58832428777,17.58832428775,17.58832428775,14.30543470735,14.60622928905,16.64478872605,17.58832428695,14.09112847975,14.27258109125,17.58832428777,17.588324287762,17.588324287762,17.58832428755,17.58832428755,16.17637834955,17.58832428765,17.58832428765,17.5883242877,17.5883242878,17.5883242878,17.5883242877,17.5883242877,17.58832428735,17.58832428769,17.58832428769,16.95668468509,17.58832428775,17.18856732535,17.58832428794,17.58832428794,17.58832428795,17.58832428795,17.58832428805,17.58832428805,17.58832428785,17.58832428788,17.58832428788,17.58832428784,17.58832428784,16.34849615805,17.58832428825,13.85824524465,10.74302185315,10.50013995565
"t140",5.8360129433,5.9022906396,5.2734554703,4.88647304127,4.98538200837,4.98538200837,2.84058270737,2.17950416123,1.46585024815,0,0.1263044579,4.09921177105,7.66041814956,7.66041814956,7.51920463296,5.84815158976,4.52149395966,4.93558580648,5.67721331678,5.42124081848,4.95456806538,5.73385257108,7.84911396008,8.44162445618,8.44162445658,8.44162445615,8.44162445615,8.44162445577,8.44162445627,7.95734504947,7.92812422712,8.44162445612,8.44162445622,8.44162445612,8.29474542703,8.44162445613,8.44162445618,8.44162445617,8.44162445617,8.44162445618,8.44162445618,8.44162445568,7.33779534068,8.44162445588,8.44162445628,8.44162445628,8.44162445628,7.19431625158,8.44162445633,8.44162445633,8.44162445633,8.44162445631,8.44162445631,8.44162445623,8.44162445623,8.44162445633,8.44162445633,8.44162445624,8.44162445624,8.44162445624,8.18910194344,7.95143533934,7.9202706407,9.4969049788,10.1565864271,11.6066413989,14.2445144217,15.4727543166,15.79924980154,15.79924980154,15.6955943917,15.7992498015,15.7992498015,15.79924980169,15.79924980169,15.79924980169,15.5699970576,15.79924980169,15.79924980169,17.5883242877,14.0522255113,17.28174976655,17.41397854978,17.58832428748,17.27086721245,17.58832428735,17.58832428735,17.10673056785,15.56123923975,17.588324288,15.9593320753,17.45377464512,17.588324287783,17.588324287783,17.5883242878,17.5883242882,15.5886476556,17.58832428838,17.58832428838,17.58832428838,17.58832428798,17.58832428798,17.58832428798,17.58832428788,16.91788065708,17.53219214888,17.58832428798,17.58832428798,17.55387835548,17.58832428772,17.58832428772,17.5883242877,17.5883242877,14.3054347073,14.606229289,16.644788726,17.5883242869,14.0911284797,14.2725810912,17.58832428772,17.588324287712,17.588324287712,17.5883242875,17.5883242875,16.1763783495,17.5883242876,17.5883242876,17.58832428765,17.58832428775,17.58832428775,17.58832428765,17.58832428765,17.5883242873,17.58832428764,17.58832428764,16.95668468504,17.5883242877,17.1885673253,17.58832428789,17.58832428789,17.5883242879,17.5883242879,17.588324288,17.588324288,17.5883242878,17.58832428783,17.58832428783,17.58832428779,17.58832428779,16.348496158,17.5883242882,13.8582452446,10.7430218531,10.5001399556
