"","t95","t96","t61","t34","t14","t18","t69","t93","t94","t19","t29","t30","t129","t130","t56","t54","t43","t114","t115","t152","t153","t84","t142","t143","t88","t55","t99","t100","t92","t83","t75","t110","t111","t65","t66","t38","t39","t70","t71","t72","t148","t149","t89","t90","t85","t137","t138","t73","t144","t145","t141","t104","t105","t146","t147","t108","t109","t52","t13","t15","t16","t33","t133","t134","t106","t107","t116","t117","t87","t103","t124","t125","t67","t68","t62","t57","t3","t4","t64","t86","t139","t140","t122","t123","t48","t37","t41","t42","t156","t157","t74","t97","t98","t127","t128","t126","t131","t132","t60","t49","t50","t12","t11","t51","t135","t136","t47","t46","t150","t151","t112","t113","t76","t77","t17","t24","t25","t6","t45","t101","t102","t58","t59","t118","t119","t27","t28","t20","t21","t22","t23","t5","t8","t10","t36","t44","t81","t82","t35","t31","t7","t1","t2","t9","t80","t120","t121","t26","t32","t40","t91","t154","t155","t53","t78","t79","t63"
"t95",0,0.892013595,1.9551139992,3.5057840144,3.3712601252,3.56100116755,5.015319299548,5.015319299548,5.015319299548,5.015319298748,5.01531929911,4.80495143711,5.01531929921,5.01531929921,5.01531929931,5.01531929891,3.82836350077,5.01531929921,4.75492611547,5.01531929917,5.01531929917,5.01531929921,5.01531929921,5.01531929921,5.01531929917,5.01531929881,5.01531929923,4.79626531683,4.72994426731,4.61026907641,5.43786975869,5.43786975869,5.43786975869,4.9808590292,5.4378697587,5.43786975919,5.43786975919,5.43786975909,5.43786975909,5.43786975909,5.43786975907,5.43786975907,5.43786975907,5.43786975907,5.7853458549,5.78534585489,5.78534585489,5.78534585497,5.78534585497,5.78534585497,5.78534585497,5.5245949316,5.785345855,5.78534585499,5.78534585499,5.785345855,5.785345855,5.7853458546,3.38116642938,6.8460016654,6.1244519624,6.4100800435,6.8460016659,6.8460016659,6.84600166546,6.84600166546,6.84600166536,6.84600166536,6.84600166539,6.84600166539,6.84600166539,6.84600166539,6.84600166546,6.84600166546,6.84600166546,6.0564007299,10.11761652949,7.14311135079,9.6552086733,10.1176165294,10.1176165294,10.1176165294,10.11761652932,10.11761652932,9.11201463752,9.0686061583,10.1176165297,8.9862102961,10.11761652943,10.11761652943,9.49921321671,10.1176165293,10.1176165293,10.1176165294,10.03840567088,10.1176165294,10.11761652943,10.11761652943,10.1176165295,9.41815882929,9.0242711433,7.6229278674,7.7786686667,9.32672463544,10.11761652984,10.11761652984,10.11761652977,10.11761653,10.1176165291,10.1176165291,10.11761652899,10.11761652899,10.11761652909,10.11761652909,9.109056489,8.2558106622,8.4881930089,7.9019430427,9.36340522432,10.11761652972,10.11761652972,9.40982747292,9.30542079122,10.11761652922,10.11761652922,9.03771764812,8.50431051352,8.748736827552,8.289497601152,8.19539147123,8.50032666353,6.93000070255,7.71969628998,8.32406291728,9.52210963498,9.09539675008,10.11761652968,10.11761652968,9.38296404548,8.35168418518,7.53985193715,6.94055545122,6.57306762942,7.70011402452,9.43584611232,10.10128985862,10.11761652992,10.11761652923,8.3829830715,10.11761652973,9.81912374723,10.11761652942,10.11761652942,9.18063908343,9.82963281902,10.11761652952,9.44042905412
"t96",0.892013595,0,1.9551139992,3.5057840144,3.3712601252,3.56100116755,5.015319299548,5.015319299548,5.015319299548,5.015319298748,5.01531929911,4.80495143711,5.01531929921,5.01531929921,5.01531929931,5.01531929891,3.82836350077,5.01531929921,4.75492611547,5.01531929917,5.01531929917,5.01531929921,5.01531929921,5.01531929921,5.01531929917,5.01531929881,5.01531929923,4.79626531683,4.72994426731,4.61026907641,5.43786975869,5.43786975869,5.43786975869,4.9808590292,5.4378697587,5.43786975919,5.43786975919,5.43786975909,5.43786975909,5.43786975909,5.43786975907,5.43786975907,5.43786975907,5.43786975907,5.7853458549,5.78534585489,5.78534585489,5.78534585497,5.78534585497,5.78534585497,5.78534585497,5.5245949316,5.785345855,5.78534585499,5.78534585499,5.785345855,5.785345855,5.7853458546,3.38116642938,6.8460016654,6.1244519624,6.4100800435,6.8460016659,6.8460016659,6.84600166546,6.84600166546,6.84600166536,6.84600166536,6.84600166539,6.84600166539,6.84600166539,6.84600166539,6.84600166546,6.84600166546,6.84600166546,6.0564007299,10.11761652949,7.14311135079,9.6552086733,10.1176165294,10.1176165294,10.1176165294,10.11761652932,10.11761652932,9.11201463752,9.0686061583,10.1176165297,8.9862102961,10.11761652943,10.11761652943,9.49921321671,10.1176165293,10.1176165293,10.1176165294,10.03840567088,10.1176165294,10.11761652943,10.11761652943,10.1176165295,9.41815882929,9.0242711433,7.6229278674,7.7786686667,9.32672463544,10.11761652984,10.11761652984,10.11761652977,10.11761653,10.1176165291,10.1176165291,10.11761652899,10.11761652899,10.11761652909,10.11761652909,9.109056489,8.2558106622,8.4881930089,7.9019430427,9.36340522432,10.11761652972,10.11761652972,9.40982747292,9.30542079122,10.11761652922,10.11761652922,9.03771764812,8.50431051352,8.748736827552,8.289497601152,8.19539147123,8.50032666353,6.93000070255,7.71969628998,8.32406291728,9.52210963498,9.09539675008,10.11761652968,10.11761652968,9.38296404548,8.35168418518,7.53985193715,6.94055545122,6.57306762942,7.70011402452,9.43584611232,10.10128985862,10.11761652992,10.11761652923,8.3829830715,10.11761652973,9.81912374723,10.11761652942,10.11761652942,9.18063908343,9.82963281902,10.11761652952,9.44042905412
"t61",1.9551139992,1.9551139992,0,3.5057840144,3.3712601252,3.56100116755,5.015319299548,5.015319299548,5.015319299548,5.015319298748,5.01531929911,4.80495143711,5.01531929921,5.01531929921,5.01531929931,5.01531929891,3.82836350077,5.01531929921,4.75492611547,5.01531929917,5.01531929917,5.01531929921,5.01531929921,5.01531929921,5.01531929917,5.01531929881,5.01531929923,4.79626531683,4.72994426731,4.61026907641,5.43786975869,5.43786975869,5.43786975869,4.9808590292,5.4378697587,5.43786975919,5.43786975919,5.43786975909,5.43786975909,5.43786975909,5.43786975907,5.43786975907,5.43786975907,5.43786975907,5.7853458549,5.78534585489,5.78534585489,5.78534585497,5.78534585497,5.78534585497,5.78534585497,5.5245949316,5.785345855,5.78534585499,5.78534585499,5.785345855,5.785345855,5.7853458546,3.38116642938,6.8460016654,6.1244519624,6.4100800435,6.8460016659,6.8460016659,6.84600166546,6.84600166546,6.84600166536,6.84600166536,6.84600166539,6.84600166539,6.84600166539,6.84600166539,6.84600166546,6.84600166546,6.84600166546,6.0564007299,10.11761652949,7.14311135079,9.6552086733,10.1176165294,10.1176165294,10.1176165294,10.11761652932,10.11761652932,9.11201463752,9.0686061583,10.1176165297,8.9862102961,10.11761652943,10.11761652943,9.49921321671,10.1176165293,10.1176165293,10.1176165294,10.03840567088,10.1176165294,10.11761652943,10.11761652943,10.1176165295,9.41815882929,9.0242711433,7.6229278674,7.7786686667,9.32672463544,10.11761652984,10.11761652984,10.11761652977,10.11761653,10.1176165291,10.1176165291,10.11761652899,10.11761652899,10.11761652909,10.11761652909,9.109056489,8.2558106622,8.4881930089,7.9019430427,9.36340522432,10.11761652972,10.11761652972,9.40982747292,9.30542079122,10.11761652922,10.11761652922,9.03771764812,8.50431051352,8.748736827552,8.289497601152,8.19539147123,8.50032666353,6.93000070255,7.71969628998,8.32406291728,9.52210963498,9.09539675008,10.11761652968,10.11761652968,9.38296404548,8.35168418518,7.53985193715,6.94055545122,6.57306762942,7.70011402452,9.43584611232,10.10128985862,10.11761652992,10.11761652923,8.3829830715,10.11761652973,9.81912374723,10.11761652942,10.11761652942,9.18063908343,9.82963281902,10.11761652952,9.44042905412
"t34",3.5057840144,3.5057840144,3.5057840144,0,3.3712601248,3.56100116715,5.015319299148,5.015319299148,5.015319299148,5.015319298348,5.01531929871,4.80495143671,5.01531929881,5.01531929881,5.01531929891,5.01531929851,3.82836350037,5.01531929881,4.75492611507,5.01531929877,5.01531929877,5.01531929881,5.01531929881,5.01531929881,5.01531929877,5.01531929841,5.01531929883,4.79626531643,4.72994426691,4.61026907601,5.43786975829,5.43786975829,5.43786975829,4.9808590288,5.4378697583,5.43786975879,5.43786975879,5.43786975869,5.43786975869,5.43786975869,5.43786975867,5.43786975867,5.43786975867,5.43786975867,5.7853458545,5.78534585449,5.78534585449,5.78534585457,5.78534585457,5.78534585457,5.78534585457,5.5245949312,5.7853458546,5.78534585459,5.78534585459,5.7853458546,5.7853458546,5.7853458542,3.38116642898,6.846001665,6.124451962,6.4100800431,6.8460016655,6.8460016655,6.84600166506,6.84600166506,6.84600166496,6.84600166496,6.84600166499,6.84600166499,6.84600166499,6.84600166499,6.84600166506,6.84600166506,6.84600166506,6.0564007295,10.11761652909,7.14311135039,9.6552086729,10.117616529,10.117616529,10.117616529,10.11761652892,10.11761652892,9.11201463712,9.0686061579,10.1176165293,8.9862102957,10.11761652903,10.11761652903,9.49921321631,10.1176165289,10.1176165289,10.117616529,10.03840567048,10.117616529,10.11761652903,10.11761652903,10.1176165291,9.41815882889,9.0242711429,7.622927867,7.7786686663,9.32672463504,10.11761652944,10.11761652944,10.11761652937,10.1176165296,10.1176165287,10.1176165287,10.11761652859,10.11761652859,10.11761652869,10.11761652869,9.1090564886,8.2558106618,8.4881930085,7.9019430423,9.36340522392,10.11761652932,10.11761652932,9.40982747252,9.30542079082,10.11761652882,10.11761652882,9.03771764772,8.50431051312,8.748736827152,8.289497600752,8.19539147083,8.50032666313,6.93000070215,7.71969628958,8.32406291688,9.52210963458,9.09539674968,10.11761652928,10.11761652928,9.38296404508,8.35168418478,7.53985193675,6.94055545082,6.57306762902,7.70011402412,9.43584611192,10.10128985822,10.11761652952,10.11761652883,8.3829830711,10.11761652933,9.81912374683,10.11761652902,10.11761652902,9.18063908303,9.82963281862,10.11761652912,9.44042905372
"t14",3.3712601252,3.3712601252,3.3712601252,3.3712601248,0,1.70515313535,3.159471267348,3.159471267348,3.159471267348,3.159471266548,3.15947126691,2.94910340491,3.15947126701,3.15947126701,3.15947126711,3.15947126671,1.97251546857,3.15947126701,2.89907808327,3.15947126697,3.15947126697,3.15947126701,3.15947126701,3.15947126701,3.15947126697,3.15947126661,3.15947126703,2.94041728463,2.87409623511,2.75442104421,3.79381058469,3.79381058469,3.79381058469,3.3367998552,3.7938105847,3.79381058519,3.79381058519,3.79381058509,3.79381058509,3.79381058509,3.79381058507,3.79381058507,3.79381058507,3.79381058507,4.1412866809,4.14128668089,4.14128668089,4.14128668097,4.14128668097,4.14128668097,4.14128668097,3.8805357576,4.141286681,4.14128668099,4.14128668099,4.141286681,4.141286681,4.1412866806,1.73710725538,5.2019424914,4.4803927884,4.7660208695,5.2019424919,5.2019424919,5.20194249146,5.20194249146,5.20194249136,5.20194249136,5.20194249139,5.20194249139,5.20194249139,5.20194249139,5.20194249146,5.20194249146,5.20194249146,4.4123415559,8.47355735549,5.49905217679,8.0111494993,8.4735573554,8.4735573554,8.4735573554,8.47355735532,8.47355735532,7.46795546352,7.4245469843,8.4735573557,7.3421511221,8.47355735543,8.47355735543,7.85515404271,8.4735573553,8.4735573553,8.4735573554,8.39434649688,8.4735573554,8.47355735543,8.47355735543,8.4735573555,7.77409965529,7.3802119693,5.9788686934,6.1346094927,7.68266546144,8.47355735584,8.47355735584,8.47355735577,8.473557356,8.4735573551,8.4735573551,8.47355735499,8.47355735499,8.47355735509,8.47355735509,7.464997315,6.6117514882,6.8441338349,6.2578838687,7.71934605032,8.47355735572,8.47355735572,7.76576829892,7.66136161722,8.47355735522,8.47355735522,7.39365847412,6.86025133952,7.104677653552,6.645438427152,6.55133229723,6.85626748953,5.28594152855,6.07563711598,6.68000374328,7.87805046098,7.45133757608,8.47355735568,8.47355735568,7.73890487148,6.70762501118,5.89579276315,5.29649627722,4.92900845542,6.05605485052,7.79178693832,8.45723068462,8.47355735592,8.47355735523,6.7389238975,8.47355735573,8.17506457323,8.47355735542,8.47355735542,7.53657990943,8.18557364502,8.47355735552,7.79636988012
"t18",3.56100116755,3.56100116755,3.56100116755,3.56100116715,1.70515313535,0,2.885045559398,2.885045559398,2.885045559398,2.885045558598,3.32257619736,3.11220833536,3.32257619746,3.32257619746,3.32257619756,3.32257619716,2.13562039902,3.32257619746,3.06218301372,3.32257619742,3.32257619742,3.32257619746,3.32257619746,3.32257619746,3.32257619742,3.32257619706,3.32257619748,3.10352221508,3.03720116556,2.91752597466,3.98355162704,3.98355162704,3.98355162704,3.52654089755,3.98355162705,3.98355162754,3.98355162754,3.98355162744,3.98355162744,3.98355162744,3.98355162742,3.98355162742,3.98355162742,3.98355162742,4.33102772325,4.33102772324,4.33102772324,4.33102772332,4.33102772332,4.33102772332,4.33102772332,4.07027679995,4.33102772335,4.33102772334,4.33102772334,4.33102772335,4.33102772335,4.33102772295,1.92684829773,5.39168353375,4.67013383075,4.95576191185,5.39168353425,5.39168353425,5.39168353381,5.39168353381,5.39168353371,5.39168353371,5.39168353374,5.39168353374,5.39168353374,5.39168353374,5.39168353381,5.39168353381,5.39168353381,4.60208259825,8.66329839784,5.68879321914,8.20089054165,8.66329839775,8.66329839775,8.66329839775,8.66329839767,8.66329839767,7.65769650587,7.61428802665,8.66329839805,7.53189216445,8.66329839778,8.66329839778,8.04489508506,8.66329839765,8.66329839765,8.66329839775,8.58408753923,8.66329839775,8.66329839778,8.66329839778,8.66329839785,7.96384069764,7.56995301165,6.16860973575,6.32435053505,7.87240650379,8.66329839819,8.66329839819,8.66329839812,8.66329839835,8.66329839745,8.66329839745,8.66329839734,8.66329839734,8.66329839744,8.66329839744,7.65473835735,6.80149253055,7.03387487725,6.44762491105,7.90908709267,8.66329839807,8.66329839807,7.95550934127,7.85110265957,8.66329839757,8.66329839757,7.58339951647,7.04999238187,7.294418695902,6.835179469502,6.74107333958,7.04600853188,5.4756825709,6.26537815833,6.86974478563,8.06779150333,7.64107861843,8.66329839803,8.66329839803,7.92864591383,6.89736605353,6.0855338055,5.48623731957,5.11874949777,6.24579589287,7.98152798067,8.64697172697,8.66329839827,8.66329839758,6.92866493985,8.66329839808,8.36480561558,8.66329839777,8.66329839777,7.72632095178,8.37531468737,8.66329839787,7.98611092247
"t69",5.015319299548,5.015319299548,5.015319299548,5.015319299148,3.159471267348,2.885045559398,0,1.6068381456,1.6068381456,4.3340553588,4.776894329358,4.566526467358,4.776894329458,4.776894329458,4.776894329558,4.776894329158,3.589938531018,4.776894329458,4.516501145718,4.776894329418,4.776894329418,4.776894329458,4.776894329458,4.776894329458,4.776894329418,4.776894329058,4.776894329478,4.557840347078,4.491519297558,4.371844106658,5.437869759038,5.437869759038,5.437869759038,4.980859029548,5.437869759048,5.437869759538,5.437869759538,5.437869759438,5.437869759438,5.437869759438,5.437869759418,5.437869759418,5.437869759418,5.437869759418,5.785345855248,5.785345855238,5.785345855238,5.785345855318,5.785345855318,5.785345855318,5.785345855318,5.524594931948,5.785345855348,5.785345855338,5.785345855338,5.785345855348,5.785345855348,5.785345854948,3.381166429728,6.846001665748,6.124451962748,6.410080043848,6.846001666248,6.846001666248,6.846001665808,6.846001665808,6.846001665708,6.846001665708,6.846001665738,6.846001665738,6.846001665738,6.846001665738,6.846001665808,6.846001665808,6.846001665808,6.056400730248,10.117616529838,7.143111351138,9.655208673648,10.117616529748,10.117616529748,10.117616529748,10.117616529668,10.117616529668,9.112014637868,9.068606158648,10.117616530048,8.986210296448,10.117616529778,10.117616529778,9.499213217058,10.117616529648,10.117616529648,10.117616529748,10.038405671228,10.117616529748,10.117616529778,10.117616529778,10.117616529848,9.418158829638,9.024271143648,7.622927867748,7.778668667048,9.326724635788,10.117616530188,10.117616530188,10.117616530118,10.117616530348,10.117616529448,10.117616529448,10.117616529338,10.117616529338,10.117616529438,10.117616529438,9.109056489348,8.255810662548,8.488193009248,7.901943043048,9.363405224668,10.117616530068,10.117616530068,9.409827473268,9.305420791568,10.117616529568,10.117616529568,9.037717648468,8.504310513868,8.7487368279,8.2894976015,8.195391471578,8.500326663878,6.930000702898,7.719696290328,8.324062917628,9.522109635328,9.095396750428,10.117616530028,10.117616530028,9.382964045828,8.351684185528,7.539851937498,6.940555451568,6.573067629768,7.700114024868,9.435846112668,10.101289858968,10.117616530268,10.117616529578,8.382983071848,10.117616530078,9.819123747578,10.117616529768,10.117616529768,9.180639083778,9.829632819368,10.117616529868,9.440429054468
"t93",5.015319299548,5.015319299548,5.015319299548,5.015319299148,3.159471267348,2.885045559398,1.6068381456,0,0.8971458142,4.3340553588,4.776894329358,4.566526467358,4.776894329458,4.776894329458,4.776894329558,4.776894329158,3.589938531018,4.776894329458,4.516501145718,4.776894329418,4.776894329418,4.776894329458,4.776894329458,4.776894329458,4.776894329418,4.776894329058,4.776894329478,4.557840347078,4.491519297558,4.371844106658,5.437869759038,5.437869759038,5.437869759038,4.980859029548,5.437869759048,5.437869759538,5.437869759538,5.437869759438,5.437869759438,5.437869759438,5.437869759418,5.437869759418,5.437869759418,5.437869759418,5.785345855248,5.785345855238,5.785345855238,5.785345855318,5.785345855318,5.785345855318,5.785345855318,5.524594931948,5.785345855348,5.785345855338,5.785345855338,5.785345855348,5.785345855348,5.785345854948,3.381166429728,6.846001665748,6.124451962748,6.410080043848,6.846001666248,6.846001666248,6.846001665808,6.846001665808,6.846001665708,6.846001665708,6.846001665738,6.846001665738,6.846001665738,6.846001665738,6.846001665808,6.846001665808,6.846001665808,6.056400730248,10.117616529838,7.143111351138,9.655208673648,10.117616529748,10.117616529748,10.117616529748,10.117616529668,10.117616529668,9.112014637868,9.068606158648,10.117616530048,8.986210296448,10.117616529778,10.117616529778,9.499213217058,10.117616529648,10.117616529648,10.117616529748,10.038405671228,10.117616529748,10.117616529778,10.117616529778,10.117616529848,9.418158829638,9.024271143648,7.622927867748,7.778668667048,9.326724635788,10.117616530188,10.117616530188,10.117616530118,10.117616530348,10.117616529448,10.117616529448,10.117616529338,10.117616529338,10.117616529438,10.117616529438,9.109056489348,8.255810662548,8.488193009248,7.901943043048,9.363405224668,10.117616530068,10.117616530068,9.409827473268,9.305420791568,10.117616529568,10.117616529568,9.037717648468,8.504310513868,8.7487368279,8.2894976015,8.195391471578,8.500326663878,6.930000702898,7.719696290328,8.324062917628,9.522109635328,9.095396750428,10.117616530028,10.117616530028,9.382964045828,8.351684185528,7.539851937498,6.940555451568,6.573067629768,7.700114024868,9.435846112668,10.101289858968,10.117616530268,10.117616529578,8.382983071848,10.117616530078,9.819123747578,10.117616529768,10.117616529768,9.180639083778,9.829632819368,10.117616529868,9.440429054468
"t94",5.015319299548,5.015319299548,5.015319299548,5.015319299148,3.159471267348,2.885045559398,1.6068381456,0.8971458142,0,4.3340553588,4.776894329358,4.566526467358,4.776894329458,4.776894329458,4.776894329558,4.776894329158,3.589938531018,4.776894329458,4.516501145718,4.776894329418,4.776894329418,4.776894329458,4.776894329458,4.776894329458,4.776894329418,4.776894329058,4.776894329478,4.557840347078,4.491519297558,4.371844106658,5.437869759038,5.437869759038,5.437869759038,4.980859029548,5.437869759048,5.437869759538,5.437869759538,5.437869759438,5.437869759438,5.437869759438,5.437869759418,5.437869759418,5.437869759418,5.437869759418,5.785345855248,5.785345855238,5.785345855238,5.785345855318,5.785345855318,5.785345855318,5.785345855318,5.524594931948,5.785345855348,5.785345855338,5.785345855338,5.785345855348,5.785345855348,5.785345854948,3.381166429728,6.846001665748,6.124451962748,6.410080043848,6.846001666248,6.846001666248,6.846001665808,6.846001665808,6.846001665708,6.846001665708,6.846001665738,6.846001665738,6.846001665738,6.846001665738,6.846001665808,6.846001665808,6.846001665808,6.056400730248,10.117616529838,7.143111351138,9.655208673648,10.117616529748,10.117616529748,10.117616529748,10.117616529668,10.117616529668,9.112014637868,9.068606158648,10.117616530048,8.986210296448,10.117616529778,10.117616529778,9.499213217058,10.117616529648,10.117616529648,10.117616529748,10.038405671228,10.117616529748,10.117616529778,10.117616529778,10.117616529848,9.418158829638,9.024271143648,7.622927867748,7.778668667048,9.326724635788,10.117616530188,10.117616530188,10.117616530118,10.117616530348,10.117616529448,10.117616529448,10.117616529338,10.117616529338,10.117616529438,10.117616529438,9.109056489348,8.255810662548,8.488193009248,7.901943043048,9.363405224668,10.117616530068,10.117616530068,9.409827473268,9.305420791568,10.117616529568,10.117616529568,9.037717648468,8.504310513868,8.7487368279,8.2894976015,8.195391471578,8.500326663878,6.930000702898,7.719696290328,8.324062917628,9.522109635328,9.095396750428,10.117616530028,10.117616530028,9.382964045828,8.351684185528,7.539851937498,6.940555451568,6.573067629768,7.700114024868,9.435846112668,10.101289858968,10.117616530268,10.117616529578,8.382983071848,10.117616530078,9.819123747578,10.117616529768,10.117616529768,9.180639083778,9.829632819368,10.117616529868,9.440429054468
"t19",5.015319298748,5.015319298748,5.015319298748,5.015319298348,3.159471266548,2.885045558598,4.3340553588,4.3340553588,4.3340553588,0,4.776894328558,4.566526466558,4.776894328658,4.776894328658,4.776894328758,4.776894328358,3.589938530218,4.776894328658,4.516501144918,4.776894328618,4.776894328618,4.776894328658,4.776894328658,4.776894328658,4.776894328618,4.776894328258,4.776894328678,4.557840346278,4.491519296758,4.371844105858,5.437869758238,5.437869758238,5.437869758238,4.980859028748,5.437869758248,5.437869758738,5.437869758738,5.437869758638,5.437869758638,5.437869758638,5.437869758618,5.437869758618,5.437869758618,5.437869758618,5.785345854448,5.785345854438,5.785345854438,5.785345854518,5.785345854518,5.785345854518,5.785345854518,5.524594931148,5.785345854548,5.785345854538,5.785345854538,5.785345854548,5.785345854548,5.785345854148,3.381166428928,6.846001664948,6.124451961948,6.410080043048,6.846001665448,6.846001665448,6.846001665008,6.846001665008,6.846001664908,6.846001664908,6.846001664938,6.846001664938,6.846001664938,6.846001664938,6.846001665008,6.846001665008,6.846001665008,6.056400729448,10.117616529038,7.143111350338,9.655208672848,10.117616528948,10.117616528948,10.117616528948,10.117616528868,10.117616528868,9.112014637068,9.068606157848,10.117616529248,8.986210295648,10.117616528978,10.117616528978,9.499213216258,10.117616528848,10.117616528848,10.117616528948,10.038405670428,10.117616528948,10.117616528978,10.117616528978,10.117616529048,9.418158828838,9.024271142848,7.622927866948,7.778668666248,9.326724634988,10.117616529388,10.117616529388,10.117616529318,10.117616529548,10.117616528648,10.117616528648,10.117616528538,10.117616528538,10.117616528638,10.117616528638,9.109056488548,8.255810661748,8.488193008448,7.901943042248,9.363405223868,10.117616529268,10.117616529268,9.409827472468,9.305420790768,10.117616528768,10.117616528768,9.037717647668,8.504310513068,8.7487368271,8.2894976007,8.195391470778,8.500326663078,6.930000702098,7.719696289528,8.324062916828,9.522109634528,9.095396749628,10.117616529228,10.117616529228,9.382964045028,8.351684184728,7.539851936698,6.940555450768,6.573067628968,7.700114024068,9.435846111868,10.101289858168,10.117616529468,10.117616528778,8.382983071048,10.117616529278,9.819123746778,10.117616528968,10.117616528968,9.180639082978,9.829632818568,10.117616529068,9.440429053668
