"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144"
"t1",-0.00248036235047959,0.0369910056049789,0.00239240617837679,-0.0265046225631486,-0.00581381260754902,-0.0188985308492848,-0.0151296435644198,0.00323786168050142,-0.012276379330983,0.00144173842102033,0.0143535495033496,-0.000288968004734892,-0.0110474879694893,-0.0185912550742535,0.0103866741636621,-0.0836448740838619,0.00069922852888679,0.00110481597887728,0.372005868680699,-0.0858286432818662,0.0165535212236742,0.204216574595858,-0.293890640159381,-0.00866953992299984,0.00510001463312425,0.00639023948121031,-0.0700127218829847,-0.274639272177327,0.0105799813067673,0.0205632692762227,-0.0165663424805396,0.0439306672179131,0.0363622828623112,0.0111280989235311,0.263211516112874,-0.0558102308645764,-0.0200978767945413,0.037362424771028,-0.0251762222349965,-0.0223383586216571,-0.000624727169171261,-0.0175206742985641,0.185490614372639,-0.055851076193815,-0.145040383309225,2.67129672283441e-15,-0.114899034985211,-0.0217870171135695,-0.0226787619451617,0.000469069913578159,0.000402435270925094,-1.65900459866729e-05,-8.62119438864454e-06,0.00201824743275538,-0.000486914733079141,-0.0313453022423317,7.96291638114152e-16,0.000552665550541313,0.000538335397258498,3.66520895050403e-06,0.00425244858750024,-0.00117820903577692,0.0016816298392274,-0.000233028961335819,6.40797509259455e-06,5.06808525639071e-16,0.00821906175974562,-0.00163806325834066,0.000534170867100462,0.00131782426336862,1.25588253344361e-15,-0.00148260389077647,-6.06030158104069e-05,1.87103453293786e-14,-0.0607138422925918,0.0127939272736248,-0.031025391711198,0.362694112951625,0.00248423684284855,-0.00167212700629269,-0.0403861759712011,0.182511522064108,0.0434119073592903,-5.45077469840479e-05,0.000200803246196026,1.74708873641394e-15,0.00433003398861622,3.78776195173368e-15,-0.00365188356049649,9.19541923981434e-16,0.00374259812232811,-0.00237977640965066,2.40731221306668e-07,0.000559070798815743,-7.74566568415831e-16,-1.89852064837246e-05,0.00334762811093585,3.97076461159399e-16,3.26584105802769e-07,-0.000202793276122991,-6.76734907323874e-15,8.33276385939712e-05,-0.000147441434586845,-9.79478369132218e-16,-9.23028541539069e-06,7.01940487530833e-16,0.000102364538425636,0.330163592632881,-0.00371259378263035,0.437046864126192,0.0304970271215092,-3.0718752204523e-16,8.07555801776338e-16,-7.65712724624061e-05,-2.56918860188584e-15,-1.87957534914358e-06,-1.07152216997774e-05,0.000579948327436728,0.00185897202348176,7.85641103652834e-07,1.22623344309402e-15,2.03238546686715e-15,-0.000277071996771302,1.33325346627505e-15,3.77161208278383e-17,7.40966815962517e-08,-5.01330629349857e-08,7.20590085083859e-16,8.70699645683435e-16,-7.13651296517934e-16,-4.04436632847846e-16,2.77909555609433e-09,-3.62010920094538e-16,1.68295420196855e-15,-1.50198681543861e-06,-1.15152495455121e-15,1.30240049414354e-15,-9.54569673273833e-16,-1.04003855160751e-08,-1.47605805875073e-16,-9.29529365606408e-15,1.11657889847581e-07,1.69382620939089e-10,9.78504074604721e-15
"t3",-0.00242070186998379,0.0358346431111759,0.00229563829851433,-0.0247359928031479,-0.00539626443614312,-0.0172051505164289,-0.0134632365553533,0.00287867758040743,-0.010823022701241,0.00125594765852641,0.012374456133407,-0.000236813167341937,-0.00891951747338733,-0.0148067881739706,0.008095364724498,-0.0628178464506447,0.000522673547184717,0.00081125162744052,0.258173389954891,-0.0582067495779702,0.0109356491222925,0.131029021733939,-0.185017861417205,-0.00539347231882135,0.00307571390849485,0.00372191745032053,-0.0315106233164611,-0.105621364641825,0.00406451507949563,0.00637284346102837,-0.00458019050564987,0.0113436243953597,0.00848572198489932,0.00188965922262597,0.0342974812859333,-0.00494167313490975,-0.00174088052337992,0.00305394628579326,-0.00189562880191248,-0.00140079447130137,-4.52636867465038e-06,0.000998647921047796,-0.0126199880389817,0.0114107536378748,0.0351129267758286,-5.68577976050931e-15,0.0364453436907979,0.00700608125084074,0.00742742085661453,-0.000184837327269652,-0.000159315072688696,8.87915099603467e-06,5.01418745750904e-06,-0.00120565541784218,0.000301870335291178,0.0239170295082817,-1.21949236921739e-16,-0.000437948930100037,-0.000503811239853674,-3.45494318481182e-06,-0.00409730245933996,0.00123488662110458,-0.0019314852022138,0.00028886827745394,-8.16888582166088e-06,-5.89194676224745e-16,-0.0105457409493182,0.00223227085960481,-0.000743281692711294,-0.00189750619280881,-2.25016769167507e-15,0.0021819226574632,0.000101618417821494,-3.76129936493862e-14,0.107731214743312,-0.0233542647420891,0.0575116217422363,-0.679625281231001,-0.00518451787183688,0.00355144401787621,0.0885724898230874,-0.442480459732351,-0.109955657297196,0.000139718497674314,-0.000531018206586958,-4.27468176680435e-15,-0.0118728317410368,-9.53116963251402e-15,0.0113343833758558,-2.36186563706654e-15,-0.0121800215275089,0.00775510474007585,-1.04610847152965e-06,-0.00243726061142883,1.20098664244174e-15,9.21650488597482e-05,-0.0202372788572093,-1.67244379057388e-15,-2.28990439839521e-06,0.00190836324495362,4.53828067132149e-15,-0.00130300748788458,0.00414264438890688,-1.56086200100398e-15,-0.000201104156207526,-1.91454255312235e-15,0.000219861119753681,0.390250780004022,-0.00288340815115859,-0.0233123504554668,-0.0150009320748792,-1.49430943970741e-15,2.31961460876773e-15,0.000138509584782304,-2.64227136516601e-15,5.2486184061343e-06,3.26491937514206e-05,-0.00189008432618478,-0.00694720940976023,-3.27206457341339e-06,-5.81838952794536e-17,5.88724008820317e-16,0.00191310005486219,-3.88614940238019e-17,6.04960881831699e-16,-1.26768433384637e-06,1.05106705792254e-06,2.2605820080853e-16,5.45964129380269e-16,-3.57556000421114e-15,-4.53752060860006e-16,-5.94379972002589e-07,-1.06163820049297e-15,1.10165505760672e-15,-5.31165182282526e-05,1.68041304349734e-16,2.413323911645e-15,-6.09198319833562e-16,-1.75865861107171e-07,-3.19401163089896e-17,-8.92095606905883e-15,1.47555750842528e-06,2.08823753785506e-09,1.01232375361457e-14
"t6",-0.0316670007587119,-0.000767685304979615,0.00289846116799354,-0.0331347957183783,-0.0274716441167435,-0.00392146249628403,-0.00834440408901467,0.00178864524844762,-0.0068811745906919,0.000842218114811599,0.0200597958677516,-0.000294342851010943,-0.00504951703156566,-0.00825054681122726,0.00437844134412249,-0.0321785316940684,0.00278224295960327,0.000393512848491649,0.110802200625859,-0.023709790105541,-0.00222201323146963,0.0545039910421625,-0.0381079409453199,-0.00127561000191879,-0.000165268701845355,0.000632794234634233,0.0478542488101908,-0.0107017642402388,0.00020826331803028,-0.0185859200371981,0.00175640201790507,-0.0440000966999256,-0.0203090540968195,-0.0122080594534467,-0.283054048124421,0.0514413016802616,0.0231185941881219,-0.0526675777238935,0.025618105444501,0.0414347608136882,0.0241334598058883,-0.0105704356191395,0.0563383790493341,-0.00583250544631515,0.00143735017700146,1.65279245073288e-15,-0.000873863530257233,-0.000495063984862718,0.000268794193422777,0.000426215256518073,0.000390711354904021,4.82085557155421e-06,3.29395104003433e-06,-0.00528392221474533,0.00503921182196227,0.23735086161289,-5.80615506338131e-15,-0.00402157735449454,4.71466891084931e-05,-1.76534758141151e-08,-0.0259250072097458,0.00666756274411615,-0.00138411045536483,8.48293913636816e-05,-2.76176046464753e-05,2.13512772538424e-15,-0.0085874357395427,0.00690222145416332,-0.000265515662420298,-0.00155674594727083,1.24660701729211e-15,0.00177757726213789,7.50861708816503e-05,-1.50372330388046e-14,0.107551166391045,-0.0139125973444538,0.0333051305445184,-0.382437923038246,0.00175338060402533,0.000679862064657905,0.000574846943052727,0.763892821032792,0.239187520793205,-0.000953390125367644,0.00140331874470676,1.42372284062265e-14,0.000803678144130605,1.52090423672456e-14,0.00145458703381693,-4.92629574236774e-15,-0.0235719647655279,0.0149654938252953,1.27661286816608e-05,-0.00333376090573556,-2.65195836024578e-15,0.000117705498736701,-0.00611779770263115,4.64123242034207e-16,0.000369167665319526,0.00191521194827307,-5.38224796470299e-15,-0.000435072233582956,0.00352898360032965,-1.51135230065058e-16,-0.000143496941292957,-2.01845389721737e-15,6.81662827507642e-05,0.101592870393935,0.00098589967607626,-0.0724681444654168,-0.010353782147925,-4.00308488265895e-16,1.72663239871434e-15,1.02771079103703e-05,-1.97127000812616e-15,-3.56812119727675e-05,-0.000244457687003804,0.000604430416774593,0.0032817360816728,2.0318073030938e-06,2.41378867533283e-16,6.76978242706319e-16,0.000962852108266381,-2.50153480877861e-15,-1.26616196569843e-16,9.59394990215426e-05,1.64453738339344e-07,-1.30931784548287e-15,3.63552262822161e-16,1.69975369901791e-15,-3.74075300693152e-16,-2.62307233777632e-05,3.91624245029393e-16,9.23452040907451e-16,-0.00145222978290889,-1.5923766513189e-16,3.43895855991442e-15,-1.23905053530888e-15,-5.18762012764122e-07,1.27012428426113e-15,-1.03285835504877e-14,2.65678108272358e-05,5.48797231216418e-09,9.8362377272078e-15
"t9",-0.0507448053936055,-0.0088350662961699,0.0010714011146655,-0.0493158278435821,-0.0619620090299177,0.000845839067377549,-0.00327646950755443,0.000719198984857245,-0.00329023198196343,0.000484425637201536,0.0200030930492521,-0.000311016322557843,-0.00342974235490381,-0.00577525768251778,0.00319207341862069,-0.0250375400235769,0.00403394988953946,0.000312529752042506,0.0950985939876223,-0.0211057988827361,-0.00656360287339607,0.0589335081853671,-0.0230513091045541,-0.00102828533012348,-0.000816747673320167,0.000606092722597165,0.111066986700515,-0.0119262626218182,0.000232459774166887,-0.0330988871784953,0.00261135156754949,-0.0816579484211549,-0.0317984816262846,-0.0260354767325607,-0.59083594943159,0.108294075965657,0.0519199942341683,-0.124607819539968,0.0529048219178724,0.10505108684677,0.0762916172607005,-0.0458214055743524,0.260636502628477,-0.142530860535958,-0.239919561630329,-1.98104452525424e-15,0.00909010345938791,0.0048903161513123,-0.00248613332035655,-0.00233473531636663,-0.00211748213481528,-1.52426933417721e-05,-9.43172447929164e-06,0.0147376999843273,-0.0270578667683161,-0.621947925148607,1.52088159278567e-14,-0.000716057929579956,-0.00127469309899822,-1.8882696350721e-06,0.034053801178231,-0.00664902934875757,-0.000573776367290206,8.73155152769941e-06,-1.84542886631174e-05,1.95082051938026e-16,-0.000234185490798595,-0.008538931835912,1.87883790081983e-05,0.000152460972478604,-9.19427809409133e-16,-0.000196362454973171,-1.11493163441214e-05,1.14469721119597e-14,-0.0286069575303627,0.00181575989183836,-0.00450566255140766,0.0522480965896761,-0.000746762946148064,-8.86122850442281e-05,-7.29069884920213e-05,-0.0882023065218139,-0.0187274457303815,9.40402744646974e-05,-6.55435678182619e-05,-1.54213557597449e-15,-7.5805538226496e-05,-8.83447471167056e-16,-0.000113230807881837,8.61764211198659e-16,0.00168897673546324,-0.00106974908324579,2.09053264146699e-06,0.000127825467307084,1.43287732828242e-15,-3.34700600076409e-06,7.27300198599147e-05,-7.00831158126234e-16,9.20639670734016e-05,1.87521673211161e-05,2.61498555462906e-15,-9.93611479296146e-06,0.000106867786760447,-4.46563350853053e-16,-6.63395990630133e-06,5.49992633502233e-16,4.86550199090253e-06,0.00774482625871056,0.000611370384329077,-0.00607174187223828,-0.000899393711592541,8.86973045626152e-16,5.74933942416321e-16,9.95859935793661e-07,-2.30163043389542e-16,-1.76435337806093e-05,-0.000121147674843922,6.5332432235472e-05,0.000366043439346151,2.32581215594349e-07,-3.39553249572143e-16,-5.36722225836452e-17,0.000124640183712975,5.54232173818052e-16,-8.98088089973098e-16,1.4628637774969e-05,2.56715550514241e-08,9.72391444815029e-16,6.90661213999109e-16,-1.70768903040284e-15,-8.41096287416232e-16,-1.52763660217976e-05,2.79062234088645e-17,6.66749051538782e-16,-0.00200550578658355,-4.98024521349604e-16,1.58370644355856e-15,-1.31630075785989e-15,-1.03880741202531e-07,-7.90946735434146e-16,-5.12889735295727e-15,1.68059419176762e-05,1.15727238761742e-09,1.02574806529095e-14
"t65",-0.0655815793057462,-0.0125786730052828,0.00176006462610636,-0.153076789925458,-0.235551713946621,0.0184513717075142,0.0143011170217741,-0.00299312324271972,0.00945264521439929,-0.000954404213574652,-0.0306274698422809,0.000210021311604493,0.00193187766811406,0.00278603405825382,-0.00122046541177922,0.00649873887715626,-0.00099629064193151,-6.35034731360054e-05,-0.00894144437182634,0.0012050577220093,0.000118162920171192,0.00139158754735472,-0.00116151144046336,-6.91408269133734e-05,-9.20343502496268e-05,0.000101861990275764,0.383245778794249,0.0108902882132597,-0.000210677670981182,0.0127302491607738,-0.000786158485245302,0.0218043607712515,0.00726672471126867,-0.0411188537875522,0.0641576142944551,0.00964432521394479,0.00672889642181446,-0.0428204999531527,-0.522456625004093,-0.0370942862998535,-0.0111739493484272,0.00485001845091229,-0.0263716670605734,0.00883174417525324,0.0130496494701569,-1.39745370538228e-14,-0.000378702361289238,-0.000200485205913442,9.97117354055331e-05,7.23122723848247e-05,6.50938237986549e-05,2.36110188884746e-07,1.06160583052674e-07,-0.000145804219743737,0.000216529603056004,-0.0018605167108022,-2.25608668770516e-15,-0.0247542506659462,-1.53723927440472e-05,-2.343287326146e-08,0.000458652759138461,-0.000116084587817668,-1.2439365418389e-05,2.1918956801786e-07,-4.86027657058038e-07,4.82564906681622e-16,-6.23417630438833e-06,-0.000249583563156755,5.65873917474887e-07,4.81187227404942e-06,-1.14193134338761e-15,-6.37648102490038e-06,-4.20838980530425e-07,2.51544744283703e-16,-0.00114249708282904,7.44702900443971e-05,-0.000187392094653794,0.00219406112224644,-3.42672449357517e-05,-4.12052142496949e-06,-3.47074335513777e-06,-0.0044915780198507,-0.00097959279394657,4.9539307184297e-06,-3.51532644202199e-06,1.97182686172404e-16,-4.14780860016916e-06,6.37025954033873e-16,-6.59178819492142e-06,4.45172914179476e-17,0.000100442009766414,-6.36538929608964e-05,1.38188848793186e-07,8.45772221569238e-06,5.73163818153909e-16,-2.28260477943805e-07,5.21361209547682e-06,-5.23097422769039e-16,6.77521198237775e-06,1.43454200211437e-06,-2.92861876126323e-15,-7.90754665412766e-07,8.70153364473017e-06,-4.46644382533173e-17,-5.67908442054513e-07,5.43653281524399e-16,4.53120284879129e-07,0.000733854091418761,5.84226183669361e-05,-0.000591825747676566,-8.87095203064044e-05,1.25324494353826e-17,1.25670479623036e-15,1.02295871142361e-07,1.31228512106102e-15,-1.87445267426838e-06,-1.29860107257272e-05,7.05539525722802e-06,4.01968990742694e-05,2.59220087026948e-08,-1.64037426656526e-15,-3.51691716494533e-15,1.51566741312642e-05,-7.14882610755153e-15,-4.54586151530197e-15,2.19137516788368e-06,4.04377885591095e-09,5.4991397879687e-15,4.39537512605272e-15,-1.44641692201865e-14,-1.00154249144156e-14,-3.60022683764061e-06,-1.27816306643424e-15,5.86764212823739e-14,-0.690261593476953,4.19283947840414e-14,-1.08474640159264e-14,6.32547257037731e-15,3.6028993649282e-09,1.14469799176393e-14,-7.43262771475083e-15,2.80789312859115e-07,3.10692033422449e-11,4.37045317219703e-15
"t66",-0.0654625211107695,-0.012549018382537,0.00175470118675889,-0.152309463598568,-0.234281600552376,0.0183274890779708,0.01418335936248,-0.00296830264921863,0.00936906084249585,-0.000945228600992331,-0.0303127321477553,0.000207209512348988,0.00190431177180698,0.00274407318458453,-0.00120058288243828,0.00637961928175165,-0.000977779064355696,-6.22636264810087e-05,-0.00874130615805577,0.00117673940244897,0.000115240452991614,0.0013553197610671,-0.00113026252547559,-6.72449581888493e-05,-8.93892334061392e-05,9.87892894858499e-05,0.368245041491624,0.0104167782612139,-0.00020151169822957,0.012114800891305,-0.000746460521015398,0.0206778755359799,0.00687981844082188,-0.038765125684578,0.0603276346262818,0.00904382105394077,0.00630912942877746,-0.0401364620555456,-0.489502935659624,-0.0347261505347208,-0.0104231699883783,0.00450560911867646,-0.0244818106155829,0.0081292310966824,0.011983739193428,-1.60263915758902e-14,-0.000346184214861495,-0.000183221679318694,9.1093088530044e-05,6.57993423566487e-05,5.92246055521642e-05,2.13075308904801e-07,9.55486081772324e-08,-0.00013111143172853,0.000194460065724712,-0.00165760289957894,5.07832721472449e-16,-0.0220190005887242,-1.35689506565139e-05,-2.06764234006332e-08,0.000404256585121576,-0.000101868596877373,-1.08604574096083e-05,1.90505846871089e-07,-4.21699772748908e-07,-5.64837185562235e-16,-5.40688009587306e-06,-0.000215636217640048,4.88241316571991e-07,4.14231118865418e-06,7.00247306370969e-16,-5.48110926976761e-06,-3.5842193382184e-07,1.9465388220047e-16,-0.000968951148783974,6.30219693989992e-05,-0.000158396633030284,0.00185301861145591,-2.86935215683805e-05,-3.44535261632056e-06,-2.89436925120153e-06,-0.00371409903210177,-0.000806976733619725,4.07675805307795e-06,-2.88502167534627e-06,-3.40152843557728e-16,-3.39329246564389e-06,-9.92904183793815e-17,-5.33373036876375e-06,2.63452139193858e-16,8.09296198235178e-05,-5.1282086166053e-05,1.08565473536874e-07,6.64285855006264e-06,-4.09941076138967e-16,-1.77698922960787e-07,3.99200036065184e-06,8.56856078004299e-16,5.13667819999069e-06,1.07006298841624e-06,-1.08879135447786e-15,-5.78759546233032e-07,6.29131230669901e-06,1.19755325720077e-16,-3.98244702526874e-07,-1.01508355754346e-15,2.97551968290718e-07,0.000474181282367806,3.74384562665229e-05,-0.000371600737163711,-5.49866494815985e-05,-8.07956144464332e-17,-1.38654493238306e-15,6.040400329846e-08,-2.43133189999481e-15,-1.05731950791363e-06,-7.23028269812653e-06,3.88464711884076e-06,2.15610184967838e-05,1.35692969474934e-08,2.73314016440694e-15,3.82967623875133e-15,6.69665366816221e-06,6.97930593013822e-15,4.35816295055221e-15,4.94631968514586e-07,7.0036556797681e-10,-5.72270817693871e-15,-3.64381642390557e-15,1.47966523899647e-14,9.56497552489993e-15,7.26371327674198e-07,1.81152215056467e-15,-5.97236125825455e-14,0.723469896045884,-4.39716317463937e-14,1.49270771527043e-14,-1.04793027369299e-14,-2.58765001073409e-08,-1.10950445532897e-14,-9.20718501104797e-15,3.34582315835027e-06,2.19884113882971e-10,1.5343854601583e-14
"t28",-0.065693150622552,-0.0126071629103508,0.0017653860651247,-0.153914459868336,-0.236965109412134,0.0185990691371801,0.0144538071252256,-0.00302541435622226,0.00956490914879614,-0.000967310720839175,-0.0310887781645017,0.00021514032897244,0.00198572911869648,0.00287377512811282,-0.00126715868110816,0.0068514084607154,-0.00105293966270678,-6.78535749815765e-05,-0.0102545813732918,0.00149726487770825,0.000209558596776568,0.000563627539554691,-0.000835448864417558,-5.45292021976879e-05,-8.02807898643499e-05,9.30112847045826e-05,0.382685735474294,0.0112078169877648,-0.000216866064436806,0.0137391067794015,-0.000875645687373633,0.0248266339746946,0.00859675897361017,-0.0419821644253004,0.129354364396786,-0.0388263058779762,-0.0205140304834413,0.0739610311804628,0.482143775271742,0.00895384305558651,-0.00522165824370812,0.00313718277505985,-0.0174973655356575,0.00677645146105289,0.0101908875764118,0.707106781186561,-0.000303077065901503,-0.000160629643892818,8.0008010346917e-05,5.88332448780434e-05,5.29773189608781e-05,1.95738651751367e-07,8.83960430926808e-08,-0.000121574218124883,0.000180894978097404,-0.0015869084206871,-4.6814484020512e-15,-0.0232823267813855,-1.29048376999934e-05,-1.9677896125138e-08,0.000385498601384368,-9.78077123970666e-05,-1.04980737620408e-05,1.85140056912391e-07,-4.10615219012756e-07,1.30406417105695e-15,-5.26710334454095e-06,-0.000210927050312092,4.78253830614838e-07,4.06694489044604e-06,7.2333314273608e-16,-5.38929043831291e-06,-3.55499484365016e-07,2.26840071529179e-16,-0.000964666655260984,6.28612437347117e-05,-0.000158153584651099,0.00185149860086427,-2.88748773499737e-05,-3.4711463195533e-06,-2.92221353359847e-06,-0.00377464228547786,-0.000822486631780798,4.1583595053853e-06,-2.94876652231061e-06,-6.02619899353959e-17,-3.47644950911467e-06,2.31180370967795e-17,-5.50822819174593e-06,-2.65918225351804e-16,8.3829181329497e-05,-5.31238831549346e-05,1.14438184123977e-07,7.00347601465592e-06,1.1653678283157e-16,-1.88467609866015e-07,4.28087130111416e-06,-2.67162061165039e-16,5.54430761414705e-06,1.16730192326417e-06,-2.48297884188125e-16,-6.39156192306222e-07,7.00282106647936e-06,4.39143133392474e-16,-4.52072907868891e-07,1.23931022653459e-16,3.52326618671625e-07,0.000567353724224032,4.50353979496711e-05,-0.00045295368487453,-6.75888510084336e-05,1.03830203053779e-15,-2.34991440732467e-16,7.66467437978297e-08,-2.24559635758213e-16,-1.38295775802268e-06,-9.53967323444224e-06,5.16392027193573e-06,2.91705341202552e-05,1.86643818771282e-08,2.23495399272002e-16,5.46649596867881e-17,1.03661198263026e-05,-6.05834152848272e-16,-1.21559144657298e-15,1.28674197389706e-06,2.27878173783717e-09,1.64081518574467e-16,9.26355346130702e-16,-3.92465313842186e-16,-7.46012210950022e-16,-1.41821406941788e-06,3.83742154811427e-16,1.78077540989373e-15,-0.00650275342188248,-5.23131561601486e-16,1.68070676977769e-15,-1.35676907242319e-15,-1.00299219305355e-08,1.95934233908428e-16,-7.09027393743845e-15,1.66136708724593e-06,1.15363421171864e-10,1.00297746991506e-14
"t29",-0.065693150622552,-0.0126071629103508,0.00176538606512416,-0.153914459868336,-0.236965109412134,0.0185990691371802,0.0144538071252258,-0.00302541435622243,0.00956490914879644,-0.000967310720839246,-0.0310887781645022,0.000215140328971937,0.00198572911869653,0.00287377512811291,-0.00126715868110828,0.00685140846071657,-0.00105293966270671,-6.78535749820216e-05,-0.0102545813732925,0.00149726487770783,0.00020955859677627,0.000563627539555476,-0.000835448864419133,-5.45292021976272e-05,-8.02807898642723e-05,9.30112847044883e-05,0.382685735474291,0.0112078169877639,-0.000216866064434133,0.0137391067794026,-0.000875645687373621,0.0248266339746952,0.00859675897360942,-0.0419821644252997,0.129354364396787,-0.0388263058779775,-0.0205140304834463,0.0739610311804625,0.482143775271782,0.00895384305558908,-0.00522165824371026,0.00313718277504081,-0.017497365535665,0.00677645146106276,0.0101908875764195,-0.707106781186534,-0.000303077065948359,-0.00016062964385219,8.00080103530762e-05,5.88332448713778e-05,5.29773189600742e-05,1.95738645518166e-07,8.83960511906807e-08,-0.000121574218123143,0.000180894978104688,-0.00158690842068916,-1.52809631313027e-15,-0.0232823267813961,-1.29048377001595e-05,-1.96778949892364e-08,0.000385498601380524,-9.78077123977457e-05,-1.04980737617036e-05,1.85140059135301e-07,-4.10615221221405e-07,-1.0009842039817e-15,-5.26710334553733e-06,-0.000210927050311952,4.78253830103013e-07,4.06694488998549e-06,-1.23015754082896e-15,-5.3892904350944e-06,-3.55499482182255e-07,-6.50735649634743e-16,-0.000964666655260366,6.2861243737728e-05,-0.000158153584651445,0.00185149860087077,-2.88748773489677e-05,-3.47114631320471e-06,-2.92221353284617e-06,-0.00377464228547139,-0.000822486631781135,4.15835950674719e-06,-2.94876652268706e-06,-3.14537892647954e-16,-3.47644950916024e-06,-8.99813751740862e-16,-5.50822819157799e-06,-3.77122809029173e-16,8.38291813291999e-05,-5.31238831572337e-05,1.14438185970314e-07,7.00347601720202e-06,-2.32586743873116e-16,-1.88467612827517e-07,4.28087130154394e-06,-3.65441358577725e-16,5.544307611922e-06,1.16730192366399e-06,-1.23088711109171e-16,-6.39156192060655e-07,7.00282106427702e-06,3.66934038160083e-16,-4.52072906514642e-07,2.41427099262096e-16,3.52326619658086e-07,0.000567353724223741,4.50353979485077e-05,-0.000452953684876847,-6.75888510089399e-05,-1.03844427137131e-15,-1.70770587319496e-16,7.66467436392337e-08,1.36270404558889e-15,-1.38295775544186e-06,-9.53967323295206e-06,5.16392027046353e-06,2.91705341203261e-05,1.86643803284889e-08,-2.88483383903798e-16,3.37593510576308e-17,1.03661198258753e-05,2.07039043255238e-16,3.07394104701573e-16,1.28674197390288e-06,2.27878150926335e-09,5.5251659220694e-17,-5.41608215826225e-17,-2.56859558681831e-16,-1.01837056631924e-15,-1.4182140692467e-06,-1.37802836308748e-16,1.71004691484269e-15,-0.00650275342188541,-1.10127943684934e-15,2.08221839720333e-15,-4.0185485582128e-16,-1.00299221032624e-08,-6.33235275720993e-18,-8.71360837676233e-15,1.66136708856525e-06,1.15362448162136e-10,1.02280871527074e-14
"t54",-0.0680724349590268,-0.0132142777924914,0.00187871239455193,-0.171753130066931,-0.267073688389736,0.0217515403855975,0.0177259312828297,-0.00371754151597957,0.0119759190532021,-0.00124539182126887,-0.0410601887211688,0.000328183577005143,0.00318465053167378,0.00484329668146776,-0.0023306363357019,0.0151247300825757,-0.00238741758699282,-0.000172064181298459,-0.0437802874847214,0.00919388447673331,0.00271402101567305,-0.0232833561798631,0.0089008769226888,0.000392455023397937,0.000305318451458916,-0.000225258431187861,-0.187889225054624,-0.00294384140325832,5.67299346511401e-05,-0.00151800954661588,5.19494526626862e-05,-0.000810546076471416,5.49523966769331e-05,0.260977478504462,-0.00862709668507871,0.000272914765290211,0.000111713324667698,-0.000122755284776357,0.00139259722602015,9.45678280162422e-05,-0.000167736459593338,0.000131977976967403,-0.0007452173655329,0.000163881698640614,0.000108233940567133,-5.96766009431879e-15,9.04912055082032e-06,5.27956596342345e-06,-2.96674089821669e-06,-5.66632257245999e-06,-5.20759642138288e-06,-6.80992027648674e-08,-4.50718341469749e-08,7.0847166317583e-05,-0.000128500757672175,0.0086542758625494,6.78796519333253e-14,0.882229329416342,-2.53776976839384e-05,-3.7338262891438e-08,0.000663079246024971,-0.000127787353839011,-1.13110870470903e-05,1.78057646134103e-07,-3.81571520636537e-07,-1.70170435750088e-15,-4.85802846878072e-06,-0.000182765850914683,4.06619085380061e-07,3.36038951405793e-06,-1.83202171500955e-16,-4.37893148534389e-06,-2.66365364024409e-07,2.35902424909928e-15,-0.000703436291105323,4.52839287497527e-05,-0.000113221380753239,0.00131986465515844,-1.98425479467727e-05,-2.37316138183438e-06,-1.98031507063332e-06,-0.0024981220924154,-0.000539593578294372,2.7219891870566e-06,-1.91947405415013e-06,1.03551112708374e-15,-2.2494074713641e-06,1.86617720937892e-16,-3.50292324883817e-06,-5.99002119085003e-16,5.30190035281587e-05,-3.35940882902514e-05,7.06753468711084e-08,4.32441418877018e-06,-9.90557515498943e-16,-1.15702728810789e-07,2.60570939722448e-06,-9.78612532991373e-16,3.36115820095199e-06,7.03865593558673e-07,-6.86550764034983e-16,-3.83555399913302e-07,4.19198309716794e-06,-1.09945316193618e-15,-2.69350652489606e-07,-2.74834413927267e-16,2.08702471804502e-07,0.00033576920536668,2.66416609495835e-05,-0.000267716232517873,-3.99288429845065e-05,2.85422644508996e-16,6.06178610968499e-16,4.52167327324166e-08,-4.14912506992154e-16,-8.15132045246657e-07,-5.62167510607259e-06,3.04259295458393e-06,1.71818613802118e-05,1.09908706540551e-08,1.9946226547791e-16,-5.08300478105465e-16,6.09863506539348e-06,-7.80187800758756e-16,1.57455567701683e-16,7.56761135851277e-07,1.34028644064745e-09,6.71228758487592e-17,6.72860067178911e-16,-2.3288581501723e-16,2.07568890897483e-16,-8.34688695300018e-07,-1.11736153498771e-15,1.71046076468528e-15,-0.00383130572059046,9.48625978365618e-16,1.58213164645014e-15,-1.49646363667162e-15,-5.91868306014764e-09,-4.91788023151202e-16,-1.09413052489858e-14,9.81439415359094e-07,6.8240570232786e-11,9.91824688475939e-15
