"accepted_species","traits"
"t26",0
"t28",0
"t40",0
"t44",0
"t54",0
"t55",NA
"t56",0
"t58",0
"t59",1
"t65",1
"t70",1
"t72",1
"t73",NA
"t74",1
"t75",1
"t78",0
"t79",1
"t80",0
"t82",NA
"t84",0
"t85",1
"t86",0
"t88",0
"t89",0
"t90",0
"t92",0
"t93",1
"t94",0
"t95",1
"t96",0
"t99",0
"t104",0
"t107",1
"t108",0
"t109",0
"t115",0
"t117",0
"t119",0
"t122",0
"t124",0
"t125",0
"t127",0
"t128",0
"t129",NA
"t130",NA
"t131",0
"t132",0
"t133",0
"t134",0
"t135",0
"t136",1
"t137",0
"t138",0
"t139",NA
"t140",0
"t143",0
"t145",0
"t146",0
"t147",1
"t148",1
"t149",0
"t150",0
"t151",0
"t152",1
"t153",0
"t154",0
"t155",0
"t156",0
"t157",0
"t159",NA
"t160",0
"t161",0
"t162",1
"t163",NA
"t164",0
"t165",1
"t166",1
"t167",0
"t168",0
"t169",1
"t170",0
"t171",0
"t172",1
"t173",1
"t174",0
"t175",0
"t176",0
"t177",0
"t178",1
"t179",0
"t180",0
"t181",0
"t182",0
"t183",0
"t184",1
"t185",NA
"t186",1
"t187",0
"t188",1
"t189",NA
