"","t1","t2","t5","t6","t10","t131","t132","t45","t65","t129","t130","t3","t4","t9","t96","t97","t39","t37","t86","t87","t69","t70","t49","t20","t33","t34","t25","t124","t125","t59","t30","t31","t51","t52","t46","t54","t55","t27","t36","t108","t109","t81","t82","t57","t103","t104","t75","t76","t118","t119","t88","t89","t84","t85","t135","t136","t127","t116","t117","t80","t13","t42","t43","t21","t22","t11","t12","t35","t56","t105","t106","t40","t47","t48","t137","t138","t50","t16","t17","t38","t64","t73","t74","t122","t123","t41","t26","t62","t63","t94","t95","t44","t23","t24","t18","t19","t98","t99","t71","t72","t126","t128","t133","t134","t32","t15","t14","t7","t8","t110","t111","t68","t101","t102","t53","t114","t115","t28","t29","t120","t121","t100","t60","t58","t77","t78","t79","t83","t90","t91","t92","t93","t66","t61","t112","t139","t140","t113","t107","t67"
"t1",0,8.9041020542,5.4543489223,5.7884759916,8.3134745241,8.90410205384,8.90410205384,8.9041020534,8.9041020534,8.90410205335,8.90410205335,5.796959272,5.4020321994,7.98181545036,8.90410205382,8.90410205382,7.93532442612,8.90410205424,8.904102054132,8.904102054132,8.904102053932,8.753910918532,8.904102053832,7.04865309142,8.11050564486,8.90410205346,7.16242808489,8.90410205404,8.90410205404,8.90410205402,7.48960072974,8.20628362481,8.90410205374,8.90410205374,8.90410205364,8.90410205364,8.90410205364,8.90410205407,7.69553650457,8.90410205393,8.90410205393,8.90410205393,8.90410205393,8.90410205393,8.90410205403,8.90410205403,8.5459463476,8.90410205403,8.90410205393,8.90410205393,8.90410205391,8.90410205391,8.90410205377,8.90410205377,8.90410205395,8.90410205395,8.90410205395,8.90410205384,8.90410205384,8.90410205394,8.85681339126,8.12845555146,8.27759024376,6.90934636434,7.66102359836,6.38229062906,6.1906507011,8.09468250234,8.90410205394,8.90410205394,8.90410205394,8.90410205424,8.90410205384,8.90410205388,8.90410205386,8.90410205386,8.90410205388,7.5163609677,7.08434296396,7.72079222241,8.90410205391,8.90410205391,8.90410205391,8.90410205389,8.90410205389,8.90410205341,7.53511278422,8.90410205391,8.90410205391,8.90410205392,8.90410205392,8.90410205392,7.86732698702,7.63582064552,7.4762115239,7.5739679037,8.90410205388,8.90410205388,8.90410205389,8.90410205389,8.90410205392,8.90410205392,8.90410205392,8.90410205392,7.79968045218,8.3373051137,6.6307170626,6.3779265669,6.5891076271,8.9041020534,8.9041020534,8.9041020534,8.6477089752,8.9041020533,8.9041020534,8.9041020541,8.9041020541,8.90410205327,8.21200066417,8.90410205356,8.90410205356,8.90410205356,8.90410205356,8.90410205356,8.90410205346,8.90410205352,8.90410205352,8.90410205354,8.80287960718,8.90410205348,8.904102053543,8.904102053543,8.904102053543,8.904102053543,8.904102053573,8.9041020535773,8.9041020535773,8.9041020536503,8.904102053643,8.904102053543
"t2",8.9041020542,0,5.6056630401,5.9397901094,8.4647886419,9.05541617164,9.05541617164,9.0554161712,9.0554161712,9.05541617115,9.05541617115,9.9494925598,9.5545654872,12.13434873816,13.05663534162,13.05663534162,12.08785771392,13.05663534204,13.056635341932,13.056635341932,13.056635341732,12.906444206332,13.056635341632,11.20118637922,12.26303893266,13.05663534126,11.31496137269,13.05663534184,13.05663534184,13.05663534182,11.64213401754,12.35881691261,13.05663534154,13.05663534154,13.05663534144,13.05663534144,13.05663534144,13.05663534187,11.84806979237,13.05663534173,13.05663534173,13.05663534173,13.05663534173,13.05663534173,13.05663534183,13.05663534183,12.6984796354,13.05663534183,13.05663534173,13.05663534173,13.05663534171,13.05663534171,13.05663534157,13.05663534157,13.05663534175,13.05663534175,13.05663534175,13.05663534164,13.05663534164,13.05663534174,13.00934667906,12.28098883926,12.43012353156,11.06187965214,11.81355688616,10.53482391686,10.3431839889,12.24721579014,13.05663534174,13.05663534174,13.05663534174,13.05663534204,13.05663534164,13.05663534168,13.05663534166,13.05663534166,13.05663534168,11.6688942555,11.23687625176,11.87332551021,13.05663534171,13.05663534171,13.05663534171,13.05663534169,13.05663534169,13.05663534121,11.68764607202,13.05663534171,13.05663534171,13.05663534172,13.05663534172,13.05663534172,12.01986027482,11.78835393332,11.6287448117,11.7265011915,13.05663534168,13.05663534168,13.05663534169,13.05663534169,13.05663534172,13.05663534172,13.05663534172,13.05663534172,11.95221373998,12.4898384015,10.7832503504,10.5304598547,10.7416409149,13.0566353412,13.0566353412,13.0566353412,12.800242263,13.0566353411,13.0566353412,13.0566353419,13.0566353419,13.05663534107,12.36453395197,13.05663534136,13.05663534136,13.05663534136,13.05663534136,13.05663534136,13.05663534126,13.05663534132,13.05663534132,13.05663534134,12.95541289498,13.05663534128,13.056635341343,13.056635341343,13.056635341343,13.056635341343,13.056635341373,13.0566353413773,13.0566353413773,13.0566353414503,13.056635341443,13.056635341343
"t5",5.4543489223,5.6056630401,0,0.6926003489,3.2175988814,3.80822641114,3.80822641114,3.8082264107,3.8082264107,3.80822641065,3.80822641065,6.4997394279,6.1048123553,8.68459560626,9.60688220972,9.60688220972,8.63810458202,9.60688221014,9.606882210032,9.606882210032,9.606882209832,9.456691074432,9.606882209732,7.75143324732,8.81328580076,9.60688220936,7.86520824079,9.60688220994,9.60688220994,9.60688220992,8.19238088564,8.90906378071,9.60688220964,9.60688220964,9.60688220954,9.60688220954,9.60688220954,9.60688220997,8.39831666047,9.60688220983,9.60688220983,9.60688220983,9.60688220983,9.60688220983,9.60688220993,9.60688220993,9.2487265035,9.60688220993,9.60688220983,9.60688220983,9.60688220981,9.60688220981,9.60688220967,9.60688220967,9.60688220985,9.60688220985,9.60688220985,9.60688220974,9.60688220974,9.60688220984,9.55959354716,8.83123570736,8.98037039966,7.61212652024,8.36380375426,7.08507078496,6.893430857,8.79746265824,9.60688220984,9.60688220984,9.60688220984,9.60688221014,9.60688220974,9.60688220978,9.60688220976,9.60688220976,9.60688220978,8.2191411236,7.78712311986,8.42357237831,9.60688220981,9.60688220981,9.60688220981,9.60688220979,9.60688220979,9.60688220931,8.23789294012,9.60688220981,9.60688220981,9.60688220982,9.60688220982,9.60688220982,8.57010714292,8.33860080142,8.1789916798,8.2767480596,9.60688220978,9.60688220978,9.60688220979,9.60688220979,9.60688220982,9.60688220982,9.60688220982,9.60688220982,8.50246060808,9.0400852696,7.3334972185,7.0807067228,7.291887783,9.6068822093,9.6068822093,9.6068822093,9.3504891311,9.6068822092,9.6068822093,9.60688221,9.60688221,9.60688220917,8.91478082007,9.60688220946,9.60688220946,9.60688220946,9.60688220946,9.60688220946,9.60688220936,9.60688220942,9.60688220942,9.60688220944,9.50565976308,9.60688220938,9.606882209443,9.606882209443,9.606882209443,9.606882209443,9.606882209473,9.6068822094773,9.6068822094773,9.6068822095503,9.606882209543,9.606882209443
"t6",5.7884759916,5.9397901094,0.6926003489,0,3.1670226565,3.75765018624,3.75765018624,3.7576501858,3.7576501858,3.75765018575,3.75765018575,6.8338664972,6.4389394246,9.01872267556,9.94100927902,9.94100927902,8.97223165132,9.94100927944,9.941009279332,9.941009279332,9.941009279132,9.790818143732,9.941009279032,8.08556031662,9.14741287006,9.94100927866,8.19933531009,9.94100927924,9.94100927924,9.94100927922,8.52650795494,9.24319085001,9.94100927894,9.94100927894,9.94100927884,9.94100927884,9.94100927884,9.94100927927,8.73244372977,9.94100927913,9.94100927913,9.94100927913,9.94100927913,9.94100927913,9.94100927923,9.94100927923,9.5828535728,9.94100927923,9.94100927913,9.94100927913,9.94100927911,9.94100927911,9.94100927897,9.94100927897,9.94100927915,9.94100927915,9.94100927915,9.94100927904,9.94100927904,9.94100927914,9.89372061646,9.16536277666,9.31449746896,7.94625358954,8.69793082356,7.41919785426,7.2275579263,9.13158972754,9.94100927914,9.94100927914,9.94100927914,9.94100927944,9.94100927904,9.94100927908,9.94100927906,9.94100927906,9.94100927908,8.5532681929,8.12125018916,8.75769944761,9.94100927911,9.94100927911,9.94100927911,9.94100927909,9.94100927909,9.94100927861,8.57202000942,9.94100927911,9.94100927911,9.94100927912,9.94100927912,9.94100927912,8.90423421222,8.67272787072,8.5131187491,8.6108751289,9.94100927908,9.94100927908,9.94100927909,9.94100927909,9.94100927912,9.94100927912,9.94100927912,9.94100927912,8.83658767738,9.3742123389,7.6676242878,7.4148337921,7.6260148523,9.9410092786,9.9410092786,9.9410092786,9.6846162004,9.9410092785,9.9410092786,9.9410092793,9.9410092793,9.94100927847,9.24890788937,9.94100927876,9.94100927876,9.94100927876,9.94100927876,9.94100927876,9.94100927866,9.94100927872,9.94100927872,9.94100927874,9.83978683238,9.94100927868,9.941009278743,9.941009278743,9.941009278743,9.941009278743,9.941009278773,9.9410092787773,9.9410092787773,9.9410092788503,9.941009278843,9.941009278743
"t10",8.3134745241,8.4647886419,3.2175988814,3.1670226565,0,4.99022354974,4.99022354974,4.9902235493,4.9902235493,4.99022354925,4.99022354925,9.3588650297,8.9639379571,11.54372120806,12.46600781152,12.46600781152,11.49723018382,12.46600781194,12.466007811832,12.466007811832,12.466007811632,12.315816676232,12.466007811532,10.61055884912,11.67241140256,12.46600781116,10.72433384259,12.46600781174,12.46600781174,12.46600781172,11.05150648744,11.76818938251,12.46600781144,12.46600781144,12.46600781134,12.46600781134,12.46600781134,12.46600781177,11.25744226227,12.46600781163,12.46600781163,12.46600781163,12.46600781163,12.46600781163,12.46600781173,12.46600781173,12.1078521053,12.46600781173,12.46600781163,12.46600781163,12.46600781161,12.46600781161,12.46600781147,12.46600781147,12.46600781165,12.46600781165,12.46600781165,12.46600781154,12.46600781154,12.46600781164,12.41871914896,11.69036130916,11.83949600146,10.47125212204,11.22292935606,9.94419638676,9.7525564588,11.65658826004,12.46600781164,12.46600781164,12.46600781164,12.46600781194,12.46600781154,12.46600781158,12.46600781156,12.46600781156,12.46600781158,11.0782667254,10.64624872166,11.28269798011,12.46600781161,12.46600781161,12.46600781161,12.46600781159,12.46600781159,12.46600781111,11.09701854192,12.46600781161,12.46600781161,12.46600781162,12.46600781162,12.46600781162,11.42923274472,11.19772640322,11.0381172816,11.1358736614,12.46600781158,12.46600781158,12.46600781159,12.46600781159,12.46600781162,12.46600781162,12.46600781162,12.46600781162,11.36158620988,11.8992108714,10.1926228203,9.9398323246,10.1510133848,12.4660078111,12.4660078111,12.4660078111,12.2096147329,12.466007811,12.4660078111,12.4660078118,12.4660078118,12.46600781097,11.77390642187,12.46600781126,12.46600781126,12.46600781126,12.46600781126,12.46600781126,12.46600781116,12.46600781122,12.46600781122,12.46600781124,12.36478536488,12.46600781118,12.466007811243,12.466007811243,12.466007811243,12.466007811243,12.466007811273,12.4660078112773,12.4660078112773,12.4660078113503,12.466007811343,12.466007811243
"t131",8.90410205384,9.05541617164,3.80822641114,3.75765018624,4.99022354974,0,0.10629810148,3.03812031104,3.03812031104,3.03812031099,3.03812031099,9.94949255944,9.55456548684,12.1343487378,13.05663534126,13.05663534126,12.08785771356,13.05663534168,13.056635341572,13.056635341572,13.056635341372,12.906444205972,13.056635341272,11.20118637886,12.2630389323,13.0566353409,11.31496137233,13.05663534148,13.05663534148,13.05663534146,11.64213401718,12.35881691225,13.05663534118,13.05663534118,13.05663534108,13.05663534108,13.05663534108,13.05663534151,11.84806979201,13.05663534137,13.05663534137,13.05663534137,13.05663534137,13.05663534137,13.05663534147,13.05663534147,12.69847963504,13.05663534147,13.05663534137,13.05663534137,13.05663534135,13.05663534135,13.05663534121,13.05663534121,13.05663534139,13.05663534139,13.05663534139,13.05663534128,13.05663534128,13.05663534138,13.0093466787,12.2809888389,12.4301235312,11.06187965178,11.8135568858,10.5348239165,10.34318398854,12.24721578978,13.05663534138,13.05663534138,13.05663534138,13.05663534168,13.05663534128,13.05663534132,13.0566353413,13.0566353413,13.05663534132,11.66889425514,11.2368762514,11.87332550985,13.05663534135,13.05663534135,13.05663534135,13.05663534133,13.05663534133,13.05663534085,11.68764607166,13.05663534135,13.05663534135,13.05663534136,13.05663534136,13.05663534136,12.01986027446,11.78835393296,11.62874481134,11.72650119114,13.05663534132,13.05663534132,13.05663534133,13.05663534133,13.05663534136,13.05663534136,13.05663534136,13.05663534136,11.95221373962,12.48983840114,10.78325035004,10.53045985434,10.74164091454,13.05663534084,13.05663534084,13.05663534084,12.80024226264,13.05663534074,13.05663534084,13.05663534154,13.05663534154,13.05663534071,12.36453395161,13.056635341,13.056635341,13.056635341,13.056635341,13.056635341,13.0566353409,13.05663534096,13.05663534096,13.05663534098,12.95541289462,13.05663534092,13.056635340983,13.056635340983,13.056635340983,13.056635340983,13.056635341013,13.0566353410173,13.0566353410173,13.0566353410903,13.056635341083,13.056635340983
"t132",8.90410205384,9.05541617164,3.80822641114,3.75765018624,4.99022354974,0.10629810148,0,3.03812031104,3.03812031104,3.03812031099,3.03812031099,9.94949255944,9.55456548684,12.1343487378,13.05663534126,13.05663534126,12.08785771356,13.05663534168,13.056635341572,13.056635341572,13.056635341372,12.906444205972,13.056635341272,11.20118637886,12.2630389323,13.0566353409,11.31496137233,13.05663534148,13.05663534148,13.05663534146,11.64213401718,12.35881691225,13.05663534118,13.05663534118,13.05663534108,13.05663534108,13.05663534108,13.05663534151,11.84806979201,13.05663534137,13.05663534137,13.05663534137,13.05663534137,13.05663534137,13.05663534147,13.05663534147,12.69847963504,13.05663534147,13.05663534137,13.05663534137,13.05663534135,13.05663534135,13.05663534121,13.05663534121,13.05663534139,13.05663534139,13.05663534139,13.05663534128,13.05663534128,13.05663534138,13.0093466787,12.2809888389,12.4301235312,11.06187965178,11.8135568858,10.5348239165,10.34318398854,12.24721578978,13.05663534138,13.05663534138,13.05663534138,13.05663534168,13.05663534128,13.05663534132,13.0566353413,13.0566353413,13.05663534132,11.66889425514,11.2368762514,11.87332550985,13.05663534135,13.05663534135,13.05663534135,13.05663534133,13.05663534133,13.05663534085,11.68764607166,13.05663534135,13.05663534135,13.05663534136,13.05663534136,13.05663534136,12.01986027446,11.78835393296,11.62874481134,11.72650119114,13.05663534132,13.05663534132,13.05663534133,13.05663534133,13.05663534136,13.05663534136,13.05663534136,13.05663534136,11.95221373962,12.48983840114,10.78325035004,10.53045985434,10.74164091454,13.05663534084,13.05663534084,13.05663534084,12.80024226264,13.05663534074,13.05663534084,13.05663534154,13.05663534154,13.05663534071,12.36453395161,13.056635341,13.056635341,13.056635341,13.056635341,13.056635341,13.0566353409,13.05663534096,13.05663534096,13.05663534098,12.95541289462,13.05663534092,13.056635340983,13.056635340983,13.056635340983,13.056635340983,13.056635341013,13.0566353410173,13.0566353410173,13.0566353410903,13.056635341083,13.056635340983
"t45",8.9041020534,9.0554161712,3.8082264107,3.7576501858,4.9902235493,3.03812031104,3.03812031104,0,1.8455873804,1.84558738035,1.84558738035,9.949492559,9.5545654864,12.13434873736,13.05663534082,13.05663534082,12.08785771312,13.05663534124,13.056635341132,13.056635341132,13.056635340932,12.906444205532,13.056635340832,11.20118637842,12.26303893186,13.05663534046,11.31496137189,13.05663534104,13.05663534104,13.05663534102,11.64213401674,12.35881691181,13.05663534074,13.05663534074,13.05663534064,13.05663534064,13.05663534064,13.05663534107,11.84806979157,13.05663534093,13.05663534093,13.05663534093,13.05663534093,13.05663534093,13.05663534103,13.05663534103,12.6984796346,13.05663534103,13.05663534093,13.05663534093,13.05663534091,13.05663534091,13.05663534077,13.05663534077,13.05663534095,13.05663534095,13.05663534095,13.05663534084,13.05663534084,13.05663534094,13.00934667826,12.28098883846,12.43012353076,11.06187965134,11.81355688536,10.53482391606,10.3431839881,12.24721578934,13.05663534094,13.05663534094,13.05663534094,13.05663534124,13.05663534084,13.05663534088,13.05663534086,13.05663534086,13.05663534088,11.6688942547,11.23687625096,11.87332550941,13.05663534091,13.05663534091,13.05663534091,13.05663534089,13.05663534089,13.05663534041,11.68764607122,13.05663534091,13.05663534091,13.05663534092,13.05663534092,13.05663534092,12.01986027402,11.78835393252,11.6287448109,11.7265011907,13.05663534088,13.05663534088,13.05663534089,13.05663534089,13.05663534092,13.05663534092,13.05663534092,13.05663534092,11.95221373918,12.4898384007,10.7832503496,10.5304598539,10.7416409141,13.0566353404,13.0566353404,13.0566353404,12.8002422622,13.0566353403,13.0566353404,13.0566353411,13.0566353411,13.05663534027,12.36453395117,13.05663534056,13.05663534056,13.05663534056,13.05663534056,13.05663534056,13.05663534046,13.05663534052,13.05663534052,13.05663534054,12.95541289418,13.05663534048,13.056635340543,13.056635340543,13.056635340543,13.056635340543,13.056635340573,13.0566353405773,13.0566353405773,13.0566353406503,13.056635340643,13.056635340543
"t65",8.9041020534,9.0554161712,3.8082264107,3.7576501858,4.9902235493,3.03812031104,3.03812031104,1.8455873804,0,1.02804889915,1.02804889915,9.949492559,9.5545654864,12.13434873736,13.05663534082,13.05663534082,12.08785771312,13.05663534124,13.056635341132,13.056635341132,13.056635340932,12.906444205532,13.056635340832,11.20118637842,12.26303893186,13.05663534046,11.31496137189,13.05663534104,13.05663534104,13.05663534102,11.64213401674,12.35881691181,13.05663534074,13.05663534074,13.05663534064,13.05663534064,13.05663534064,13.05663534107,11.84806979157,13.05663534093,13.05663534093,13.05663534093,13.05663534093,13.05663534093,13.05663534103,13.05663534103,12.6984796346,13.05663534103,13.05663534093,13.05663534093,13.05663534091,13.05663534091,13.05663534077,13.05663534077,13.05663534095,13.05663534095,13.05663534095,13.05663534084,13.05663534084,13.05663534094,13.00934667826,12.28098883846,12.43012353076,11.06187965134,11.81355688536,10.53482391606,10.3431839881,12.24721578934,13.05663534094,13.05663534094,13.05663534094,13.05663534124,13.05663534084,13.05663534088,13.05663534086,13.05663534086,13.05663534088,11.6688942547,11.23687625096,11.87332550941,13.05663534091,13.05663534091,13.05663534091,13.05663534089,13.05663534089,13.05663534041,11.68764607122,13.05663534091,13.05663534091,13.05663534092,13.05663534092,13.05663534092,12.01986027402,11.78835393252,11.6287448109,11.7265011907,13.05663534088,13.05663534088,13.05663534089,13.05663534089,13.05663534092,13.05663534092,13.05663534092,13.05663534092,11.95221373918,12.4898384007,10.7832503496,10.5304598539,10.7416409141,13.0566353404,13.0566353404,13.0566353404,12.8002422622,13.0566353403,13.0566353404,13.0566353411,13.0566353411,13.05663534027,12.36453395117,13.05663534056,13.05663534056,13.05663534056,13.05663534056,13.05663534056,13.05663534046,13.05663534052,13.05663534052,13.05663534054,12.95541289418,13.05663534048,13.056635340543,13.056635340543,13.056635340543,13.056635340543,13.056635340573,13.0566353405773,13.0566353405773,13.0566353406503,13.056635340643,13.056635340543
"t129",8.90410205335,9.05541617115,3.80822641065,3.75765018575,4.99022354925,3.03812031099,3.03812031099,1.84558738035,1.02804889915,0,0.1202519773,9.94949255895,9.55456548635,12.13434873731,13.05663534077,13.05663534077,12.08785771307,13.05663534119,13.056635341082,13.056635341082,13.056635340882,12.906444205482,13.056635340782,11.20118637837,12.26303893181,13.05663534041,11.31496137184,13.05663534099,13.05663534099,13.05663534097,11.64213401669,12.35881691176,13.05663534069,13.05663534069,13.05663534059,13.05663534059,13.05663534059,13.05663534102,11.84806979152,13.05663534088,13.05663534088,13.05663534088,13.05663534088,13.05663534088,13.05663534098,13.05663534098,12.69847963455,13.05663534098,13.05663534088,13.05663534088,13.05663534086,13.05663534086,13.05663534072,13.05663534072,13.0566353409,13.0566353409,13.0566353409,13.05663534079,13.05663534079,13.05663534089,13.00934667821,12.28098883841,12.43012353071,11.06187965129,11.81355688531,10.53482391601,10.34318398805,12.24721578929,13.05663534089,13.05663534089,13.05663534089,13.05663534119,13.05663534079,13.05663534083,13.05663534081,13.05663534081,13.05663534083,11.66889425465,11.23687625091,11.87332550936,13.05663534086,13.05663534086,13.05663534086,13.05663534084,13.05663534084,13.05663534036,11.68764607117,13.05663534086,13.05663534086,13.05663534087,13.05663534087,13.05663534087,12.01986027397,11.78835393247,11.62874481085,11.72650119065,13.05663534083,13.05663534083,13.05663534084,13.05663534084,13.05663534087,13.05663534087,13.05663534087,13.05663534087,11.95221373913,12.48983840065,10.78325034955,10.53045985385,10.74164091405,13.05663534035,13.05663534035,13.05663534035,12.80024226215,13.05663534025,13.05663534035,13.05663534105,13.05663534105,13.05663534022,12.36453395112,13.05663534051,13.05663534051,13.05663534051,13.05663534051,13.05663534051,13.05663534041,13.05663534047,13.05663534047,13.05663534049,12.95541289413,13.05663534043,13.056635340493,13.056635340493,13.056635340493,13.056635340493,13.056635340523,13.0566353405273,13.0566353405273,13.0566353406003,13.056635340593,13.056635340493
