,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t6,-2.4659803,-7.235808,21.966038,9.311165,-5.679786,-2.0858557,35.582848,2.2189882,35.989697,-4.7676497,-3.072414,12.684127,2.0112424,11.489756,-4.025497,-8.279162
t8,-2.5775945,-7.6798472,25.474169,10.074718,-6.1215343,-2.3627596,37.503056,2.39063,37.763496,-5.046003,-3.0647328,13.024907,0.7442453,10.615313,-4.298513,-8.654765
t10,-3.2347171,-9.70806,33.100685,13.004065,-7.746386,-3.1913102,49.50994,3.5068047,48.315807,-6.5579057,-3.7745092,15.253624,0.70627356,11.8857765,-5.3696766,-10.847655
t87,-3.6664174,-12.398059,46.124016,14.572189,-10.509785,-4.4321303,60.52984,5.8472085,55.546757,-7.649443,-4.3214025,18.484491,-0.0020083473,11.966763,-6.755464,-13.03007
t88,-3.646754,-12.423171,46.239872,14.468689,-10.542252,-4.4753146,60.399044,5.983515,55.20485,-7.612188,-4.302462,18.432178,-0.0009095237,11.8071995,-6.7553515,-12.959548
t156,-3.6454098,-12.461478,47.36431,14.215183,-10.762566,-4.464003,60.485493,6.364695,54.730247,-7.5994554,-4.3740163,17.862684,-0.13811398,11.107197,-6.752201,-12.828458
t157,-3.6450672,-12.46227,47.371677,14.207266,-10.762018,-4.4653482,60.491566,6.343912,54.72096,-7.595267,-4.377689,17.83416,-0.13213196,11.10543,-6.749575,-12.826813
t138,-3.6492634,-12.537826,47.743908,14.375097,-10.828811,-4.472021,60.36881,5.9954042,54.341084,-7.521862,-4.3390536,18.188446,-0.19666186,10.8328495,-6.834047,-12.851123
t139,-3.6627488,-12.532694,47.791714,14.313474,-10.829192,-4.480367,60.34526,6.0207887,54.335793,-7.5200586,-4.3309526,18.146029,-0.1862936,10.7678585,-6.8181787,-12.835998
t135,-3.6522338,-12.534187,47.737495,14.265582,-10.820715,-4.485475,60.395508,5.962334,54.309055,-7.4988894,-4.3352733,18.17271,-0.18692847,10.737036,-6.8295016,-12.828423
t131,-3.6626546,-12.530391,47.679996,14.290319,-10.8192425,-4.4888372,60.311497,5.8918138,54.302383,-7.5031657,-4.335473,18.23928,-0.19760112,10.773376,-6.83336,-12.821703
t43,-3.1458483,-10.798484,41.585014,12.925056,-9.093073,-3.89188,51.241,4.702779,48.311035,-6.7187686,-3.6510391,16.062613,-0.31213972,9.99436,-5.8475237,-11.39883
t92,-4.3989644,-11.527298,38.75268,15.502034,-9.286548,-3.8402765,60.65418,5.527615,59.369625,-8.3343725,-4.4270873,18.557688,1.2533817,13.259324,-6.4022574,-12.966945
