"","t6","t8","t10","t87","t88","t156","t157","t138","t139","t135","t131","t43","t92","t93","t48","t64","t65","t11","t4","t3","t42","t111","t112","t146","t147","t158","t159","t123","t124","t99","t67","t47","t74","t118","t152","t153","t66","t13","t25","t26","t17","t45","t46","t14","t122","t154","t155","t91","t127","t128","t110","t116","t117","t82","t83","t150","t151","t81","t97","t98","t18","t19","t22","t23","t2","t60","t61","t84","t108","t109","t30","t94","t95","t38","t31","t125","t126","t105","t120","t121","t133","t134","t85","t86","t144","t145","t129","t130","t90","t160","t161","t57","t36","t54","t55","t39","t62","t63","t58","t100","t101","t49","t44","t140","t141","t70","t71","t68","t77","t78","t56","t69","t79","t80","t72","t59","t52","t114","t115","t142","t143","t102","t103","t73","t50","t51","t34","t35","t21","t9","t7","t20","t32","t33","t37","t106","t107","t96","t76","t113","t119","t148","t149","t29","t75","t89","t104","t136","t137","t132","t53","t12","t27","t28","t24","t40","t41","t15","t16","t5","t1"
"t6",0,1.1293168459,3.5279165017,5.99714483574,5.99714483574,5.99714483586,5.99714483586,5.99714483586,5.99714483586,5.99714483589,5.99714483584,4.27296083672,5.99714483562,5.99714483562,5.81006805582,5.41277283002,5.56206187822,4.64138758652,1.3708786338,3.36455102611,5.67717013851,7.07796144633,7.25978855203,7.25978855243,7.25978855243,7.259788552407,7.259788552407,7.25978855222,7.25978855222,7.25978855222,6.54171127142,7.25978855232,7.25978855221,7.25978855221,7.25978855224,7.25978855224,6.66747166371,4.72230684911,5.00350744451,4.76971259375,5.10136791031,5.88825998771,7.25978855331,3.28898271914,7.25978855346,7.25978855348,7.25978855348,7.13260676186,7.25978855306,7.25978855306,7.25978855296,7.25978855296,7.25978855296,7.25978855296,7.24498631226,7.25978855333,7.25978855333,7.25978855336,7.25978855256,7.08098557076,4.16194142106,4.04250762836,6.96005200256,5.75879731556,2.56975118563,8.76734342343,8.76734342343,8.76734342253,8.76734342253,8.76734342253,7.63296397463,8.76734342293,8.76734342293,7.45442431253,8.76734342273,8.76734342303,8.76734342303,8.76734342303,8.76734342293,8.76734342293,8.76734342295,8.76734342295,8.76734342298,8.76734342298,8.76734342285,8.76734342285,8.76734342295,8.70237970035,8.76734342295,8.767343422954,8.767343422954,8.76734342314,7.14272466113,8.76734342313,7.46637262141,6.97740668053,7.88580215156,8.76734342333,8.76734342333,8.76734342333,8.76734342333,8.76734342293,7.31476826193,8.76734342291,8.76734342291,8.18859690249,8.76734342289,8.76734342291,8.31270592723,8.76734342293,8.33973423403,8.76734342292,8.76734342297,8.33029467297,8.27357002837,8.76734342302,8.76734342293,8.76734342303,8.76734342303,8.76734342305,8.76734342305,8.76734342304,8.76734342304,8.76734342303,7.306491281537,8.76734342283,7.30640312543,7.23977955393,6.49031834593,3.91311410203,5.20377429693,8.09010508163,7.72919548473,7.18652767233,8.76734342203,8.70561305561,8.76734342201,8.76734342203,8.76734342203,8.76734342203,8.767343422,8.76734342205,8.76734342205,6.71455890963,8.76734342283,8.76734342283,8.76734342273,8.76734342277,8.76734342277,8.76734342283,7.50983148363,4.83764663553,7.48031593743,8.76734342243,7.82153880843,8.76734342213,7.80095238973,6.01674982283,6.02938484543,3.29259929473,2.94198131913
"t8",1.1293168459,0,2.7835978764,5.25282621044,5.25282621044,5.25282621056,5.25282621056,5.25282621056,5.25282621056,5.25282621059,5.25282621054,3.52864221142,5.25282621032,5.25282621032,5.06574943052,4.66845420472,4.81774325292,3.89706896122,1.9121209907,3.90579338301,6.21841249541,7.61920380323,7.80103090893,7.80103090933,7.80103090933,7.801030909307,7.801030909307,7.80103090912,7.80103090912,7.80103090912,7.08295362832,7.80103090922,7.80103090911,7.80103090911,7.80103090914,7.80103090914,7.20871402061,5.26354920601,5.54474980141,5.31095495065,5.64261026721,6.42950234461,7.80103091021,3.83022507604,7.80103091036,7.80103091038,7.80103091038,7.67384911876,7.80103090996,7.80103090996,7.80103090986,7.80103090986,7.80103090986,7.80103090986,7.78622866916,7.80103091023,7.80103091023,7.80103091026,7.80103090946,7.62222792766,4.70318377796,4.58374998526,7.50129435946,6.30003967246,3.11099354253,9.30858578033,9.30858578033,9.30858577943,9.30858577943,9.30858577943,8.17420633153,9.30858577983,9.30858577983,7.99566666943,9.30858577963,9.30858577993,9.30858577993,9.30858577993,9.30858577983,9.30858577983,9.30858577985,9.30858577985,9.30858577988,9.30858577988,9.30858577975,9.30858577975,9.30858577985,9.24362205725,9.30858577985,9.308585779854,9.308585779854,9.30858578004,7.68396701803,9.30858578003,8.00761497831,7.51864903743,8.42704450846,9.30858578023,9.30858578023,9.30858578023,9.30858578023,9.30858577983,7.85601061883,9.30858577981,9.30858577981,8.72983925939,9.30858577979,9.30858577981,8.85394828413,9.30858577983,8.88097659093,9.30858577982,9.30858577987,8.87153702987,8.81481238527,9.30858577992,9.30858577983,9.30858577993,9.30858577993,9.30858577995,9.30858577995,9.30858577994,9.30858577994,9.30858577993,7.847733638437,9.30858577973,7.84764548233,7.78102191083,7.03156070283,4.45435645893,5.74501665383,8.63134743853,8.27043784163,7.72777002923,9.30858577893,9.24685541251,9.30858577891,9.30858577893,9.30858577893,9.30858577893,9.3085857789,9.30858577895,9.30858577895,7.25580126653,9.30858577973,9.30858577973,9.30858577963,9.30858577967,9.30858577967,9.30858577973,8.05107384053,5.37888899243,8.02155829433,9.30858577933,8.36278116533,9.30858577903,8.34219474663,6.55799217973,6.57062720233,3.83384165163,3.48322367603
"t10",3.5279165017,2.7835978764,0,6.20255489804,6.20255489804,6.20255489816,6.20255489816,6.20255489816,6.20255489816,6.20255489819,6.20255489814,4.47837089902,6.20255489792,6.20255489792,6.01547811812,5.61818289232,5.76747194052,4.84679764882,4.3107206465,6.30439303881,8.61701215121,10.01780345903,10.19963056473,10.19963056513,10.19963056513,10.199630565107,10.199630565107,10.19963056492,10.19963056492,10.19963056492,9.48155328412,10.19963056502,10.19963056491,10.19963056491,10.19963056494,10.19963056494,9.60731367641,7.66214886181,7.94334945721,7.70955460645,8.04120992301,8.82810200041,10.19963056601,6.22882473184,10.19963056616,10.19963056618,10.19963056618,10.07244877456,10.19963056576,10.19963056576,10.19963056566,10.19963056566,10.19963056566,10.19963056566,10.18482832496,10.19963056603,10.19963056603,10.19963056606,10.19963056526,10.02082758346,7.10178343376,6.98234964106,9.89989401526,8.69863932826,5.50959319833,11.70718543613,11.70718543613,11.70718543523,11.70718543523,11.70718543523,10.57280598733,11.70718543563,11.70718543563,10.39426632523,11.70718543543,11.70718543573,11.70718543573,11.70718543573,11.70718543563,11.70718543563,11.70718543565,11.70718543565,11.70718543568,11.70718543568,11.70718543555,11.70718543555,11.70718543565,11.64222171305,11.70718543565,11.707185435654,11.707185435654,11.70718543584,10.08256667383,11.70718543583,10.40621463411,9.91724869323,10.82564416426,11.70718543603,11.70718543603,11.70718543603,11.70718543603,11.70718543563,10.25461027463,11.70718543561,11.70718543561,11.12843891519,11.70718543559,11.70718543561,11.25254793993,11.70718543563,11.27957624673,11.70718543562,11.70718543567,11.27013668567,11.21341204107,11.70718543572,11.70718543563,11.70718543573,11.70718543573,11.70718543575,11.70718543575,11.70718543574,11.70718543574,11.70718543573,10.246333294237,11.70718543553,10.24624513813,10.17962156663,9.43016035863,6.85295611473,8.14361630963,11.02994709433,10.66903749743,10.12636968503,11.70718543473,11.64545506831,11.70718543471,11.70718543473,11.70718543473,11.70718543473,11.7071854347,11.70718543475,11.70718543475,9.65440092233,11.70718543553,11.70718543553,11.70718543543,11.70718543547,11.70718543547,11.70718543553,10.44967349633,7.77748864823,10.42015795013,11.70718543513,10.76138082113,11.70718543483,10.74079440243,8.95659183553,8.96922685813,6.23244130743,5.88182333183
"t87",5.99714483574,5.25282621044,6.20255489804,0,1.1213864522,2.73959287792,2.73959287792,2.73959287792,2.73959287792,2.73959287795,2.7395928779,1.88476083878,8.59773272768,8.59773272768,8.41065594788,8.01336072208,8.16264977028,7.24197547858,6.77994898054,8.77362137285,11.08624048525,12.48703179307,12.66885889877,12.66885889917,12.66885889917,12.668858899147,12.668858899147,12.66885889896,12.66885889896,12.66885889896,11.95078161816,12.66885889906,12.66885889895,12.66885889895,12.66885889898,12.66885889898,12.07654201045,10.13137719585,10.41257779125,10.17878294049,10.51043825705,11.29733033445,12.66885890005,8.69805306588,12.6688589002,12.66885890022,12.66885890022,12.5416771086,12.6688588998,12.6688588998,12.6688588997,12.6688588997,12.6688588997,12.6688588997,12.654056659,12.66885890007,12.66885890007,12.6688589001,12.6688588993,12.4900559175,9.5710117678,9.4515779751,12.3691223493,11.1678676623,7.97882153237,14.17641377017,14.17641377017,14.17641376927,14.17641376927,14.17641376927,13.04203432137,14.17641376967,14.17641376967,12.86349465927,14.17641376947,14.17641376977,14.17641376977,14.17641376977,14.17641376967,14.17641376967,14.17641376969,14.17641376969,14.17641376972,14.17641376972,14.17641376959,14.17641376959,14.17641376969,14.11145004709,14.17641376969,14.176413769694,14.176413769694,14.17641376988,12.55179500787,14.17641376987,12.87544296815,12.38647702727,13.2948724983,14.17641377007,14.17641377007,14.17641377007,14.17641377007,14.17641376967,12.72383860867,14.17641376965,14.17641376965,13.59766724923,14.17641376963,14.17641376965,13.72177627397,14.17641376967,13.74880458077,14.17641376966,14.17641376971,13.73936501971,13.68264037511,14.17641376976,14.17641376967,14.17641376977,14.17641376977,14.17641376979,14.17641376979,14.17641376978,14.17641376978,14.17641376977,12.715561628277,14.17641376957,12.71547347217,12.64884990067,11.89938869267,9.32218444877,10.61284464367,13.49917542837,13.13826583147,12.59559801907,14.17641376877,14.11468340235,14.17641376875,14.17641376877,14.17641376877,14.17641376877,14.17641376874,14.17641376879,14.17641376879,12.12362925637,14.17641376957,14.17641376957,14.17641376947,14.17641376951,14.17641376951,14.17641376957,12.91890183037,10.24671698227,12.88938628417,14.17641376917,13.23060915517,14.17641376887,13.21002273647,11.42582016957,11.43845519217,8.70166964147,8.35105166587
"t88",5.99714483574,5.25282621044,6.20255489804,1.1213864522,0,2.73959287792,2.73959287792,2.73959287792,2.73959287792,2.73959287795,2.7395928779,1.88476083878,8.59773272768,8.59773272768,8.41065594788,8.01336072208,8.16264977028,7.24197547858,6.77994898054,8.77362137285,11.08624048525,12.48703179307,12.66885889877,12.66885889917,12.66885889917,12.668858899147,12.668858899147,12.66885889896,12.66885889896,12.66885889896,11.95078161816,12.66885889906,12.66885889895,12.66885889895,12.66885889898,12.66885889898,12.07654201045,10.13137719585,10.41257779125,10.17878294049,10.51043825705,11.29733033445,12.66885890005,8.69805306588,12.6688589002,12.66885890022,12.66885890022,12.5416771086,12.6688588998,12.6688588998,12.6688588997,12.6688588997,12.6688588997,12.6688588997,12.654056659,12.66885890007,12.66885890007,12.6688589001,12.6688588993,12.4900559175,9.5710117678,9.4515779751,12.3691223493,11.1678676623,7.97882153237,14.17641377017,14.17641377017,14.17641376927,14.17641376927,14.17641376927,13.04203432137,14.17641376967,14.17641376967,12.86349465927,14.17641376947,14.17641376977,14.17641376977,14.17641376977,14.17641376967,14.17641376967,14.17641376969,14.17641376969,14.17641376972,14.17641376972,14.17641376959,14.17641376959,14.17641376969,14.11145004709,14.17641376969,14.176413769694,14.176413769694,14.17641376988,12.55179500787,14.17641376987,12.87544296815,12.38647702727,13.2948724983,14.17641377007,14.17641377007,14.17641377007,14.17641377007,14.17641376967,12.72383860867,14.17641376965,14.17641376965,13.59766724923,14.17641376963,14.17641376965,13.72177627397,14.17641376967,13.74880458077,14.17641376966,14.17641376971,13.73936501971,13.68264037511,14.17641376976,14.17641376967,14.17641376977,14.17641376977,14.17641376979,14.17641376979,14.17641376978,14.17641376978,14.17641376977,12.715561628277,14.17641376957,12.71547347217,12.64884990067,11.89938869267,9.32218444877,10.61284464367,13.49917542837,13.13826583147,12.59559801907,14.17641376877,14.11468340235,14.17641376875,14.17641376877,14.17641376877,14.17641376877,14.17641376874,14.17641376879,14.17641376879,12.12362925637,14.17641376957,14.17641376957,14.17641376947,14.17641376951,14.17641376951,14.17641376957,12.91890183037,10.24671698227,12.88938628417,14.17641376917,13.23060915517,14.17641376887,13.21002273647,11.42582016957,11.43845519217,8.70166964147,8.35105166587
"t156",5.99714483586,5.25282621056,6.20255489816,2.73959287792,2.73959287792,0,0.09485639584,1.39878382344,1.39878382344,1.39878382347,1.39878382342,1.8847608389,8.5977327278,8.5977327278,8.410655948,8.0133607222,8.1626497704,7.2419754787,6.77994898066,8.77362137297,11.08624048537,12.48703179319,12.66885889889,12.66885889929,12.66885889929,12.668858899267,12.668858899267,12.66885889908,12.66885889908,12.66885889908,11.95078161828,12.66885889918,12.66885889907,12.66885889907,12.6688588991,12.6688588991,12.07654201057,10.13137719597,10.41257779137,10.17878294061,10.51043825717,11.29733033457,12.66885890017,8.698053066,12.66885890032,12.66885890034,12.66885890034,12.54167710872,12.66885889992,12.66885889992,12.66885889982,12.66885889982,12.66885889982,12.66885889982,12.65405665912,12.66885890019,12.66885890019,12.66885890022,12.66885889942,12.49005591762,9.57101176792,9.45157797522,12.36912234942,11.16786766242,7.97882153249,14.17641377029,14.17641377029,14.17641376939,14.17641376939,14.17641376939,13.04203432149,14.17641376979,14.17641376979,12.86349465939,14.17641376959,14.17641376989,14.17641376989,14.17641376989,14.17641376979,14.17641376979,14.17641376981,14.17641376981,14.17641376984,14.17641376984,14.17641376971,14.17641376971,14.17641376981,14.11145004721,14.17641376981,14.176413769814,14.176413769814,14.17641377,12.55179500799,14.17641376999,12.87544296827,12.38647702739,13.29487249842,14.17641377019,14.17641377019,14.17641377019,14.17641377019,14.17641376979,12.72383860879,14.17641376977,14.17641376977,13.59766724935,14.17641376975,14.17641376977,13.72177627409,14.17641376979,13.74880458089,14.17641376978,14.17641376983,13.73936501983,13.68264037523,14.17641376988,14.17641376979,14.17641376989,14.17641376989,14.17641376991,14.17641376991,14.1764137699,14.1764137699,14.17641376989,12.715561628397,14.17641376969,12.71547347229,12.64884990079,11.89938869279,9.32218444889,10.61284464379,13.49917542849,13.13826583159,12.59559801919,14.17641376889,14.11468340247,14.17641376887,14.17641376889,14.17641376889,14.17641376889,14.17641376886,14.17641376891,14.17641376891,12.12362925649,14.17641376969,14.17641376969,14.17641376959,14.17641376963,14.17641376963,14.17641376969,12.91890183049,10.24671698239,12.88938628429,14.17641376929,13.23060915529,14.17641376899,13.21002273659,11.42582016969,11.43845519229,8.70166964159,8.35105166599
"t157",5.99714483586,5.25282621056,6.20255489816,2.73959287792,2.73959287792,0.09485639584,0,1.39878382344,1.39878382344,1.39878382347,1.39878382342,1.8847608389,8.5977327278,8.5977327278,8.410655948,8.0133607222,8.1626497704,7.2419754787,6.77994898066,8.77362137297,11.08624048537,12.48703179319,12.66885889889,12.66885889929,12.66885889929,12.668858899267,12.668858899267,12.66885889908,12.66885889908,12.66885889908,11.95078161828,12.66885889918,12.66885889907,12.66885889907,12.6688588991,12.6688588991,12.07654201057,10.13137719597,10.41257779137,10.17878294061,10.51043825717,11.29733033457,12.66885890017,8.698053066,12.66885890032,12.66885890034,12.66885890034,12.54167710872,12.66885889992,12.66885889992,12.66885889982,12.66885889982,12.66885889982,12.66885889982,12.65405665912,12.66885890019,12.66885890019,12.66885890022,12.66885889942,12.49005591762,9.57101176792,9.45157797522,12.36912234942,11.16786766242,7.97882153249,14.17641377029,14.17641377029,14.17641376939,14.17641376939,14.17641376939,13.04203432149,14.17641376979,14.17641376979,12.86349465939,14.17641376959,14.17641376989,14.17641376989,14.17641376989,14.17641376979,14.17641376979,14.17641376981,14.17641376981,14.17641376984,14.17641376984,14.17641376971,14.17641376971,14.17641376981,14.11145004721,14.17641376981,14.176413769814,14.176413769814,14.17641377,12.55179500799,14.17641376999,12.87544296827,12.38647702739,13.29487249842,14.17641377019,14.17641377019,14.17641377019,14.17641377019,14.17641376979,12.72383860879,14.17641376977,14.17641376977,13.59766724935,14.17641376975,14.17641376977,13.72177627409,14.17641376979,13.74880458089,14.17641376978,14.17641376983,13.73936501983,13.68264037523,14.17641376988,14.17641376979,14.17641376989,14.17641376989,14.17641376991,14.17641376991,14.1764137699,14.1764137699,14.17641376989,12.715561628397,14.17641376969,12.71547347229,12.64884990079,11.89938869279,9.32218444889,10.61284464379,13.49917542849,13.13826583159,12.59559801919,14.17641376889,14.11468340247,14.17641376887,14.17641376889,14.17641376889,14.17641376889,14.17641376886,14.17641376891,14.17641376891,12.12362925649,14.17641376969,14.17641376969,14.17641376959,14.17641376963,14.17641376963,14.17641376969,12.91890183049,10.24671698239,12.88938628429,14.17641376929,13.23060915529,14.17641376899,13.21002273659,11.42582016969,11.43845519229,8.70166964159,8.35105166599
"t138",5.99714483586,5.25282621056,6.20255489816,2.73959287792,2.73959287792,1.39878382344,1.39878382344,0,0.269539753,0.31700165417,0.38804542102,1.8847608389,8.5977327278,8.5977327278,8.410655948,8.0133607222,8.1626497704,7.2419754787,6.77994898066,8.77362137297,11.08624048537,12.48703179319,12.66885889889,12.66885889929,12.66885889929,12.668858899267,12.668858899267,12.66885889908,12.66885889908,12.66885889908,11.95078161828,12.66885889918,12.66885889907,12.66885889907,12.6688588991,12.6688588991,12.07654201057,10.13137719597,10.41257779137,10.17878294061,10.51043825717,11.29733033457,12.66885890017,8.698053066,12.66885890032,12.66885890034,12.66885890034,12.54167710872,12.66885889992,12.66885889992,12.66885889982,12.66885889982,12.66885889982,12.66885889982,12.65405665912,12.66885890019,12.66885890019,12.66885890022,12.66885889942,12.49005591762,9.57101176792,9.45157797522,12.36912234942,11.16786766242,7.97882153249,14.17641377029,14.17641377029,14.17641376939,14.17641376939,14.17641376939,13.04203432149,14.17641376979,14.17641376979,12.86349465939,14.17641376959,14.17641376989,14.17641376989,14.17641376989,14.17641376979,14.17641376979,14.17641376981,14.17641376981,14.17641376984,14.17641376984,14.17641376971,14.17641376971,14.17641376981,14.11145004721,14.17641376981,14.176413769814,14.176413769814,14.17641377,12.55179500799,14.17641376999,12.87544296827,12.38647702739,13.29487249842,14.17641377019,14.17641377019,14.17641377019,14.17641377019,14.17641376979,12.72383860879,14.17641376977,14.17641376977,13.59766724935,14.17641376975,14.17641376977,13.72177627409,14.17641376979,13.74880458089,14.17641376978,14.17641376983,13.73936501983,13.68264037523,14.17641376988,14.17641376979,14.17641376989,14.17641376989,14.17641376991,14.17641376991,14.1764137699,14.1764137699,14.17641376989,12.715561628397,14.17641376969,12.71547347229,12.64884990079,11.89938869279,9.32218444889,10.61284464379,13.49917542849,13.13826583159,12.59559801919,14.17641376889,14.11468340247,14.17641376887,14.17641376889,14.17641376889,14.17641376889,14.17641376886,14.17641376891,14.17641376891,12.12362925649,14.17641376969,14.17641376969,14.17641376959,14.17641376963,14.17641376963,14.17641376969,12.91890183049,10.24671698239,12.88938628429,14.17641376929,13.23060915529,14.17641376899,13.21002273659,11.42582016969,11.43845519229,8.70166964159,8.35105166599
"t139",5.99714483586,5.25282621056,6.20255489816,2.73959287792,2.73959287792,1.39878382344,1.39878382344,0.269539753,0,0.31700165417,0.38804542102,1.8847608389,8.5977327278,8.5977327278,8.410655948,8.0133607222,8.1626497704,7.2419754787,6.77994898066,8.77362137297,11.08624048537,12.48703179319,12.66885889889,12.66885889929,12.66885889929,12.668858899267,12.668858899267,12.66885889908,12.66885889908,12.66885889908,11.95078161828,12.66885889918,12.66885889907,12.66885889907,12.6688588991,12.6688588991,12.07654201057,10.13137719597,10.41257779137,10.17878294061,10.51043825717,11.29733033457,12.66885890017,8.698053066,12.66885890032,12.66885890034,12.66885890034,12.54167710872,12.66885889992,12.66885889992,12.66885889982,12.66885889982,12.66885889982,12.66885889982,12.65405665912,12.66885890019,12.66885890019,12.66885890022,12.66885889942,12.49005591762,9.57101176792,9.45157797522,12.36912234942,11.16786766242,7.97882153249,14.17641377029,14.17641377029,14.17641376939,14.17641376939,14.17641376939,13.04203432149,14.17641376979,14.17641376979,12.86349465939,14.17641376959,14.17641376989,14.17641376989,14.17641376989,14.17641376979,14.17641376979,14.17641376981,14.17641376981,14.17641376984,14.17641376984,14.17641376971,14.17641376971,14.17641376981,14.11145004721,14.17641376981,14.176413769814,14.176413769814,14.17641377,12.55179500799,14.17641376999,12.87544296827,12.38647702739,13.29487249842,14.17641377019,14.17641377019,14.17641377019,14.17641377019,14.17641376979,12.72383860879,14.17641376977,14.17641376977,13.59766724935,14.17641376975,14.17641376977,13.72177627409,14.17641376979,13.74880458089,14.17641376978,14.17641376983,13.73936501983,13.68264037523,14.17641376988,14.17641376979,14.17641376989,14.17641376989,14.17641376991,14.17641376991,14.1764137699,14.1764137699,14.17641376989,12.715561628397,14.17641376969,12.71547347229,12.64884990079,11.89938869279,9.32218444889,10.61284464379,13.49917542849,13.13826583159,12.59559801919,14.17641376889,14.11468340247,14.17641376887,14.17641376889,14.17641376889,14.17641376889,14.17641376886,14.17641376891,14.17641376891,12.12362925649,14.17641376969,14.17641376969,14.17641376959,14.17641376963,14.17641376963,14.17641376969,12.91890183049,10.24671698239,12.88938628429,14.17641376929,13.23060915529,14.17641376899,13.21002273659,11.42582016969,11.43845519229,8.70166964159,8.35105166599
"t135",5.99714483589,5.25282621059,6.20255489819,2.73959287795,2.73959287795,1.39878382347,1.39878382347,0.31700165417,0.31700165417,0,0.38804542105,1.88476083893,8.59773272783,8.59773272783,8.41065594803,8.01336072223,8.16264977043,7.24197547873,6.77994898069,8.773621373,11.0862404854,12.48703179322,12.66885889892,12.66885889932,12.66885889932,12.668858899297,12.668858899297,12.66885889911,12.66885889911,12.66885889911,11.95078161831,12.66885889921,12.6688588991,12.6688588991,12.66885889913,12.66885889913,12.0765420106,10.131377196,10.4125777914,10.17878294064,10.5104382572,11.2973303346,12.6688589002,8.69805306603,12.66885890035,12.66885890037,12.66885890037,12.54167710875,12.66885889995,12.66885889995,12.66885889985,12.66885889985,12.66885889985,12.66885889985,12.65405665915,12.66885890022,12.66885890022,12.66885890025,12.66885889945,12.49005591765,9.57101176795,9.45157797525,12.36912234945,11.16786766245,7.97882153252,14.17641377032,14.17641377032,14.17641376942,14.17641376942,14.17641376942,13.04203432152,14.17641376982,14.17641376982,12.86349465942,14.17641376962,14.17641376992,14.17641376992,14.17641376992,14.17641376982,14.17641376982,14.17641376984,14.17641376984,14.17641376987,14.17641376987,14.17641376974,14.17641376974,14.17641376984,14.11145004724,14.17641376984,14.176413769844,14.176413769844,14.17641377003,12.55179500802,14.17641377002,12.8754429683,12.38647702742,13.29487249845,14.17641377022,14.17641377022,14.17641377022,14.17641377022,14.17641376982,12.72383860882,14.1764137698,14.1764137698,13.59766724938,14.17641376978,14.1764137698,13.72177627412,14.17641376982,13.74880458092,14.17641376981,14.17641376986,13.73936501986,13.68264037526,14.17641376991,14.17641376982,14.17641376992,14.17641376992,14.17641376994,14.17641376994,14.17641376993,14.17641376993,14.17641376992,12.715561628427,14.17641376972,12.71547347232,12.64884990082,11.89938869282,9.32218444892,10.61284464382,13.49917542852,13.13826583162,12.59559801922,14.17641376892,14.1146834025,14.1764137689,14.17641376892,14.17641376892,14.17641376892,14.17641376889,14.17641376894,14.17641376894,12.12362925652,14.17641376972,14.17641376972,14.17641376962,14.17641376966,14.17641376966,14.17641376972,12.91890183052,10.24671698242,12.88938628432,14.17641376932,13.23060915532,14.17641376902,13.21002273662,11.42582016972,11.43845519232,8.70166964162,8.35105166602
