"accepted_species","traits"
"sp209",1
"sp212",1
"sp216",0
"sp228",1
"sp238",NA
"sp242",0
"sp248",NA
"sp251",0
"sp253",1
"sp254",1
"sp256",1
"sp257",1
"sp258",0
"sp260",1
"sp265",0
"sp267",0
"sp268",1
"sp274",NA
"sp275",NA
"sp277",NA
"sp278",0
"sp280",NA
"sp284",1
"sp288",0
"sp294",0
"sp295",1
"sp297",0
"sp301",1
"sp302",1
"sp303",1
"sp304",1
"sp306",0
"sp307",0
"sp309",0
"sp313",0
"sp314",1
"sp315",1
"sp317",0
"sp319",1
"sp320",NA
"sp324",0
"sp325",0
"sp326",1
"sp327",1
"sp328",0
"sp329",0
"sp332",1
"sp333",0
"sp334",0
"sp337",0
"sp338",NA
"sp340",0
"sp341",0
"sp342",0
"sp343",0
"sp344",0
"sp345",0
"sp346",1
"sp348",0
"sp349",0
"sp350",1
"sp351",1
"sp353",0
"sp354",0
"sp355",1
"sp356",0
"sp357",0
"sp359",0
"sp360",0
"sp361",0
"sp362",0
"sp363",1
"sp364",0
"sp365",1
"sp366",1
"sp368",0
"sp369",0
"sp370",0
"sp371",NA
"sp372",NA
"sp373",0
"sp374",0
"sp375",0
"sp376",1
"sp377",0
"sp378",0
"sp379",0
"sp380",0
"sp381",0
"sp382",0
"sp383",0
"sp384",0
"sp385",0
"sp386",0
"sp387",0
"sp388",0
"sp389",0
"sp390",0
"sp391",1
"sp392",1
