"accepted_species","Medicinal"
"Ophiorrhiza_capitata",0
"Matelea_sagittifolia",0
"Mandevilla_longiflora",1
"Diplolepis_myrtifolia",0
"Laubertia_contorta",0
"Tweedia_andina",0
"Euclinia_squamifera",0
"Rhytidostemma_peruvianum",0
"Cynanchica_breviflora",0
"Rubia_horrida",1
"Atrostemma_hadrostemmum",0
"Peponidium_orientale",0
"Comastoma_henryi",0
"Pavetta_corymbosa",1
"Chassalia_gaertneroides",0
"Palicourea_longiflora",0
"Duvalia_corderoyi",0
"Araujia_hassleriana",0
"Asperula_×_portae",0
"Gentianella_dissitifolia",NA
"Rhabdadenia_madida",0
"Richardia_muricata",0
"Spermacoce_spruceana",0
"Spermacoce_quadrifaria",0
"Macroscepis_schreiteri",NA
"Mandevilla_gracilis",NA
"Notopleura_leucantha",0
"Galium_johnstonii",0
"Spermacoce_omissa",0
"Fadogiella_stigmatoloba",0
"Globulostylis_uncinula",0
"Prestonia_didyma",0
"Psychotria_avenis",1
"Hoya_chinghungensis",1
"Metastelma_stipitatum",0
"Malouetia_gentryi",0
"Agathisanthemum_assimile",0
"Marsdenia_quadrialata",0
"Strychnos_nitida",1
"Orthosia_loandensis",0
"Urophyllum_pallidum",0
"Orthosia_smaragdina",0
"Notopleura_amicitiae",0
"Mandevilla_callista",0
"Ceropegia_tihamana",0
"Ceropegia_achtenii",0
"Swertia_tozanensis",0
"Spigelia_splendens",0
"Psychotria_ossaeana",0
"Psychotria_febrifuga",0
"Galium_sojakii",0
"Psychotria_boquetensis",0
"Galium_bungoniense",0
"Galium_×_barcinonense",0
"Psychotria_panayensis",0
"Psychotria_corrugata",0
"Psychotria_angulata",1
"Psychotria_vomensis",0
"Psychotria_leeuwenbergiana",0
"Coprosma_nitida",0
"Ixora_pelagica",0
"Ixora_calycina",NA
"Ixora_foliicalyx",NA
"Landolphia_kirkii",1
"Hoya_nakarensis",0
"Hedyotis_membranacea",0
"Mussaenda_liedeae",0
"Mussaenda_malacotricha",0
"Mussaenda_longipetala",0
"Mussaenda_hoaensis",0
"Mussaenda_theifera",1
"Mericarpaea_ciliata",0
"Psychotria_terniflora",0
"Funastrum_heterophyllum",1
"Machaonia_pauciflora",0
"Aspidosperma_spruceanum",1
"Aspidosperma_neblinae",0
"Macrocarpaea_auriculata",0
"Palicourea_veterinariorum",NA
"Temnopteryx_sericea",0
"Tetrapollinia_caerulescens",1
"Schmidtottia_monticola",0
"Timonius_tambuyukonensis",0
"Echidnopsis_dammanniana",0
"Pavetta_ixorifolia",0
"Casasia_haitiensis",0
"Calyptranthera_rosea",0
"Anthorrhiza_mitis",0
"Stapelia_schinzii",0
"Wendlandia_inclusa",NA
"Stapelia_parvula",0
"Gentianella_devendrae",0
"Tricalysia_oligoneura",NA
"Tricalysia_lineariloba",0
"Oldenlandia_tenerrima",NA
"Raphionacme_moyalica",0
"Gentiana_siphonantha",1
"Argostemma_cordatum",NA
"Gentiana_simulatrix",0
"Gentiana_wangchukii",0
